ID,earthquake,pga_(g),CorrosionLvl_Long,CorrosionLvl_Trans,First_Period_s,Steel_Strain,Conf_Conc_Strain,Unc_Conc_srain,Fy_ksi,fyt_ksi,Ast_in2,st_in,Dprime_in,PCol_kip,DCol_in,barAreaSec_in2,fc_ksi,LimitState_ConcreteCoverCrushing,ConfinementSteelYielding,LongitudinlSteelBuckling,"Effective period, Teff",Force,MaxDisplacement at MaxForce,SD_at_Teff,SD_Teff_xi,rhol,rhov,ALR,height_of_col,long_bar_diameter,ServciabilitySteel,ServiciabilityConcrete,DamageControlSteel,DamageControlConcrete,UltimateSteel,Ductility
0,RSN599_WHITTIER.A_A-FLO020.AT2.g3,0.1154556,20,0,0.390812012,0.00247125,0.000875699,0.001071,51,60,0.306796158,2.5,43.6875,452.3893421,48,0.481056375,7.020110894,0.004,0.016989213,0.049834061,0.681621671,-96.9161,-0.973747,1.786469624,1.786469624,0.01,0.01,0.05,192,0.782623792,0,0,0,0,0,0.904024629
0,RSN599_WHITTIER.A_A-FLO020.AT2.g3,0.1154556,5,0,0.386202817,0.00269068,0.000879469,0.00106582,57.75,60,0.306796158,2.5,43.6875,452.3893421,48,0.571254445,7.020110894,0.004,0.016974259,0.049834061,0.661714747,-114.317,-1.08247,1.829070442,1.829070442,0.01,0.01,0.05,192,0.852844505,0,0,0,0,0,0.875074119
0,RSN599_WHITTIER.A_A-FLO020.AT2.g3,0.1154556,15,0,0.389257267,0.00258588,0.000883461,0.0010771,53.25,60,0.306796158,2.5,43.6875,452.3893421,48,0.511122399,7.020110894,0.004,0.016984228,0.049834061,0.677317221,-103.059,-1.02243,1.795681146,1.795681146,0.01,0.01,0.05,192,0.80671014,0,0,0,0,0,0.904935784
0,RSN620_WHITTIER.A_A-GLP177.AT2.g3,0.3043283,20,0,0.390812012,0.00503128,0.00118431,0.00154174,51,60,0.306796158,2.5,43.6875,452.3893421,48,0.481056375,7.020110894,0.004,0.016989213,0.049834061,0.847571764,-108.645,-1.68782,2.597085674,1.691211739,0.01,0.01,0.05,192,0.782623792,0,0,0,0,0,1.566968473
0,RSN599_WHITTIER.A_A-FLO020.AT2.g3,0.1154556,0,0,0.384702364,0.00267757,0.00090549,0.00110374,60,60,0.306796158,2.5,43.6875,452.3893421,48,0.601320469,7.020110894,0.004,0.016969275,0.049834061,0.650525365,-119.221,-1.09105,1.85301572,1.85301572,0.01,0.01,0.05,192,0.875,0,0,0,0,0,0.844801005
0,RSN598_WHITTIER.A_A-TUJ262.AT2.g3,0.1278607,5,0,0.386202817,0.000307052,0.000278578,0.000307814,57.75,60,0.306796158,2.5,43.6875,452.3893421,48,0.571254445,7.020110894,0.004,0.016974259,0.049834061,0.434964754,33.021,0.135102,0.383381492,0.383381492,0.01,0.01,0.05,192,0.852844505,0,0,0,0,0,0.109217127
0,RSN598_WHITTIER.A_A-TUJ262.AT2.g3,0.1278607,15,0,0.389257267,0.000301773,0.000271185,0.000298652,53.25,60,0.306796158,2.5,43.6875,452.3893421,48,0.511122399,7.020110894,0.004,0.016984228,0.049834061,0.434944017,-31.8022,-0.130103,0.383347069,0.383347069,0.01,0.01,0.05,192,0.80671014,0,0,0,0,0,0.115152001
0,RSN620_WHITTIER.A_A-GLP177.AT2.g3,0.3043283,0,0,0.384702364,0.00524039,0.00118778,0.00147727,60,60,0.306796158,2.5,43.6875,452.3893421,48,0.601320469,7.020110894,0.004,0.016969275,0.049834061,0.789150929,-138.395,-1.86382,3.109907307,2.088403169,0.01,0.01,0.05,192,0.875,0,0,0,0,0,1.443157516
0,RSN598_WHITTIER.A_A-TUJ262.AT2.g3,0.1278607,0,0,0.384702364,0.000310532,0.000281357,0.000311313,60,60,0.306796158,2.5,43.6875,452.3893421,48,0.601320469,7.020110894,0.004,0.016969275,0.049834061,0.435457918,33.7249,0.138295,0.384200144,0.384200144,0.01,0.01,0.05,192,0.875,0,0,0,0,0,0.107081944
0,RSN620_WHITTIER.A_A-GLP177.AT2.g3,0.3043283,5,0,0.386202817,0.00527629,0.00120206,0.00150838,57.75,60,0.306796158,2.5,43.6875,452.3893421,48,0.571254445,7.020110894,0.004,0.016974259,0.049834061,0.807087578,-130.971,-1.84493,2.946464206,1.953418801,0.01,0.01,0.05,192,0.852844505,0,0,0,0,0,1.491450566
0,RSN620_WHITTIER.A_A-GLP177.AT2.g3,0.3043283,10,0,0.387720995,0.00525582,0.00120257,0.00152608,55.5,60,0.306796158,2.5,43.6875,452.3893421,48,0.541188422,7.020110894,0.004,0.016979244,0.049834061,0.82305943,-123.488,-1.80905,2.808627123,1.844944085,0.01,0.01,0.05,192,0.830097886,0,0,0,0,0,1.529043559
0,RSN598_WHITTIER.A_A-TUJ262.AT2.g3,0.1278607,10,0,0.387720995,0.00030276,0.000275105,0.000303501,55.5,60,0.306796158,2.5,43.6875,452.3893421,48,0.541188422,7.020110894,0.004,0.016979244,0.049834061,0.434088648,32.2349,0.131355,0.381927156,0.381927156,0.01,0.01,0.05,192,0.830097886,0,0,0,0,0,0.111023751
0,RSN598_WHITTIER.A_A-TUJ262.AT2.g3,0.1278607,20,0,0.390812012,0.00030782,0.000272582,0.000300216,51,60,0.306796158,2.5,43.6875,452.3893421,48,0.481056375,7.020110894,0.004,0.016989213,0.049834061,0.4397989,-32.071,-0.134148,0.391406173,0.391406173,0.01,0.01,0.05,192,0.782623792,0,0,0,0,0,0.124542716
0,RSN620_WHITTIER.A_A-GLP177.AT2.g3,0.3043283,15,0,0.389257267,0.00517206,0.00119475,0.00153561,53.25,60,0.306796158,2.5,43.6875,452.3893421,48,0.511122399,7.020110894,0.004,0.016984228,0.049834061,0.836526714,-116,-1.75542,2.692404457,1.758514247,0.01,0.01,0.05,192,0.80671014,0,0,0,0,0,1.553693038
0,RSN1194_CHICHI_CHY025-E.AT2.g3,0.1616407,10,0,0.387720995,0.00559797,0.0011212,0.00146244,55.5,60,0.306796158,2.5,43.6875,452.3893421,48,0.541188422,7.020110894,0.004,0.016979244,0.049834061,0.850407662,-120.277,-1.88105,6.321025025,4.095741236,0.01,0.01,0.05,192,0.830097886,0,0,0,0,0,1.589899332
0,RSN695_WHITTIER.A_A-RO3000.AT2.g3,0.2041525,10,0,0.387720995,0.00191225,0.000843104,0.00102111,55.5,60,0.306796158,2.5,43.6875,452.3893421,48,0.541188422,7.020110894,0.004,0.016979244,0.049834061,0.624937079,94.607,0.799023,1.826111371,1.826111371,0.01,0.01,0.05,192,0.830097886,0,0,0,0,0,0.675349477
0,RSN695_WHITTIER.A_A-RO3000.AT2.g3,0.2041525,15,0,0.389257267,0.00222966,0.00090385,0.00110628,53.25,60,0.306796158,2.5,43.6875,452.3893421,48,0.511122399,7.020110894,0.004,0.016984228,0.049834061,0.653481007,97.9468,0.904523,1.648568138,1.648568138,0.01,0.01,0.05,192,0.80671014,0,0,0,0,0,0.800578259
0,RSN1194_CHICHI_CHY025-E.AT2.g3,0.1616407,20,0,0.390812012,0.00568279,0.00114745,0.00157562,51,60,0.306796158,2.5,43.6875,452.3893421,48,0.481056375,7.020110894,0.004,0.016989213,0.049834061,0.899477199,-104.613,-1.83033,7.147356032,4.533242683,0.01,0.01,0.05,192,0.782623792,0,0,0,0,0,1.699274451
0,RSN695_WHITTIER.A_A-RO3000.AT2.g3,0.2041525,20,0,0.390812012,0.00237394,0.000902852,0.00111311,51,60,0.306796158,2.5,43.6875,452.3893421,48,0.481056375,7.020110894,0.004,0.016989213,0.049834061,0.676503157,-95.3877,-0.944051,1.505370361,1.505370361,0.01,0.01,0.05,192,0.782623792,0,0,0,0,0,0.876454926
0,RSN695_WHITTIER.A_A-RO3000.AT2.g3,0.2041525,5,0,0.386202817,0.00145775,0.000712417,0.000852615,57.75,60,0.306796158,2.5,43.6875,452.3893421,48,0.571254445,7.020110894,0.004,0.016974259,0.049834061,0.592933173,82.4299,0.6267,1.941764675,1.941764675,0.01,0.01,0.05,192,0.852844505,0,0,0,0,0,0.50662739
0,RSN1194_CHICHI_CHY025-E.AT2.g3,0.1616407,15,0,0.389257267,0.00565918,0.00109124,0.00145289,53.25,60,0.306796158,2.5,43.6875,452.3893421,48,0.511122399,7.020110894,0.004,0.016984228,0.049834061,0.87253668,-113.982,-1.87658,6.693677699,4.275619676,0.01,0.01,0.05,192,0.80671014,0,0,0,0,0,1.660929739
0,RSN695_WHITTIER.A_A-RO3000.AT2.g3,0.2041525,0,0,0.384702364,0.00140012,0.000698307,0.000833871,60,60,0.306796158,2.5,43.6875,452.3893421,48,0.601320469,7.020110894,0.004,0.016969275,0.049834061,0.583082583,82.4423,0.606141,1.901180242,1.901180242,0.01,0.01,0.05,192,0.875,0,0,0,0,0,0.469335526
0,RSN1605_DUZCE_DZC180.AT2.g3,0.4042971,0,0,0.384702364,0.01456,0.00215195,0.00323159,60,60,0.306796158,2.5,43.6875,452.3893421,48,0.601320469,7.020110894,0.004,0.016969275,0.049834061,1.153730464,151.695,4.3666,11.14142387,6.191684103,0.01,0.01,0.05,192,0.875,0,0,0,0,0,3.381062341
0,RSN1004_NORTHR_SPV270.AT2.g3,0.7525133,0,0,0.384702364,0.0453711,0.0050789,0.0083381,60,60,0.306796158,2.5,43.6875,452.3893421,48,0.601320469,7.020110894,0.004,0.016969275,0.049834061,1.882778075,165.728,12.7045,25.60710509,13.24712214,0.01,0.01,0.05,192,0.875,1,1,0,0,0,9.837105873
0,RSN1605_DUZCE_DZC180.AT2.g3,0.4042971,10,0,0.387720995,0.0146105,0.00189583,0.00296219,55.5,60,0.306796158,2.5,43.6875,452.3893421,48,0.541188422,7.020110894,0.004,0.016979244,0.049834061,1.211799196,134.892,4.28362,11.60709565,6.400973612,0.01,0.01,0.05,192,0.830097886,0,0,0,0,0,3.620597313
0,RSN1004_NORTHR_SPV270.AT2.g3,0.7525133,15,0,0.389257267,0.047662,0.00435431,0.00771469,53.25,60,0.306796158,2.5,43.6875,452.3893421,48,0.511122399,7.020110894,0.004,0.016984228,0.049834061,2.08518799,140.271,13.1893,24.91524345,12.81891925,0.01,0.01,0.05,192,0.80671014,1,1,0,0,0,11.67363001
0,RSN231_MAMMOTH.I_I-LUL000.AT2.g3,0.4302934,10,0,0.387720995,0.00533854,0.00114904,0.0015099,55.5,60,0.306796158,2.5,43.6875,452.3893421,48,0.541188422,7.020110894,0.004,0.016979244,0.049834061,0.83332126,-119.043,-1.78769,5.506169449,3.63268747,0.01,0.01,0.05,192,0.830097886,0,0,0,0,0,1.51098968
0,RSN1004_NORTHR_SPV270.AT2.g3,0.7525133,10,0,0.387720995,0.0471471,0.00459405,0.00793666,55.5,60,0.306796158,2.5,43.6875,452.3893421,48,0.541188422,7.020110894,0.004,0.016979244,0.049834061,2.017536843,148.552,13.0763,24.69808327,12.72804926,0.01,0.01,0.05,192,0.830097886,1,1,0,0,0,11.05233813
0,RSN231_MAMMOTH.I_I-LUL000.AT2.g3,0.4302934,20,0,0.390812012,0.00489151,0.00108361,0.00144612,51,60,0.306796158,2.5,43.6875,452.3893421,48,0.481056375,7.020110894,0.004,0.016989213,0.049834061,0.85115916,-103.708,-1.62479,5.526683034,3.648493739,0.01,0.01,0.05,192,0.782623792,0,0,0,0,0,1.508451556
0,RSN231_MAMMOTH.I_I-LUL000.AT2.g3,0.4302934,15,0,0.389257267,0.00516333,0.00110496,0.00147579,53.25,60,0.306796158,2.5,43.6875,452.3893421,48,0.511122399,7.020110894,0.004,0.016984228,0.049834061,0.846846645,-110.585,-1.71502,5.521723642,3.636796162,0.01,0.01,0.05,192,0.80671014,0,0,0,0,0,1.517935671
0,RSN1530_CHICHI_TCU103-E.AT2.g3,0.1288637,15,0,0.389257267,0.00385168,0.000886243,0.00110349,53.25,60,0.306796158,2.5,43.6875,452.3893421,48,0.511122399,7.020110894,0.004,0.016984228,0.049834061,0.760939643,-112.13,-1.40406,3.838654047,2.76286775,0.01,0.01,0.05,192,0.80671014,0,0,0,0,0,1.242710148
0,RSN1245_CHICHI_CHY102-E.AT2.g3,0.04137836,10,0,0.387720995,0.000348924,0.000312948,0.000349888,55.5,60,0.306796158,2.5,43.6875,452.3893421,48,0.541188422,7.020110894,0.004,0.016979244,0.049834061,0.459985525,36.7046,0.167947,0.605259508,0.605259508,0.01,0.01,0.05,192,0.830097886,0,0,0,0,0,0.141952007
0,RSN1605_DUZCE_DZC180.AT2.g3,0.4042971,20,0,0.390812012,0.0144023,0.00168288,0.00272202,51,60,0.306796158,2.5,43.6875,452.3893421,48,0.481056375,7.020110894,0.004,0.016989213,0.049834061,1.267990167,119.258,4.14651,12.19035794,6.679883041,0.01,0.01,0.05,192,0.782623792,0,0,0,0,0,3.849611002
0,RSN1004_NORTHR_SPV270.AT2.g3,0.7525133,5,0,0.386202817,0.0463638,0.00483285,0.00814028,57.75,60,0.306796158,2.5,43.6875,452.3893421,48,0.571254445,7.020110894,0.004,0.016974259,0.049834061,1.949749117,157.037,12.9099,24.66908792,12.73632972,0.01,0.01,0.05,192,0.852844505,1,1,0,0,0,10.43642722
0,RSN1605_DUZCE_DZC180.AT2.g3,0.4042971,15,0,0.389257267,0.0145261,0.00178345,0.00283709,53.25,60,0.306796158,2.5,43.6875,452.3893421,48,0.511122399,7.020110894,0.004,0.016984228,0.049834061,1.239842376,126.894,4.2183,11.89818386,6.540185397,0.01,0.01,0.05,192,0.80671014,0,0,0,0,0,3.733547154
0,RSN982_NORTHR_JEN022.AT2.g3,0.4105302,5,0,0.386202817,0.0290096,0.00169769,0.0026596,57.75,60,0.306796158,2.5,43.6875,452.3893421,48,0.571254445,7.020110894,0.004,0.016974259,0.049834061,1.589066559,-148.312,-8.09886,36.22699267,19.07907692,0.01,0.01,0.05,192,0.852844505,1,0,0,0,0,6.54715861
0,RSN1605_DUZCE_DZC180.AT2.g3,0.4042971,5,0,0.386202817,0.0146227,0.00202576,0.00310129,57.75,60,0.306796158,2.5,43.6875,452.3893421,48,0.571254445,7.020110894,0.004,0.016974259,0.049834061,1.183268432,143.173,4.33502,11.36236787,6.288542652,0.01,0.01,0.05,192,0.852844505,0,0,0,0,0,3.504451678
0,RSN1004_NORTHR_SPV270.AT2.g3,0.7525133,20,0,0.390812012,0.0479125,0.00411665,0.00747786,51,60,0.306796158,2.5,43.6875,452.3893421,48,0.481056375,7.020110894,0.004,0.016989213,0.049834061,2.153223352,132.216,13.2564,24.44219978,12.55672157,0.01,0.01,0.05,192,0.782623792,1,1,0,0,1,12.30721337
0,RSN1194_CHICHI_CHY025-E.AT2.g3,0.1616407,5,0,0.707416524,0.00575597,0.00139006,0.00185171,57.75,60,0.306796158,2.5,43.6875,452.3893421,48,0.571254445,7.020110894,0.004,0.016974259,0.049834061,1.446460913,86.9246,3.93296,11.24890529,7.542553119,0.01,0.01,0.05,288,0.852844505,0,0,0,0,0,1.448640109
0,RSN1194_CHICHI_CHY025-E.AT2.g3,0.1616407,10,0,0.710208842,0.00611052,0.00129043,0.00176855,55.5,60,0.306796158,2.5,43.6875,452.3893421,48,0.541188422,7.020110894,0.004,0.016979244,0.049834061,1.500180247,81.7886,3.98055,11.98378578,7.869158558,0.01,0.01,0.05,288,0.830097886,0,0,0,0,0,1.530549607
0,RSN1194_CHICHI_CHY025-E.AT2.g3,0.1616407,0,0,0.704657042,0.00541527,0.00140549,0.00184613,60,60,0.306796158,2.5,43.6875,452.3893421,48,0.601320469,7.020110894,0.004,0.016969275,0.049834061,1.396744894,90.5602,3.82063,10.62248959,7.339456812,0.01,0.01,0.05,288,0.875,0,0,0,0,0,1.350035414
0,RSN982_NORTHR_JEN022.AT2.g3,0.4105302,0,0,0.384702364,0.0295056,0.00178169,0.00284693,60,60,0.306796158,2.5,43.6875,452.3893421,48,0.601320469,7.020110894,0.004,0.016969275,0.049834061,1.557542251,-157.154,-8.24458,35.6431625,18.79779931,0.01,0.01,0.05,192,0.875,1,0,0,0,0,6.383785772
0,RSN982_NORTHR_JEN022.AT2.g3,0.4105302,20,0,0.390812012,0.03814,0.00187612,0.00293984,51,60,0.306796158,2.5,43.6875,452.3893421,48,0.481056375,7.020110894,0.004,0.016989213,0.049834061,1.940588962,-128.913,-10.4985,45.05313663,23.31453638,0.01,0.01,0.05,192,0.782623792,1,0,0,0,0,9.746784912
0,RSN1194_CHICHI_CHY025-E.AT2.g3,0.1616407,20,0,0.715894722,0.00653613,0.00126185,0.00173708,51,60,0.306796158,2.5,43.6875,452.3893421,48,0.481056375,7.020110894,0.004,0.016989213,0.049834061,1.612851448,70.9948,3.99373,16.84516385,10.71837995,0.01,0.01,0.05,288,0.782623792,0,0,0,0,0,1.68162839
0,RSN982_NORTHR_JEN022.AT2.g3,0.4105302,10,0,0.387720995,0.0316571,0.00176977,0.00255832,55.5,60,0.306796158,2.5,43.6875,452.3893421,48,0.541188422,7.020110894,0.004,0.016979244,0.049834061,1.689565834,-142.721,-8.81052,38.09443886,19.93195561,0.01,0.01,0.05,192,0.830097886,1,0,0,0,0,7.446819522
0,RSN982_NORTHR_JEN022.AT2.g3,0.4105302,15,0,0.389257267,0.0349233,0.00184067,0.00276046,53.25,60,0.306796158,2.5,43.6875,452.3893421,48,0.511122399,7.020110894,0.004,0.016984228,0.049834061,1.813954196,-135.726,-9.65782,40.77972541,21.20833084,0.01,0.01,0.05,192,0.80671014,1,0,0,0,0,8.547975813
0,RSN1547_CHICHI_TCU123-E.AT2.g3,0.1516146,15,0,0.389257267,0.00553899,0.00123774,0.00165242,53.25,60,0.306796158,2.5,43.6875,452.3893421,48,0.511122399,7.020110894,0.004,0.016984228,0.049834061,0.865799131,112.924,1.83056,6.551414331,4.218347206,0.01,0.01,0.05,192,0.80671014,0,0,0,0,0,1.620198202
0,RSN1194_CHICHI_CHY025-E.AT2.g3,0.1616407,15,0,0.713034675,0.00568766,0.00125503,0.00167733,53.25,60,0.306796158,2.5,43.6875,452.3893421,48,0.511122399,7.020110894,0.004,0.016984228,0.049834061,1.495903351,-76.184,-3.68667,11.92527784,7.924982185,0.01,0.01,0.05,288,0.80671014,0,0,0,0,0,1.482137156
0,RSN231_MAMMOTH.I_I-LUL000.AT2.g3,0.4302934,5,0,0.707416524,0.00308434,0.000856032,0.00103554,57.75,60,0.306796158,2.5,43.6875,452.3893421,48,0.571254445,7.020110894,0.004,0.016974259,0.049834061,1.225346541,-79.2595,-2.57355,6.315090604,6.315090604,0.01,0.01,0.05,288,0.852844505,0,0,0,0,0,0.947924147
0,RSN231_MAMMOTH.I_I-LUL000.AT2.g3,0.4302934,0,0,0.704657042,0.00291767,0.000846061,0.0010211,60,60,0.306796158,2.5,43.6875,452.3893421,48,0.601320469,7.020110894,0.004,0.016969275,0.049834061,1.192121667,-81.7669,-2.51294,5.949928749,5.949928749,0.01,0.01,0.05,288,0.875,0,0,0,0,0,0.887957744
0,RSN231_MAMMOTH.I_I-LUL000.AT2.g3,0.4302934,10,0,0.710208842,0.00327869,0.000871425,0.00105757,55.5,60,0.306796158,2.5,43.6875,452.3893421,48,0.541188422,7.020110894,0.004,0.016979244,0.049834061,1.262936268,-76.6155,-2.64267,6.971407247,5.751204523,0.01,0.01,0.05,288,0.830097886,0,0,0,0,0,1.016125292
0,RSN1500_CHICHI_TCU061-E.AT2.g3,0.1356281,0,0,0.384702364,0.0045269,0.00124935,0.00162251,60,60,0.306796158,2.5,43.6875,452.3893421,48,0.601320469,7.020110894,0.004,0.016969275,0.049834061,0.753067771,132.713,1.62759,4.182109126,2.987889749,0.01,0.01,0.05,192,0.875,0,0,0,0,0,1.260244413
0,RSN1547_CHICHI_TCU123-E.AT2.g3,0.1516146,20,0,0.390812012,0.00588802,0.0012038,0.00166195,51,60,0.306796158,2.5,43.6875,452.3893421,48,0.481056375,7.020110894,0.004,0.016989213,0.049834061,0.90077386,108.396,1.90199,6.618565811,4.150567942,0.01,0.01,0.05,192,0.782623792,0,0,0,0,0,1.765803442
0,RSN231_MAMMOTH.I_I-LUL000.AT2.g3,0.4302934,20,0,0.715894722,0.0036756,0.000908231,0.00111449,51,60,0.306796158,2.5,43.6875,452.3893421,48,0.481056375,7.020110894,0.004,0.016989213,0.049834061,1.344431002,-70.2819,-2.74716,7.943925801,5.959748537,0.01,0.01,0.05,288,0.782623792,0,0,0,0,0,1.15673875
0,RSN1500_CHICHI_TCU061-E.AT2.g3,0.1356281,10,0,0.387720995,0.00444354,0.00115059,0.00151198,55.5,60,0.306796158,2.5,43.6875,452.3893421,48,0.541188422,7.020110894,0.004,0.016979244,0.049834061,0.781053185,117.547,1.55073,4.210654249,2.949775375,0.01,0.01,0.05,192,0.830097886,0,0,0,0,0,1.310706569
0,RSN1245_CHICHI_CHY102-E.AT2.g3,0.04137836,20,0,0.390812012,0.000386174,0.000343077,0.000387328,51,60,0.306796158,2.5,43.6875,452.3893421,48,0.481056375,7.020110894,0.004,0.016989213,0.049834061,0.484736853,39.0553,0.198452,0.725798475,0.725798475,0.01,0.01,0.05,192,0.782623792,0,0,0,0,0,0.184242412
0,RSN1530_CHICHI_TCU103-E.AT2.g3,0.1288637,20,0,0.390812012,0.00366448,0.00093323,0.00115218,51,60,0.306796158,2.5,43.6875,452.3893421,48,0.481056375,7.020110894,0.004,0.016989213,0.049834061,0.766939152,-103.719,-1.3193,3.972443088,2.881771969,0.01,0.01,0.05,192,0.782623792,0,0,0,0,0,1.224835294
0,RSN1547_CHICHI_TCU123-E.AT2.g3,0.1516146,10,0,0.387720995,0.00571337,0.00137301,0.00183081,55.5,60,0.306796158,2.5,43.6875,452.3893421,48,0.541188422,7.020110894,0.004,0.016979244,0.049834061,0.847912379,125.44,1.9503,6.517071768,4.172808101,0.01,0.01,0.05,192,0.830097886,0,0,0,0,0,1.648430753
0,RSN1205_CHICHI_CHY041-E.AT2.g3,0.3029707,15,0,0.389257267,0.00722839,0.0010829,0.00148353,53.25,60,0.306796158,2.5,43.6875,452.3893421,48,0.511122399,7.020110894,0.004,0.016984228,0.049834061,0.947734317,-118.089,-2.29375,8.27417767,5.005685628,0.01,0.01,0.05,192,0.80671014,0,0,0,0,0,2.030159966
0,RSN1547_CHICHI_TCU123-E.AT2.g3,0.1516146,0,0,0.384702364,0.00473947,0.00122943,0.00157455,60,60,0.306796158,2.5,43.6875,452.3893421,48,0.601320469,7.020110894,0.004,0.016969275,0.049834061,0.765678919,-133.042,-1.68673,5.446840013,3.822365547,0.01,0.01,0.05,192,0.875,0,0,0,0,0,1.306036569
0,RSN1530_CHICHI_TCU103-E.AT2.g3,0.1288637,0,0,0.384702364,0.0035619,0.00118544,0.00147443,60,60,0.306796158,2.5,43.6875,452.3893421,48,0.601320469,7.020110894,0.004,0.016969275,0.049834061,0.699952193,-128.71,-1.36368,2.503005895,2.001070557,0.01,0.01,0.05,192,0.875,0,0,0,0,0,1.055898661
0,RSN1205_CHICHI_CHY041-E.AT2.g3,0.3029707,0,0,0.384702364,0.00768138,0.00148246,0.00197275,60,60,0.306796158,2.5,43.6875,452.3893421,48,0.601320469,7.020110894,0.004,0.016969275,0.049834061,0.901106832,-141.144,-2.47844,7.784122803,4.773651766,0.01,0.01,0.05,192,0.875,0,0,0,0,0,1.91905834
