ID,earthquake,pga_(g),CorrosionLvl_Long,CorrosionLvl_Trans,First_Period_s,Steel_Strain,Conf_Conc_Strain,Unc_Conc_srain,Fy_ksi,fyt_ksi,Ast_in2,st_in,Dprime_in,PCol_kip,DCol_in,barAreaSec_in2,fc_ksi,LimitState_ConcreteCoverCrushing,ConfinementSteelYielding,LongitudinlSteelBuckling,"Effective period, Teff",Force,MaxDisplacement at MaxForce,SD_at_Teff,SD_Teff_xi,rhol,rhov,ALR,height_of_col,long_bar_diameter,ServciabilitySteel,ServiciabilityConcrete,DamageControlSteel,DamageControlConcrete,UltimateSteel,Ductility
0,RSN620_WHITTIER.A_A-GLP177.AT2.g3,0.3043283,20,0,0.558100439,0.00355999,0.00153749,0.0018668,51,60,0.306796158,2.5,43.6875,904.7786842,48,0.481056375,7.020110894,0.004,0.016989213,0.053395259,0.973577187,137.163,1.40576,1.917542666,1.346117319,0.01,0.01,0.1,192,0.782623792,0,0,0,0,0,1.305104573
0,RSN695_WHITTIER.A_A-RO3000.AT2.g3,0.2041525,20,0,0.558100439,0.00124694,0.000844117,0.000969279,51,60,0.306796158,2.5,43.6875,904.7786842,48,0.481056375,7.020110894,0.004,0.016989213,0.053395259,0.76373576,-96.6346,-0.60947,1.533051631,1.533051631,0.01,0.01,0.1,192,0.782623792,0,0,0,0,0,0.565830643
0,RSN620_WHITTIER.A_A-GLP177.AT2.g3,0.3043283,10,0,0.553542591,0.00372913,0.00160967,0.00195457,55.5,60,0.306796158,2.5,43.6875,904.7786842,48,0.541188422,7.020110894,0.004,0.016979244,0.053395259,0.956144006,149.752,1.48031,1.970016542,1.412801589,0.01,0.01,0.1,192,0.830097886,0,0,0,0,0,1.251186242
0,RSN598_WHITTIER.A_A-TUJ262.AT2.g3,0.1278607,5,0,0.55130575,0.000704682,0.000620536,0.000691352,57.75,60,0.306796158,2.5,43.6875,904.7786842,48,0.571254445,7.020110894,0.004,0.016974259,0.053395259,0.650896647,-73.1297,-0.335005,0.891004134,0.891004134,0.01,0.01,0.1,192,0.852844505,0,0,0,0,0,0.270819704
0,RSN695_WHITTIER.A_A-RO3000.AT2.g3,0.2041525,0,0,0.549096165,0.00129761,0.000867186,0.000997304,60,60,0.306796158,2.5,43.6875,904.7786842,48,0.601320469,7.020110894,0.004,0.016969275,0.053395259,0.744641813,-105.817,-0.63443,1.478252004,1.478252004,0.01,0.01,0.1,192,0.875,0,0,0,0,0,0.491239724
0,RSN983_NORTHR_JGB022.AT2.g3,0.5712087,15,0,0.555807283,0.039643,0.00539397,0.00789981,53.25,60,0.306796158,2.5,43.6875,904.7786842,48,0.511122399,7.020110894,0.004,0.016984228,0.053395259,2.499662737,-171.146,-11.5628,76.93247998,39.74503657,0.01,0.01,0.1,192,0.80671014,1,1,0,0,0,10.23404192
0,RSN983_NORTHR_JGB022.AT2.g3,0.5712087,5,0,0.55130575,0.0269291,0.00430857,0.00601432,57.75,60,0.306796158,2.5,43.6875,904.7786842,48,0.571254445,7.020110894,0.004,0.016974259,0.053395259,2.007728863,-183.141,-7.98232,41.92835777,22.09928717,0.01,0.01,0.1,192,0.852844505,1,1,0,0,0,6.452947096
0,RSN695_WHITTIER.A_A-RO3000.AT2.g3,0.2041525,10,0,0.553542591,0.00127679,0.000855416,0.000983034,55.5,60,0.306796158,2.5,43.6875,904.7786842,48,0.541188422,7.020110894,0.004,0.016979244,0.053395259,0.75450874,-101.318,-0.623661,1.506570085,1.506570085,0.01,0.01,0.1,192,0.830097886,0,0,0,0,0,0.527130171
0,RSN983_NORTHR_JGB022.AT2.g3,0.5712087,20,0,0.558100439,0.0469991,0.00753395,0.0110569,51,60,0.306796158,2.5,43.6875,904.7786842,48,0.481056375,7.020110894,0.004,0.016989213,0.053395259,2.782488715,164.575,13.7773,88.80793902,45.57596835,0.01,0.01,0.1,192,0.782623792,1,1,0,0,1,12.79081581
0,RSN695_WHITTIER.A_A-RO3000.AT2.g3,0.2041525,15,0,0.555807283,0.00126303,0.000849711,0.000976095,53.25,60,0.306796158,2.5,43.6875,904.7786842,48,0.511122399,7.020110894,0.004,0.016984228,0.053395259,0.759209266,-98.9958,-0.616983,1.520060594,1.520060594,0.01,0.01,0.1,192,0.80671014,0,0,0,0,0,0.546081389
0,RSN983_NORTHR_JGB022.AT2.g3,0.5712087,10,0,0.553542591,0.0335157,0.00439906,0.00621759,55.5,60,0.306796158,2.5,43.6875,904.7786842,48,0.541188422,7.020110894,0.004,0.016979244,0.053395259,2.260921802,-177.721,-9.82298,54.21032866,28.22712467,0.01,0.01,0.1,192,0.830097886,1,1,0,0,0,8.302570022
0,RSN983_NORTHR_JGB022.AT2.g3,0.5712087,0,0,0.549096165,0.0205533,0.00423514,0.00583653,60,60,0.306796158,2.5,43.6875,904.7786842,48,0.601320469,7.020110894,0.004,0.016969275,0.053395259,1.754559305,191.328,6.36866,31.52572133,16.90738206,0.01,0.01,0.1,192,0.875,1,1,0,0,0,4.931259214
0,RSN1004_NORTHR_SPV270.AT2.g3,0.7525133,10,0,0.553542591,0.038818,0.00639802,0.00931909,55.5,60,0.306796158,2.5,43.6875,904.7786842,48,0.541188422,7.020110894,0.004,0.016979244,0.053395259,2.423567028,178.776,11.3541,21.00505237,10.87590421,0.01,0.01,0.1,192,0.830097886,1,1,0,0,0,9.596701845
0,RSN1004_NORTHR_SPV270.AT2.g3,0.7525133,0,0,0.549096165,0.0399241,0.00715146,0.0101927,60,60,0.306796158,2.5,43.6875,904.7786842,48,0.601320469,7.020110894,0.004,0.016969275,0.053395259,2.364096773,194.774,11.7705,21.11676388,10.9545905,0.01,0.01,0.1,192,0.875,1,1,0,0,0,9.113908826
0,RSN1605_DUZCE_DZC180.AT2.g3,0.4042971,0,0,0.549096165,0.0119319,0.00299515,0.00395948,60,60,0.306796158,2.5,43.6875,904.7786842,48,0.601320469,7.020110894,0.004,0.016969275,0.053395259,1.398683908,184.722,3.90743,12.22334201,6.888595967,0.01,0.01,0.1,192,0.875,0,0,0,0,0,3.025526593
0,RSN1004_NORTHR_SPV270.AT2.g3,0.7525133,5,0,0.55130575,0.039404,0.00678623,0.00977023,57.75,60,0.306796158,2.5,43.6875,904.7786842,48,0.571254445,7.020110894,0.004,0.016974259,0.053395259,2.394809637,186.535,11.5674,20.91805165,10.84107849,0.01,0.01,0.1,192,0.852844505,1,1,0,0,0,9.351143557
0,RSN1004_NORTHR_SPV270.AT2.g3,0.7525133,20,0,0.558100439,0.0373402,0.00576115,0.00854561,51,60,0.306796158,2.5,43.6875,904.7786842,48,0.481056375,7.020110894,0.004,0.016989213,0.053395259,2.482126684,163.871,10.9165,21.33474323,11.02562022,0.01,0.01,0.1,192,0.782623792,1,1,0,0,0,10.13485522
0,RSN1530_CHICHI_TCU103-E.AT2.g3,0.1288637,10,0,0.553542591,0.00478006,0.00180046,0.00222557,55.5,60,0.306796158,2.5,43.6875,904.7786842,48,0.541188422,7.020110894,0.004,0.016979244,0.053395259,1.035009363,155.026,1.79567,9.737967247,6.414070569,0.01,0.01,0.1,192,0.830097886,0,0,0,0,0,1.517734528
0,RSN1004_NORTHR_SPV270.AT2.g3,0.7525133,15,0,0.555807283,0.0381242,0.00606533,0.00892008,53.25,60,0.306796158,2.5,43.6875,904.7786842,48,0.511122399,7.020110894,0.004,0.016984228,0.053395259,2.452564004,171.231,11.1367,21.16830534,10.95006404,0.01,0.01,0.1,192,0.80671014,1,1,0,0,0,9.856907898
0,RSN214_LIVERMOR_A-KOD180.AT2.g3,0.1497026,15,0,0.555807283,0.00752578,0.00221815,0.00284763,53.25,60,0.306796158,2.5,43.6875,904.7786842,48,0.511122399,7.020110894,0.004,0.016984228,0.053395259,1.232195788,158.469,2.60158,6.96884046,4.104999677,0.01,0.01,0.1,192,0.80671014,0,0,0,0,0,2.302615178
0,RSN1605_DUZCE_DZC180.AT2.g3,0.4042971,15,0,0.555807283,0.0126087,0.00286853,0.0038684,53.25,60,0.306796158,2.5,43.6875,904.7786842,48,0.511122399,7.020110894,0.004,0.016984228,0.053395259,1.511387069,162.909,4.02374,16.30658119,9.008789913,0.01,0.01,0.1,192,0.80671014,0,0,0,0,0,3.561345334
0,RSN982_NORTHR_JEN022.AT2.g3,0.4105302,0,0,0.549096165,0.0616676,0.00701102,0.0100161,60,60,0.306796158,2.5,43.6875,904.7786842,48,0.601320469,7.020110894,0.004,0.016969275,0.053395259,2.896775106,-202.137,-18.3404,109.3463387,55.96939679,0.01,0.01,0.1,192,0.875,1,1,1,0,1,14.20098835
0,RSN982_NORTHR_JEN022.AT2.g3,0.4105302,20,0,0.558100439,0.0711466,0.011328,0.0166561,51,60,0.306796158,2.5,43.6875,904.7786842,48,0.481056375,7.020110894,0.004,0.016989213,0.053395259,3.563001502,172.207,23.6383,104.9466283,53.27366506,0.01,0.01,0.1,192,0.782623792,1,1,1,0,1,21.94574709
0,RSN214_LIVERMOR_A-KOD180.AT2.g3,0.1497026,20,0,0.558100439,0.007832,0.00220947,0.00285818,51,60,0.306796158,2.5,43.6875,904.7786842,48,0.481056375,7.020110894,0.004,0.016989213,0.053395259,1.2734304,152.205,2.66878,7.042650416,4.092871912,0.01,0.01,0.1,192,0.782623792,0,0,0,0,0,2.477689636
0,RSN982_NORTHR_JEN022.AT2.g3,0.4105302,15,0,0.555807283,0.069109,0.0112332,0.016413,53.25,60,0.306796158,2.5,43.6875,904.7786842,48,0.511122399,7.020110894,0.004,0.016984228,0.053395259,3.304318446,179.489,21.1902,107.0547652,54.48379985,0.01,0.01,0.1,192,0.80671014,1,1,1,0,1,18.7550935
0,RSN982_NORTHR_JEN022.AT2.g3,0.4105302,5,0,0.55130575,0.0644192,0.00881371,0.012711,57.75,60,0.306796158,2.5,43.6875,904.7786842,48,0.571254445,7.020110894,0.004,0.016974259,0.053395259,3.027349579,-194.368,-19.2612,109.5773811,55.97107776,0.01,0.01,0.1,192,0.852844505,1,1,1,0,1,15.57084965
0,RSN214_LIVERMOR_A-KOD180.AT2.g3,0.1497026,5,0,0.55130575,0.00692126,0.00222861,0.00281971,57.75,60,0.306796158,2.5,43.6875,904.7786842,48,0.571254445,7.020110894,0.004,0.016974259,0.053395259,1.15391076,171.382,2.46742,6.667194165,4.050219218,0.01,0.01,0.1,192,0.852844505,0,0,0,0,0,1.994674571
0,RSN1605_DUZCE_DZC180.AT2.g3,0.4042971,5,0,0.55130575,0.0120832,0.00294306,0.0039138,57.75,60,0.306796158,2.5,43.6875,904.7786842,48,0.571254445,7.020110894,0.004,0.016974259,0.053395259,1.431340251,177.102,3.92322,13.37257037,7.489896634,0.01,0.01,0.1,192,0.852844505,0,0,0,0,0,3.171550515
0,RSN1605_DUZCE_DZC180.AT2.g3,0.4042971,10,0,0.553542591,0.0122624,0.00289919,0.00387866,55.5,60,0.306796158,2.5,43.6875,904.7786842,48,0.541188422,7.020110894,0.004,0.016979244,0.053395259,1.466790833,169.817,3.95049,14.72394657,8.194732667,0.01,0.01,0.1,192,0.830097886,0,0,0,0,0,3.339029484
0,RSN1605_DUZCE_DZC180.AT2.g3,0.4042971,20,0,0.558100439,0.0134362,0.00284517,0.00388983,51,60,0.306796158,2.5,43.6875,904.7786842,48,0.481056375,7.020110894,0.004,0.016989213,0.053395259,1.589830207,153.717,4.20104,18.41042614,10.07516438,0.01,0.01,0.1,192,0.782623792,0,0,0,0,0,3.900236537
0,RSN1547_CHICHI_TCU123-E.AT2.g3,0.1516146,5,0,0.55130575,0.0131853,0.00249257,0.00327699,57.75,60,0.306796158,2.5,43.6875,904.7786842,48,0.571254445,7.020110894,0.004,0.016974259,0.053395259,1.480770498,-175.034,-4.14984,31.50415942,17.52411289,0.01,0.01,0.1,192,0.852844505,0,0,0,0,0,3.354751247
0,RSN1231_CHICHI_CHY080-E.AT2.g3,0.8092498,20,0,0.558100439,0.0577049,0.00764644,0.0111914,51,60,0.306796158,2.5,43.6875,904.7786842,48,0.481056375,7.020110894,0.004,0.016989213,0.053395259,3.06932206,-168.237,-17.1372,32.74596332,16.71865213,0.01,0.01,0.1,192,0.782623792,1,1,1,0,1,15.91013977
0,RSN214_LIVERMOR_A-KOD180.AT2.g3,0.1497026,10,0,0.553542591,0.00722369,0.00222398,0.00283433,55.5,60,0.306796158,2.5,43.6875,904.7786842,48,0.541188422,7.020110894,0.004,0.016979244,0.053395259,1.192418993,164.839,2.53426,6.868207141,4.105754131,0.01,0.01,0.1,192,0.830097886,0,0,0,0,0,2.142004881
0,RSN982_NORTHR_JEN022.AT2.g3,0.4105302,10,0,0.553542591,0.0656695,0.0102451,0.01489,55.5,60,0.306796158,2.5,43.6875,904.7786842,48,0.541188422,7.020110894,0.004,0.016979244,0.053395259,3.114054717,-186.889,-19.5961,107.9665019,55.07728626,0.01,0.01,0.1,192,0.830097886,1,1,1,0,1,16.56299742
0,RSN214_LIVERMOR_A-KOD180.AT2.g3,0.1497026,0,0,0.549096165,0.00667656,0.00222991,0.00280205,60,60,0.306796158,2.5,43.6875,904.7786842,48,0.601320469,7.020110894,0.004,0.016969275,0.053395259,1.11682188,178.078,2.40166,6.473590212,4.002303365,0.01,0.01,0.1,192,0.875,0,0,0,0,0,1.859607516
0,RSN1194_CHICHI_CHY025-E.AT2.g3,0.1616407,0,0,0.549096165,0.0115608,0.00280719,0.0037354,60,60,0.306796158,2.5,43.6875,904.7786842,48,0.601320469,7.020110894,0.004,0.016969275,0.053395259,1.382735023,180.806,3.73787,10.60763912,6.014956936,0.01,0.01,0.1,192,0.875,0,0,0,0,0,2.894236131
0,RSN1530_CHICHI_TCU103-E.AT2.g3,0.1288637,20,0,0.558100439,0.0104541,0.00232804,0.0031538,51,60,0.306796158,2.5,43.6875,904.7786842,48,0.481056375,7.020110894,0.004,0.016989213,0.053395259,1.42744284,150.036,3.30557,11.3824001,6.402487833,0.01,0.01,0.1,192,0.782623792,0,0,0,0,0,3.068884108
0,RSN1530_CHICHI_TCU103-E.AT2.g3,0.1288637,5,0,0.55130575,0.00482414,0.00176899,0.00218248,57.75,60,0.306796158,2.5,43.6875,904.7786842,48,0.571254445,7.020110894,0.004,0.016974259,0.053395259,1.019914544,-162.933,-1.83261,9.694041324,6.443282453,0.01,0.01,0.1,192,0.852844505,0,0,0,0,0,1.481491017
0,RSN1205_CHICHI_CHY041-E.AT2.g3,0.3029707,10,0,0.553542591,0.00930548,0.00231612,0.00306691,55.5,60,0.306796158,2.5,43.6875,904.7786842,48,0.541188422,7.020110894,0.004,0.016979244,0.053395259,1.318102935,161.371,3.0315,5.536546342,3.199150476,0.01,0.01,0.1,192,0.830097886,0,0,0,0,0,2.562281611
0,RSN1231_CHICHI_CHY080-E.AT2.g3,0.8092498,15,0,0.555807283,0.0569495,0.00748901,0.0108776,53.25,60,0.306796158,2.5,43.6875,904.7786842,48,0.511122399,7.020110894,0.004,0.016984228,0.053395259,2.9710225,-175.762,-16.7753,36.79386939,18.81369501,0.01,0.01,0.1,192,0.80671014,1,1,1,0,1,14.84753895
0,RSN1547_CHICHI_TCU123-E.AT2.g3,0.1516146,10,0,0.553542591,0.0126815,0.00224359,0.00292344,55.5,60,0.306796158,2.5,43.6875,904.7786842,48,0.541188422,7.020110894,0.004,0.016979244,0.053395259,1.485440261,-167.535,-3.99714,32.01773993,17.79500193,0.01,0.01,0.1,192,0.830097886,0,0,0,0,0,3.378458954
0,RSN1245_CHICHI_CHY102-E.AT2.g3,0.04137836,20,0,0.558100439,0.000735787,0.000599711,0.000665103,51,60,0.306796158,2.5,43.6875,904.7786842,48,0.481056375,7.020110894,0.004,0.016989213,0.053395259,0.671837027,-73.1717,-0.357112,0.911503103,0.911503103,0.01,0.01,0.1,192,0.782623792,0,0,0,0,0,0.331542016
0,RSN1197_CHICHI_CHY028-E.AT2.g3,0.6363748,15,0,0.555807283,0.0272325,0.00298648,0.00402726,53.25,60,0.306796158,2.5,43.6875,904.7786842,48,0.511122399,7.020110894,0.004,0.016984228,0.053395259,2.103967421,-168.144,-8.04809,43.70489498,22.91670208,0.01,0.01,0.1,192,0.80671014,1,0,0,0,0,7.123230569
0,RSN1194_CHICHI_CHY025-E.AT2.g3,0.1616407,5,0,0.55130575,0.0127228,0.00292144,0.0039321,57.75,60,0.306796158,2.5,43.6875,904.7786842,48,0.571254445,7.020110894,0.004,0.016974259,0.053395259,1.463409828,174.795,4.04757,11.48076645,6.405352861,0.01,0.01,0.1,192,0.852844505,0,0,0,0,0,3.272075672
0,RSN1205_CHICHI_CHY041-E.AT2.g3,0.3029707,0,0,0.549096165,0.00599783,0.00180105,0.00223593,60,60,0.306796158,2.5,43.6875,904.7786842,48,0.601320469,7.020110894,0.004,0.016969275,0.053395259,1.078405815,-175.352,-2.205,8.593267915,5.442511733,0.01,0.01,0.1,192,0.875,0,0,0,0,0,1.7073335
0,RSN1245_CHICHI_CHY102-E.AT2.g3,0.04137836,5,0,0.55130575,0.000704119,0.000576151,0.000637211,57.75,60,0.306796158,2.5,43.6875,904.7786842,48,0.571254445,7.020110894,0.004,0.016974259,0.053395259,0.650715887,-73.0786,-0.334585,0.893761345,0.893761345,0.01,0.01,0.1,192,0.852844505,0,0,0,0,0,0.270480174
0,RSN1205_CHICHI_CHY041-E.AT2.g3,0.3029707,20,0,0.558100439,0.00842033,0.00200116,0.0026069,51,60,0.306796158,2.5,43.6875,904.7786842,48,0.481056375,7.020110894,0.004,0.016989213,0.053395259,1.311003976,-149.537,-2.77901,5.55748827,3.207560435,0.01,0.01,0.1,192,0.782623792,0,0,0,0,0,2.580026931
0,RSN1500_CHICHI_TCU061-E.AT2.g3,0.1356281,5,0,0.55130575,0.00657777,0.00190502,0.00237952,57.75,60,0.306796158,2.5,43.6875,904.7786842,48,0.571254445,7.020110894,0.004,0.016974259,0.053395259,1.141121341,-164.321,-2.31361,8.24602747,5.090411867,0.01,0.01,0.1,192,0.852844505,0,0,0,0,0,1.870333804
0,RSN1500_CHICHI_TCU061-E.AT2.g3,0.1356281,10,0,0.553542591,0.00745975,0.00191794,0.00240973,55.5,60,0.306796158,2.5,43.6875,904.7786842,48,0.541188422,7.020110894,0.004,0.016979244,0.053395259,1.215864835,-158.254,-2.52964,9.904405071,5.923085498,0.01,0.01,0.1,192,0.830097886,0,0,0,0,0,2.138099969
0,RSN1547_CHICHI_TCU123-E.AT2.g3,0.1516146,20,0,0.558100439,0.022551,0.00304523,0.00428858,51,60,0.306796158,2.5,43.6875,904.7786842,48,0.481056375,7.020110894,0.004,0.016989213,0.053395259,1.976098783,-158.828,-6.70622,28.30340343,14.94810626,0.01,0.01,0.1,192,0.782623792,1,0,0,0,0,6.226040283
0,RSN1231_CHICHI_CHY080-E.AT2.g3,0.8092498,5,0,0.55130575,0.0540963,0.00620409,0.00889986,57.75,60,0.306796158,2.5,43.6875,904.7786842,48,0.571254445,7.020110894,0.004,0.016974259,0.053395259,2.771392658,-191.111,-15.8714,43.93678173,22.54637947,0.01,0.01,0.1,192,0.852844505,1,1,1,0,1,12.83051851
0,RSN1547_CHICHI_TCU123-E.AT2.g3,0.1516146,0,0,0.549096165,0.0110667,0.00243417,0.00316647,60,60,0.306796158,2.5,43.6875,904.7786842,48,0.601320469,7.020110894,0.004,0.016969275,0.053395259,1.355320986,-180.123,-3.57756,19.73080239,11.26039803,0.01,0.01,0.1,192,0.875,0,0,0,0,0,2.770107953
0,RSN1530_CHICHI_TCU103-E.AT2.g3,0.1288637,0,0,0.549096165,0.0049318,0.00178532,0.00219974,60,60,0.306796158,2.5,43.6875,904.7786842,48,0.601320469,7.020110894,0.004,0.016969275,0.053395259,1.010744755,-170.125,-1.87925,9.667357237,6.470651035,0.01,0.01,0.1,192,0.875,0,0,0,0,0,1.455104979
0,RSN1245_CHICHI_CHY102-E.AT2.g3,0.04137836,15,0,0.555807283,0.000724715,0.000594082,0.000658501,53.25,60,0.306796158,2.5,43.6875,904.7786842,48,0.511122399,7.020110894,0.004,0.016984228,0.053395259,0.664444837,-73.1437,-0.349163,0.905293663,0.905293663,0.01,0.01,0.1,192,0.80671014,0,0,0,0,0,0.309038363
0,RSN1530_CHICHI_TCU103-E.AT2.g3,0.1288637,15,0,0.555807283,0.0117941,0.00234251,0.00316506,53.25,60,0.306796158,2.5,43.6875,904.7786842,48,0.511122399,7.020110894,0.004,0.016984228,0.053395259,1.470895131,-159.654,-3.73488,11.86124434,6.609423389,0.01,0.01,0.1,192,0.80671014,0,0,0,0,0,3.305680154
0,RSN1500_CHICHI_TCU061-E.AT2.g3,0.1356281,0,0,0.549096165,0.00601867,0.00189301,0.00235388,60,60,0.306796158,2.5,43.6875,904.7786842,48,0.601320469,7.020110894,0.004,0.016969275,0.053395259,1.091759871,-168.632,-2.17334,7.116931809,4.527429458,0.01,0.01,0.1,192,0.875,0,0,0,0,0,1.682819133
0,RSN1500_CHICHI_TCU061-E.AT2.g3,0.1356281,20,0,0.558100439,0.0101256,0.00192583,0.00246175,51,60,0.306796158,2.5,43.6875,904.7786842,48,0.481056375,7.020110894,0.004,0.016989213,0.053395259,1.410864969,-150.636,-3.24215,13.47257392,7.597899257,0.01,0.01,0.1,192,0.782623792,0,0,0,0,0,3.010005115
0,RSN1547_CHICHI_TCU123-E.AT2.g3,0.1516146,15,0,0.555807283,0.00869003,0.00215637,0.00285461,53.25,60,0.306796158,2.5,43.6875,904.7786842,48,0.511122399,7.020110894,0.004,0.016984228,0.053395259,1.301155915,-157.964,-2.89168,16.17324049,9.347065111,0.01,0.01,0.1,192,0.80671014,0,0,0,0,0,2.559377861
0,RSN1504_CHICHI_TCU067-E.AT2.g3,0.4989563,15,0,0.555807283,0.0631466,0.0101186,0.0148517,53.25,60,0.306796158,2.5,43.6875,904.7786842,48,0.511122399,7.020110894,0.004,0.016984228,0.053395259,3.132664483,177.854,18.8723,40.50853918,20.66123771,0.01,0.01,0.1,192,0.80671014,1,1,1,0,1,16.70355877
0,RSN1504_CHICHI_TCU067-E.AT2.g3,0.4989563,10,0,0.553542591,0.0578571,0.00951803,0.0138706,55.5,60,0.306796158,2.5,43.6875,904.7786842,48,0.541188422,7.020110894,0.004,0.016979244,0.053395259,2.922968198,184.192,17.0158,45.22837055,23.14343197,0.01,0.01,0.1,192,0.830097886,1,1,1,0,1,14.38207865
