ID,earthquake,pga_(g),CorrosionLvl_Long,First_Period_s,Steel_Strain,Conf_Conc_Strain,Unc_Conc_srain,Fy_ksi,fyt_ksi,Ast_in2,st_in,Dprime_in,PCol_kip,DCol_in,barAreaSec_in2,fc_ksi,LimitState_ConcreteCoverCrushing,ConfinementSteelYielding,LongitudinlSteelBuckling,"Effective period, Teff",Force,MaxDisplacement at MaxForce,SD_at_Teff,rhol,rhov,height_of_column
0,RSN210_LIVERMOR_A-A3E146.AT2.g3,0.06489687,10,0.387732989,0.000331123,0.000305114,0.000340173,47.4,60,0.306796158,2.5,43.6875,452.3893421,48,0.541188422,7.020110894,0.004,0.016979244,0.049834061,0.454878142,35.8113,0.160241,0.454102513,0.01,0.01,192
0,RSN210_LIVERMOR_A-A3E146.AT2.g3,0.06489687,0,0.384702364,0.00033377,0.000302323,0.000336951,60,60,0.306796158,2.5,43.6875,452.3893421,48,0.601320469,7.020110894,0.004,0.016969275,0.049834061,0.44929484,36.3092,0.158505,0.449635872,0.01,0.01,192
0,RSN210_LIVERMOR_A-A3E146.AT2.g3,0.06489687,5,0.386209131,0.000332508,0.000303669,0.000338501,53.7,60,0.306796158,2.5,43.6875,452.3893421,48,0.571254445,7.020110894,0.004,0.016974259,0.049834061,0.452034426,36.0569,0.159329,0.45182754,0.01,0.01,192
0,RSN95_MANAGUA_A-ESO090.AT2.g3,0.3718347,20,0.390833417,0.00865156,0.00120707,0.00184396,34.8,60,0.306796158,2.5,43.6875,452.3893421,48,0.481056375,7.020110894,0.004,0.016989213,0.049834061,1.128262193,92.6031,2.54923,7.675748557,0.01,0.01,192
0,RSN95_MANAGUA_A-ESO090.AT2.g3,0.3718347,15,0.389274295,0.00814561,0.00123203,0.00183785,41.1,60,0.306796158,2.5,43.6875,452.3893421,48,0.511122399,7.020110894,0.004,0.016984228,0.049834061,1.050577889,102.409,2.44432,7.540818198,0.01,0.01,192
0,RSN95_MANAGUA_A-ESO090.AT2.g3,0.3718347,10,0.387732989,0.00796151,0.00126535,0.00186143,47.4,60,0.306796158,2.5,43.6875,452.3893421,48,0.541188422,7.020110894,0.004,0.016979244,0.049834061,0.999298269,112.061,2.41996,8.054926046,0.01,0.01,192
0,RSN95_MANAGUA_A-ESO090.AT2.g3,0.3718347,5,0.386209131,0.00776908,0.00149768,0.00209633,53.7,60,0.306796158,2.5,43.6875,452.3893421,48,0.571254445,7.020110894,0.004,0.016974259,0.049834061,0.941065191,130.183,2.4932,8.291934674,0.01,0.01,192
0,RSN95_MANAGUA_A-ESO090.AT2.g3,0.3718347,0,0.384702364,0.00641906,0.00154511,0.00205961,60,60,0.306796158,2.5,43.6875,452.3893421,48,0.601320469,7.020110894,0.004,0.016969275,0.049834061,0.872599714,-139.213,-2.29231,7.869386105,0.01,0.01,192
0,RSN214_LIVERMOR_A-KOD180.AT2.g3,0.1497026,0,0.384702364,0.00272131,0.00104717,0.00129062,60,60,0.306796158,2.5,43.6875,452.3893421,48,0.601320469,7.020110894,0.004,0.016969275,0.049834061,0.650320054,120.522,1.10226,3.791557756,0.01,0.01,192
0,RSN212_LIVERMOR_A-DVD156.AT2.g3,0.1297461,15,0.389274295,0.00123313,0.000632069,0.000752566,41.1,60,0.306796158,2.5,43.6875,452.3893421,48,0.511122399,7.020110894,0.004,0.016984228,0.049834061,0.596080676,70.5042,0.541737,1.113261314,0.01,0.01,192
0,RSN212_LIVERMOR_A-DVD156.AT2.g3,0.1297461,20,0.390833417,0.00120672,0.000618192,0.000736086,34.8,60,0.306796158,2.5,43.6875,452.3893421,48,0.481056375,7.020110894,0.004,0.016989213,0.049834061,0.603883854,67.4695,0.532081,1.119912692,0.01,0.01,192
0,RSN212_LIVERMOR_A-DVD156.AT2.g3,0.1297461,10,0.387732989,0.00124675,0.000641009,0.000762963,47.4,60,0.306796158,2.5,43.6875,452.3893421,48,0.541188422,7.020110894,0.004,0.016979244,0.049834061,0.58841716,72.9829,0.546456,1.107437041,0.01,0.01,192
0,RSN212_LIVERMOR_A-DVD156.AT2.g3,0.1297461,5,0.386209131,0.001292,0.000659335,0.000785396,53.7,60,0.306796158,2.5,43.6875,452.3893421,48,0.571254445,7.020110894,0.004,0.016974259,0.049834061,0.583846737,76.4793,0.563774,1.10396352,0.01,0.01,192
0,RSN212_LIVERMOR_A-DVD156.AT2.g3,0.1297461,0,0.384702364,0.00135352,0.000683264,0.000814845,60,60,0.306796158,2.5,43.6875,452.3893421,48,0.601320469,7.020110894,0.004,0.016969275,0.049834061,0.580360363,80.7029,0.587825,1.101313876,0.01,0.01,192
0,RSN210_LIVERMOR_A-A3E146.AT2.g3,0.06489687,20,0.390833417,0.000327996,0.000308261,0.000343844,34.8,60,0.306796158,2.5,43.6875,452.3893421,48,0.481056375,7.020110894,0.004,0.016989213,0.049834061,0.460918839,35.33,0.162314,0.458935071,0.01,0.01,192
0,RSN210_LIVERMOR_A-A3E146.AT2.g3,0.06489687,15,0.389274295,0.000329607,0.000306649,0.000341958,41.1,60,0.306796158,2.5,43.6875,452.3893421,48,0.511122399,7.020110894,0.004,0.016984228,0.049834061,0.457835348,35.5699,0.161237,0.456468279,0.01,0.01,192
0,RSN215_LIVERMOR_A-SRM070.AT2.g3,0.05513429,15,0.389274295,0.000414545,0.000360312,0.000408988,41.1,60,0.306796158,2.5,43.6875,452.3893421,48,0.511122399,7.020110894,0.004,0.016984228,0.049834061,0.496152346,-42.0415,-0.223806,0.378411365,0.01,0.01,192
0,RSN214_LIVERMOR_A-KOD180.AT2.g3,0.1497026,20,0.390833417,0.00279849,0.000925234,0.0011658,34.8,60,0.306796158,2.5,43.6875,452.3893421,48,0.481056375,7.020110894,0.004,0.016989213,0.049834061,0.838121046,-88.2443,-1.34049,5.759202383,0.01,0.01,192
0,RSN214_LIVERMOR_A-KOD180.AT2.g3,0.1497026,15,0.389274295,0.00257028,0.00092502,0.00114697,41.1,60,0.306796158,2.5,43.6875,452.3893421,48,0.511122399,7.020110894,0.004,0.016984228,0.049834061,0.773035145,-97.569,-1.26088,5.006300207,0.01,0.01,192
0,RSN215_LIVERMOR_A-SRM070.AT2.g3,0.05513429,5,0.386209131,0.000410013,0.000357386,0.00040537,53.7,60,0.306796158,2.5,43.6875,452.3893421,48,0.571254445,7.020110894,0.004,0.016974259,0.049834061,0.48772487,-42.8075,-0.220208,0.386080368,0.01,0.01,192
0,RSN215_LIVERMOR_A-SRM070.AT2.g3,0.05513429,10,0.387732989,0.000412381,0.000358928,0.000407275,47.4,60,0.306796158,2.5,43.6875,452.3893421,48,0.541188422,7.020110894,0.004,0.016979244,0.049834061,0.491923075,-42.4394,-0.222089,0.382260002,0.01,0.01,192
0,RSN214_LIVERMOR_A-KOD180.AT2.g3,0.1497026,10,0.387732989,0.00265206,0.000929563,0.00116094,47.4,60,0.306796158,2.5,43.6875,452.3893421,48,0.541188422,7.020110894,0.004,0.016979244,0.049834061,0.720701649,-106.333,-1.19438,4.499711965,0.01,0.01,192
0,RSN214_LIVERMOR_A-KOD180.AT2.g3,0.1497026,5,0.386209131,0.00271492,0.000997152,0.00123696,53.7,60,0.306796158,2.5,43.6875,452.3893421,48,0.571254445,7.020110894,0.004,0.016974259,0.049834061,0.681462776,-113.755,-1.1424,4.109524941,0.01,0.01,192
0,RSN215_LIVERMOR_A-SRM070.AT2.g3,0.05513429,0,0.384702364,0.000407324,0.000355581,0.00040314,60,60,0.306796158,2.5,43.6875,452.3893421,48,0.601320469,7.020110894,0.004,0.016969275,0.049834061,0.483499965,-43.1336,-0.218058,0.389925032,0.01,0.01,192
0,RSN231_MAMMOTH.I_I-LUL000.AT2.g3,0.4302934,5,0.386209131,0.00504952,0.00119422,0.00159758,53.7,60,0.306796158,2.5,43.6875,452.3893421,48,0.571254445,7.020110894,0.004,0.016974259,0.049834061,0.812103718,119.971,1.71105,5.481769276,0.01,0.01,192
0,RSN230_MAMMOTH.I_I-CVK090.AT2.g3,0.4194571,10,0.387732989,0.00612118,0.00118303,0.0016549,47.4,60,0.306796158,2.5,43.6875,452.3893421,48,0.541188422,7.020110894,0.004,0.016979244,0.049834061,0.933932855,-108.456,-2.04573,4.578088366,0.01,0.01,192
0,RSN230_MAMMOTH.I_I-CVK090.AT2.g3,0.4194571,5,0.386209131,0.00606191,0.0013037,0.00177953,53.7,60,0.306796158,2.5,43.6875,452.3893421,48,0.571254445,7.020110894,0.004,0.016974259,0.049834061,0.945308264,-126.22,-2.43915,4.537705662,0.01,0.01,192
0,RSN231_MAMMOTH.I_I-LUL000.AT2.g3,0.4302934,0,0.384702364,0.00484816,0.00129073,0.00168732,60,60,0.306796158,2.5,43.6875,452.3893421,48,0.601320469,7.020110894,0.004,0.016969275,0.049834061,0.774857236,131.832,1.7117,5.307176291,0.01,0.01,192
0,RSN230_MAMMOTH.I_I-CVK090.AT2.g3,0.4194571,20,0.390833417,0.00589954,0.00110812,0.00156083,34.8,60,0.306796158,2.5,43.6875,452.3893421,48,0.481056375,7.020110894,0.004,0.016989213,0.049834061,1.000819275,-89.7958,-1.94505,4.340641573,0.01,0.01,192
0,RSN230_MAMMOTH.I_I-CVK090.AT2.g3,0.4194571,0,0.384702364,0.00572848,0.0013937,0.00184726,60,60,0.306796158,2.5,43.6875,452.3893421,48,0.601320469,7.020110894,0.004,0.016969275,0.049834061,0.931467119,-142.471,-2.67316,4.586841728,0.01,0.01,192
0,RSN215_LIVERMOR_A-SRM070.AT2.g3,0.05513429,20,0.390833417,0.000416418,0.000361476,0.000410431,34.8,60,0.306796158,2.5,43.6875,452.3893421,48,0.481056375,7.020110894,0.004,0.016989213,0.049834061,0.500352142,-41.608,-0.225264,0.374589551,0.01,0.01,192
0,RSN230_MAMMOTH.I_I-CVK090.AT2.g3,0.4194571,15,0.389274295,0.00495921,0.00104064,0.00137498,41.1,60,0.306796158,2.5,43.6875,452.3893421,48,0.511122399,7.020110894,0.004,0.016984228,0.049834061,1.007468582,-104.586,-2.29562,4.369237989,0.01,0.01,192
0,RSN232_MAMMOTH.I_I-MLS254.AT2.g3,0.324282,20,0.390833417,0.00171519,0.000695903,0.000851666,34.8,60,0.306796158,2.5,43.6875,452.3893421,48,0.481056375,7.020110894,0.004,0.016989213,0.049834061,0.77772707,-86.7174,-1.13429,1.637865793,0.01,0.01,192
0,RSN232_MAMMOTH.I_I-MLS254.AT2.g3,0.324282,0,0.384702364,0.00237033,0.000980251,0.00119671,60,60,0.306796158,2.5,43.6875,452.3893421,48,0.601320469,7.020110894,0.004,0.016969275,0.049834061,0.631530219,113.87,0.982112,2.152251983,0.01,0.01,192
0,RSN231_MAMMOTH.I_I-LUL000.AT2.g3,0.4302934,20,0.390833417,0.00446029,0.000992395,0.00134126,34.8,60,0.306796158,2.5,43.6875,452.3893421,48,0.481056375,7.020110894,0.004,0.016989213,0.049834061,0.897762589,-85.0905,-1.48309,5.580276977,0.01,0.01,192
0,RSN232_MAMMOTH.I_I-MLS254.AT2.g3,0.324282,15,0.389274295,0.00187917,0.000759919,0.000930411,41.1,60,0.306796158,2.5,43.6875,452.3893421,48,0.511122399,7.020110894,0.004,0.016984228,0.049834061,0.72977901,-95.0632,-1.09486,1.717939053,0.01,0.01,192
0,RSN232_MAMMOTH.I_I-MLS254.AT2.g3,0.324282,10,0.387732989,0.00205446,0.000832048,0.00101852,47.4,60,0.306796158,2.5,43.6875,452.3893421,48,0.541188422,7.020110894,0.004,0.016979244,0.049834061,0.686649709,-101.991,-1.03991,1.845787618,0.01,0.01,192
0,RSN231_MAMMOTH.I_I-LUL000.AT2.g3,0.4302934,15,0.389274295,0.00427586,0.00100232,0.0013433,41.1,60,0.306796158,2.5,43.6875,452.3893421,48,0.511122399,7.020110894,0.004,0.016984228,0.049834061,0.870720582,-95.6801,-1.56871,5.549178669,0.01,0.01,192
0,RSN232_MAMMOTH.I_I-MLS254.AT2.g3,0.324282,5,0.386209131,0.00223888,0.000911229,0.00111473,53.7,60,0.306796158,2.5,43.6875,452.3893421,48,0.571254445,7.020110894,0.004,0.016974259,0.049834061,0.65135964,-107.361,-0.985035,2.042000401,0.01,0.01,192
0,RSN231_MAMMOTH.I_I-LUL000.AT2.g3,0.4302934,10,0.387732989,0.00441159,0.00105843,0.00141181,47.4,60,0.306796158,2.5,43.6875,452.3893421,48,0.541188422,7.020110894,0.004,0.016979244,0.049834061,0.849747137,-106.954,-1.67009,5.525059208,0.01,0.01,192
0,RSN286_ITALY_A-BIS000.AT2.g3,0.0955313,10,0.387732989,0.00184466,0.000816073,0.000987963,47.4,60,0.306796158,2.5,43.6875,452.3893421,48,0.541188422,7.020110894,0.004,0.016979244,0.049834061,0.628187258,90.6763,0.773812,1.356094016,0.01,0.01,192
0,RSN285_ITALY_A-BAG000.AT2.g3,0.129652,15,0.389274295,0.00199723,0.000807977,0.000989201,41.1,60,0.306796158,2.5,43.6875,452.3893421,48,0.511122399,7.020110894,0.004,0.016984228,0.049834061,0.657345028,86.5325,0.808592,2.97419619,0.01,0.01,192
0,RSN285_ITALY_A-BAG000.AT2.g3,0.129652,10,0.387732989,0.00217203,0.000886543,0.00108414,47.4,60,0.306796158,2.5,43.6875,452.3893421,48,0.541188422,7.020110894,0.004,0.016979244,0.049834061,0.651083844,96.4723,0.884382,2.899500263,0.01,0.01,192
0,RSN286_ITALY_A-BIS000.AT2.g3,0.0955313,5,0.386209131,0.00185485,0.000833405,0.00100707,53.7,60,0.306796158,2.5,43.6875,452.3893421,48,0.571254445,7.020110894,0.004,0.016974259,0.049834061,0.615764033,95.5165,0.783196,1.369759563,0.01,0.01,192
0,RSN286_ITALY_A-BIS000.AT2.g3,0.0955313,0,0.384702364,0.00186785,0.00084726,0.00102266,60,60,0.306796158,2.5,43.6875,452.3893421,48,0.601320469,7.020110894,0.004,0.016969275,0.049834061,0.606563502,99.423,0.791048,1.379880147,0.01,0.01,192
0,RSN285_ITALY_A-BAG000.AT2.g3,0.129652,5,0.386209131,0.00225846,0.000921594,0.00112703,53.7,60,0.306796158,2.5,43.6875,452.3893421,48,0.571254445,7.020110894,0.004,0.016974259,0.049834061,0.638800307,104.932,0.92598,2.752957661,0.01,0.01,192
0,RSN285_ITALY_A-BAG000.AT2.g3,0.129652,0,0.384702364,0.00135319,0.000682962,0.000814503,60,60,0.306796158,2.5,43.6875,452.3893421,48,0.601320469,7.020110894,0.004,0.016969275,0.049834061,0.59546624,-91.1522,-0.698948,2.257176541,0.01,0.01,192
0,RSN285_ITALY_A-BAG000.AT2.g3,0.129652,20,0.390833417,0.00408386,0.00102909,0.0013594,34.8,60,0.306796158,2.5,43.6875,452.3893421,48,0.481056375,7.020110894,0.004,0.016989213,0.049834061,0.85016073,88.8867,1.38932,4.548002782,0.01,0.01,192
0,RSN95_MANAGUA_A-ESO090.AT2.g3,0.3718347,0,0.549096165,0.00978781,0.00252902,0.00332472,60,60,0.306796158,2.5,43.6875,904.7786842,48,0.601320469,7.020110894,0.004,0.016969275,0.053395259,1.289570894,180.364,3.2432,8.4908627,0.01,0.01,192
0,RSN289_ITALY_A-CTR000.AT2.g3,0.1264284,5,0.386209131,0.00228104,0.000908304,0.00111252,53.7,60,0.306796158,2.5,43.6875,452.3893421,48,0.571254445,7.020110894,0.004,0.016974259,0.049834061,0.679600419,-111.657,-1.11521,3.299162482,0.01,0.01,192
0,RSN289_ITALY_A-CTR000.AT2.g3,0.1264284,0,0.384702364,0.00210561,0.000898472,0.00109254,60,60,0.306796158,2.5,43.6875,452.3893421,48,0.601320469,7.020110894,0.004,0.016969275,0.049834061,0.645911086,-117.643,-1.06139,2.778325387,0.01,0.01,192
0,RSN286_ITALY_A-BIS000.AT2.g3,0.0955313,20,0.390833417,0.00184884,0.000771571,0.000940856,34.8,60,0.306796158,2.5,43.6875,452.3893421,48,0.481056375,7.020110894,0.004,0.016989213,0.049834061,0.667017196,78.3535,0.753869,1.313381085,0.01,0.01,192
0,RSN289_ITALY_A-CTR000.AT2.g3,0.1264284,20,0.390833417,0.00309419,0.000930723,0.00119074,34.8,60,0.306796158,2.5,43.6875,452.3893421,48,0.481056375,7.020110894,0.004,0.016989213,0.049834061,0.847914973,-87.026,-1.35306,6.393909325,0.01,0.01,192
0,RSN289_ITALY_A-CTR000.AT2.g3,0.1264284,15,0.389274295,0.00295064,0.000953963,0.00120621,41.1,60,0.306796158,2.5,43.6875,452.3893421,48,0.511122399,7.020110894,0.004,0.016984228,0.049834061,0.735384079,93.2938,1.09105,4.200775719,0.01,0.01,192
0,RSN286_ITALY_A-BIS000.AT2.g3,0.0955313,15,0.389274295,0.00184146,0.000795535,0.000965892,41.1,60,0.306796158,2.5,43.6875,452.3893421,48,0.511122399,7.020110894,0.004,0.016984228,0.049834061,0.645228051,84.8442,0.763857,1.337349144,0.01,0.01,192
0,RSN289_ITALY_A-CTR000.AT2.g3,0.1264284,10,0.387732989,0.00291688,0.00101248,0.00126633,47.4,60,0.306796158,2.5,43.6875,452.3893421,48,0.541188422,7.020110894,0.004,0.016979244,0.049834061,0.71294809,-105.215,-1.15653,3.82833829,0.01,0.01,192
0,RSN210_LIVERMOR_A-A3E146.AT2.g3,0.06489687,15,0.555832687,0.000551595,0.000536731,0.000589343,41.1,60,0.306796158,2.5,43.6875,904.7786842,48,0.511122399,7.020110894,0.004,0.016984228,0.053395259,0.610625149,60.5122,0.243964,0.698988874,0.01,0.01,192
0,RSN214_LIVERMOR_A-KOD180.AT2.g3,0.1497026,5,0.551315166,0.00712804,0.00222093,0.0028249,53.7,60,0.306796158,2.5,43.6875,904.7786842,48,0.571254445,7.020110894,0.004,0.016974259,0.053395259,1.181256769,166.485,2.51187,6.809940335,0.01,0.01,192
0,RSN210_LIVERMOR_A-A3E146.AT2.g3,0.06489687,10,0.553560482,0.000547237,0.000531914,0.00058384,47.4,60,0.306796158,2.5,43.6875,904.7786842,48,0.541188422,7.020110894,0.004,0.016979244,0.053395259,0.606665987,60.5726,0.241051,0.695702769,0.01,0.01,192
0,RSN210_LIVERMOR_A-A3E146.AT2.g3,0.06489687,5,0.551315166,0.00054267,0.000526866,0.000578061,53.7,60,0.306796158,2.5,43.6875,904.7786842,48,0.571254445,7.020110894,0.004,0.016974259,0.053395259,0.602659505,60.5872,0.237935,0.692377389,0.01,0.01,192
0,RSN95_MANAGUA_A-ESO090.AT2.g3,0.3718347,20,0.558132378,0.0105801,0.00228247,0.00311342,34.8,60,0.306796158,2.5,43.6875,904.7786842,48,0.481056375,7.020110894,0.004,0.016989213,0.053395259,1.516947832,134.058,3.33555,8.908740986,0.01,0.01,192
0,RSN210_LIVERMOR_A-A3E146.AT2.g3,0.06489687,0,0.549096165,0.000537889,0.00052162,0.000572047,60,60,0.306796158,2.5,43.6875,904.7786842,48,0.601320469,7.020110894,0.004,0.016969275,0.053395259,0.598615326,60.5582,0.23464,0.686230653,0.01,0.01,192
0,RSN95_MANAGUA_A-ESO090.AT2.g3,0.3718347,15,0.555832687,0.0104516,0.00235437,0.00318167,41.1,60,0.306796158,2.5,43.6875,904.7786842,48,0.511122399,7.020110894,0.004,0.016984228,0.053395259,1.459141968,144.653,3.33009,8.137537641,0.01,0.01,192
0,RSN95_MANAGUA_A-ESO090.AT2.g3,0.3718347,10,0.553560482,0.0101864,0.00240878,0.00322246,47.4,60,0.306796158,2.5,43.6875,904.7786842,48,0.541188422,7.020110894,0.004,0.016979244,0.053395259,1.396878426,155.828,3.28773,7.551280676,0.01,0.01,192
0,RSN95_MANAGUA_A-ESO090.AT2.g3,0.3718347,5,0.551315166,0.00996845,0.00246247,0.00326553,53.7,60,0.306796158,2.5,43.6875,904.7786842,48,0.571254445,7.020110894,0.004,0.016974259,0.053395259,1.340468093,167.705,3.25831,8.034153121,0.01,0.01,192
0,RSN214_LIVERMOR_A-KOD180.AT2.g3,0.1497026,0,0.549096165,0.00667656,0.00222991,0.00280205,60,60,0.306796158,2.5,43.6875,904.7786842,48,0.601320469,7.020110894,0.004,0.016969275,0.053395259,1.11682188,178.078,2.40166,6.473590212,0.01,0.01,192
0,RSN212_LIVERMOR_A-DVD156.AT2.g3,0.1297461,20,0.558132378,0.000917646,0.000777151,0.000885674,34.8,60,0.306796158,2.5,43.6875,904.7786842,48,0.481056375,7.020110894,0.004,0.016989213,0.053395259,0.735743991,-87.6467,-0.513006,1.480664571,0.01,0.01,192
0,RSN215_LIVERMOR_A-SRM070.AT2.g3,0.05513429,20,0.558132378,0.000940297,0.000790457,0.000902268,34.8,60,0.306796158,2.5,43.6875,904.7786842,48,0.481056375,7.020110894,0.004,0.016989213,0.053395259,0.730126926,86.2283,0.497027,1.016846661,0.01,0.01,192
0,RSN212_LIVERMOR_A-DVD156.AT2.g3,0.1297461,10,0.553560482,0.000937568,0.000770172,0.00087694,47.4,60,0.306796158,2.5,43.6875,904.7786842,48,0.541188422,7.020110894,0.004,0.016979244,0.053395259,0.729403704,-92.1169,-0.529918,1.432732006,0.01,0.01,192
0,RSN212_LIVERMOR_A-DVD156.AT2.g3,0.1297461,15,0.555832687,0.000928891,0.000773728,0.000881381,41.1,60,0.306796158,2.5,43.6875,904.7786842,48,0.511122399,7.020110894,0.004,0.016984228,0.053395259,0.732953657,-89.9814,-0.522684,1.459569646,0.01,0.01,192
0,RSN212_LIVERMOR_A-DVD156.AT2.g3,0.1297461,5,0.551315166,0.000943495,0.000766484,0.000872349,53.7,60,0.306796158,2.5,43.6875,904.7786842,48,0.571254445,7.020110894,0.004,0.016974259,0.053395259,0.725088346,-94.0492,-0.534651,1.400107894,0.01,0.01,192
0,RSN212_LIVERMOR_A-DVD156.AT2.g3,0.1297461,0,0.549096165,0.000946478,0.000762628,0.000867563,60,60,0.306796158,2.5,43.6875,904.7786842,48,0.601320469,7.020110894,0.004,0.016969275,0.053395259,0.720077089,-95.7461,-0.5368,1.362222793,0.01,0.01,192
0,RSN210_LIVERMOR_A-A3E146.AT2.g3,0.06489687,20,0.558132378,0.000555726,0.000541275,0.000594522,34.8,60,0.306796158,2.5,43.6875,904.7786842,48,0.481056375,7.020110894,0.004,0.016989213,0.053395259,0.61451428,60.4021,0.246632,0.702216852,0.01,0.01,192
0,RSN215_LIVERMOR_A-SRM070.AT2.g3,0.05513429,15,0.555832687,0.000880766,0.000769683,0.000876306,41.1,60,0.306796158,2.5,43.6875,904.7786842,48,0.511122399,7.020110894,0.004,0.016984228,0.053395259,0.716890645,85.4807,0.475015,0.979652712,0.01,0.01,192
0,RSN214_LIVERMOR_A-KOD180.AT2.g3,0.1497026,20,0.558132378,0.00873581,0.00217866,0.00288377,34.8,60,0.306796158,2.5,43.6875,904.7786842,48,0.481056375,7.020110894,0.004,0.016989213,0.053395259,1.407070546,134.128,2.87134,6.406097595,0.01,0.01,192
0,RSN214_LIVERMOR_A-KOD180.AT2.g3,0.1497026,15,0.555832687,0.00822294,0.00219305,0.00286595,41.1,60,0.306796158,2.5,43.6875,904.7786842,48,0.511122399,7.020110894,0.004,0.016984228,0.053395259,1.328867803,144.272,2.75473,6.889401071,0.01,0.01,192
0,RSN231_MAMMOTH.I_I-LUL000.AT2.g3,0.4302934,10,0.553560482,0.00857834,0.00231476,0.00301848,47.4,60,0.306796158,2.5,43.6875,904.7786842,48,0.541188422,7.020110894,0.004,0.016979244,0.053395259,1.307048547,156.145,2.88433,7.678884195,0.01,0.01,192
0,RSN215_LIVERMOR_A-SRM070.AT2.g3,0.05513429,10,0.553560482,0.000842955,0.000744495,0.000844935,47.4,60,0.306796158,2.5,43.6875,904.7786842,48,0.541188422,7.020110894,0.004,0.016979244,0.053395259,0.702698044,-84.1685,-0.449387,0.939771503,0.01,0.01,192
0,RSN215_LIVERMOR_A-SRM070.AT2.g3,0.05513429,0,0.549096165,0.000795417,0.000690404,0.000777888,60,60,0.306796158,2.5,43.6875,904.7786842,48,0.601320469,7.020110894,0.004,0.016969275,0.053395259,0.679159101,-82.2739,-0.410335,0.919274553,0.01,0.01,192
0,RSN215_LIVERMOR_A-SRM070.AT2.g3,0.05513429,5,0.551315166,0.000821601,0.000714536,0.00080773,53.7,60,0.306796158,2.5,43.6875,904.7786842,48,0.571254445,7.020110894,0.004,0.016974259,0.053395259,0.691559596,-83.4941,-0.431766,0.928202909,0.01,0.01,192
0,RSN214_LIVERMOR_A-KOD180.AT2.g3,0.1497026,10,0.553560482,0.00766953,0.00220801,0.00284613,47.4,60,0.306796158,2.5,43.6875,904.7786842,48,0.541188422,7.020110894,0.004,0.016979244,0.053395259,1.252539402,155.167,2.63218,7.005255529,0.01,0.01,192
0,RSN230_MAMMOTH.I_I-CVK090.AT2.g3,0.4194571,10,0.553560482,0.00540684,0.00190905,0.00238167,47.4,60,0.306796158,2.5,43.6875,904.7786842,48,0.541188422,7.020110894,0.004,0.016979244,0.053395259,1.17767702,-146.939,-2.20355,7.156719291,0.01,0.01,192
0,RSN231_MAMMOTH.I_I-LUL000.AT2.g3,0.4302934,5,0.551315166,0.00857327,0.00241627,0.00312622,53.7,60,0.306796158,2.5,43.6875,904.7786842,48,0.571254445,7.020110894,0.004,0.016974259,0.053395259,1.265828025,168.712,2.923,7.021897324,0.01,0.01,192
0,RSN230_MAMMOTH.I_I-CVK090.AT2.g3,0.4194571,5,0.551315166,0.00530564,0.00193854,0.00240653,53.7,60,0.306796158,2.5,43.6875,904.7786842,48,0.571254445,7.020110894,0.004,0.016974259,0.053395259,1.106756141,-161.56,-2.13979,4.969519395,0.01,0.01,192
0,RSN230_MAMMOTH.I_I-CVK090.AT2.g3,0.4194571,15,0.555832687,0.00548293,0.00187149,0.0023466,41.1,60,0.306796158,2.5,43.6875,904.7786842,48,0.511122399,7.020110894,0.004,0.016984228,0.053395259,1.167755613,-137.472,-2.02699,6.850743108,0.01,0.01,192
0,RSN231_MAMMOTH.I_I-LUL000.AT2.g3,0.4302934,0,0.549096165,0.00849578,0.00250876,0.00321968,60,60,0.306796158,2.5,43.6875,904.7786842,48,0.601320469,7.020110894,0.004,0.016969275,0.053395259,1.223168627,181.814,2.94126,6.277064235,0.01,0.01,192
0,RSN230_MAMMOTH.I_I-CVK090.AT2.g3,0.4194571,20,0.558132378,0.00556482,0.00182491,0.00229895,34.8,60,0.306796158,2.5,43.6875,904.7786842,48,0.481056375,7.020110894,0.004,0.016989213,0.053395259,1.243886264,-126.353,-2.11388,9.356862687,0.01,0.01,192
0,RSN230_MAMMOTH.I_I-CVK090.AT2.g3,0.4194571,0,0.549096165,0.00518274,0.00196384,0.00242553,60,60,0.306796158,2.5,43.6875,904.7786842,48,0.601320469,7.020110894,0.004,0.016969275,0.053395259,1.071559273,-174.089,-2.16141,4.658927913,0.01,0.01,192
0,RSN232_MAMMOTH.I_I-MLS254.AT2.g3,0.324282,0,0.549096165,0.00184705,0.00111831,0.00130988,60,60,0.306796158,2.5,43.6875,904.7786842,48,0.601320469,7.020110894,0.004,0.016969275,0.053395259,0.78987513,-127.783,-0.862032,1.617578533,0.01,0.01,192
0,RSN232_MAMMOTH.I_I-MLS254.AT2.g3,0.324282,20,0.558132378,0.00164912,0.00101792,0.00119022,34.8,60,0.306796158,2.5,43.6875,904.7786842,48,0.481056375,7.020110894,0.004,0.016989213,0.053395259,0.839396025,-105.921,-0.806955,1.777925476,0.01,0.01,192
0,RSN231_MAMMOTH.I_I-LUL000.AT2.g3,0.4302934,20,0.558132378,0.00834963,0.00211592,0.00279202,34.8,60,0.306796158,2.5,43.6875,904.7786842,48,0.481056375,7.020110894,0.004,0.016989213,0.053395259,1.38232379,133.025,2.74844,8.212585672,0.01,0.01,192
