 
PGA:,  0.14 g
PGV:,  40.85 cm/s
PGD:,  34.50 cm
Arias Intensity:,  104.35 cm/s
Significant duration:,  34.07 s
 
 
Damping ratio for spectra:  0.05

 
period [s]	SD. [cm]	PSV [cm/s]	PSA [g]
0.0010	, 0.000	, 0.021	, 0.136
0.1010	, 0.047	, 2.929	, 0.186
0.2010	, 0.255	, 7.956	, 0.254
0.3010	, 0.753	, 15.716	, 0.334
0.4010	, 1.233	, 19.316	, 0.309
0.5010	, 3.150	, 39.501	, 0.505
0.6010	, 2.792	, 29.188	, 0.311
0.7010	, 4.129	, 37.007	, 0.338
0.8010	, 4.231	, 33.186	, 0.265
0.9010	, 4.736	, 33.030	, 0.235
1.0010	, 5.859	, 36.775	, 0.235
1.1010	, 7.245	, 41.343	, 0.241
1.2010	, 9.740	, 50.956	, 0.272
1.3010	, 10.846	, 52.379	, 0.258
1.4010	, 13.383	, 60.019	, 0.274
1.5010	, 14.291	, 59.823	, 0.255
1.6010	, 13.349	, 52.387	, 0.210
1.7010	, 12.300	, 45.434	, 0.171
1.8010	, 12.402	, 43.268	, 0.154
1.9010	, 11.462	, 37.885	, 0.128
2.0010	, 13.842	, 43.465	, 0.139
2.1010	, 17.721	, 52.996	, 0.162
2.2010	, 20.669	, 59.004	, 0.172
2.3010	, 22.867	, 62.441	, 0.174
2.4010	, 23.701	, 62.022	, 0.165
2.5010	, 24.276	, 60.987	, 0.156
2.6010	, 24.904	, 60.160	, 0.148
2.7010	, 25.427	, 59.150	, 0.140
2.8010	, 25.545	, 57.302	, 0.131
2.9010	, 26.383	, 57.142	, 0.126
3.0010	, 32.196	, 67.409	, 0.144
3.1010	, 38.740	, 78.495	, 0.162
3.2010	, 41.935	, 82.313	, 0.165
3.3010	, 41.480	, 78.953	, 0.153
3.4010	, 36.660	, 67.728	, 0.128
3.5010	, 32.601	, 58.508	, 0.107
3.6010	, 32.191	, 56.169	, 0.100
3.7010	, 36.486	, 61.942	, 0.107
3.8010	, 44.545	, 73.634	, 0.124
3.9010	, 51.402	, 82.791	, 0.136
4.0010	, 55.416	, 87.025	, 0.139
4.1010	, 56.643	, 86.784	, 0.136
4.2010	, 55.819	, 83.484	, 0.127
4.3010	, 54.170	, 79.135	, 0.118
4.4010	, 52.846	, 75.447	, 0.110
4.5010	, 52.709	, 73.580	, 0.105
4.6010	, 54.011	, 73.758	, 0.103
4.7010	, 56.391	, 75.370	, 0.103
4.8010	, 59.197	, 77.473	, 0.103
4.9010	, 61.978	, 79.457	, 0.104
5.0010	, 66.102	, 83.049	, 0.106
5.1010	, 69.775	, 85.945	, 0.108
