 
PGA:,  0.18 g
PGV:,  56.55 cm/s
PGD:,  38.45 cm
Arias Intensity:,  214.18 cm/s
Significant duration:,  34.57 s
 
 
Damping ratio for spectra:  0.05

 
period [s]	SD. [cm]	PSV [cm/s]	PSA [g]
0.0010	, 0.000	, 0.028	, 0.180
0.1010	, 0.051	, 3.169	, 0.201
0.2010	, 0.230	, 7.179	, 0.229
0.3010	, 0.694	, 14.492	, 0.308
0.4010	, 1.028	, 16.102	, 0.257
0.5010	, 2.648	, 33.215	, 0.425
0.6010	, 3.417	, 35.728	, 0.381
0.7010	, 5.458	, 48.917	, 0.447
0.8010	, 7.388	, 57.953	, 0.463
0.9010	, 10.478	, 73.069	, 0.519
1.0010	, 11.001	, 69.049	, 0.442
1.1010	, 10.495	, 59.892	, 0.348
1.2010	, 10.413	, 54.479	, 0.291
1.3010	, 15.375	, 74.255	, 0.366
1.4010	, 19.164	, 85.948	, 0.393
1.5010	, 21.307	, 89.191	, 0.381
1.6010	, 25.118	, 98.575	, 0.394
1.7010	, 29.473	, 108.867	, 0.410
1.8010	, 32.523	, 113.465	, 0.404
1.9010	, 42.457	, 140.331	, 0.473
2.0010	, 60.517	, 190.024	, 0.608
2.1010	, 70.884	, 211.983	, 0.646
2.2010	, 75.629	, 215.899	, 0.628
2.3010	, 82.624	, 225.615	, 0.628
2.4010	, 89.661	, 234.633	, 0.626
2.5010	, 89.962	, 226.009	, 0.579
2.6010	, 82.418	, 199.095	, 0.490
2.7010	, 72.591	, 168.864	, 0.400
2.8010	, 66.889	, 150.045	, 0.343
2.9010	, 65.657	, 142.204	, 0.314
3.0010	, 68.024	, 142.422	, 0.304
3.1010	, 69.449	, 140.717	, 0.291
3.2010	, 66.112	, 129.770	, 0.260
3.3010	, 58.076	, 110.543	, 0.214
3.4010	, 62.336	, 115.163	, 0.217
3.5010	, 63.426	, 113.830	, 0.208
3.6010	, 61.941	, 108.078	, 0.192
3.7010	, 64.244	, 109.066	, 0.189
3.8010	, 64.143	, 106.031	, 0.179
3.9010	, 62.061	, 99.959	, 0.164
4.0010	, 58.046	, 91.155	, 0.146
4.1010	, 66.221	, 101.458	, 0.158
4.2010	, 74.263	, 111.071	, 0.169
4.3010	, 77.935	, 113.852	, 0.170
4.4010	, 77.578	, 110.755	, 0.161
4.5010	, 74.951	, 104.629	, 0.149
4.6010	, 71.690	, 97.900	, 0.136
4.7010	, 68.637	, 91.738	, 0.125
4.8010	, 66.706	, 87.300	, 0.116
4.9010	, 66.806	, 85.647	, 0.112
5.0010	, 68.976	, 86.660	, 0.111
5.1010	, 74.000	, 91.150	, 0.114
