 
PGA:,  0.06 g
PGV:,  11.09 cm/s
PGD:,  19.18 cm
Arias Intensity:,   9.31 cm/s
Significant duration:,  18.13 s
 
 
Damping ratio for spectra:  0.05

 
period [s]	SD. [cm]	PSV [cm/s]	PSA [g]
0.0010	, 0.000	, 0.009	, 0.058
0.1010	, 0.024	, 1.464	, 0.093
0.2010	, 0.185	, 5.797	, 0.185
0.3010	, 0.502	, 10.488	, 0.223
0.4010	, 0.468	, 7.327	, 0.117
0.5010	, 1.062	, 13.315	, 0.170
0.6010	, 1.193	, 12.472	, 0.133
0.7010	, 1.631	, 14.617	, 0.134
0.8010	, 1.730	, 13.568	, 0.108
0.9010	, 1.635	, 11.404	, 0.081
1.0010	, 1.928	, 12.103	, 0.077
1.1010	, 3.645	, 20.802	, 0.121
1.2010	, 4.875	, 25.506	, 0.136
1.3010	, 4.513	, 21.796	, 0.107
1.4010	, 3.823	, 17.144	, 0.078
1.5010	, 3.359	, 14.061	, 0.060
1.6010	, 3.003	, 11.785	, 0.047
1.7010	, 2.285	, 8.440	, 0.032
1.8010	, 2.484	, 8.664	, 0.031
1.9010	, 3.035	, 10.032	, 0.034
2.0010	, 3.106	, 9.754	, 0.031
2.1010	, 3.188	, 9.533	, 0.029
2.2010	, 3.162	, 9.026	, 0.026
2.3010	, 2.972	, 8.116	, 0.023
2.4010	, 3.111	, 8.142	, 0.022
2.5010	, 3.016	, 7.578	, 0.019
2.6010	, 3.441	, 8.312	, 0.020
2.7010	, 3.656	, 8.505	, 0.020
2.8010	, 3.678	, 8.250	, 0.019
2.9010	, 3.506	, 7.594	, 0.017
3.0010	, 3.582	, 7.500	, 0.016
3.1010	, 4.373	, 8.860	, 0.018
3.2010	, 4.852	, 9.525	, 0.019
3.3010	, 5.345	, 10.174	, 0.020
3.4010	, 5.799	, 10.714	, 0.020
3.5010	, 6.225	, 11.171	, 0.020
3.6010	, 6.478	, 11.302	, 0.020
3.7010	, 6.248	, 10.607	, 0.018
3.8010	, 5.706	, 9.433	, 0.016
3.9010	, 5.389	, 8.679	, 0.014
4.0010	, 5.950	, 9.344	, 0.015
4.1010	, 6.338	, 9.711	, 0.015
4.2010	, 7.108	, 10.631	, 0.016
4.3010	, 7.975	, 11.651	, 0.017
4.4010	, 8.766	, 12.515	, 0.018
4.5010	, 9.090	, 12.689	, 0.018
4.6010	, 8.937	, 12.205	, 0.017
4.7010	, 8.409	, 11.240	, 0.015
4.8010	, 7.662	, 10.027	, 0.013
4.9010	, 7.465	, 9.571	, 0.013
5.0010	, 7.670	, 9.636	, 0.012
5.1010	, 7.852	, 9.672	, 0.012
5.2010	, 8.002	, 9.667	, 0.012
5.3010	, 8.107	, 9.609	, 0.012
5.4010	, 8.159	, 9.492	, 0.011
5.5010	, 8.151	, 9.309	, 0.011
5.6010	, 8.072	, 9.056	, 0.010
5.7010	, 8.100	, 8.927	, 0.010
5.8010	, 8.328	, 9.020	, 0.010
5.9010	, 8.755	, 9.322	, 0.010
6.0010	, 8.749	, 9.161	, 0.010
6.1010	, 9.445	, 9.727	, 0.010
6.2010	, 10.108	, 10.242	, 0.011
6.3010	, 10.537	, 10.508	, 0.011
6.4010	, 10.723	, 10.525	, 0.011
6.5010	, 10.680	, 10.322	, 0.010
6.6010	, 10.456	, 9.953	, 0.010
6.7010	, 10.105	, 9.475	, 0.009
6.8010	, 10.270	, 9.488	, 0.009
6.9010	, 10.438	, 9.504	, 0.009
7.0010	, 10.530	, 9.450	, 0.009
7.1010	, 10.545	, 9.331	, 0.008
7.2010	, 10.471	, 9.136	, 0.008
7.3010	, 10.379	, 8.932	, 0.008
7.4010	, 10.246	, 8.698	, 0.008
7.5010	, 10.110	, 8.469	, 0.007
7.6010	, 9.975	, 8.246	, 0.007
7.7010	, 9.831	, 8.021	, 0.007
7.8010	, 9.691	, 7.806	, 0.006
7.9010	, 9.562	, 7.604	, 0.006
8.0010	, 9.446	, 7.418	, 0.006
8.1010	, 9.346	, 7.249	, 0.006
8.2010	, 9.262	, 7.096	, 0.006
8.3010	, 9.505	, 7.195	, 0.006
8.4010	, 9.844	, 7.362	, 0.006
8.5010	, 10.135	, 7.491	, 0.006
8.6010	, 10.386	, 7.587	, 0.006
8.7010	, 10.582	, 7.642	, 0.006
8.8010	, 10.749	, 7.674	, 0.006
8.9010	, 10.897	, 7.692	, 0.006
9.0010	, 11.136	, 7.774	, 0.006
9.1010	, 11.509	, 7.946	, 0.006
9.2010	, 11.852	, 8.093	, 0.006
9.3010	, 12.149	, 8.207	, 0.006
9.4010	, 12.395	, 8.285	, 0.006
9.5010	, 12.592	, 8.327	, 0.006
9.6010	, 12.740	, 8.337	, 0.006
9.7010	, 12.830	, 8.310	, 0.005
