 
PGA:,  0.10 g
PGV:,  9.15 cm/s
PGD:,  17.88 cm
Arias Intensity:,  18.03 cm/s
Significant duration:,  16.87 s
 
 
Damping ratio for spectra:  0.05

 
period [s]	SD. [cm]	PSV [cm/s]	PSA [g]
0.0010	, 0.000	, 0.016	, 0.104
0.1010	, 0.038	, 2.365	, 0.150
0.2010	, 0.242	, 7.574	, 0.241
0.3010	, 0.915	, 19.094	, 0.406
0.4010	, 1.134	, 17.775	, 0.284
0.5010	, 0.919	, 11.524	, 0.147
0.6010	, 1.277	, 13.349	, 0.142
0.7010	, 1.196	, 10.718	, 0.098
0.8010	, 1.247	, 9.785	, 0.078
0.9010	, 1.507	, 10.510	, 0.075
1.0010	, 1.685	, 10.573	, 0.068
1.1010	, 1.920	, 10.959	, 0.064
1.2010	, 1.856	, 9.710	, 0.052
1.3010	, 1.836	, 8.865	, 0.044
1.4010	, 1.857	, 8.329	, 0.038
1.5010	, 1.955	, 8.182	, 0.035
1.6010	, 2.021	, 7.930	, 0.032
1.7010	, 1.682	, 6.211	, 0.023
1.8010	, 1.905	, 6.646	, 0.024
1.9010	, 2.195	, 7.254	, 0.024
2.0010	, 2.398	, 7.529	, 0.024
2.1010	, 2.592	, 7.752	, 0.024
2.2010	, 2.754	, 7.862	, 0.023
2.3010	, 2.728	, 7.448	, 0.021
2.4010	, 2.511	, 6.572	, 0.018
2.5010	, 2.426	, 6.094	, 0.016
2.6010	, 2.898	, 7.000	, 0.017
2.7010	, 3.058	, 7.114	, 0.017
2.8010	, 3.024	, 6.784	, 0.016
2.9010	, 3.437	, 7.443	, 0.016
3.0010	, 4.253	, 8.904	, 0.019
3.1010	, 5.165	, 10.465	, 0.022
3.2010	, 6.004	, 11.786	, 0.024
3.3010	, 6.391	, 12.164	, 0.024
3.4010	, 6.456	, 11.927	, 0.022
3.5010	, 6.398	, 11.483	, 0.021
3.6010	, 6.318	, 11.024	, 0.020
3.7010	, 6.618	, 11.235	, 0.019
3.8010	, 6.879	, 11.371	, 0.019
3.9010	, 6.888	, 11.095	, 0.018
4.0010	, 6.780	, 10.648	, 0.017
4.1010	, 7.335	, 11.238	, 0.018
4.2010	, 7.745	, 11.584	, 0.018
4.3010	, 8.103	, 11.838	, 0.018
4.4010	, 8.251	, 11.780	, 0.017
4.5010	, 8.202	, 11.449	, 0.016
4.6010	, 8.035	, 10.973	, 0.015
4.7010	, 7.799	, 10.424	, 0.014
4.8010	, 7.556	, 9.889	, 0.013
4.9010	, 7.384	, 9.466	, 0.012
5.0010	, 7.332	, 9.211	, 0.012
5.1010	, 7.397	, 9.111	, 0.011
