 
PGA:,  0.10 g
PGV:,  30.99 cm/s
PGD:,  39.49 cm
Arias Intensity:,  48.52 cm/s
Significant duration:,  27.80 s
 
 
Damping ratio for spectra:  0.05

 
period [s]	SD. [cm]	PSV [cm/s]	PSA [g]
0.0010	, 0.000	, 0.016	, 0.104
0.1010	, 0.038	, 2.348	, 0.149
0.2010	, 0.208	, 6.490	, 0.207
0.3010	, 0.475	, 9.913	, 0.211
0.4010	, 1.272	, 19.926	, 0.318
0.5010	, 1.594	, 19.995	, 0.256
0.6010	, 2.123	, 22.191	, 0.236
0.7010	, 2.729	, 24.462	, 0.224
0.8010	, 3.839	, 30.113	, 0.241
0.9010	, 5.556	, 38.743	, 0.275
1.0010	, 7.105	, 44.600	, 0.285
1.1010	, 8.974	, 51.211	, 0.298
1.2010	, 10.018	, 52.408	, 0.279
1.3010	, 8.986	, 43.400	, 0.214
1.4010	, 9.355	, 41.957	, 0.192
1.5010	, 9.938	, 41.602	, 0.178
1.6010	, 8.584	, 33.688	, 0.135
1.7010	, 7.799	, 28.807	, 0.108
1.8010	, 7.513	, 26.210	, 0.093
1.9010	, 8.736	, 28.875	, 0.097
2.0010	, 8.735	, 27.429	, 0.088
2.1010	, 8.307	, 24.844	, 0.076
2.2010	, 10.374	, 29.613	, 0.086
2.3010	, 13.053	, 35.642	, 0.099
2.4010	, 15.396	, 40.289	, 0.107
2.5010	, 17.706	, 44.482	, 0.114
2.6010	, 16.796	, 40.574	, 0.100
2.7010	, 19.491	, 45.340	, 0.108
2.8010	, 25.265	, 56.675	, 0.130
2.9010	, 27.891	, 60.409	, 0.133
3.0010	, 28.252	, 59.150	, 0.126
3.1010	, 27.970	, 56.672	, 0.117
3.2010	, 28.614	, 56.167	, 0.112
3.3010	, 29.248	, 55.671	, 0.108
3.4010	, 27.492	, 50.790	, 0.096
3.5010	, 29.912	, 53.683	, 0.098
3.6010	, 32.380	, 56.498	, 0.100
3.7010	, 32.814	, 55.708	, 0.096
3.8010	, 32.025	, 52.939	, 0.089
3.9010	, 29.991	, 48.306	, 0.079
4.0010	, 27.458	, 43.120	, 0.069
4.1010	, 26.856	, 41.147	, 0.064
4.2010	, 29.951	, 44.796	, 0.068
