 
PGA:,  0.18 g
PGV:,  43.96 cm/s
PGD:,  43.01 cm
Arias Intensity:,  145.51 cm/s
Significant duration:,  33.06 s
 
 
Damping ratio for spectra:  0.05

 
period [s]	SD. [cm]	PSV [cm/s]	PSA [g]
0.0010	, 0.000	, 0.028	, 0.182
0.1010	, 0.071	, 4.395	, 0.279
0.2010	, 0.448	, 14.017	, 0.447
0.3010	, 0.935	, 19.508	, 0.415
0.4010	, 2.079	, 32.577	, 0.520
0.5010	, 3.471	, 43.534	, 0.557
0.6010	, 4.116	, 43.034	, 0.459
0.7010	, 4.322	, 38.738	, 0.354
0.8010	, 7.563	, 59.328	, 0.474
0.9010	, 9.018	, 62.888	, 0.447
1.0010	, 12.105	, 75.979	, 0.486
1.1010	, 11.735	, 66.971	, 0.390
1.2010	, 12.636	, 66.108	, 0.353
1.3010	, 17.120	, 82.679	, 0.407
1.4010	, 19.530	, 87.586	, 0.400
1.5010	, 15.802	, 66.148	, 0.282
1.6010	, 17.582	, 69.003	, 0.276
1.7010	, 16.642	, 61.471	, 0.231
1.8010	, 17.909	, 62.479	, 0.222
1.9010	, 28.626	, 94.614	, 0.319
2.0010	, 38.087	, 119.593	, 0.383
2.1010	, 37.251	, 111.400	, 0.340
2.2010	, 33.261	, 94.951	, 0.276
2.3010	, 40.426	, 110.388	, 0.307
2.4010	, 38.589	, 100.983	, 0.269
2.5010	, 36.998	, 92.948	, 0.238
2.6010	, 37.399	, 90.344	, 0.222
2.7010	, 37.083	, 86.264	, 0.205
2.8010	, 40.102	, 89.957	, 0.206
2.9010	, 42.949	, 93.022	, 0.205
3.0010	, 44.267	, 92.681	, 0.198
3.1010	, 51.600	, 104.551	, 0.216
3.2010	, 59.318	, 116.434	, 0.233
3.3010	, 63.355	, 120.590	, 0.234
3.4010	, 63.670	, 117.627	, 0.222
3.5010	, 61.110	, 109.673	, 0.201
3.6010	, 64.580	, 112.683	, 0.200
3.7010	, 67.895	, 115.266	, 0.199
3.8010	, 69.550	, 114.968	, 0.194
3.9010	, 70.664	, 113.816	, 0.187
4.0010	, 71.681	, 112.568	, 0.180
4.1010	, 72.842	, 111.603	, 0.174
4.2010	, 74.310	, 111.141	, 0.169
4.3010	, 78.034	, 113.997	, 0.170
4.4010	, 85.449	, 121.993	, 0.178
4.5010	, 93.117	, 129.987	, 0.185
4.6010	, 100.075	, 136.664	, 0.190
4.7010	, 105.033	, 140.384	, 0.191
4.8010	, 113.713	, 148.819	, 0.199
4.9010	, 121.634	, 155.937	, 0.204
5.0010	, 128.966	, 162.031	, 0.208
5.1010	, 135.158	, 166.482	, 0.209
5.2010	, 140.026	, 169.161	, 0.208
5.3010	, 143.761	, 170.398	, 0.206
5.4010	, 146.288	, 170.182	, 0.202
5.5010	, 147.557	, 168.538	, 0.196
5.6010	, 147.642	, 165.624	, 0.189
5.7010	, 146.915	, 161.918	, 0.182
5.8010	, 145.184	, 157.252	, 0.174
5.9010	, 142.094	, 151.297	, 0.164
6.0010	, 142.563	, 149.267	, 0.159
6.1010	, 144.111	, 148.414	, 0.156
6.2010	, 144.876	, 146.796	, 0.152
6.3010	, 144.638	, 144.229	, 0.147
6.4010	, 143.382	, 140.743	, 0.141
6.5010	, 141.434	, 136.695	, 0.135
6.6010	, 139.372	, 132.662	, 0.129
6.7010	, 136.825	, 128.294	, 0.123
6.8010	, 133.589	, 123.418	, 0.116
6.9010	, 129.717	, 118.104	, 0.110
7.0010	, 128.092	, 114.959	, 0.105
7.1010	, 126.240	, 111.701	, 0.101
7.2010	, 124.216	, 108.384	, 0.096
7.3010	, 122.082	, 105.063	, 0.092
7.4010	, 119.876	, 101.770	, 0.088
7.5010	, 117.674	, 98.569	, 0.084
7.6010	, 115.570	, 95.533	, 0.080
7.7010	, 113.552	, 92.646	, 0.077
7.8010	, 111.610	, 89.894	, 0.074
7.9010	, 109.711	, 87.247	, 0.071
8.0010	, 107.826	, 84.676	, 0.068
8.1010	, 105.945	, 82.172	, 0.065
8.2010	, 104.067	, 79.731	, 0.062
8.3010	, 102.190	, 77.350	, 0.060
8.4010	, 100.313	, 75.025	, 0.057
8.5010	, 98.441	, 72.759	, 0.055
8.6010	, 97.459	, 71.195	, 0.053
8.7010	, 98.283	, 70.973	, 0.052
8.8010	, 99.176	, 70.803	, 0.052
8.9010	, 100.120	, 70.674	, 0.051
9.0010	, 101.100	, 70.574	, 0.050
9.1010	, 102.103	, 70.490	, 0.050
9.2010	, 103.112	, 70.413	, 0.049
9.3010	, 104.109	, 70.330	, 0.048
9.4010	, 105.075	, 70.227	, 0.048
9.5010	, 105.993	, 70.095	, 0.047
9.6010	, 106.848	, 69.924	, 0.047
9.7010	, 107.628	, 69.709	, 0.046
9.8010	, 108.324	, 69.444	, 0.045
9.9010	, 108.929	, 69.126	, 0.045
 
acceleration, velocity, displacement and normalized Arias intensity time histories:
 
time [s]	accel. [g]	vel. [cm/s]	displ. [cm]	AI
0.000	0.0001869	0.0000000	0.0000000	0.0000000
0.005	0.0001868	0.0009167	0.0000023	0.0000000
0.010	0.0001869	0.0018333	0.0000092	0.0000000
0.015	0.0001868	0.0027498	0.0000206	0.0000000
0.020	0.0001864	0.0036649	0.0000367	0.0000000
0.025	0.0001861	0.0045785	0.0000573	0.0000000
0.030	0.0001859	0.0054908	0.0000824	0.0000000
0.035	0.0001851	0.0064006	0.0001122	0.0000000
0.040	0.0001851	0.0073085	0.0001464	0.0000000
0.045	0.0001857	0.0082180	0.0001853	0.0000000
0.050	0.0001855	0.0091286	0.0002286	0.0000000
0.055	0.0001848	0.0100368	0.0002765	0.0000000
0.060	0.0001844	0.0109421	0.0003290	0.0000000
0.065	0.0001842	0.0118461	0.0003860	0.0000000
0.070	0.0001844	0.0127502	0.0004474	0.0000000
0.075	0.0001844	0.0136548	0.0005135	0.0000000
0.080	0.0001839	0.0145581	0.0005840	0.0000000
0.085	0.0001841	0.0154606	0.0006590	0.0000000
0.090	0.0001846	0.0163647	0.0007386	0.0000000
0.095	0.0001850	0.0172710	0.0008227	0.0000000
0.100	0.0001855	0.0181796	0.0009113	0.0000000
0.105	0.0001848	0.0190878	0.0010045	0.0000000
0.110	0.0001830	0.0199899	0.0011022	0.0000000
0.115	0.0001829	0.0208873	0.0012044	0.0000000
0.120	0.0001839	0.0217869	0.0013111	0.0000000
0.125	0.0001837	0.0226886	0.0014222	0.0000000
0.130	0.0001817	0.0235848	0.0015379	0.0000000
0.135	0.0001806	0.0244734	0.0016581	0.0000000
0.140	0.0001822	0.0253632	0.0017827	0.0000001
0.145	0.0001837	0.0262607	0.0019117	0.0000001
0.150	0.0001833	0.0271608	0.0020453	0.0000001
0.155	0.0001823	0.0280574	0.0021833	0.0000001
0.160	0.0001820	0.0289508	0.0023258	0.0000001
0.165	0.0001811	0.0298411	0.0024728	0.0000001
0.170	0.0001806	0.0307280	0.0026243	0.0000001
0.175	0.0001806	0.0316138	0.0027801	0.0000001
0.180	0.0001805	0.0324996	0.0029404	0.0000001
0.185	0.0001791	0.0333816	0.0031051	0.0000001
0.190	0.0001785	0.0342586	0.0032742	0.0000001
0.195	0.0001808	0.0351397	0.0034477	0.0000001
0.200	0.0001834	0.0360329	0.0036256	0.0000001
0.205	0.0001840	0.0369338	0.0038080	0.0000001
0.210	0.0001820	0.0378314	0.0039949	0.0000001
0.215	0.0001793	0.0387174	0.0041863	0.0000001
0.220	0.0001796	0.0395976	0.0043821	0.0000001
0.225	0.0001812	0.0404824	0.0045823	0.0000001
0.230	0.0001797	0.0413674	0.0047869	0.0000001
0.235	0.0001790	0.0422470	0.0049960	0.0000001
0.240	0.0001789	0.0431248	0.0052094	0.0000001
0.245	0.0001775	0.0439987	0.0054272	0.0000001
0.250	0.0001787	0.0448722	0.0056494	0.0000001
0.255	0.0001793	0.0457502	0.0058759	0.0000001
0.260	0.0001798	0.0466309	0.0061069	0.0000001
0.265	0.0001813	0.0475165	0.0063423	0.0000001
0.270	0.0001799	0.0484024	0.0065821	0.0000001
0.275	0.0001769	0.0492774	0.0068263	0.0000001
0.280	0.0001768	0.0501449	0.0070748	0.0000001
0.285	0.0001763	0.0510109	0.0073277	0.0000001
0.290	0.0001775	0.0518786	0.0075849	0.0000001
0.295	0.0001784	0.0527516	0.0078465	0.0000001
0.300	0.0001779	0.0536253	0.0081124	0.0000001
0.305	0.0001791	0.0545009	0.0083828	0.0000001
0.310	0.0001788	0.0553786	0.0086575	0.0000001
0.315	0.0001788	0.0562556	0.0089365	0.0000001
0.320	0.0001820	0.0571406	0.0092200	0.0000001
0.325	0.0001815	0.0580320	0.0095080	0.0000001
0.330	0.0001736	0.0589028	0.0098003	0.0000001
0.335	0.0001680	0.0597405	0.0100969	0.0000001
0.340	0.0001701	0.0605696	0.0103977	0.0000001
0.345	0.0001724	0.0614094	0.0107026	0.0000001
0.350	0.0001662	0.0622398	0.0110118	0.0000001
0.355	0.0001671	0.0630571	0.0113250	0.0000001
0.360	0.0001776	0.0639024	0.0116424	0.0000001
0.365	0.0001801	0.0647796	0.0119641	0.0000001
0.370	0.0001736	0.0656470	0.0122902	0.0000001
0.375	0.0001683	0.0664854	0.0126205	0.0000001
0.380	0.0001697	0.0673142	0.0129550	0.0000001
0.385	0.0001731	0.0681548	0.0132937	0.0000001
0.390	0.0001720	0.0690011	0.0136366	0.0000001
0.395	0.0001690	0.0698373	0.0139837	0.0000001
0.400	0.0001707	0.0706703	0.0143349	0.0000001
0.405	0.0001705	0.0715069	0.0146904	0.0000001
0.410	0.0001671	0.0723350	0.0150500	0.0000001
0.415	0.0001698	0.0731614	0.0154137	0.0000001
0.420	0.0001782	0.0740148	0.0157817	0.0000001
0.425	0.0001806	0.0748947	0.0161539	0.0000001
0.430	0.0001781	0.0757743	0.0165306	0.0000001
0.435	0.0001735	0.0766366	0.0169116	0.0000001
0.440	0.0001692	0.0774772	0.0172969	0.0000002
0.445	0.0001701	0.0783094	0.0176864	0.0000002
0.450	0.0001704	0.0791443	0.0180800	0.0000002
0.455	0.0001692	0.0799771	0.0184778	0.0000002
0.460	0.0001683	0.0808048	0.0188798	0.0000002
0.465	0.0001733	0.0816424	0.0192859	0.0000002
0.470	0.0001767	0.0825008	0.0196962	0.0000002
0.475	0.0001731	0.0833588	0.0201109	0.0000002
0.480	0.0001676	0.0841945	0.0205298	0.0000002
0.485	0.0001702	0.0850231	0.0209528	0.0000002
0.490	0.0001743	0.0858681	0.0213801	0.0000002
0.495	0.0001697	0.0867119	0.0218115	0.0000002
0.500	0.0001613	0.0875239	0.0222471	0.0000002
0.505	0.0001618	0.0883163	0.0226867	0.0000002
0.510	0.0001633	0.0891137	0.0231303	0.0000002
0.515	0.0001643	0.0899173	0.0235778	0.0000002
0.520	0.0001719	0.0907417	0.0240295	0.0000002
0.525	0.0001790	0.0916021	0.0244854	0.0000002
0.530	0.0001729	0.0924649	0.0249455	0.0000002
0.535	0.0001654	0.0932946	0.0254099	0.0000002
0.540	0.0001684	0.0941131	0.0258784	0.0000002
0.545	0.0001696	0.0949421	0.0263511	0.0000002
0.550	0.0001722	0.0957805	0.0268279	0.0000002
0.555	0.0001690	0.0966171	0.0273089	0.0000002
0.560	0.0001620	0.0974287	0.0277940	0.0000002
0.565	0.0001704	0.0982439	0.0282832	0.0000002
0.570	0.0001750	0.0990911	0.0287765	0.0000002
0.575	0.0001648	0.0999245	0.0292740	0.0000002
0.580	0.0001590	0.1007188	0.0297757	0.0000002
0.585	0.0001614	0.1015046	0.0302812	0.0000002
0.590	0.0001598	0.1022922	0.0307907	0.0000002
0.595	0.0001580	0.1030716	0.0313041	0.0000002
0.600	0.0001562	0.1038422	0.0318214	0.0000002
0.605	0.0001619	0.1046225	0.0323426	0.0000002
0.610	0.0001529	0.1053947	0.0328676	0.0000002
0.615	0.0001489	0.1061349	0.0333964	0.0000002
0.620	0.0001640	0.1069025	0.0339290	0.0000002
0.625	0.0001672	0.1077148	0.0344656	0.0000002
0.630	0.0001649	0.1085293	0.0350062	0.0000002
0.635	0.0001676	0.1093449	0.0355509	0.0000002
0.640	0.0001653	0.1101615	0.0360996	0.0000002
0.645	0.0001643	0.1109699	0.0366525	0.0000002
0.650	0.0001686	0.1117864	0.0372093	0.0000002
0.655	0.0001637	0.1126013	0.0377703	0.0000002
0.660	0.0001621	0.1134003	0.0383353	0.0000002
0.665	0.0001643	0.1142009	0.0389043	0.0000002
0.670	0.0001683	0.1150167	0.0394774	0.0000002
0.675	0.0001753	0.1158595	0.0400546	0.0000002
0.680	0.0001813	0.1167341	0.0406360	0.0000002
0.685	0.0001820	0.1176251	0.0412219	0.0000002
0.690	0.0001736	0.1184972	0.0418122	0.0000002
0.695	0.0001607	0.1193171	0.0424068	0.0000002
0.700	0.0001583	0.1200994	0.0430053	0.0000002
0.705	0.0001629	0.1208870	0.0436078	0.0000002
0.710	0.0001531	0.1216618	0.0442142	0.0000002
0.715	0.0001494	0.1224036	0.0448243	0.0000002
0.720	0.0001628	0.1231692	0.0454383	0.0000002
0.725	0.0001715	0.1239891	0.0460562	0.0000002
0.730	0.0001595	0.1248010	0.0466781	0.0000002
0.735	0.0001463	0.1255511	0.0473040	0.0000002
0.740	0.0001592	0.1263004	0.0479336	0.0000002
0.745	0.0001608	0.1270853	0.0485671	0.0000002
