 
PGA:,  0.23 g
PGV:,  59.81 cm/s
PGD:,  64.78 cm
Arias Intensity:,  200.41 cm/s
Significant duration:,  32.38 s
 
 
Damping ratio for spectra:  0.05

 
period [s]	SD. [cm]	PSV [cm/s]	PSA [g]
0.0010	, 0.000	, 0.036	, 0.228
0.1010	, 0.099	, 6.162	, 0.391
0.2010	, 0.477	, 14.911	, 0.475
0.3010	, 0.968	, 20.202	, 0.430
0.4010	, 1.793	, 28.098	, 0.449
0.5010	, 2.734	, 34.288	, 0.438
0.6010	, 3.729	, 38.983	, 0.415
0.7010	, 5.109	, 45.789	, 0.418
0.8010	, 6.772	, 53.120	, 0.425
0.9010	, 10.153	, 70.801	, 0.503
1.0010	, 11.804	, 74.090	, 0.474
1.1010	, 14.708	, 83.938	, 0.488
1.2010	, 13.810	, 72.248	, 0.385
1.3010	, 12.925	, 62.421	, 0.307
1.4010	, 14.679	, 65.832	, 0.301
1.5010	, 17.153	, 71.800	, 0.306
1.6010	, 18.133	, 71.163	, 0.285
1.7010	, 21.611	, 79.827	, 0.301
1.8010	, 26.947	, 94.009	, 0.334
1.9010	, 37.391	, 123.586	, 0.416
2.0010	, 42.794	, 134.375	, 0.430
2.1010	, 37.267	, 111.449	, 0.340
2.2010	, 40.119	, 114.529	, 0.333
2.3010	, 42.036	, 114.784	, 0.320
2.4010	, 42.977	, 112.467	, 0.300
2.5010	, 43.562	, 109.440	, 0.280
2.6010	, 44.155	, 106.664	, 0.263
2.7010	, 44.498	, 103.514	, 0.245
2.8010	, 44.663	, 100.187	, 0.229
2.9010	, 44.778	, 96.983	, 0.214
3.0010	, 44.960	, 94.132	, 0.201
3.1010	, 45.175	, 91.532	, 0.189
3.2010	, 45.439	, 89.192	, 0.178
3.3010	, 45.810	, 87.195	, 0.169
3.4010	, 46.268	, 85.478	, 0.161
3.5010	, 46.783	, 83.961	, 0.154
3.6010	, 48.953	, 85.415	, 0.152
3.7010	, 58.606	, 99.495	, 0.172
3.8010	, 62.419	, 103.181	, 0.174
3.9010	, 59.547	, 95.909	, 0.157
4.0010	, 52.888	, 83.055	, 0.133
4.1010	, 51.971	, 79.625	, 0.124
4.2010	, 52.091	, 77.910	, 0.119
4.3010	, 53.046	, 77.492	, 0.115
4.4010	, 53.980	, 77.066	, 0.112
4.5010	, 54.871	, 76.598	, 0.109
4.6010	, 55.895	, 76.331	, 0.106
4.7010	, 57.004	, 76.189	, 0.104
4.8010	, 57.873	, 75.740	, 0.101
4.9010	, 58.556	, 75.070	, 0.098
5.0010	, 59.015	, 74.145	, 0.095
5.1010	, 59.202	, 72.922	, 0.092
5.2010	, 59.405	, 71.766	, 0.088
5.3010	, 60.828	, 72.098	, 0.087
5.4010	, 61.985	, 72.109	, 0.086
5.5010	, 63.216	, 72.205	, 0.084
5.6010	, 64.243	, 72.068	, 0.082
5.7010	, 66.501	, 73.292	, 0.082
5.8010	, 71.344	, 77.274	, 0.085
5.9010	, 73.745	, 78.521	, 0.085
6.0010	, 78.787	, 82.492	, 0.088
6.1010	, 82.831	, 85.305	, 0.090
6.2010	, 86.003	, 87.143	, 0.090
6.3010	, 88.437	, 88.187	, 0.090
6.4010	, 89.674	, 88.024	, 0.088
6.5010	, 89.814	, 86.804	, 0.086
6.6010	, 89.054	, 84.767	, 0.082
6.7010	, 87.776	, 82.303	, 0.079
6.8010	, 86.161	, 79.600	, 0.075
6.9010	, 85.116	, 77.496	, 0.072
7.0010	, 83.947	, 75.339	, 0.069
7.1010	, 83.320	, 73.724	, 0.066
7.2010	, 83.040	, 72.456	, 0.064
7.3010	, 82.349	, 70.869	, 0.062
7.4010	, 81.272	, 68.997	, 0.060
7.5010	, 79.843	, 66.880	, 0.057
7.6010	, 78.064	, 64.530	, 0.054
7.7010	, 76.112	, 62.099	, 0.052
7.8010	, 75.861	, 61.101	, 0.050
7.9010	, 75.271	, 59.858	, 0.049
8.0010	, 74.314	, 58.359	, 0.047
8.1010	, 73.038	, 56.649	, 0.045
8.2010	, 71.546	, 54.815	, 0.043
8.3010	, 69.830	, 52.856	, 0.041
8.4010	, 69.518	, 51.993	, 0.040
8.5010	, 69.596	, 51.439	, 0.039
8.6010	, 69.664	, 50.891	, 0.038
8.7010	, 69.720	, 50.346	, 0.037
8.8010	, 69.758	, 49.802	, 0.036
8.9010	, 69.776	, 49.255	, 0.035
9.0010	, 69.774	, 48.706	, 0.035
9.1010	, 69.755	, 48.158	, 0.034
9.2010	, 69.915	, 47.744	, 0.033
9.3010	, 70.102	, 47.357	, 0.033
9.4010	, 70.268	, 46.964	, 0.032
9.5010	, 70.413	, 46.565	, 0.031
9.6010	, 70.538	, 46.162	, 0.031
9.7010	, 70.644	, 45.755	, 0.030
9.8010	, 70.731	, 45.344	, 0.030
9.9010	, 70.799	, 44.929	, 0.029
 
acceleration, velocity, displacement and normalized Arias intensity time histories:
 
time [s]	accel. [g]	vel. [cm/s]	displ. [cm]	AI
0.000	0.0001343	0.0000000	0.0000000	0.0000000
0.005	0.0001341	0.0006582	0.0000016	0.0000000
0.010	0.0001337	0.0013151	0.0000066	0.0000000
0.015	0.0001333	0.0019701	0.0000148	0.0000000
0.020	0.0001332	0.0026239	0.0000263	0.0000000
0.025	0.0001331	0.0032771	0.0000410	0.0000000
0.030	0.0001327	0.0039289	0.0000590	0.0000000
0.035	0.0001323	0.0045788	0.0000803	0.0000000
0.040	0.0001322	0.0052273	0.0001048	0.0000000
0.045	0.0001320	0.0058750	0.0001326	0.0000000
0.050	0.0001315	0.0065211	0.0001636	0.0000000
0.055	0.0001311	0.0071650	0.0001978	0.0000000
0.060	0.0001311	0.0078080	0.0002352	0.0000000
0.065	0.0001309	0.0084506	0.0002759	0.0000000
