 
PGA:,  0.09 g
PGV:,  21.07 cm/s
PGD:,  11.06 cm
Arias Intensity:,  33.59 cm/s
Significant duration:,  23.49 s
 
 
Damping ratio for spectra:  0.05

 
period [s]	SD. [cm]	PSV [cm/s]	PSA [g]
0.0010	, 0.000	, 0.013	, 0.086
0.1010	, 0.024	, 1.497	, 0.095
0.2010	, 0.133	, 4.162	, 0.133
0.3010	, 0.637	, 13.299	, 0.283
0.4010	, 0.611	, 9.578	, 0.153
0.5010	, 1.150	, 14.422	, 0.184
0.6010	, 1.634	, 17.083	, 0.182
0.7010	, 1.715	, 15.371	, 0.140
0.8010	, 3.303	, 25.908	, 0.207
0.9010	, 5.860	, 40.863	, 0.290
1.0010	, 7.466	, 46.866	, 0.300
1.1010	, 7.608	, 43.416	, 0.253
1.2010	, 6.737	, 35.247	, 0.188
1.3010	, 6.826	, 32.967	, 0.162
1.4010	, 10.473	, 46.971	, 0.215
1.5010	, 11.380	, 47.636	, 0.203
1.6010	, 13.741	, 53.926	, 0.216
1.7010	, 14.537	, 53.699	, 0.202
1.8010	, 12.993	, 45.329	, 0.161
1.9010	, 12.834	, 42.419	, 0.143
2.0010	, 15.760	, 49.485	, 0.158
2.1010	, 19.832	, 59.309	, 0.181
2.2010	, 23.338	, 66.622	, 0.194
2.3010	, 30.090	, 82.164	, 0.229
2.4010	, 32.415	, 84.827	, 0.226
2.5010	, 30.843	, 77.487	, 0.198
2.6010	, 28.716	, 69.369	, 0.171
2.7010	, 29.002	, 67.465	, 0.160
2.8010	, 28.774	, 64.547	, 0.148
2.9010	, 27.867	, 60.357	, 0.133
3.0010	, 26.573	, 55.636	, 0.119
3.1010	, 25.008	, 50.670	, 0.105
3.2010	, 24.151	, 47.406	, 0.095
3.3010	, 25.044	, 47.669	, 0.092
3.4010	, 24.567	, 45.386	, 0.085
3.5010	, 25.051	, 44.959	, 0.082
3.6010	, 24.515	, 42.775	, 0.076
3.7010	, 23.307	, 39.568	, 0.068
3.8010	, 21.710	, 35.887	, 0.060
3.9010	, 20.284	, 32.670	, 0.054
4.0010	, 19.356	, 30.397	, 0.049
4.1010	, 18.479	, 28.312	, 0.044
4.2010	, 17.784	, 26.599	, 0.041
4.3010	, 17.353	, 25.350	, 0.038
4.4010	, 17.194	, 24.547	, 0.036
4.5010	, 17.250	, 24.080	, 0.034
4.6010	, 17.428	, 23.800	, 0.033
4.7010	, 17.632	, 23.566	, 0.032
4.8010	, 17.784	, 23.274	, 0.031
4.9010	, 17.903	, 22.952	, 0.030
5.0010	, 17.985	, 22.596	, 0.029
5.1010	, 17.900	, 22.048	, 0.028
5.2010	, 17.996	, 21.741	, 0.027
5.3010	, 17.898	, 21.214	, 0.026
