 
PGA:,  0.09 g
PGV:,  16.42 cm/s
PGD:,  26.00 cm
Arias Intensity:,  14.64 cm/s
Significant duration:,  33.42 s
 
 
Damping ratio for spectra:  0.05

 
period [s]	SD. [cm]	PSV [cm/s]	PSA [g]
0.0010	, 0.000	, 0.013	, 0.086
0.1010	, 0.022	, 1.384	, 0.088
0.2010	, 0.190	, 5.954	, 0.190
0.3010	, 0.544	, 11.357	, 0.242
0.4010	, 0.826	, 12.942	, 0.207
0.5010	, 1.252	, 15.698	, 0.201
0.6010	, 2.696	, 28.185	, 0.300
0.7010	, 1.944	, 17.424	, 0.159
0.8010	, 1.894	, 14.860	, 0.119
0.9010	, 2.220	, 15.482	, 0.110
1.0010	, 2.863	, 17.970	, 0.115
1.1010	, 3.662	, 20.899	, 0.122
1.2010	, 4.322	, 22.612	, 0.121
1.3010	, 5.203	, 25.126	, 0.124
1.4010	, 6.004	, 26.929	, 0.123
1.5010	, 6.472	, 27.093	, 0.116
1.6010	, 7.824	, 30.704	, 0.123
1.7010	, 9.503	, 35.103	, 0.132
1.8010	, 8.779	, 30.626	, 0.109
1.9010	, 7.451	, 24.627	, 0.083
2.0010	, 6.869	, 21.568	, 0.069
2.1010	, 7.090	, 21.204	, 0.065
2.2010	, 6.886	, 19.658	, 0.057
2.3010	, 5.982	, 16.334	, 0.045
2.4010	, 6.738	, 17.634	, 0.047
2.5010	, 7.473	, 18.775	, 0.048
2.6010	, 8.960	, 21.644	, 0.053
2.7010	, 11.360	, 26.427	, 0.063
2.8010	, 13.142	, 29.481	, 0.067
2.9010	, 12.962	, 28.074	, 0.062
3.0010	, 11.925	, 24.968	, 0.053
3.1010	, 11.751	, 23.809	, 0.049
3.2010	, 12.673	, 24.875	, 0.050
3.3010	, 13.614	, 25.912	, 0.050
3.4010	, 14.380	, 26.566	, 0.050
3.5010	, 14.598	, 26.198	, 0.048
3.6010	, 15.882	, 27.712	, 0.049
3.7010	, 16.849	, 28.604	, 0.050
3.8010	, 17.182	, 28.402	, 0.048
3.9010	, 17.095	, 27.535	, 0.045
4.0010	, 16.504	, 25.917	, 0.041
4.1010	, 15.531	, 23.795	, 0.037
4.2010	, 14.867	, 22.236	, 0.034
4.3010	, 15.338	, 22.407	, 0.033
4.4010	, 15.736	, 22.466	, 0.033
4.5010	, 15.706	, 21.925	, 0.031
4.6010	, 15.193	, 20.748	, 0.029
4.7010	, 14.578	, 19.484	, 0.027
4.8010	, 15.322	, 20.052	, 0.027
4.9010	, 16.426	, 21.058	, 0.028
5.0010	, 17.885	, 22.471	, 0.029
5.1010	, 19.560	, 24.093	, 0.030
5.2010	, 21.226	, 25.643	, 0.032
5.3010	, 23.265	, 27.576	, 0.033
5.4010	, 25.079	, 29.176	, 0.035
5.5010	, 26.443	, 30.203	, 0.035
5.6010	, 27.191	, 30.502	, 0.035
5.7010	, 27.308	, 30.097	, 0.034
5.8010	, 26.927	, 29.165	, 0.032
5.9010	, 26.082	, 27.771	, 0.030
6.0010	, 24.915	, 26.087	, 0.028
6.1010	, 24.031	, 24.749	, 0.026
6.2010	, 23.655	, 23.968	, 0.025
6.3010	, 22.989	, 22.924	, 0.023
6.4010	, 23.116	, 22.691	, 0.023
6.5010	, 23.404	, 22.620	, 0.022
6.6010	, 23.495	, 22.364	, 0.022
6.7010	, 23.351	, 21.895	, 0.021
6.8010	, 22.936	, 21.190	, 0.020
6.9010	, 22.212	, 20.224	, 0.019
7.0010	, 21.158	, 18.989	, 0.017
7.1010	, 19.783	, 17.505	, 0.016
7.2010	, 18.149	, 15.836	, 0.014
7.3010	, 17.649	, 15.189	, 0.013
7.4010	, 18.628	, 15.815	, 0.014
7.5010	, 19.599	, 16.417	, 0.014
7.6010	, 20.540	, 16.979	, 0.014
7.7010	, 21.441	, 17.493	, 0.015
7.8010	, 22.286	, 17.950	, 0.015
7.9010	, 23.063	, 18.341	, 0.015
8.0010	, 23.765	, 18.663	, 0.015
8.1010	, 24.388	, 18.915	, 0.015
8.2010	, 24.930	, 19.100	, 0.015
8.3010	, 25.394	, 19.222	, 0.015
8.4010	, 25.784	, 19.284	, 0.015
8.5010	, 26.104	, 19.294	, 0.015
8.6010	, 26.357	, 19.255	, 0.014
8.7010	, 26.614	, 19.219	, 0.014
8.8010	, 26.958	, 19.246	, 0.014
8.9010	, 27.254	, 19.238	, 0.014
9.0010	, 27.501	, 19.197	, 0.014
9.1010	, 27.703	, 19.126	, 0.013
9.2010	, 27.864	, 19.028	, 0.013
9.3010	, 27.990	, 18.908	, 0.013
9.4010	, 28.085	, 18.771	, 0.013
9.5010	, 28.155	, 18.620	, 0.013
9.6010	, 28.205	, 18.458	, 0.012
9.7010	, 28.240	, 18.291	, 0.012
9.8010	, 28.264	, 18.119	, 0.012
9.9010	, 28.281	, 17.947	, 0.012
 
acceleration, velocity, displacement and normalized Arias intensity time histories:
 
time [s]	accel. [g]	vel. [cm/s]	displ. [cm]	AI
0.000	0.0000058	0.0000000	0.0000000	0.0000000
0.005	0.0000059	0.0000286	0.0000001	0.0000000
0.010	0.0000058	0.0000574	0.0000003	0.0000000
0.015	0.0000059	0.0000861	0.0000006	0.0000000
0.020	0.0000060	0.0001153	0.0000011	0.0000000
0.025	0.0000061	0.0001449	0.0000018	0.0000000
0.030	0.0000059	0.0001743	0.0000026	0.0000000
0.035	0.0000060	0.0002036	0.0000035	0.0000000
0.040	0.0000063	0.0002338	0.0000046	0.0000000
0.045	0.0000063	0.0002646	0.0000059	0.0000000
0.050	0.0000062	0.0002953	0.0000073	0.0000000
0.055	0.0000063	0.0003259	0.0000088	0.0000000
0.060	0.0000066	0.0003574	0.0000105	0.0000000
0.065	0.0000068	0.0003903	0.0000124	0.0000000
0.070	0.0000066	0.0004232	0.0000144	0.0000000
0.075	0.0000061	0.0004544	0.0000166	0.0000000
0.080	0.0000064	0.0004851	0.0000190	0.0000000
0.085	0.0000071	0.0005181	0.0000215	0.0000000
0.090	0.0000074	0.0005538	0.0000242	0.0000000
0.095	0.0000070	0.0005891	0.0000270	0.0000000
0.100	0.0000069	0.0006232	0.0000301	0.0000000
0.105	0.0000071	0.0006574	0.0000333	0.0000000
0.110	0.0000070	0.0006920	0.0000366	0.0000000
0.115	0.0000073	0.0007270	0.0000402	0.0000000
0.120	0.0000075	0.0007632	0.0000439	0.0000000
0.125	0.0000070	0.0007987	0.0000478	0.0000000
0.130	0.0000068	0.0008326	0.0000519	0.0000000
0.135	0.0000075	0.0008677	0.0000561	0.0000000
0.140	0.0000081	0.0009060	0.0000606	0.0000000
0.145	0.0000074	0.0009440	0.0000652	0.0000000
0.150	0.0000063	0.0009775	0.0000700	0.0000000
0.155	0.0000067	0.0010095	0.0000750	0.0000000
0.160	0.0000072	0.0010437	0.0000801	0.0000000
0.165	0.0000078	0.0010804	0.0000854	0.0000000
0.170	0.0000079	0.0011189	0.0000909	0.0000000
0.175	0.0000070	0.0011554	0.0000966	0.0000000
0.180	0.0000067	0.0011892	0.0001025	0.0000000
0.185	0.0000080	0.0012254	0.0001085	0.0000000
0.190	0.0000084	0.0012655	0.0001147	0.0000000
0.195	0.0000076	0.0013045	0.0001212	0.0000000
0.200	0.0000076	0.0013416	0.0001278	0.0000000
0.205	0.0000083	0.0013804	0.0001346	0.0000000
0.210	0.0000073	0.0014187	0.0001416	0.0000000
0.215	0.0000058	0.0014509	0.0001487	0.0000000
0.220	0.0000073	0.0014829	0.0001561	0.0000000
0.225	0.0000087	0.0015221	0.0001636	0.0000000
0.230	0.0000079	0.0015628	0.0001713	0.0000000
0.235	0.0000074	0.0016003	0.0001792	0.0000000
0.240	0.0000081	0.0016384	0.0001873	0.0000000
0.245	0.0000084	0.0016790	0.0001956	0.0000000
0.250	0.0000087	0.0017209	0.0002041	0.0000000
0.255	0.0000090	0.0017642	0.0002128	0.0000000
0.260	0.0000089	0.0018081	0.0002217	0.0000000
0.265	0.0000096	0.0018536	0.0002309	0.0000000
0.270	0.0000096	0.0019006	0.0002403	0.0000000
0.275	0.0000072	0.0019418	0.0002499	0.0000000
0.280	0.0000059	0.0019739	0.0002597	0.0000000
0.285	0.0000084	0.0020090	0.0002696	0.0000000
0.290	0.0000107	0.0020558	0.0002798	0.0000000
0.295	0.0000104	0.0021076	0.0002902	0.0000000
0.300	0.0000109	0.0021597	0.0003009	0.0000000
0.305	0.0000118	0.0022151	0.0003118	0.0000000
0.310	0.0000092	0.0022666	0.0003230	0.0000000
0.315	0.0000063	0.0023047	0.0003344	0.0000000
0.320	0.0000067	0.0023365	0.0003460	0.0000000
0.325	0.0000083	0.0023734	0.0003578	0.0000000
0.330	0.0000084	0.0024143	0.0003698	0.0000000
0.335	0.0000097	0.0024587	0.0003820	0.0000000
0.340	0.0000118	0.0025114	0.0003944	0.0000000
0.345	0.0000105	0.0025660	0.0004071	0.0000000
0.350	0.0000086	0.0026127	0.0004200	0.0000000
0.355	0.0000096	0.0026571	0.0004332	0.0000000
0.360	0.0000109	0.0027073	0.0004466	0.0000000
0.365	0.0000102	0.0027590	0.0004603	0.0000000
0.370	0.0000088	0.0028057	0.0004742	0.0000000
0.375	0.0000085	0.0028482	0.0004883	0.0000000
0.380	0.0000092	0.0028918	0.0005027	0.0000000
0.385	0.0000118	0.0029433	0.0005173	0.0000000
0.390	0.0000111	0.0029993	0.0005321	0.0000000
0.395	0.0000066	0.0030427	0.0005472	0.0000000
0.400	0.0000081	0.0030787	0.0005625	0.0000000
0.405	0.0000129	0.0031302	0.0005781	0.0000000
0.410	0.0000113	0.0031896	0.0005939	0.0000000
0.415	0.0000074	0.0032355	0.0006099	0.0000000
0.420	0.0000085	0.0032744	0.0006262	0.0000000
0.425	0.0000107	0.0033214	0.0006427	0.0000000
0.430	0.0000103	0.0033729	0.0006594	0.0000000
0.435	0.0000100	0.0034226	0.0006764	0.0000000
0.440	0.0000112	0.0034745	0.0006937	0.0000000
0.445	0.0000113	0.0035297	0.0007112	0.0000000
0.450	0.0000109	0.0035841	0.0007290	0.0000000
0.455	0.0000115	0.0036389	0.0007470	0.0000000
0.460	0.0000113	0.0036948	0.0007653	0.0000000
0.465	0.0000104	0.0037481	0.0007840	0.0000000
0.470	0.0000112	0.0038009	0.0008028	0.0000000
0.475	0.0000116	0.0038567	0.0008220	0.0000000
0.480	0.0000092	0.0039077	0.0008414	0.0000000
0.485	0.0000099	0.0039543	0.0008610	0.0000000
0.490	0.0000120	0.0040079	0.0008809	0.0000000
0.495	0.0000105	0.0040630	0.0009011	0.0000000
0.500	0.0000138	0.0041224	0.0009216	0.0000000
0.505	0.0000163	0.0041962	0.0009424	0.0000000
0.510	0.0000072	0.0042540	0.0009635	0.0000000
0.515	0.0000031	0.0042792	0.0009848	0.0000000
0.520	0.0000107	0.0043129	0.0010063	0.0000000
0.525	0.0000138	0.0043730	0.0010280	0.0000000
0.530	0.0000117	0.0044358	0.0010501	0.0000000
0.535	0.0000135	0.0044978	0.0010724	0.0000000
0.540	0.0000172	0.0045732	0.0010951	0.0000000
0.545	0.0000169	0.0046570	0.0011181	0.0000000
0.550	0.0000157	0.0047371	0.0011416	0.0000000
0.555	0.0000151	0.0048127	0.0011655	0.0000000
0.560	0.0000103	0.0048751	0.0011897	0.0000000
0.565	0.0000074	0.0049184	0.0012142	0.0000000
0.570	0.0000129	0.0049682	0.0012389	0.0000000
0.575	0.0000126	0.0050307	0.0012639	0.0000000
0.580	0.0000054	0.0050746	0.0012892	0.0000000
0.585	0.0000067	0.0051041	0.0013146	0.0000000
0.590	0.0000151	0.0051574	0.0013403	0.0000000
0.595	0.0000170	0.0052360	0.0013663	0.0000000
0.600	0.0000165	0.0053180	0.0013926	0.0000000
0.605	0.0000155	0.0053963	0.0014194	0.0000000
0.610	0.0000083	0.0054545	0.0014466	0.0000000
0.615	0.0000039	0.0054844	0.0014739	0.0000000
0.620	0.0000123	0.0055241	0.0015014	0.0000000
0.625	0.0000164	0.0055945	0.0015292	0.0000000
0.630	0.0000082	0.0056550	0.0015574	0.0000000
0.635	0.0000104	0.0057005	0.0015857	0.0000000
0.640	0.0000176	0.0057691	0.0016144	0.0000000
0.645	0.0000129	0.0058438	0.0016434	0.0000000
0.650	0.0000066	0.0058915	0.0016728	0.0000000
0.655	0.0000067	0.0059240	0.0017023	0.0000000
0.660	0.0000048	0.0059522	0.0017320	0.0000000
0.665	0.0000049	0.0059760	0.0017618	0.0000000
0.670	0.0000109	0.0060147	0.0017918	0.0000000
0.675	0.0000085	0.0060622	0.0018220	0.0000000
0.680	0.0000025	0.0060892	0.0018524	0.0000000
0.685	0.0000104	0.0061209	0.0018829	0.0000000
0.690	0.0000221	0.0062005	0.0019137	0.0000000
0.695	0.0000211	0.0063063	0.0019450	0.0000000
0.700	0.0000133	0.0063905	0.0019767	0.0000000
0.705	0.0000106	0.0064491	0.0020088	0.0000000
0.710	0.0000115	0.0065032	0.0020412	0.0000000
0.715	0.0000143	0.0065666	0.0020739	0.0000000
0.720	0.0000193	0.0066491	0.0021069	0.0000000
0.725	0.0000140	0.0067309	0.0021404	0.0000000
0.730	0.0000045	0.0067764	0.0021741	0.0000000
0.735	0.0000045	0.0067983	0.0022081	0.0000000
0.740	0.0000136	0.0068427	0.0022422	0.0000000
0.745	0.0000167	0.0069170	0.0022766	0.0000000
0.750	0.0000119	0.0069871	0.0023113	0.0000000
0.755	0.0000114	0.0070441	0.0023464	0.0000000
0.760	0.0000190	0.0071186	0.0023818	0.0000000
0.765	0.0000223	0.0072199	0.0024177	0.0000000
0.770	0.0000128	0.0073059	0.0024540	0.0000000
0.775	0.0000034	0.0073455	0.0024906	0.0000000
0.780	0.0000043	0.0073643	0.0025274	0.0000000
0.785	0.0000158	0.0074136	0.0025643	0.0000000
0.790	0.0000179	0.0074964	0.0026016	0.0000000
0.795	0.0000127	0.0075714	0.0026393	0.0000000
0.800	0.0000162	0.0076424	0.0026773	0.0000000
0.805	0.0000213	0.0077343	0.0027157	0.0000000
0.810	0.0000136	0.0078198	0.0027546	0.0000000
0.815	0.0000120	0.0078825	0.0027939	0.0000000
0.820	0.0000248	0.0079726	0.0028335	0.0000000
0.825	0.0000273	0.0081004	0.0028737	0.0000000
0.830	0.0000181	0.0082117	0.0029145	0.0000000
0.835	0.0000171	0.0082979	0.0029558	0.0000000
0.840	0.0000195	0.0083876	0.0029975	0.0000000
0.845	0.0000159	0.0084745	0.0030396	0.0000000
0.850	0.0000141	0.0085481	0.0030822	0.0000000
0.855	0.0000114	0.0086104	0.0031251	0.0000000
0.860	0.0000036	0.0086472	0.0031682	0.0000000
0.865	0.0000056	0.0086698	0.0032115	0.0000000
0.870	0.0000156	0.0087218	0.0032550	0.0000000
0.875	0.0000199	0.0088089	0.0032988	0.0000000
0.880	0.0000184	0.0089031	0.0033431	0.0000000
0.885	0.0000162	0.0089881	0.0033878	0.0000000
0.890	0.0000109	0.0090546	0.0034329	0.0000000
0.895	0.0000022	0.0090867	0.0034783	0.0000000
0.900	0.0000073	0.0091100	0.0035238	0.0000000
0.905	0.0000197	0.0091763	0.0035695	0.0000000
0.910	0.0000117	0.0092533	0.0036156	0.0000000
0.915	-0.0000022	0.0092768	0.0036619	0.0000000
0.920	0.0000143	0.0093066	0.0037084	0.0000000
0.925	0.0000248	0.0094026	0.0037551	0.0000000
0.930	0.0000106	0.0094896	0.0038024	0.0000000
0.935	0.0000009	0.0095179	0.0038499	0.0000000
