 
PGA:,  0.26 g
PGV:,  23.06 cm/s
PGD:,  6.27 cm
Arias Intensity:,  168.91 cm/s
Significant duration:,  27.20 s
 
 
Damping ratio for spectra:  0.05

 
period [s]	SD. [cm]	PSV [cm/s]	PSA [g]
0.0010	, 0.000	, 0.041	, 0.260
0.1010	, 0.083	, 5.193	, 0.329
0.2010	, 0.424	, 13.265	, 0.423
0.3010	, 1.390	, 29.016	, 0.617
0.4010	, 2.251	, 35.265	, 0.563
0.5010	, 8.749	, 109.719	, 1.403
0.6010	, 7.817	, 81.721	, 0.871
0.7010	, 8.364	, 74.971	, 0.685
0.8010	, 6.093	, 47.792	, 0.382
0.9010	, 4.642	, 32.369	, 0.230
1.0010	, 5.144	, 32.285	, 0.207
1.1010	, 4.531	, 25.857	, 0.150
1.2010	, 3.955	, 20.693	, 0.110
1.3010	, 3.549	, 17.140	, 0.084
1.4010	, 3.929	, 17.620	, 0.081
1.5010	, 4.301	, 18.002	, 0.077
1.6010	, 4.309	, 16.912	, 0.068
1.7010	, 4.704	, 17.376	, 0.065
1.8010	, 4.757	, 16.596	, 0.059
1.9010	, 4.371	, 14.448	, 0.049
2.0010	, 4.897	, 15.377	, 0.049
2.1010	, 5.792	, 17.321	, 0.053
2.2010	, 6.007	, 17.147	, 0.050
2.3010	, 5.532	, 15.104	, 0.042
2.4010	, 5.230	, 13.686	, 0.037
2.5010	, 4.621	, 11.610	, 0.030
2.6010	, 4.872	, 11.769	, 0.029
2.7010	, 5.666	, 13.181	, 0.031
2.8010	, 6.052	, 13.576	, 0.031
2.9010	, 7.184	, 15.560	, 0.034
3.0010	, 8.166	, 17.096	, 0.036
3.1010	, 8.487	, 17.195	, 0.036
3.2010	, 8.228	, 16.150	, 0.032
3.3010	, 8.695	, 16.550	, 0.032
3.4010	, 9.574	, 17.688	, 0.033
3.5010	, 9.762	, 17.520	, 0.032
3.6010	, 9.648	, 16.834	, 0.030
3.7010	, 9.517	, 16.157	, 0.028
3.8010	, 9.179	, 15.173	, 0.026
3.9010	, 9.336	, 15.037	, 0.025
4.0010	, 9.741	, 15.298	, 0.024
4.1010	, 10.146	, 15.545	, 0.024
4.2010	, 10.399	, 15.553	, 0.024
4.3010	, 10.546	, 15.407	, 0.023
4.4010	, 10.870	, 15.519	, 0.023
4.5010	, 10.994	, 15.347	, 0.022
4.6010	, 11.106	, 15.167	, 0.021
4.7010	, 11.672	, 15.600	, 0.021
4.8010	, 12.074	, 15.802	, 0.021
4.9010	, 12.261	, 15.719	, 0.021
5.0010	, 12.179	, 15.302	, 0.020
5.1010	, 11.791	, 14.524	, 0.018
5.2010	, 11.091	, 13.398	, 0.016
5.3010	, 10.981	, 13.016	, 0.016
5.4010	, 10.959	, 12.749	, 0.015
5.5010	, 10.682	, 12.201	, 0.014
5.6010	, 10.248	, 11.496	, 0.013
5.7010	, 10.298	, 11.350	, 0.013
5.8010	, 10.316	, 11.173	, 0.012
5.9010	, 10.189	, 10.849	, 0.012
6.0010	, 9.932	, 10.399	, 0.011
6.1010	, 9.565	, 9.850	, 0.010
6.2010	, 9.408	, 9.532	, 0.010
6.3010	, 9.679	, 9.652	, 0.010
6.4010	, 9.882	, 9.700	, 0.010
6.5010	, 10.018	, 9.683	, 0.010
6.6010	, 10.121	, 9.634	, 0.009
6.7010	, 11.276	, 10.573	, 0.010
6.8010	, 12.321	, 11.383	, 0.011
6.9010	, 13.402	, 12.202	, 0.011
7.0010	, 14.294	, 12.828	, 0.012
7.1010	, 14.757	, 13.058	, 0.012
7.2010	, 14.915	, 13.014	, 0.012
7.3010	, 15.136	, 13.026	, 0.011
7.4010	, 15.060	, 12.786	, 0.011
7.5010	, 14.911	, 12.490	, 0.011
7.6010	, 15.358	, 12.695	, 0.011
7.7010	, 15.885	, 12.960	, 0.011
7.8010	, 16.057	, 12.933	, 0.011
7.9010	, 16.153	, 12.846	, 0.010
8.0010	, 16.109	, 12.651	, 0.010
8.1010	, 15.965	, 12.383	, 0.010
8.2010	, 15.795	, 12.101	, 0.009
8.3010	, 15.613	, 11.818	, 0.009
8.4010	, 15.420	, 11.533	, 0.009
8.5010	, 15.222	, 11.251	, 0.008
8.6010	, 15.026	, 10.977	, 0.008
8.7010	, 14.839	, 10.716	, 0.008
8.8010	, 14.635	, 10.448	, 0.008
8.9010	, 14.378	, 10.149	, 0.007
9.0010	, 14.083	, 9.831	, 0.007
9.1010	, 13.969	, 9.644	, 0.007
9.2010	, 13.983	, 9.549	, 0.007
9.3010	, 13.868	, 9.368	, 0.006
9.4010	, 13.611	, 9.097	, 0.006
9.5010	, 13.217	, 8.741	, 0.006
9.6010	, 12.702	, 8.313	, 0.006
9.7010	, 12.115	, 7.847	, 0.005
9.8010	, 11.730	, 7.520	, 0.005
9.9010	, 11.661	, 7.400	, 0.005
 
acceleration, velocity, displacement and normalized Arias intensity time histories:
 
time [s]	accel. [g]	vel. [cm/s]	displ. [cm]	AI
0.000	-0.0000098	0.0000000	0.0000000	0.0000000
0.004	-0.0000099	-0.0000385	-0.0000001	0.0000000
0.008	-0.0000097	-0.0000770	-0.0000003	0.0000000
0.012	-0.0000099	-0.0001155	-0.0000007	0.0000000
0.016	-0.0000097	-0.0001539	-0.0000012	0.0000000
0.020	-0.0000098	-0.0001922	-0.0000019	0.0000000
0.024	-0.0000097	-0.0002305	-0.0000028	0.0000000
0.028	-0.0000098	-0.0002687	-0.0000038	0.0000000
0.032	-0.0000096	-0.0003068	-0.0000049	0.0000000
0.036	-0.0000097	-0.0003448	-0.0000062	0.0000000
0.040	-0.0000097	-0.0003829	-0.0000077	0.0000000
0.044	-0.0000097	-0.0004210	-0.0000093	0.0000000
0.048	-0.0000096	-0.0004590	-0.0000110	0.0000000
0.052	-0.0000097	-0.0004969	-0.0000130	0.0000000
0.056	-0.0000096	-0.0005348	-0.0000150	0.0000000
0.060	-0.0000096	-0.0005725	-0.0000172	0.0000000
0.064	-0.0000095	-0.0006100	-0.0000196	0.0000000
0.068	-0.0000096	-0.0006477	-0.0000221	0.0000000
0.072	-0.0000096	-0.0006853	-0.0000248	0.0000000
0.076	-0.0000096	-0.0007230	-0.0000276	0.0000000
0.080	-0.0000095	-0.0007606	-0.0000306	0.0000000
0.084	-0.0000095	-0.0007980	-0.0000337	0.0000000
0.088	-0.0000095	-0.0008353	-0.0000369	0.0000000
0.092	-0.0000096	-0.0008728	-0.0000404	0.0000000
0.096	-0.0000095	-0.0009103	-0.0000439	0.0000000
0.100	-0.0000095	-0.0009476	-0.0000476	0.0000000
0.104	-0.0000094	-0.0009847	-0.0000515	0.0000000
0.108	-0.0000094	-0.0010216	-0.0000555	0.0000000
0.112	-0.0000094	-0.0010585	-0.0000597	0.0000000
0.116	-0.0000094	-0.0010953	-0.0000640	0.0000000
0.120	-0.0000092	-0.0011318	-0.0000684	0.0000000
0.124	-0.0000093	-0.0011682	-0.0000730	0.0000000
0.128	-0.0000092	-0.0012046	-0.0000778	0.0000000
0.132	-0.0000093	-0.0012410	-0.0000827	0.0000000
0.136	-0.0000093	-0.0012777	-0.0000877	0.0000000
0.140	-0.0000094	-0.0013144	-0.0000929	0.0000000
0.144	-0.0000093	-0.0013513	-0.0000982	0.0000000
0.148	-0.0000093	-0.0013879	-0.0001037	0.0000000
0.152	-0.0000092	-0.0014242	-0.0001093	0.0000000
0.156	-0.0000093	-0.0014605	-0.0001151	0.0000000
0.160	-0.0000092	-0.0014967	-0.0001210	0.0000000
0.164	-0.0000093	-0.0015330	-0.0001271	0.0000000
0.168	-0.0000093	-0.0015694	-0.0001333	0.0000000
0.172	-0.0000093	-0.0016058	-0.0001396	0.0000000
0.176	-0.0000093	-0.0016422	-0.0001461	0.0000000
0.180	-0.0000094	-0.0016788	-0.0001528	0.0000000
0.184	-0.0000093	-0.0017155	-0.0001596	0.0000000
0.188	-0.0000093	-0.0017520	-0.0001665	0.0000000
0.192	-0.0000092	-0.0017882	-0.0001736	0.0000000
0.196	-0.0000091	-0.0018241	-0.0001808	0.0000000
0.200	-0.0000090	-0.0018595	-0.0001882	0.0000000
0.204	-0.0000089	-0.0018946	-0.0001957	0.0000000
0.208	-0.0000089	-0.0019294	-0.0002033	0.0000000
0.212	-0.0000090	-0.0019643	-0.0002111	0.0000000
0.216	-0.0000090	-0.0019996	-0.0002190	0.0000000
0.220	-0.0000091	-0.0020351	-0.0002271	0.0000000
0.224	-0.0000091	-0.0020708	-0.0002353	0.0000000
0.228	-0.0000091	-0.0021064	-0.0002437	0.0000000
0.232	-0.0000090	-0.0021418	-0.0002522	0.0000000
0.236	-0.0000090	-0.0021771	-0.0002608	0.0000000
0.240	-0.0000089	-0.0022123	-0.0002696	0.0000000
0.244	-0.0000090	-0.0022475	-0.0002785	0.0000000
0.248	-0.0000089	-0.0022825	-0.0002876	0.0000000
0.252	-0.0000089	-0.0023174	-0.0002968	0.0000000
0.256	-0.0000088	-0.0023520	-0.0003061	0.0000000
0.260	-0.0000088	-0.0023865	-0.0003156	0.0000000
0.264	-0.0000086	-0.0024207	-0.0003252	0.0000000
0.268	-0.0000085	-0.0024543	-0.0003350	0.0000000
0.272	-0.0000086	-0.0024878	-0.0003448	0.0000000
0.276	-0.0000089	-0.0025221	-0.0003549	0.0000000
0.280	-0.0000089	-0.0025569	-0.0003650	0.0000000
0.284	-0.0000087	-0.0025913	-0.0003753	0.0000000
0.288	-0.0000085	-0.0026251	-0.0003857	0.0000000
0.292	-0.0000086	-0.0026587	-0.0003963	0.0000000
0.296	-0.0000085	-0.0026923	-0.0004070	0.0000000
0.300	-0.0000087	-0.0027260	-0.0004178	0.0000000
0.304	-0.0000088	-0.0027603	-0.0004288	0.0000000
0.308	-0.0000089	-0.0027951	-0.0004399	0.0000000
0.312	-0.0000090	-0.0028303	-0.0004512	0.0000000
0.316	-0.0000090	-0.0028655	-0.0004626	0.0000000
0.320	-0.0000086	-0.0029001	-0.0004741	0.0000000
0.324	-0.0000083	-0.0029334	-0.0004858	0.0000000
0.328	-0.0000083	-0.0029659	-0.0004976	0.0000000
0.332	-0.0000086	-0.0029991	-0.0005095	0.0000000
0.336	-0.0000088	-0.0030332	-0.0005216	0.0000000
0.340	-0.0000087	-0.0030675	-0.0005338	0.0000000
0.344	-0.0000087	-0.0031016	-0.0005461	0.0000000
0.348	-0.0000087	-0.0031357	-0.0005586	0.0000000
0.352	-0.0000085	-0.0031695	-0.0005712	0.0000000
0.356	-0.0000085	-0.0032030	-0.0005839	0.0000000
0.360	-0.0000086	-0.0032365	-0.0005968	0.0000000
0.364	-0.0000087	-0.0032703	-0.0006098	0.0000000
0.368	-0.0000086	-0.0033042	-0.0006230	0.0000000
0.372	-0.0000086	-0.0033379	-0.0006363	0.0000000
0.376	-0.0000084	-0.0033712	-0.0006497	0.0000000
0.380	-0.0000083	-0.0034038	-0.0006632	0.0000000
0.384	-0.0000084	-0.0034365	-0.0006769	0.0000000
0.388	-0.0000087	-0.0034699	-0.0006907	0.0000000
0.392	-0.0000087	-0.0035040	-0.0007047	0.0000000
0.396	-0.0000087	-0.0035382	-0.0007188	0.0000000
0.400	-0.0000086	-0.0035721	-0.0007330	0.0000000
0.404	-0.0000084	-0.0036053	-0.0007473	0.0000000
0.408	-0.0000083	-0.0036381	-0.0007618	0.0000000
0.412	-0.0000082	-0.0036705	-0.0007764	0.0000000
0.416	-0.0000081	-0.0037025	-0.0007912	0.0000000
0.420	-0.0000081	-0.0037342	-0.0008061	0.0000000
0.424	-0.0000082	-0.0037662	-0.0008211	0.0000000
0.428	-0.0000086	-0.0037992	-0.0008362	0.0000000
0.432	-0.0000087	-0.0038331	-0.0008514	0.0000000
0.436	-0.0000087	-0.0038672	-0.0008668	0.0000000
0.440	-0.0000086	-0.0039012	-0.0008824	0.0000000
0.444	-0.0000085	-0.0039347	-0.0008981	0.0000000
0.448	-0.0000080	-0.0039670	-0.0009139	0.0000000
0.452	-0.0000075	-0.0039974	-0.0009298	0.0000000
0.456	-0.0000074	-0.0040267	-0.0009458	0.0000000
0.460	-0.0000077	-0.0040563	-0.0009620	0.0000000
0.464	-0.0000081	-0.0040873	-0.0009783	0.0000000
0.468	-0.0000084	-0.0041195	-0.0009947	0.0000000
0.472	-0.0000083	-0.0041523	-0.0010112	0.0000000
0.476	-0.0000082	-0.0041847	-0.0010279	0.0000000
0.480	-0.0000080	-0.0042164	-0.0010447	0.0000000
0.484	-0.0000080	-0.0042478	-0.0010617	0.0000000
0.488	-0.0000084	-0.0042800	-0.0010787	0.0000000
0.492	-0.0000086	-0.0043134	-0.0010959	0.0000000
0.496	-0.0000087	-0.0043474	-0.0011132	0.0000000
0.500	-0.0000087	-0.0043815	-0.0011307	0.0000000
0.504	-0.0000087	-0.0044157	-0.0011483	0.0000000
0.508	-0.0000086	-0.0044496	-0.0011660	0.0000000
0.512	-0.0000080	-0.0044822	-0.0011839	0.0000000
0.516	-0.0000075	-0.0045126	-0.0012019	0.0000000
0.520	-0.0000076	-0.0045423	-0.0012200	0.0000000
0.524	-0.0000080	-0.0045730	-0.0012382	0.0000000
