 
PGA:,  0.16 g
PGV:,  50.91 cm/s
PGD:,  35.97 cm
Arias Intensity:,  122.17 cm/s
Significant duration:,  33.77 s
 
 
Damping ratio for spectra:  0.05

 
period [s]	SD. [cm]	PSV [cm/s]	PSA [g]
0.0010	, 0.000	, 0.025	, 0.162
0.1010	, 0.068	, 4.243	, 0.269
0.2010	, 0.289	, 9.039	, 0.288
0.3010	, 0.597	, 12.465	, 0.265
0.4010	, 1.286	, 20.150	, 0.322
0.5010	, 3.000	, 37.619	, 0.481
0.6010	, 3.127	, 32.687	, 0.348
0.7010	, 4.538	, 40.675	, 0.372
0.8010	, 5.489	, 43.060	, 0.344
0.9010	, 7.173	, 50.018	, 0.356
1.0010	, 8.022	, 50.356	, 0.322
1.1010	, 12.006	, 68.518	, 0.399
1.2010	, 9.102	, 47.618	, 0.254
1.3010	, 10.521	, 50.810	, 0.250
1.4010	, 10.627	, 47.662	, 0.218
1.5010	, 11.995	, 50.211	, 0.214
1.6010	, 16.654	, 65.361	, 0.261
1.7010	, 18.267	, 67.477	, 0.254
1.8010	, 17.865	, 62.325	, 0.222
1.9010	, 20.260	, 66.962	, 0.226
2.0010	, 24.706	, 77.578	, 0.248
2.1010	, 30.105	, 90.030	, 0.274
2.2010	, 33.176	, 94.708	, 0.276
2.3010	, 36.204	, 98.861	, 0.275
2.4010	, 41.540	, 108.707	, 0.290
2.5010	, 43.655	, 109.673	, 0.281
2.6010	, 41.033	, 99.123	, 0.244
2.7010	, 46.676	, 108.580	, 0.257
2.8010	, 50.298	, 112.828	, 0.258
2.9010	, 52.276	, 113.222	, 0.250
3.0010	, 53.072	, 111.117	, 0.237
3.1010	, 51.913	, 105.185	, 0.217
3.2010	, 62.288	, 122.264	, 0.245
3.3010	, 69.600	, 132.478	, 0.257
3.4010	, 73.206	, 135.244	, 0.255
3.5010	, 73.064	, 131.127	, 0.240
3.6010	, 68.820	, 120.080	, 0.214
3.7010	, 62.070	, 105.376	, 0.182
3.8010	, 61.316	, 101.357	, 0.171
3.9010	, 62.592	, 100.815	, 0.166
4.0010	, 63.804	, 100.199	, 0.160
4.1010	, 65.406	, 100.209	, 0.157
4.2010	, 75.004	, 112.180	, 0.171
4.3010	, 89.493	, 130.738	, 0.195
4.4010	, 101.789	, 145.321	, 0.211
4.5010	, 113.186	, 158.003	, 0.225
4.6010	, 118.779	, 162.206	, 0.226
4.7010	, 118.221	, 158.010	, 0.215
4.8010	, 117.337	, 153.562	, 0.205
4.9010	, 112.065	, 143.669	, 0.188
5.0010	, 106.273	, 133.520	, 0.171
5.1010	, 106.414	, 131.076	, 0.165
5.2010	, 104.670	, 126.449	, 0.156
5.3010	, 101.254	, 120.014	, 0.145
5.4010	, 95.992	, 111.671	, 0.132
5.5010	, 88.997	, 101.651	, 0.118
5.6010	, 86.993	, 97.589	, 0.112
5.7010	, 88.207	, 97.215	, 0.109
5.8010	, 89.261	, 96.681	, 0.107
5.9010	, 90.153	, 95.992	, 0.104
6.0010	, 90.865	, 95.138	, 0.102
6.1010	, 91.392	, 94.121	, 0.099
6.2010	, 91.728	, 92.943	, 0.096
6.3010	, 91.876	, 91.617	, 0.093
6.4010	, 91.835	, 90.144	, 0.090
6.5010	, 91.599	, 88.530	, 0.087
6.6010	, 91.175	, 86.785	, 0.084
6.7010	, 90.562	, 84.915	, 0.081
6.8010	, 89.762	, 82.928	, 0.078
6.9010	, 88.781	, 80.833	, 0.075
7.0010	, 87.630	, 78.646	, 0.072
7.1010	, 86.333	, 76.390	, 0.069
7.2010	, 84.921	, 74.098	, 0.066
7.3010	, 83.398	, 71.772	, 0.063
7.4010	, 81.775	, 69.424	, 0.060
7.5010	, 80.124	, 67.116	, 0.057
7.6010	, 78.428	, 64.830	, 0.055
7.7010	, 83.194	, 67.877	, 0.056
7.8010	, 87.527	, 70.497	, 0.058
7.9010	, 91.183	, 72.512	, 0.059
8.0010	, 94.106	, 73.902	, 0.059
8.1010	, 96.295	, 74.687	, 0.059
8.2010	, 97.740	, 74.883	, 0.058
8.3010	, 98.453	, 74.521	, 0.057
8.4010	, 98.480	, 73.654	, 0.056
8.5010	, 97.858	, 72.328	, 0.054
8.6010	, 96.624	, 70.585	, 0.053
8.7010	, 94.824	, 68.474	, 0.050
8.8010	, 92.522	, 66.053	, 0.048
8.9010	, 89.801	, 63.390	, 0.046
9.0010	, 86.717	, 60.533	, 0.043
9.1010	, 83.308	, 57.515	, 0.040
9.2010	, 79.607	, 54.362	, 0.038
9.3010	, 77.261	, 52.193	, 0.036
9.4010	, 77.143	, 51.559	, 0.035
9.5010	, 77.859	, 51.489	, 0.035
9.6010	, 79.197	, 51.829	, 0.035
9.7010	, 80.236	, 51.967	, 0.034
9.8010	, 80.980	, 51.914	, 0.034
9.9010	, 81.437	, 51.680	, 0.033
 
acceleration, velocity, displacement and normalized Arias intensity time histories:
 
time [s]	accel. [g]	vel. [cm/s]	displ. [cm]	AI
0.000	0.0000694	0.0000000	0.0000000	0.0000000
0.005	0.0000695	0.0003408	0.0000009	0.0000000
0.010	0.0000695	0.0006819	0.0000034	0.0000000
0.015	0.0000694	0.0010227	0.0000077	0.0000000
0.020	0.0000695	0.0013635	0.0000136	0.0000000
0.025	0.0000698	0.0017051	0.0000213	0.0000000
0.030	0.0000698	0.0020473	0.0000307	0.0000000
0.035	0.0000697	0.0023894	0.0000418	0.0000000
0.040	0.0000701	0.0027323	0.0000546	0.0000000
0.045	0.0000702	0.0030764	0.0000691	0.0000000
0.050	0.0000698	0.0034198	0.0000853	0.0000000
0.055	0.0000697	0.0037620	0.0001033	0.0000000
0.060	0.0000702	0.0041053	0.0001230	0.0000000
0.065	0.0000704	0.0044502	0.0001444	0.0000000
0.070	0.0000702	0.0047950	0.0001675	0.0000000
0.075	0.0000701	0.0051390	0.0001923	0.0000000
0.080	0.0000702	0.0054831	0.0002189	0.0000000
0.085	0.0000703	0.0058275	0.0002471	0.0000000
0.090	0.0000702	0.0061721	0.0002771	0.0000000
0.095	0.0000701	0.0065163	0.0003089	0.0000000
0.100	0.0000704	0.0068608	0.0003423	0.0000000
0.105	0.0000706	0.0072065	0.0003775	0.0000000
0.110	0.0000703	0.0075520	0.0004144	0.0000000
0.115	0.0000700	0.0078961	0.0004530	0.0000000
0.120	0.0000706	0.0082409	0.0004933	0.0000000
0.125	0.0000712	0.0085887	0.0005354	0.0000000
0.130	0.0000710	0.0089376	0.0005792	0.0000000
0.135	0.0000705	0.0092845	0.0006248	0.0000000
0.140	0.0000705	0.0096302	0.0006721	0.0000000
0.145	0.0000710	0.0099772	0.0007211	0.0000000
0.150	0.0000708	0.0103250	0.0007718	0.0000000
0.155	0.0000702	0.0106709	0.0008243	0.0000000
0.160	0.0000702	0.0110151	0.0008785	0.0000000
0.165	0.0000708	0.0113609	0.0009345	0.0000000
0.170	0.0000714	0.0117097	0.0009922	0.0000000
0.175	0.0000714	0.0120598	0.0010516	0.0000000
0.180	0.0000706	0.0124079	0.0011127	0.0000000
0.185	0.0000698	0.0127523	0.0011756	0.0000000
0.190	0.0000704	0.0130961	0.0012403	0.0000000
0.195	0.0000713	0.0134435	0.0013066	0.0000000
0.200	0.0000721	0.0137950	0.0013747	0.0000000
0.205	0.0000720	0.0141483	0.0014446	0.0000000
0.210	0.0000706	0.0144979	0.0015162	0.0000000
0.215	0.0000699	0.0148423	0.0015895	0.0000000
0.220	0.0000711	0.0151879	0.0016646	0.0000000
0.225	0.0000724	0.0155398	0.0017414	0.0000000
0.230	0.0000728	0.0158960	0.0018200	0.0000000
0.235	0.0000722	0.0162517	0.0019004	0.0000000
0.240	0.0000708	0.0166024	0.0019825	0.0000000
0.245	0.0000702	0.0169483	0.0020664	0.0000000
0.250	0.0000708	0.0172941	0.0021520	0.0000000
0.255	0.0000714	0.0176430	0.0022394	0.0000000
0.260	0.0000712	0.0179927	0.0023284	0.0000000
0.265	0.0000712	0.0183417	0.0024193	0.0000000
0.270	0.0000712	0.0186909	0.0025119	0.0000000
0.275	0.0000704	0.0190382	0.0026062	0.0000000
0.280	0.0000696	0.0193815	0.0027022	0.0000000
0.285	0.0000696	0.0197230	0.0028000	0.0000000
0.290	0.0000704	0.0200664	0.0028995	0.0000000
0.295	0.0000717	0.0204151	0.0030007	0.0000000
0.300	0.0000728	0.0207695	0.0031036	0.0000000
0.305	0.0000740	0.0211295	0.0032084	0.0000000
0.310	0.0000720	0.0214876	0.0033149	0.0000000
0.315	0.0000686	0.0218326	0.0034232	0.0000000
0.320	0.0000700	0.0221726	0.0035332	0.0000000
0.325	0.0000730	0.0225234	0.0036450	0.0000000
