 
PGA:,  0.21 g
PGV:,  38.99 cm/s
PGD:,  24.88 cm
Arias Intensity:,  167.17 cm/s
Significant duration:,  31.73 s
 
 
Damping ratio for spectra:  0.05

 
period [s]	SD. [cm]	PSV [cm/s]	PSA [g]
0.0010	, 0.000	, 0.033	, 0.212
0.1010	, 0.093	, 5.778	, 0.366
0.2010	, 0.405	, 12.665	, 0.404
0.3010	, 1.180	, 24.625	, 0.524
0.4010	, 1.838	, 28.800	, 0.460
0.5010	, 2.997	, 37.592	, 0.481
0.6010	, 3.864	, 40.395	, 0.430
0.7010	, 6.974	, 62.513	, 0.571
0.8010	, 9.906	, 77.705	, 0.621
0.9010	, 13.449	, 93.789	, 0.667
1.0010	, 13.097	, 82.209	, 0.526
1.1010	, 12.303	, 70.211	, 0.408
1.2010	, 17.037	, 89.129	, 0.475
1.3010	, 24.230	, 117.017	, 0.576
1.4010	, 25.933	, 116.305	, 0.532
1.5010	, 21.258	, 88.985	, 0.380
1.6010	, 21.818	, 85.625	, 0.343
1.7010	, 26.049	, 96.219	, 0.362
1.8010	, 30.068	, 104.897	, 0.373
1.9010	, 29.517	, 97.559	, 0.329
2.0010	, 26.349	, 82.737	, 0.265
2.1010	, 23.262	, 69.567	, 0.212
2.2010	, 21.528	, 61.457	, 0.179
2.3010	, 21.711	, 59.284	, 0.165
2.4010	, 20.546	, 53.768	, 0.143
2.5010	, 21.313	, 53.544	, 0.137
2.6010	, 24.440	, 59.038	, 0.145
2.7010	, 28.763	, 66.911	, 0.159
2.8010	, 34.776	, 78.009	, 0.178
2.9010	, 40.596	, 87.925	, 0.194
3.0010	, 44.513	, 93.198	, 0.199
3.1010	, 47.986	, 97.229	, 0.201
3.2010	, 51.123	, 100.349	, 0.201
3.3010	, 52.304	, 99.557	, 0.193
3.4010	, 52.795	, 97.537	, 0.184
3.5010	, 53.136	, 95.362	, 0.174
3.6010	, 52.632	, 91.835	, 0.163
3.7010	, 51.521	, 87.467	, 0.151
3.8010	, 49.880	, 82.453	, 0.139
3.9010	, 48.127	, 77.516	, 0.127
4.0010	, 49.455	, 77.665	, 0.124
4.1010	, 50.859	, 77.921	, 0.122
4.2010	, 52.175	, 78.036	, 0.119
