 
PGA:,  0.09 g
PGV:,  18.29 cm/s
PGD:,  17.89 cm
Arias Intensity:,  21.53 cm/s
Significant duration:,  19.37 s
 
 
Damping ratio for spectra:  0.05

 
period [s]	SD. [cm]	PSV [cm/s]	PSA [g]
0.0010	, 0.000	, 0.014	, 0.093
0.1010	, 0.034	, 2.111	, 0.134
0.2010	, 0.219	, 6.859	, 0.219
0.3010	, 0.579	, 12.094	, 0.257
0.4010	, 0.727	, 11.398	, 0.182
0.5010	, 1.208	, 15.147	, 0.194
0.6010	, 1.800	, 18.813	, 0.200
0.7010	, 2.396	, 21.475	, 0.196
0.8010	, 3.044	, 23.876	, 0.191
0.9010	, 3.843	, 26.797	, 0.190
1.0010	, 5.901	, 37.043	, 0.237
1.1010	, 7.915	, 45.166	, 0.263
1.2010	, 9.165	, 47.949	, 0.256
1.3010	, 8.361	, 40.380	, 0.199
1.4010	, 8.179	, 36.683	, 0.168
1.5010	, 7.627	, 31.925	, 0.136
1.6010	, 6.521	, 25.593	, 0.102
1.7010	, 5.929	, 21.899	, 0.082
1.8010	, 6.678	, 23.296	, 0.083
1.9010	, 7.954	, 26.290	, 0.089
2.0010	, 8.019	, 25.178	, 0.081
2.1010	, 8.851	, 26.470	, 0.081
2.2010	, 8.332	, 23.786	, 0.069
2.3010	, 8.277	, 22.602	, 0.063
2.4010	, 8.983	, 23.508	, 0.063
2.5010	, 9.646	, 24.234	, 0.062
2.6010	, 10.101	, 24.400	, 0.060
2.7010	, 10.158	, 23.630	, 0.056
2.8010	, 9.824	, 22.037	, 0.050
2.9010	, 9.289	, 20.118	, 0.044
3.0010	, 8.779	, 18.381	, 0.039
3.1010	, 8.418	, 17.056	, 0.035
3.2010	, 8.213	, 16.121	, 0.032
3.3010	, 8.028	, 15.281	, 0.030
3.4010	, 7.709	, 14.243	, 0.027
3.5010	, 7.447	, 13.365	, 0.024
3.6010	, 8.064	, 14.071	, 0.025
3.7010	, 8.492	, 14.418	, 0.025
3.8010	, 8.656	, 14.309	, 0.024
3.9010	, 9.010	, 14.512	, 0.024
4.0010	, 9.174	, 14.408	, 0.023
4.1010	, 9.162	, 14.037	, 0.022
4.2010	, 8.993	, 13.451	, 0.021
4.3010	, 8.702	, 12.712	, 0.019
4.4010	, 8.322	, 11.881	, 0.017
4.5010	, 7.887	, 11.010	, 0.016
4.6010	, 7.424	, 10.138	, 0.014
4.7010	, 6.949	, 9.288	, 0.013
4.8010	, 7.161	, 9.372	, 0.013
4.9010	, 7.402	, 9.490	, 0.012
5.0010	, 7.647	, 9.607	, 0.012
5.1010	, 7.891	, 9.720	, 0.012
5.2010	, 8.126	, 9.817	, 0.012
5.3010	, 8.345	, 9.891	, 0.012
5.4010	, 8.539	, 9.934	, 0.012
5.5010	, 8.702	, 9.939	, 0.012
5.6010	, 8.825	, 9.900	, 0.011
5.7010	, 9.109	, 10.039	, 0.011
5.8010	, 9.524	, 10.316	, 0.011
5.9010	, 9.819	, 10.455	, 0.011
6.0010	, 10.521	, 11.016	, 0.012
6.1010	, 11.368	, 11.707	, 0.012
6.2010	, 12.249	, 12.411	, 0.013
6.3010	, 13.695	, 13.656	, 0.014
6.4010	, 14.944	, 14.669	, 0.015
6.5010	, 15.952	, 15.418	, 0.015
6.6010	, 16.720	, 15.915	, 0.015
6.7010	, 17.228	, 16.153	, 0.015
