 
PGA:,  0.16 g
PGV:,  42.88 cm/s
PGD:,  54.89 cm
Arias Intensity:,  88.65 cm/s
Significant duration:,  26.20 s
 
 
Damping ratio for spectra:  0.05

 
period [s]	SD. [cm]	PSV [cm/s]	PSA [g]
0.0010	, 0.000	, 0.024	, 0.156
0.1010	, 0.058	, 3.608	, 0.229
0.2010	, 0.309	, 9.649	, 0.307
0.3010	, 0.779	, 16.261	, 0.346
0.4010	, 1.555	, 24.357	, 0.389
0.5010	, 3.139	, 39.362	, 0.503
0.6010	, 2.889	, 30.202	, 0.322
0.7010	, 3.283	, 29.430	, 0.269
0.8010	, 4.453	, 34.929	, 0.279
0.9010	, 6.820	, 47.559	, 0.338
1.0010	, 7.773	, 48.790	, 0.312
1.1010	, 5.728	, 32.686	, 0.190
1.2010	, 8.930	, 46.717	, 0.249
1.3010	, 11.013	, 53.189	, 0.262
1.4010	, 11.302	, 50.688	, 0.232
1.5010	, 11.677	, 48.880	, 0.209
1.6010	, 14.822	, 58.169	, 0.233
1.7010	, 13.643	, 50.395	, 0.190
1.8010	, 12.226	, 42.652	, 0.152
1.9010	, 13.697	, 45.272	, 0.153
2.0010	, 18.218	, 57.204	, 0.183
2.1010	, 19.634	, 58.717	, 0.179
2.2010	, 19.945	, 56.937	, 0.166
2.3010	, 19.749	, 53.926	, 0.150
2.4010	, 21.794	, 57.032	, 0.152
2.5010	, 23.054	, 57.919	, 0.148
2.6010	, 23.640	, 57.106	, 0.141
2.7010	, 23.667	, 55.054	, 0.131
2.8010	, 23.654	, 53.060	, 0.121
2.9010	, 23.986	, 51.951	, 0.115
3.0010	, 25.848	, 54.118	, 0.116
3.1010	, 30.353	, 61.501	, 0.127
3.2010	, 32.687	, 64.160	, 0.128
3.3010	, 33.445	, 63.660	, 0.124
3.4010	, 35.405	, 65.408	, 0.123
3.5010	, 35.294	, 63.341	, 0.116
3.6010	, 32.980	, 57.546	, 0.102
3.7010	, 29.554	, 50.174	, 0.087
3.8010	, 28.868	, 47.720	, 0.080
3.9010	, 28.705	, 46.233	, 0.076
4.0010	, 28.162	, 44.225	, 0.071
4.1010	, 27.333	, 41.877	, 0.065
4.2010	, 29.705	, 44.428	, 0.068
4.3010	, 32.801	, 47.918	, 0.071
4.4010	, 35.689	, 50.952	, 0.074
4.5010	, 37.878	, 52.876	, 0.075
4.6010	, 39.123	, 53.427	, 0.074
4.7010	, 40.051	, 53.531	, 0.073
4.8010	, 40.638	, 53.184	, 0.071
4.9010	, 40.684	, 52.158	, 0.068
5.0010	, 42.495	, 53.391	, 0.068
5.1010	, 43.260	, 53.286	, 0.067
5.2010	, 43.276	, 52.280	, 0.064
5.3010	, 42.720	, 50.636	, 0.061
5.4010	, 44.995	, 52.345	, 0.062
5.5010	, 47.220	, 53.934	, 0.063
5.6010	, 49.334	, 55.342	, 0.063
5.7010	, 51.312	, 56.552	, 0.064
5.8010	, 53.140	, 57.557	, 0.064
5.9010	, 54.787	, 58.335	, 0.063
6.0010	, 56.218	, 58.862	, 0.063
6.1010	, 57.961	, 59.692	, 0.063
6.2010	, 60.551	, 61.354	, 0.063
6.3010	, 63.114	, 62.935	, 0.064
6.4010	, 65.646	, 64.438	, 0.064
6.5010	, 68.110	, 65.828	, 0.065
6.6010	, 70.472	, 67.079	, 0.065
6.7010	, 72.726	, 68.192	, 0.065
6.8010	, 74.894	, 69.191	, 0.065
6.9010	, 76.933	, 70.046	, 0.065
7.0010	, 78.806	, 70.726	, 0.065
7.1010	, 80.504	, 71.233	, 0.064
7.2010	, 82.061	, 71.601	, 0.064
7.3010	, 83.488	, 71.849	, 0.063
7.4010	, 84.748	, 71.948	, 0.062
7.5010	, 85.833	, 71.898	, 0.061
7.6010	, 86.764	, 71.721	, 0.060
7.7010	, 87.583	, 71.458	, 0.059
7.8010	, 88.308	, 71.126	, 0.058
7.9010	, 89.013	, 70.787	, 0.057
8.0010	, 89.666	, 70.415	, 0.056
8.1010	, 90.308	, 70.043	, 0.055
8.2010	, 90.877	, 69.625	, 0.054
8.3010	, 91.355	, 69.148	, 0.053
8.4010	, 91.828	, 68.679	, 0.052
8.5010	, 92.355	, 68.261	, 0.051
8.6010	, 92.784	, 67.781	, 0.050
8.7010	, 93.089	, 67.222	, 0.049
8.8010	, 93.280	, 66.594	, 0.048
8.9010	, 93.415	, 65.941	, 0.047
9.0010	, 93.573	, 65.319	, 0.046
9.1010	, 93.664	, 64.664	, 0.046
9.2010	, 93.726	, 64.004	, 0.045
9.3010	, 93.731	, 63.319	, 0.044
9.4010	, 93.692	, 62.619	, 0.043
9.5010	, 93.924	, 62.114	, 0.042
9.6010	, 94.420	, 61.791	, 0.041
9.7010	, 94.977	, 61.515	, 0.041
9.8010	, 95.401	, 61.159	, 0.040
9.9010	, 95.681	, 60.719	, 0.039
 
acceleration, velocity, displacement and normalized Arias intensity time histories:
 
time [s]	accel. [g]	vel. [cm/s]	displ. [cm]	AI
0.000	0.0000074	0.0000000	0.0000000	0.0000000
0.005	0.0000078	0.0000374	0.0000001	0.0000000
0.010	0.0000081	0.0000763	0.0000004	0.0000000
0.015	0.0000081	0.0001160	0.0000009	0.0000000
0.020	0.0000081	0.0001558	0.0000015	0.0000000
0.025	0.0000080	0.0001952	0.0000024	0.0000000
0.030	0.0000078	0.0002340	0.0000035	0.0000000
0.035	0.0000081	0.0002731	0.0000048	0.0000000
0.040	0.0000085	0.0003139	0.0000062	0.0000000
0.045	0.0000087	0.0003561	0.0000079	0.0000000
0.050	0.0000084	0.0003980	0.0000098	0.0000000
0.055	0.0000084	0.0004395	0.0000119	0.0000000
0.060	0.0000088	0.0004817	0.0000142	0.0000000
0.065	0.0000088	0.0005248	0.0000167	0.0000000
0.070	0.0000085	0.0005673	0.0000194	0.0000000
0.075	0.0000083	0.0006086	0.0000224	0.0000000
0.080	0.0000088	0.0006506	0.0000255	0.0000000
0.085	0.0000094	0.0006952	0.0000289	0.0000000
0.090	0.0000096	0.0007418	0.0000325	0.0000000
0.095	0.0000096	0.0007889	0.0000363	0.0000000
0.100	0.0000098	0.0008363	0.0000404	0.0000000
0.105	0.0000101	0.0008851	0.0000447	0.0000000
0.110	0.0000100	0.0009344	0.0000492	0.0000000
0.115	0.0000099	0.0009830	0.0000540	0.0000000
0.120	0.0000100	0.0010318	0.0000590	0.0000000
0.125	0.0000102	0.0010814	0.0000643	0.0000000
0.130	0.0000102	0.0011313	0.0000699	0.0000000
0.135	0.0000101	0.0011809	0.0000756	0.0000000
0.140	0.0000096	0.0012291	0.0000817	0.0000000
0.145	0.0000093	0.0012756	0.0000879	0.0000000
0.150	0.0000098	0.0013225	0.0000944	0.0000000
0.155	0.0000108	0.0013729	0.0001012	0.0000000
0.160	0.0000114	0.0014273	0.0001082	0.0000000
0.165	0.0000108	0.0014817	0.0001154	0.0000000
0.170	0.0000100	0.0015327	0.0001230	0.0000000
0.175	0.0000100	0.0015817	0.0001308	0.0000000
0.180	0.0000110	0.0016333	0.0001388	0.0000000
0.185	0.0000116	0.0016886	0.0001471	0.0000000
0.190	0.0000113	0.0017447	0.0001557	0.0000000
0.195	0.0000108	0.0017988	0.0001645	0.0000000
0.200	0.0000108	0.0018517	0.0001737	0.0000000
0.205	0.0000109	0.0019049	0.0001831	0.0000000
0.210	0.0000108	0.0019582	0.0001927	0.0000000
0.215	0.0000110	0.0020116	0.0002026	0.0000000
0.220	0.0000126	0.0020693	0.0002128	0.0000000
0.225	0.0000146	0.0021360	0.0002234	0.0000000
0.230	0.0000150	0.0022087	0.0002342	0.0000000
0.235	0.0000122	0.0022753	0.0002454	0.0000000
0.240	0.0000083	0.0023254	0.0002569	0.0000000
0.245	0.0000066	0.0023619	0.0002686	0.0000000
0.250	0.0000079	0.0023973	0.0002805	0.0000000
0.255	0.0000104	0.0024420	0.0002926	0.0000000
0.260	0.0000123	0.0024977	0.0003050	0.0000000
0.265	0.0000134	0.0025607	0.0003176	0.0000000
0.270	0.0000129	0.0026251	0.0003306	0.0000000
0.275	0.0000110	0.0026838	0.0003439	0.0000000
0.280	0.0000102	0.0027359	0.0003574	0.0000000
0.285	0.0000123	0.0027910	0.0003712	0.0000000
0.290	0.0000147	0.0028571	0.0003854	0.0000000
0.295	0.0000157	0.0029316	0.0003998	0.0000000
0.300	0.0000159	0.0030091	0.0004147	0.0000000
0.305	0.0000146	0.0030840	0.0004299	0.0000000
0.310	0.0000121	0.0031495	0.0004455	0.0000000
0.315	0.0000120	0.0032085	0.0004614	0.0000000
0.320	0.0000139	0.0032721	0.0004776	0.0000000
0.325	0.0000128	0.0033377	0.0004941	0.0000000
0.330	0.0000094	0.0033922	0.0005109	0.0000000
0.335	0.0000102	0.0034403	0.0005280	0.0000000
0.340	0.0000146	0.0035012	0.0005454	0.0000000
0.345	0.0000163	0.0035769	0.0005631	0.0000000
0.350	0.0000134	0.0036498	0.0005811	0.0000000
0.355	0.0000102	0.0037078	0.0005995	0.0000000
0.360	0.0000105	0.0037586	0.0006182	0.0000000
0.365	0.0000123	0.0038145	0.0006371	0.0000000
0.370	0.0000132	0.0038771	0.0006564	0.0000000
0.375	0.0000142	0.0039444	0.0006759	0.0000000
0.380	0.0000160	0.0040185	0.0006958	0.0000000
0.385	0.0000169	0.0040992	0.0007161	0.0000000
0.390	0.0000170	0.0041822	0.0007368	0.0000000
0.395	0.0000156	0.0042620	0.0007579	0.0000000
0.400	0.0000124	0.0043306	0.0007794	0.0000000
0.405	0.0000094	0.0043840	0.0008012	0.0000000
0.410	0.0000090	0.0044291	0.0008232	0.0000000
0.415	0.0000119	0.0044803	0.0008455	0.0000000
0.420	0.0000150	0.0045463	0.0008681	0.0000000
0.425	0.0000158	0.0046221	0.0008910	0.0000000
0.430	0.0000136	0.0046943	0.0009143	0.0000000
0.435	0.0000115	0.0047560	0.0009379	0.0000000
0.440	0.0000122	0.0048140	0.0009618	0.0000000
0.445	0.0000134	0.0048767	0.0009861	0.0000000
