 
PGA:,  0.30 g
PGV:,  20.35 cm/s
PGD:,  7.47 cm
Arias Intensity:,  154.06 cm/s
Significant duration:,  30.17 s
 
 
Damping ratio for spectra:  0.05

 
period [s]	SD. [cm]	PSV [cm/s]	PSA [g]
0.0010	, 0.000	, 0.047	, 0.303
0.1010	, 0.098	, 6.098	, 0.387
0.2010	, 0.551	, 17.217	, 0.549
0.3010	, 1.966	, 41.037	, 0.873
0.4010	, 2.887	, 45.234	, 0.722
0.5010	, 3.487	, 43.730	, 0.559
0.6010	, 7.621	, 79.670	, 0.849
0.7010	, 5.558	, 49.818	, 0.455
0.8010	, 4.922	, 38.605	, 0.309
0.9010	, 7.783	, 54.273	, 0.386
1.0010	, 8.834	, 55.453	, 0.355
1.1010	, 8.523	, 48.642	, 0.283
1.2010	, 6.112	, 31.973	, 0.171
1.3010	, 5.587	, 26.984	, 0.133
1.4010	, 5.292	, 23.733	, 0.109
1.5010	, 6.351	, 26.586	, 0.113
1.6010	, 6.898	, 27.072	, 0.108
1.7010	, 6.205	, 22.921	, 0.086
1.8010	, 6.328	, 22.077	, 0.079
1.9010	, 5.524	, 18.258	, 0.062
2.0010	, 5.500	, 17.270	, 0.055
2.1010	, 5.623	, 16.815	, 0.051
2.2010	, 5.103	, 14.566	, 0.042
2.3010	, 4.878	, 13.319	, 0.037
2.4010	, 5.251	, 13.741	, 0.037
2.5010	, 6.502	, 16.334	, 0.042
2.6010	, 8.363	, 20.202	, 0.050
2.7010	, 9.812	, 22.826	, 0.054
2.8010	, 10.299	, 23.103	, 0.053
2.9010	, 10.250	, 22.201	, 0.049
3.0010	, 10.128	, 21.204	, 0.045
3.1010	, 10.613	, 21.504	, 0.044
3.2010	, 11.507	, 22.587	, 0.045
3.3010	, 12.630	, 24.040	, 0.047
3.4010	, 13.724	, 25.355	, 0.048
3.5010	, 14.641	, 26.276	, 0.048
3.6010	, 15.342	, 26.769	, 0.048
3.7010	, 16.024	, 27.204	, 0.047
3.8010	, 17.007	, 28.113	, 0.047
3.9010	, 17.364	, 27.967	, 0.046
4.0010	, 17.402	, 27.328	, 0.044
4.1010	, 17.481	, 26.782	, 0.042
4.2010	, 17.393	, 26.014	, 0.040
4.3010	, 16.933	, 24.737	, 0.037
4.4010	, 16.093	, 22.975	, 0.033
4.5010	, 15.051	, 21.010	, 0.030
4.6010	, 14.032	, 19.162	, 0.027
4.7010	, 13.218	, 17.667	, 0.024
4.8010	, 12.753	, 16.690	, 0.022
4.9010	, 12.705	, 16.288	, 0.021
5.0010	, 13.041	, 16.384	, 0.021
5.1010	, 13.646	, 16.809	, 0.021
5.2010	, 14.376	, 17.368	, 0.021
5.3010	, 15.176	, 17.988	, 0.022
5.4010	, 15.903	, 18.501	, 0.022
5.5010	, 16.526	, 18.876	, 0.022
5.6010	, 17.130	, 19.216	, 0.022
5.7010	, 17.478	, 19.262	, 0.022
5.8010	, 17.520	, 18.976	, 0.021
5.9010	, 17.648	, 18.791	, 0.020
6.0010	, 17.973	, 18.818	, 0.020
6.1010	, 18.113	, 18.654	, 0.020
6.2010	, 18.110	, 18.350	, 0.019
6.3010	, 18.019	, 17.968	, 0.018
6.4010	, 17.854	, 17.525	, 0.018
6.5010	, 17.589	, 17.000	, 0.017
6.6010	, 17.244	, 16.414	, 0.016
6.7010	, 16.842	, 15.791	, 0.015
6.8010	, 16.403	, 15.154	, 0.014
6.9010	, 15.948	, 14.521	, 0.013
7.0010	, 15.498	, 13.909	, 0.013
7.1010	, 15.069	, 13.334	, 0.012
7.2010	, 14.676	, 12.805	, 0.011
7.3010	, 14.328	, 12.331	, 0.011
7.4010	, 14.024	, 11.906	, 0.010
7.5010	, 13.764	, 11.530	, 0.010
7.6010	, 13.547	, 11.198	, 0.009
7.7010	, 13.393	, 10.927	, 0.009
7.8010	, 14.074	, 11.336	, 0.009
7.9010	, 14.689	, 11.682	, 0.009
8.0010	, 15.474	, 12.152	, 0.010
8.1010	, 16.153	, 12.528	, 0.010
8.2010	, 16.684	, 12.783	, 0.010
8.3010	, 16.871	, 12.770	, 0.010
8.4010	, 16.736	, 12.517	, 0.010
8.5010	, 16.758	, 12.386	, 0.009
8.6010	, 16.850	, 12.309	, 0.009
8.7010	, 16.982	, 12.263	, 0.009
8.8010	, 17.060	, 12.179	, 0.009
8.9010	, 16.918	, 11.942	, 0.009
9.0010	, 16.564	, 11.563	, 0.008
9.1010	, 16.279	, 11.239	, 0.008
9.2010	, 15.959	, 10.898	, 0.008
9.3010	, 15.419	, 10.416	, 0.007
9.4010	, 14.693	, 9.820	, 0.007
9.5010	, 14.024	, 9.274	, 0.006
9.6010	, 13.305	, 8.707	, 0.006
9.7010	, 13.252	, 8.583	, 0.006
9.8010	, 13.179	, 8.449	, 0.006
9.9010	, 13.088	, 8.306	, 0.005
 
acceleration, velocity, displacement and normalized Arias intensity time histories:
 
time [s]	accel. [g]	vel. [cm/s]	displ. [cm]	AI
0.000	-0.0000402	0.0000000	0.0000000	0.0000000
0.005	-0.0000402	-0.0001973	-0.0000005	0.0000000
0.010	-0.0000403	-0.0003947	-0.0000020	0.0000000
0.015	-0.0000401	-0.0005918	-0.0000044	0.0000000
0.020	-0.0000400	-0.0007885	-0.0000079	0.0000000
0.025	-0.0000400	-0.0009848	-0.0000123	0.0000000
0.030	-0.0000403	-0.0011818	-0.0000177	0.0000000
0.035	-0.0000404	-0.0013797	-0.0000241	0.0000000
0.040	-0.0000403	-0.0015777	-0.0000315	0.0000000
0.045	-0.0000404	-0.0017756	-0.0000399	0.0000000
0.050	-0.0000408	-0.0019748	-0.0000493	0.0000000
0.055	-0.0000404	-0.0021738	-0.0000597	0.0000000
0.060	-0.0000399	-0.0023707	-0.0000710	0.0000000
0.065	-0.0000400	-0.0025667	-0.0000834	0.0000000
0.070	-0.0000404	-0.0027639	-0.0000967	0.0000000
0.075	-0.0000404	-0.0029621	-0.0001110	0.0000000
0.080	-0.0000406	-0.0031608	-0.0001263	0.0000000
0.085	-0.0000410	-0.0033609	-0.0001426	0.0000000
0.090	-0.0000410	-0.0035620	-0.0001599	0.0000000
0.095	-0.0000403	-0.0037615	-0.0001782	0.0000000
0.100	-0.0000392	-0.0039565	-0.0001975	0.0000000
0.105	-0.0000392	-0.0041487	-0.0002178	0.0000000
0.110	-0.0000406	-0.0043445	-0.0002390	0.0000000
0.115	-0.0000419	-0.0045469	-0.0002613	0.0000000
0.120	-0.0000417	-0.0047519	-0.0002845	0.0000000
0.125	-0.0000398	-0.0049517	-0.0003088	0.0000000
0.130	-0.0000390	-0.0051450	-0.0003340	0.0000000
0.135	-0.0000400	-0.0053388	-0.0003602	0.0000000
0.140	-0.0000409	-0.0055371	-0.0003874	0.0000000
0.145	-0.0000412	-0.0057383	-0.0004156	0.0000000
0.150	-0.0000401	-0.0059377	-0.0004448	0.0000000
0.155	-0.0000391	-0.0061321	-0.0004750	0.0000000
0.160	-0.0000396	-0.0063251	-0.0005061	0.0000000
