 
PGA:,  0.30 g
PGV:,  91.72 cm/s
PGD:,  104.73 cm
Arias Intensity:,  202.51 cm/s
Significant duration:,  14.91 s
 
 
Damping ratio for spectra:  0.05

 
period [s]	SD. [cm]	PSV [cm/s]	PSA [g]
0.0010	, 0.000	, 0.047	, 0.304
0.1010	, 0.078	, 4.830	, 0.306
0.2010	, 0.310	, 9.699	, 0.309
0.3010	, 0.853	, 17.811	, 0.379
0.4010	, 1.917	, 30.043	, 0.480
0.5010	, 3.917	, 49.129	, 0.628
0.6010	, 5.641	, 58.969	, 0.628
0.7010	, 10.965	, 98.280	, 0.898
0.8010	, 11.160	, 87.540	, 0.700
0.9010	, 8.638	, 60.237	, 0.428
1.0010	, 13.823	, 86.764	, 0.555
1.1010	, 20.117	, 114.804	, 0.668
1.2010	, 26.397	, 138.097	, 0.736
1.3010	, 31.508	, 152.169	, 0.749
1.4010	, 31.034	, 139.179	, 0.636
1.5010	, 34.527	, 144.531	, 0.617
1.6010	, 36.609	, 143.675	, 0.575
1.7010	, 39.914	, 147.435	, 0.555
1.8010	, 41.755	, 145.671	, 0.518
1.9010	, 43.488	, 143.736	, 0.484
2.0010	, 46.350	, 145.540	, 0.466
2.1010	, 48.432	, 144.838	, 0.442
2.2010	, 49.177	, 140.385	, 0.409
2.3010	, 54.600	, 149.092	, 0.415
2.4010	, 62.561	, 163.715	, 0.437
2.5010	, 69.578	, 174.800	, 0.448
2.6010	, 68.807	, 166.215	, 0.409
2.7010	, 70.281	, 163.492	, 0.388
2.8010	, 69.842	, 156.668	, 0.358
2.9010	, 69.323	, 150.145	, 0.331
3.0010	, 70.400	, 147.396	, 0.315
3.1010	, 70.812	, 143.478	, 0.296
3.2010	, 72.930	, 143.153	, 0.286
3.3010	, 77.912	, 148.298	, 0.288
3.4010	, 82.380	, 152.194	, 0.287
3.5010	, 86.170	, 154.647	, 0.283
3.6010	, 89.228	, 155.688	, 0.277
3.7010	, 91.670	, 155.627	, 0.269
3.8010	, 93.717	, 154.917	, 0.261
3.9010	, 95.568	, 153.928	, 0.253
4.0010	, 97.348	, 152.876	, 0.245
4.1010	, 99.101	, 151.834	, 0.237
4.2010	, 100.815	, 150.783	, 0.230
4.3010	, 102.438	, 149.648	, 0.223
4.4010	, 103.895	, 148.329	, 0.216
4.5010	, 105.127	, 146.753	, 0.209
4.6010	, 106.103	, 144.896	, 0.202
4.7010	, 106.848	, 142.809	, 0.195
4.8010	, 107.435	, 140.603	, 0.188
4.9010	, 107.938	, 138.379	, 0.181
5.0010	, 108.417	, 136.214	, 0.174
5.1010	, 108.771	, 133.980	, 0.168
5.2010	, 109.066	, 131.760	, 0.162
5.3010	, 109.388	, 129.655	, 0.157
5.4010	, 109.783	, 127.714	, 0.151
5.5010	, 111.210	, 127.023	, 0.148
5.6010	, 112.858	, 126.604	, 0.145
5.7010	, 114.543	, 126.240	, 0.142
5.8010	, 117.629	, 127.406	, 0.141
5.9010	, 120.754	, 128.575	, 0.140
6.0010	, 124.157	, 129.995	, 0.139
6.1010	, 128.321	, 132.153	, 0.139
6.2010	, 132.523	, 134.279	, 0.139
6.3010	, 136.553	, 136.167	, 0.138
6.4010	, 140.389	, 137.805	, 0.138
6.5010	, 144.040	, 139.214	, 0.137
6.6010	, 147.540	, 140.437	, 0.136
6.7010	, 152.258	, 142.765	, 0.136
6.8010	, 157.771	, 145.758	, 0.137
6.9010	, 163.139	, 148.534	, 0.138
7.0010	, 168.420	, 151.152	, 0.138
7.1010	, 173.290	, 153.333	, 0.138
7.2010	, 177.664	, 155.020	, 0.138
7.3010	, 181.529	, 156.223	, 0.137
7.4010	, 184.818	, 156.904	, 0.136
7.5010	, 187.420	, 156.992	, 0.134
7.6010	, 189.336	, 156.510	, 0.132
7.7010	, 190.592	, 155.502	, 0.129
7.8010	, 191.193	, 153.993	, 0.126
7.9010	, 191.192	, 152.043	, 0.123
8.0010	, 190.792	, 149.829	, 0.120
8.1010	, 190.200	, 147.521	, 0.117
8.2010	, 190.139	, 145.675	, 0.114
8.3010	, 190.840	, 144.450	, 0.111
8.4010	, 191.544	, 143.257	, 0.109
8.5010	, 191.851	, 141.800	, 0.107
8.6010	, 191.596	, 139.964	, 0.104
8.7010	, 190.782	, 137.768	, 0.101
8.8010	, 189.487	, 135.278	, 0.098
8.9010	, 187.800	, 132.568	, 0.095
9.0010	, 185.751	, 129.664	, 0.092
9.1010	, 183.315	, 126.558	, 0.089
9.2010	, 180.495	, 123.257	, 0.086
9.3010	, 180.115	, 121.675	, 0.084
9.4010	, 182.345	, 121.871	, 0.083
9.5010	, 184.124	, 121.764	, 0.082
9.6010	, 185.484	, 121.386	, 0.081
9.7010	, 186.372	, 120.710	, 0.080
9.8010	, 186.730	, 119.708	, 0.078
9.9010	, 186.523	, 118.368	, 0.077
 
acceleration, velocity, displacement and normalized Arias intensity time histories:
 
time [s]	accel. [g]	vel. [cm/s]	displ. [cm]	AI
0.000	-0.0000542	0.0000000	0.0000000	0.0000000
0.005	-0.0000538	-0.0002650	-0.0000007	0.0000000
0.010	-0.0000539	-0.0005291	-0.0000026	0.0000000
0.015	-0.0000541	-0.0007939	-0.0000060	0.0000000
0.020	-0.0000538	-0.0010584	-0.0000106	0.0000000
0.025	-0.0000535	-0.0013215	-0.0000165	0.0000000
0.030	-0.0000535	-0.0015837	-0.0000238	0.0000000
0.035	-0.0000537	-0.0018464	-0.0000324	0.0000000
0.040	-0.0000537	-0.0021098	-0.0000423	0.0000000
0.045	-0.0000534	-0.0023725	-0.0000535	0.0000000
0.050	-0.0000535	-0.0026348	-0.0000660	0.0000000
0.055	-0.0000540	-0.0028984	-0.0000798	0.0000000
0.060	-0.0000533	-0.0031615	-0.0000950	0.0000000
0.065	-0.0000531	-0.0034224	-0.0001114	0.0000000
0.070	-0.0000536	-0.0036840	-0.0001292	0.0000000
0.075	-0.0000533	-0.0039461	-0.0001483	0.0000000
0.080	-0.0000527	-0.0042060	-0.0001687	0.0000000
0.085	-0.0000523	-0.0044637	-0.0001903	0.0000000
0.090	-0.0000524	-0.0047206	-0.0002133	0.0000000
0.095	-0.0000529	-0.0049788	-0.0002375	0.0000000
0.100	-0.0000526	-0.0052374	-0.0002631	0.0000000
0.105	-0.0000516	-0.0054931	-0.0002899	0.0000000
0.110	-0.0000515	-0.0057461	-0.0003180	0.0000000
0.115	-0.0000523	-0.0060009	-0.0003474	0.0000000
0.120	-0.0000527	-0.0062586	-0.0003780	0.0000000
0.125	-0.0000525	-0.0065166	-0.0004100	0.0000000
0.130	-0.0000523	-0.0067736	-0.0004432	0.0000000
0.135	-0.0000522	-0.0070299	-0.0004777	0.0000000
0.140	-0.0000521	-0.0072857	-0.0005135	0.0000000
0.145	-0.0000518	-0.0075406	-0.0005505	0.0000000
0.150	-0.0000512	-0.0077933	-0.0005889	0.0000000
0.155	-0.0000518	-0.0080459	-0.0006285	0.0000000
0.160	-0.0000523	-0.0083012	-0.0006693	0.0000000
0.165	-0.0000509	-0.0085544	-0.0007115	0.0000000
