 
PGA:,  0.25 g
PGV:,  47.55 cm/s
PGD:,  48.81 cm
Arias Intensity:,  229.61 cm/s
Significant duration:,  26.70 s
 
 
Damping ratio for spectra:  0.05

 
period [s]	SD. [cm]	PSV [cm/s]	PSA [g]
0.0010	, 0.000	, 0.040	, 0.254
0.1010	, 0.065	, 4.031	, 0.256
0.2010	, 0.293	, 9.170	, 0.292
0.3010	, 0.874	, 18.244	, 0.388
0.4010	, 2.190	, 34.319	, 0.548
0.5010	, 5.294	, 66.391	, 0.849
0.6010	, 8.817	, 92.178	, 0.982
0.7010	, 9.908	, 88.805	, 0.811
0.8010	, 10.150	, 79.618	, 0.637
0.9010	, 9.039	, 63.036	, 0.448
1.0010	, 8.695	, 54.575	, 0.349
1.1010	, 9.049	, 51.640	, 0.300
1.2010	, 9.386	, 49.105	, 0.262
1.3010	, 9.295	, 44.889	, 0.221
1.4010	, 9.041	, 40.547	, 0.185
1.5010	, 12.938	, 54.159	, 0.231
1.6010	, 18.698	, 73.380	, 0.294
1.7010	, 24.569	, 90.753	, 0.342
1.8010	, 19.156	, 66.829	, 0.238
1.9010	, 15.936	, 52.672	, 0.177
2.0010	, 17.534	, 55.056	, 0.176
2.1010	, 18.183	, 54.377	, 0.166
2.2010	, 17.440	, 49.787	, 0.145
2.3010	, 15.663	, 42.769	, 0.119
2.4010	, 15.826	, 41.415	, 0.110
2.5010	, 19.444	, 48.850	, 0.125
2.6010	, 24.185	, 58.424	, 0.144
2.7010	, 27.952	, 65.024	, 0.154
2.8010	, 30.765	, 69.012	, 0.158
2.9010	, 34.960	, 75.719	, 0.167
3.0010	, 39.029	, 81.716	, 0.174
3.1010	, 42.592	, 86.300	, 0.178
3.2010	, 45.503	, 89.318	, 0.179
3.3010	, 47.515	, 90.442	, 0.175
3.4010	, 48.880	, 90.303	, 0.170
3.5010	, 50.191	, 90.078	, 0.165
3.6010	, 51.660	, 90.139	, 0.160
3.7010	, 51.686	, 87.748	, 0.152
3.8010	, 50.195	, 82.975	, 0.140
3.9010	, 47.676	, 76.789	, 0.126
4.0010	, 46.787	, 73.474	, 0.118
4.1010	, 55.776	, 85.455	, 0.133
4.2010	, 62.456	, 93.411	, 0.142
4.3010	, 67.149	, 98.096	, 0.146
4.4010	, 73.599	, 105.075	, 0.153
4.5010	, 80.130	, 111.858	, 0.159
4.6010	, 86.251	, 117.785	, 0.164
4.7010	, 91.832	, 122.740	, 0.167
