 
PGA:,  0.17 g
PGV:,  18.95 cm/s
PGD:,  8.65 cm
Arias Intensity:,  42.14 cm/s
Significant duration:,  19.70 s
 
 
Damping ratio for spectra:  0.05

 
period [s]	SD. [cm]	PSV [cm/s]	PSA [g]
0.0010	, 0.000	, 0.026	, 0.165
0.1010	, 0.049	, 3.048	, 0.193
0.2010	, 0.335	, 10.463	, 0.333
0.3010	, 0.938	, 19.580	, 0.417
0.4010	, 2.109	, 33.047	, 0.528
0.5010	, 2.418	, 30.326	, 0.388
0.6010	, 2.519	, 26.340	, 0.281
0.7010	, 3.749	, 33.605	, 0.307
0.8010	, 4.167	, 32.690	, 0.261
0.9010	, 5.479	, 38.205	, 0.272
1.0010	, 6.641	, 41.687	, 0.267
1.1010	, 6.063	, 34.599	, 0.201
1.2010	, 5.976	, 31.263	, 0.167
1.3010	, 8.149	, 39.358	, 0.194
1.4010	, 10.982	, 49.251	, 0.225
1.5010	, 10.105	, 42.301	, 0.180
1.6010	, 9.746	, 38.248	, 0.153
1.7010	, 8.694	, 32.116	, 0.121
1.8010	, 7.905	, 27.577	, 0.098
1.9010	, 7.535	, 24.905	, 0.084
2.0010	, 6.941	, 21.794	, 0.070
2.1010	, 6.546	, 19.576	, 0.060
2.2010	, 6.549	, 18.696	, 0.054
2.3010	, 6.960	, 19.004	, 0.053
2.4010	, 7.897	, 20.667	, 0.055
2.5010	, 9.181	, 23.065	, 0.059
2.6010	, 10.435	, 25.208	, 0.062
2.7010	, 11.267	, 26.210	, 0.062
2.8010	, 11.684	, 26.210	, 0.060
2.9010	, 11.438	, 24.774	, 0.055
3.0010	, 10.813	, 22.639	, 0.048
3.1010	, 11.645	, 23.594	, 0.049
3.2010	, 13.431	, 26.364	, 0.053
3.3010	, 14.955	, 28.465	, 0.055
3.4010	, 16.443	, 30.377	, 0.057
3.5010	, 17.694	, 31.755	, 0.058
3.6010	, 18.372	, 32.056	, 0.057
3.7010	, 19.769	, 33.562	, 0.058
3.8010	, 21.261	, 35.145	, 0.059
3.9010	, 21.139	, 34.048	, 0.056
4.0010	, 19.234	, 30.205	, 0.048
4.1010	, 17.459	, 26.749	, 0.042
4.2010	, 17.011	, 25.443	, 0.039
4.3010	, 16.281	, 23.784	, 0.035
4.4010	, 15.398	, 21.983	, 0.032
4.5010	, 14.492	, 20.229	, 0.029
4.6010	, 13.858	, 18.925	, 0.026
4.7010	, 14.124	, 18.878	, 0.026
4.8010	, 14.048	, 18.384	, 0.025
4.9010	, 14.245	, 18.262	, 0.024
5.0010	, 14.136	, 17.760	, 0.023
5.1010	, 13.734	, 16.917	, 0.021
5.2010	, 13.021	, 15.731	, 0.019
5.3010	, 13.321	, 15.789	, 0.019
5.4010	, 13.815	, 16.071	, 0.019
5.5010	, 14.390	, 16.436	, 0.019
5.6010	, 15.005	, 16.833	, 0.019
5.7010	, 15.638	, 17.235	, 0.019
5.8010	, 16.293	, 17.647	, 0.019
5.9010	, 16.877	, 17.970	, 0.020
6.0010	, 17.349	, 18.164	, 0.019
6.1010	, 17.679	, 18.207	, 0.019
6.2010	, 17.849	, 18.086	, 0.019
6.3010	, 17.849	, 17.799	, 0.018
6.4010	, 17.754	, 17.427	, 0.017
6.5010	, 17.721	, 17.128	, 0.017
6.6010	, 17.535	, 16.691	, 0.016
6.7010	, 18.663	, 17.499	, 0.017
6.8010	, 19.877	, 18.364	, 0.017
6.9010	, 20.682	, 18.831	, 0.017
7.0010	, 21.024	, 18.868	, 0.017
7.1010	, 20.890	, 18.484	, 0.017
7.2010	, 20.366	, 17.770	, 0.016
7.3010	, 20.168	, 17.357	, 0.015
7.4010	, 20.642	, 17.524	, 0.015
7.5010	, 20.988	, 17.580	, 0.015
7.6010	, 21.137	, 17.473	, 0.015
7.7010	, 21.130	, 17.240	, 0.014
7.8010	, 20.908	, 16.840	, 0.014
7.9010	, 20.634	, 16.409	, 0.013
8.0010	, 20.197	, 15.861	, 0.013
8.1010	, 19.602	, 15.203	, 0.012
8.2010	, 18.883	, 14.467	, 0.011
8.3010	, 18.147	, 13.736	, 0.011
8.4010	, 17.401	, 13.014	, 0.010
8.5010	, 16.863	, 12.463	, 0.009
8.6010	, 16.842	, 12.303	, 0.009
8.7010	, 16.751	, 12.096	, 0.009
8.8010	, 16.600	, 11.851	, 0.009
8.9010	, 16.404	, 11.579	, 0.008
9.0010	, 16.181	, 11.295	, 0.008
9.1010	, 15.960	, 11.018	, 0.008
9.2010	, 15.735	, 10.745	, 0.007
9.3010	, 15.491	, 10.465	, 0.007
9.4010	, 15.229	, 10.178	, 0.007
9.5010	, 14.948	, 9.886	, 0.007
9.6010	, 14.655	, 9.590	, 0.006
9.7010	, 14.348	, 9.293	, 0.006
9.8010	, 14.025	, 8.991	, 0.006
9.9010	, 13.684	, 8.684	, 0.006
 
acceleration, velocity, displacement and normalized Arias intensity time histories:
 
time [s]	accel. [g]	vel. [cm/s]	displ. [cm]	AI
0.000	0.0000045	0.0000000	0.0000000	0.0000000
0.005	0.0000045	0.0000220	0.0000001	0.0000000
0.010	0.0000045	0.0000440	0.0000002	0.0000000
0.015	0.0000044	0.0000659	0.0000005	0.0000000
0.020	0.0000045	0.0000877	0.0000009	0.0000000
0.025	0.0000045	0.0001096	0.0000014	0.0000000
0.030	0.0000044	0.0001314	0.0000020	0.0000000
0.035	0.0000043	0.0001528	0.0000027	0.0000000
0.040	0.0000044	0.0001744	0.0000035	0.0000000
0.045	0.0000046	0.0001966	0.0000044	0.0000000
0.050	0.0000047	0.0002194	0.0000055	0.0000000
0.055	0.0000046	0.0002422	0.0000066	0.0000000
0.060	0.0000046	0.0002647	0.0000079	0.0000000
0.065	0.0000047	0.0002873	0.0000093	0.0000000
0.070	0.0000047	0.0003103	0.0000108	0.0000000
0.075	0.0000046	0.0003330	0.0000124	0.0000000
0.080	0.0000045	0.0003552	0.0000141	0.0000000
0.085	0.0000045	0.0003773	0.0000159	0.0000000
0.090	0.0000045	0.0003995	0.0000179	0.0000000
0.095	0.0000044	0.0004214	0.0000199	0.0000000
0.100	0.0000043	0.0004426	0.0000221	0.0000000
0.105	0.0000044	0.0004639	0.0000243	0.0000000
0.110	0.0000043	0.0004853	0.0000267	0.0000000
0.115	0.0000044	0.0005067	0.0000292	0.0000000
0.120	0.0000048	0.0005293	0.0000318	0.0000000
0.125	0.0000050	0.0005532	0.0000345	0.0000000
0.130	0.0000042	0.0005757	0.0000373	0.0000000
0.135	0.0000034	0.0005944	0.0000402	0.0000000
0.140	0.0000042	0.0006131	0.0000433	0.0000000
0.145	0.0000048	0.0006351	0.0000464	0.0000000
0.150	0.0000048	0.0006586	0.0000496	0.0000000
0.155	0.0000049	0.0006824	0.0000530	0.0000000
0.160	0.0000051	0.0007070	0.0000564	0.0000000
0.165	0.0000052	0.0007324	0.0000600	0.0000000
0.170	0.0000052	0.0007579	0.0000638	0.0000000
0.175	0.0000048	0.0007824	0.0000676	0.0000000
0.180	0.0000047	0.0008057	0.0000716	0.0000000
0.185	0.0000053	0.0008303	0.0000757	0.0000000
0.190	0.0000053	0.0008563	0.0000799	0.0000000
0.195	0.0000049	0.0008813	0.0000842	0.0000000
0.200	0.0000051	0.0009057	0.0000887	0.0000000
0.205	0.0000055	0.0009316	0.0000933	0.0000000
0.210	0.0000053	0.0009580	0.0000980	0.0000000
0.215	0.0000045	0.0009821	0.0001029	0.0000000
0.220	0.0000040	0.0010030	0.0001078	0.0000000
0.225	0.0000046	0.0010240	0.0001129	0.0000000
0.230	0.0000054	0.0010484	0.0001181	0.0000000
0.235	0.0000050	0.0010739	0.0001234	0.0000000
0.240	0.0000035	0.0010948	0.0001288	0.0000000
0.245	0.0000027	0.0011098	0.0001343	0.0000000
0.250	0.0000045	0.0011273	0.0001399	0.0000000
0.255	0.0000057	0.0011522	0.0001456	0.0000000
0.260	0.0000049	0.0011781	0.0001514	0.0000000
0.265	0.0000044	0.0012010	0.0001574	0.0000000
0.270	0.0000051	0.0012244	0.0001635	0.0000000
0.275	0.0000059	0.0012515	0.0001696	0.0000000
0.280	0.0000053	0.0012789	0.0001760	0.0000000
0.285	0.0000045	0.0013030	0.0001824	0.0000000
0.290	0.0000044	0.0013250	0.0001890	0.0000000
0.295	0.0000046	0.0013472	0.0001957	0.0000000
0.300	0.0000051	0.0013709	0.0002025	0.0000000
0.305	0.0000054	0.0013965	0.0002094	0.0000000
0.310	0.0000046	0.0014209	0.0002164	0.0000000
0.315	0.0000041	0.0014421	0.0002236	0.0000000
0.320	0.0000049	0.0014642	0.0002309	0.0000000
0.325	0.0000055	0.0014897	0.0002382	0.0000000
0.330	0.0000055	0.0015166	0.0002458	0.0000000
0.335	0.0000049	0.0015421	0.0002534	0.0000000
0.340	0.0000044	0.0015648	0.0002612	0.0000000
0.345	0.0000049	0.0015877	0.0002690	0.0000000
0.350	0.0000058	0.0016140	0.0002771	0.0000000
0.355	0.0000053	0.0016410	0.0002852	0.0000000
0.360	0.0000033	0.0016621	0.0002934	0.0000000
0.365	0.0000024	0.0016760	0.0003018	0.0000000
0.370	0.0000053	0.0016948	0.0003102	0.0000000
0.375	0.0000079	0.0017271	0.0003188	0.0000000
0.380	0.0000052	0.0017593	0.0003275	0.0000000
0.385	0.0000023	0.0017776	0.0003363	0.0000000
0.390	0.0000032	0.0017912	0.0003453	0.0000000
0.395	0.0000047	0.0018106	0.0003543	0.0000000
0.400	0.0000053	0.0018351	0.0003634	0.0000000
0.405	0.0000061	0.0018630	0.0003726	0.0000000
0.410	0.0000061	0.0018929	0.0003820	0.0000000
0.415	0.0000056	0.0019217	0.0003915	0.0000000
0.420	0.0000055	0.0019490	0.0004012	0.0000000
0.425	0.0000049	0.0019747	0.0004110	0.0000000
0.430	0.0000050	0.0019991	0.0004210	0.0000000
0.435	0.0000061	0.0020264	0.0004310	0.0000000
0.440	0.0000066	0.0020575	0.0004412	0.0000000
0.445	0.0000075	0.0020920	0.0004516	0.0000000
0.450	0.0000087	0.0021316	0.0004622	0.0000000
0.455	0.0000072	0.0021705	0.0004729	0.0000000
0.460	0.0000027	0.0021948	0.0004838	0.0000000
0.465	0.0000005	0.0022026	0.0004948	0.0000000
0.470	0.0000047	0.0022154	0.0005059	0.0000000
0.475	0.0000073	0.0022450	0.0005170	0.0000000
0.480	0.0000047	0.0022746	0.0005283	0.0000000
0.485	0.0000017	0.0022904	0.0005397	0.0000000
0.490	0.0000026	0.0023010	0.0005512	0.0000000
0.495	0.0000063	0.0023230	0.0005628	0.0000000
0.500	0.0000071	0.0023559	0.0005745	0.0000000
0.505	0.0000050	0.0023856	0.0005863	0.0000000
0.510	0.0000040	0.0024077	0.0005983	0.0000000
0.515	0.0000052	0.0024302	0.0006104	0.0000000
0.520	0.0000061	0.0024580	0.0006226	0.0000000
0.525	0.0000051	0.0024855	0.0006350	0.0000000
0.530	0.0000049	0.0025098	0.0006475	0.0000000
0.535	0.0000067	0.0025381	0.0006601	0.0000000
0.540	0.0000073	0.0025724	0.0006729	0.0000000
0.545	0.0000062	0.0026056	0.0006858	0.0000000
0.550	0.0000039	0.0026305	0.0006989	0.0000000
0.555	0.0000020	0.0026448	0.0007121	0.0000000
0.560	0.0000053	0.0026626	0.0007254	0.0000000
0.565	0.0000083	0.0026959	0.0007388	0.0000000
0.570	0.0000072	0.0027339	0.0007523	0.0000000
0.575	0.0000049	0.0027634	0.0007661	0.0000000
0.580	0.0000051	0.0027878	0.0007800	0.0000000
0.585	0.0000056	0.0028140	0.0007940	0.0000000
0.590	0.0000033	0.0028358	0.0008081	0.0000000
0.595	0.0000019	0.0028486	0.0008223	0.0000000
0.600	0.0000030	0.0028606	0.0008366	0.0000000
0.605	0.0000066	0.0028841	0.0008509	0.0000000
0.610	0.0000080	0.0029199	0.0008654	0.0000000
0.615	0.0000076	0.0029582	0.0008801	0.0000000
0.620	0.0000103	0.0030021	0.0008950	0.0000000
0.625	0.0000140	0.0030618	0.0009102	0.0000000
0.630	0.0000105	0.0031220	0.0009257	0.0000000
0.635	0.0000043	0.0031583	0.0009414	0.0000000
0.640	0.0000054	0.0031821	0.0009572	0.0000000
0.645	0.0000084	0.0032159	0.0009732	0.0000000
0.650	0.0000098	0.0032606	0.0009894	0.0000000
0.655	0.0000105	0.0033104	0.0010058	0.0000000
0.660	0.0000107	0.0033622	0.0010225	0.0000000
0.665	0.0000112	0.0034158	0.0010394	0.0000000
0.670	0.0000088	0.0034648	0.0010567	0.0000000
0.675	0.0000047	0.0034980	0.0010741	0.0000000
0.680	0.0000031	0.0035172	0.0010916	0.0000000
0.685	0.0000050	0.0035371	0.0011092	0.0000000
0.690	0.0000092	0.0035719	0.0011270	0.0000000
0.695	0.0000104	0.0036199	0.0011450	0.0000000
0.700	0.0000079	0.0036649	0.0011632	0.0000000
0.705	0.0000069	0.0037012	0.0011816	0.0000000
0.710	0.0000037	0.0037272	0.0012002	0.0000000
0.715	-0.0000010	0.0037339	0.0012188	0.0000000
0.720	0.0000006	0.0037329	0.0012375	0.0000000
0.725	0.0000088	0.0037560	0.0012562	0.0000000
0.730	0.0000117	0.0038064	0.0012751	0.0000000
0.735	0.0000059	0.0038497	0.0012943	0.0000000
0.740	0.0000039	0.0038736	0.0013136	0.0000000
0.745	0.0000096	0.0039066	0.0013330	0.0000000
0.750	0.0000134	0.0039629	0.0013527	0.0000000
0.755	0.0000080	0.0040153	0.0013726	0.0000000
0.760	0.0000026	0.0040412	0.0013928	0.0000000
0.765	0.0000061	0.0040626	0.0014130	0.0000000
0.770	0.0000099	0.0041018	0.0014335	0.0000000
0.775	0.0000096	0.0041495	0.0014541	0.0000000
0.780	0.0000096	0.0041968	0.0014750	0.0000000
0.785	0.0000115	0.0042488	0.0014961	0.0000000
