 
PGA:,  0.06 g
PGV:,  11.64 cm/s
PGD:,  8.18 cm
Arias Intensity:,   8.64 cm/s
Significant duration:,  26.62 s
 
 
Damping ratio for spectra:  0.05

 
period [s]	SD. [cm]	PSV [cm/s]	PSA [g]
0.0010	, 0.000	, 0.009	, 0.059
0.1010	, 0.020	, 1.270	, 0.081
0.2010	, 0.155	, 4.860	, 0.155
0.3010	, 0.407	, 8.491	, 0.181
0.4010	, 0.725	, 11.364	, 0.182
0.5010	, 0.634	, 7.955	, 0.102
0.6010	, 0.826	, 8.639	, 0.092
0.7010	, 0.927	, 8.305	, 0.076
0.8010	, 1.346	, 10.555	, 0.084
0.9010	, 2.140	, 14.925	, 0.106
1.0010	, 2.070	, 12.990	, 0.083
1.1010	, 1.709	, 9.752	, 0.057
1.2010	, 1.604	, 8.394	, 0.045
1.3010	, 2.059	, 9.942	, 0.049
1.4010	, 2.346	, 10.522	, 0.048
1.5010	, 3.186	, 13.336	, 0.057
1.6010	, 4.644	, 18.224	, 0.073
1.7010	, 5.188	, 19.164	, 0.072
1.8010	, 4.743	, 16.549	, 0.059
1.9010	, 4.098	, 13.543	, 0.046
2.0010	, 4.139	, 12.996	, 0.042
2.1010	, 3.852	, 11.519	, 0.035
2.2010	, 3.351	, 9.565	, 0.028
2.3010	, 3.069	, 8.379	, 0.023
2.4010	, 2.936	, 7.683	, 0.020
2.5010	, 2.717	, 6.825	, 0.017
2.6010	, 2.748	, 6.639	, 0.016
2.7010	, 3.290	, 7.654	, 0.018
2.8010	, 3.933	, 8.824	, 0.020
2.9010	, 4.289	, 9.289	, 0.021
3.0010	, 4.228	, 8.853	, 0.019
3.1010	, 4.082	, 8.272	, 0.017
3.2010	, 4.167	, 8.179	, 0.016
3.3010	, 4.430	, 8.432	, 0.016
3.4010	, 4.401	, 8.130	, 0.015
3.5010	, 4.688	, 8.414	, 0.015
3.6010	, 5.339	, 9.315	, 0.017
3.7010	, 5.841	, 9.917	, 0.017
3.8010	, 7.173	, 11.857	, 0.020
3.9010	, 8.331	, 13.418	, 0.022
4.0010	, 9.204	, 14.454	, 0.023
4.1010	, 9.922	, 15.201	, 0.024
4.2010	, 10.946	, 16.371	, 0.025
4.3010	, 11.686	, 17.072	, 0.025
4.4010	, 12.033	, 17.180	, 0.025
4.5010	, 12.040	, 16.807	, 0.024
4.6010	, 11.922	, 16.280	, 0.023
4.7010	, 11.562	, 15.453	, 0.021
4.8010	, 11.081	, 14.502	, 0.019
4.9010	, 10.681	, 13.693	, 0.018
5.0010	, 10.301	, 12.942	, 0.017
5.1010	, 9.800	, 12.072	, 0.015
5.2010	, 9.220	, 11.139	, 0.014
5.3010	, 8.623	, 10.221	, 0.012
5.4010	, 8.186	, 9.523	, 0.011
5.5010	, 8.669	, 9.901	, 0.012
5.6010	, 9.080	, 10.186	, 0.012
5.7010	, 9.445	, 10.409	, 0.012
5.8010	, 9.697	, 10.503	, 0.012
5.9010	, 9.878	, 10.518	, 0.011
6.0010	, 10.012	, 10.483	, 0.011
6.1010	, 10.128	, 10.430	, 0.011
6.2010	, 10.445	, 10.584	, 0.011
6.3010	, 10.874	, 10.844	, 0.011
6.4010	, 11.256	, 11.049	, 0.011
6.5010	, 11.820	, 11.424	, 0.011
6.6010	, 12.453	, 11.853	, 0.012
6.7010	, 12.992	, 12.182	, 0.012
6.8010	, 13.444	, 12.420	, 0.012
6.9010	, 13.816	, 12.579	, 0.012
7.0010	, 14.136	, 12.686	, 0.012
7.1010	, 14.500	, 12.830	, 0.012
7.2010	, 14.773	, 12.890	, 0.011
7.3010	, 14.978	, 12.890	, 0.011
7.4010	, 15.575	, 13.222	, 0.011
7.5010	, 15.958	, 13.367	, 0.011
7.6010	, 16.391	, 13.549	, 0.011
7.7010	, 16.699	, 13.625	, 0.011
7.8010	, 16.856	, 13.577	, 0.011
7.9010	, 16.881	, 13.424	, 0.011
8.0010	, 16.758	, 13.160	, 0.011
8.1010	, 16.624	, 12.894	, 0.010
8.2010	, 16.476	, 12.623	, 0.010
8.3010	, 16.410	, 12.421	, 0.010
8.4010	, 16.369	, 12.242	, 0.009
8.5010	, 16.279	, 12.032	, 0.009
8.6010	, 16.197	, 11.832	, 0.009
8.7010	, 16.165	, 11.673	, 0.009
8.8010	, 16.157	, 11.535	, 0.008
8.9010	, 16.146	, 11.398	, 0.008
9.0010	, 16.082	, 11.226	, 0.008
9.1010	, 15.977	, 11.030	, 0.008
9.2010	, 15.835	, 10.813	, 0.008
9.3010	, 15.661	, 10.580	, 0.007
9.4010	, 15.463	, 10.335	, 0.007
9.5010	, 15.253	, 10.087	, 0.007
9.6010	, 15.073	, 9.864	, 0.007
9.7010	, 14.886	, 9.642	, 0.006
9.8010	, 14.693	, 9.419	, 0.006
9.9010	, 14.498	, 9.201	, 0.006
 
acceleration, velocity, displacement and normalized Arias intensity time histories:
 
time [s]	accel. [g]	vel. [cm/s]	displ. [cm]	AI
0.000	0.0000378	0.0000000	0.0000000	0.0000000
0.005	0.0000378	0.0001852	0.0000005	0.0000000
0.010	0.0000378	0.0003705	0.0000019	0.0000000
0.015	0.0000378	0.0005558	0.0000042	0.0000000
0.020	0.0000378	0.0007413	0.0000074	0.0000000
0.025	0.0000378	0.0009268	0.0000116	0.0000000
0.030	0.0000379	0.0011125	0.0000167	0.0000000
0.035	0.0000381	0.0012988	0.0000227	0.0000000
0.040	0.0000382	0.0014857	0.0000297	0.0000000
0.045	0.0000381	0.0016726	0.0000376	0.0000000
0.050	0.0000379	0.0018589	0.0000464	0.0000000
0.055	0.0000379	0.0020448	0.0000562	0.0000000
0.060	0.0000380	0.0022311	0.0000668	0.0000000
0.065	0.0000382	0.0024179	0.0000785	0.0000000
0.070	0.0000382	0.0026051	0.0000910	0.0000000
0.075	0.0000380	0.0027920	0.0001045	0.0000000
0.080	0.0000380	0.0029786	0.0001189	0.0000000
0.085	0.0000382	0.0031655	0.0001343	0.0000000
0.090	0.0000383	0.0033532	0.0001506	0.0000000
0.095	0.0000383	0.0035411	0.0001678	0.0000000
0.100	0.0000383	0.0037290	0.0001860	0.0000000
0.105	0.0000384	0.0039172	0.0002051	0.0000000
0.110	0.0000386	0.0041061	0.0002252	0.0000000
0.115	0.0000385	0.0042953	0.0002462	0.0000000
0.120	0.0000383	0.0044835	0.0002681	0.0000000
0.125	0.0000381	0.0046708	0.0002910	0.0000000
0.130	0.0000383	0.0048581	0.0003148	0.0000000
0.135	0.0000385	0.0050465	0.0003396	0.0000000
0.140	0.0000386	0.0052356	0.0003653	0.0000000
0.145	0.0000384	0.0054244	0.0003920	0.0000000
0.150	0.0000381	0.0056121	0.0004196	0.0000000
0.155	0.0000380	0.0057990	0.0004481	0.0000000
0.160	0.0000379	0.0059853	0.0004775	0.0000000
0.165	0.0000380	0.0061714	0.0005079	0.0000000
0.170	0.0000383	0.0063584	0.0005393	0.0000000
0.175	0.0000386	0.0065469	0.0005715	0.0000000
0.180	0.0000387	0.0067366	0.0006047	0.0000000
0.185	0.0000386	0.0069263	0.0006389	0.0000000
0.190	0.0000384	0.0071153	0.0006740	0.0000000
0.195	0.0000382	0.0073032	0.0007100	0.0000001
0.200	0.0000382	0.0074905	0.0007470	0.0000001
0.205	0.0000383	0.0076782	0.0007849	0.0000001
0.210	0.0000385	0.0078665	0.0008238	0.0000001
0.215	0.0000387	0.0080556	0.0008636	0.0000001
0.220	0.0000393	0.0082467	0.0009044	0.0000001
0.225	0.0000394	0.0084396	0.0009461	0.0000001
0.230	0.0000385	0.0086307	0.0009888	0.0000001
0.235	0.0000373	0.0088164	0.0010324	0.0000001
0.240	0.0000371	0.0089990	0.0010769	0.0000001
0.245	0.0000382	0.0091837	0.0011224	0.0000001
0.250	0.0000395	0.0093743	0.0011688	0.0000001
0.255	0.0000399	0.0095689	0.0012161	0.0000001
0.260	0.0000393	0.0097630	0.0012645	0.0000001
0.265	0.0000386	0.0099539	0.0013137	0.0000001
0.270	0.0000384	0.0101428	0.0013640	0.0000001
0.275	0.0000389	0.0103323	0.0014152	0.0000001
0.280	0.0000393	0.0105240	0.0014673	0.0000001
0.285	0.0000392	0.0107165	0.0015204	0.0000001
0.290	0.0000392	0.0109087	0.0015745	0.0000001
0.295	0.0000388	0.0110999	0.0016295	0.0000001
0.300	0.0000384	0.0112892	0.0016855	0.0000001
0.305	0.0000381	0.0114767	0.0017424	0.0000001
0.310	0.0000371	0.0116610	0.0018002	0.0000001
0.315	0.0000365	0.0118415	0.0018590	0.0000001
0.320	0.0000371	0.0120221	0.0019186	0.0000001
0.325	0.0000378	0.0122058	0.0019792	0.0000001
0.330	0.0000382	0.0123920	0.0020407	0.0000001
0.335	0.0000379	0.0125786	0.0021031	0.0000001
0.340	0.0000376	0.0127639	0.0021665	0.0000001
0.345	0.0000378	0.0129488	0.0022308	0.0000001
0.350	0.0000386	0.0131361	0.0022960	0.0000001
0.355	0.0000395	0.0133277	0.0023621	0.0000001
0.360	0.0000401	0.0135230	0.0024293	0.0000001
0.365	0.0000401	0.0137198	0.0024974	0.0000001
0.370	0.0000394	0.0139148	0.0025665	0.0000001
0.375	0.0000381	0.0141048	0.0026365	0.0000001
0.380	0.0000373	0.0142897	0.0027075	0.0000001
0.385	0.0000377	0.0144737	0.0027794	0.0000001
0.390	0.0000385	0.0146605	0.0028522	0.0000001
