 
PGA:,  0.10 g
PGV:,  48.68 cm/s
PGD:,  33.26 cm
Arias Intensity:,  68.03 cm/s
Significant duration:,  43.59 s
 
 
Damping ratio for spectra:  0.05

 
period [s]	SD. [cm]	PSV [cm/s]	PSA [g]
0.0010	, 0.000	, 0.015	, 0.096
0.1010	, 0.030	, 1.856	, 0.118
0.2010	, 0.188	, 5.863	, 0.187
0.3010	, 0.399	, 8.326	, 0.177
0.4010	, 0.926	, 14.505	, 0.232
0.5010	, 1.736	, 21.774	, 0.278
0.6010	, 1.884	, 19.696	, 0.210
0.7010	, 1.962	, 17.587	, 0.161
0.8010	, 3.633	, 28.500	, 0.228
0.9010	, 3.732	, 26.022	, 0.185
1.0010	, 4.047	, 25.405	, 0.163
1.1010	, 5.386	, 30.736	, 0.179
1.2010	, 6.132	, 32.082	, 0.171
1.3010	, 6.430	, 31.055	, 0.153
1.4010	, 7.716	, 34.604	, 0.158
1.5010	, 7.788	, 32.600	, 0.139
1.6010	, 10.648	, 41.787	, 0.167
1.7010	, 12.730	, 47.021	, 0.177
1.8010	, 14.258	, 49.742	, 0.177
1.9010	, 16.112	, 53.252	, 0.179
2.0010	, 16.448	, 51.647	, 0.165
2.1010	, 16.529	, 49.430	, 0.151
2.2010	, 16.835	, 48.058	, 0.140
2.3010	, 19.624	, 53.587	, 0.149
2.4010	, 22.742	, 59.514	, 0.159
2.5010	, 26.470	, 66.499	, 0.170
2.6010	, 30.055	, 72.603	, 0.179
2.7010	, 37.942	, 88.262	, 0.209
2.8010	, 39.166	, 87.858	, 0.201
2.9010	, 41.388	, 89.641	, 0.198
3.0010	, 49.800	, 104.266	, 0.223
3.1010	, 53.681	, 108.768	, 0.225
3.2010	, 52.702	, 103.448	, 0.207
3.3010	, 55.257	, 105.177	, 0.204
3.4010	, 65.692	, 121.362	, 0.229
3.5010	, 79.280	, 142.283	, 0.260
3.6010	, 89.371	, 155.939	, 0.277
3.7010	, 92.391	, 156.853	, 0.271
3.8010	, 88.648	, 146.539	, 0.247
3.9010	, 81.412	, 131.127	, 0.215
4.0010	, 74.389	, 116.821	, 0.187
4.1010	, 70.793	, 108.463	, 0.169
4.2010	, 71.391	, 106.776	, 0.163
4.3010	, 73.910	, 107.972	, 0.161
4.4010	, 75.781	, 108.190	, 0.157
4.5010	, 75.969	, 106.049	, 0.151
4.6010	, 75.694	, 103.369	, 0.144
4.7010	, 77.814	, 104.003	, 0.142
4.8010	, 84.369	, 110.416	, 0.147
4.9010	, 94.385	, 121.003	, 0.158
5.0010	, 104.723	, 131.573	, 0.169
5.1010	, 112.335	, 138.369	, 0.174
5.2010	, 115.542	, 139.583	, 0.172
5.3010	, 114.445	, 135.650	, 0.164
5.4010	, 110.525	, 128.578	, 0.152
5.5010	, 106.116	, 121.204	, 0.141
5.6010	, 103.511	, 116.118	, 0.133
5.7010	, 104.000	, 114.621	, 0.129
5.8010	, 107.295	, 116.214	, 0.128
5.9010	, 113.582	, 120.938	, 0.131
6.0010	, 121.910	, 127.642	, 0.136
6.1010	, 129.365	, 133.228	, 0.140
6.2010	, 134.652	, 136.437	, 0.141
6.3010	, 137.061	, 136.673	, 0.139
6.4010	, 136.437	, 133.925	, 0.134
6.5010	, 133.095	, 128.635	, 0.127
6.6010	, 127.691	, 121.544	, 0.118
6.7010	, 121.079	, 113.530	, 0.109
6.8010	, 114.122	, 105.433	, 0.099
6.9010	, 107.872	, 98.215	, 0.091
7.0010	, 104.716	, 93.980	, 0.086
7.1010	, 101.804	, 90.080	, 0.081
7.2010	, 99.640	, 86.940	, 0.077
7.3010	, 98.569	, 84.827	, 0.074
7.4010	, 98.740	, 83.827	, 0.073
7.5010	, 100.108	, 83.855	, 0.072
7.6010	, 102.470	, 84.704	, 0.071
7.7010	, 105.522	, 86.095	, 0.072
7.8010	, 108.926	, 87.732	, 0.072
7.9010	, 112.348	, 89.344	, 0.072
8.0010	, 115.503	, 90.705	, 0.073
8.1010	, 118.162	, 91.647	, 0.072
8.2010	, 120.152	, 92.055	, 0.072
8.3010	, 121.367	, 91.865	, 0.071
8.4010	, 121.746	, 91.055	, 0.069
8.5010	, 121.274	, 89.635	, 0.068
8.6010	, 119.975	, 87.644	, 0.065
8.7010	, 117.903	, 85.140	, 0.063
8.8010	, 115.135	, 82.197	, 0.060
8.9010	, 111.770	, 78.898	, 0.057
9.0010	, 107.917	, 75.332	, 0.054
9.1010	, 103.692	, 71.587	, 0.050
9.2010	, 99.215	, 67.752	, 0.047
9.3010	, 94.602	, 63.907	, 0.044
9.4010	, 89.964	, 60.127	, 0.041
9.5010	, 85.399	, 56.476	, 0.038
9.6010	, 83.543	, 54.673	, 0.036
9.7010	, 82.448	, 53.400	, 0.035
9.8010	, 81.205	, 52.059	, 0.034
9.9010	, 79.863	, 50.681	, 0.033
 
acceleration, velocity, displacement and normalized Arias intensity time histories:
 
time [s]	accel. [g]	vel. [cm/s]	displ. [cm]	AI
0.000	-0.0001250	0.0000000	0.0000000	0.0000000
0.005	-0.0001250	-0.0006131	-0.0000015	0.0000000
0.010	-0.0001252	-0.0012268	-0.0000061	0.0000000
0.015	-0.0001254	-0.0018414	-0.0000138	0.0000000
0.020	-0.0001251	-0.0024556	-0.0000245	0.0000000
0.025	-0.0001251	-0.0030691	-0.0000384	0.0000000
0.030	-0.0001257	-0.0036843	-0.0000552	0.0000000
0.035	-0.0001261	-0.0043020	-0.0000752	0.0000000
0.040	-0.0001257	-0.0049196	-0.0000983	0.0000000
0.045	-0.0001251	-0.0055346	-0.0001244	0.0000000
0.050	-0.0001252	-0.0061484	-0.0001536	0.0000000
0.055	-0.0001255	-0.0067631	-0.0001859	0.0000000
0.060	-0.0001254	-0.0073785	-0.0002212	0.0000000
0.065	-0.0001252	-0.0079933	-0.0002597	0.0000000
0.070	-0.0001250	-0.0086069	-0.0003012	0.0000000
0.075	-0.0001251	-0.0092203	-0.0003457	0.0000000
0.080	-0.0001257	-0.0098353	-0.0003934	0.0000000
0.085	-0.0001259	-0.0104525	-0.0004441	0.0000000
0.090	-0.0001253	-0.0110685	-0.0004979	0.0000000
0.095	-0.0001250	-0.0116824	-0.0005548	0.0000000
0.100	-0.0001252	-0.0122959	-0.0006147	0.0000000
0.105	-0.0001251	-0.0129097	-0.0006777	0.0000000
0.110	-0.0001255	-0.0135242	-0.0007438	0.0000000
0.115	-0.0001261	-0.0141410	-0.0008130	0.0000000
0.120	-0.0001252	-0.0147572	-0.0008852	0.0000000
0.125	-0.0001241	-0.0153686	-0.0009605	0.0000000
0.130	-0.0001252	-0.0159801	-0.0010389	0.0000000
0.135	-0.0001264	-0.0165970	-0.0011204	0.0000000
0.140	-0.0001255	-0.0172148	-0.0012049	0.0000000
0.145	-0.0001245	-0.0178280	-0.0012925	0.0000001
0.150	-0.0001251	-0.0184401	-0.0013832	0.0000001
0.155	-0.0001260	-0.0190558	-0.0014769	0.0000001
0.160	-0.0001256	-0.0196728	-0.0015737	0.0000001
0.165	-0.0001250	-0.0202875	-0.0016736	0.0000001
0.170	-0.0001252	-0.0209011	-0.0017766	0.0000001
0.175	-0.0001252	-0.0215153	-0.0018826	0.0000001
0.180	-0.0001249	-0.0221289	-0.0019917	0.0000001
0.185	-0.0001250	-0.0227419	-0.0021039	0.0000001
0.190	-0.0001255	-0.0233564	-0.0022192	0.0000001
0.195	-0.0001260	-0.0239733	-0.0023375	0.0000001
0.200	-0.0001252	-0.0245894	-0.0024589	0.0000001
0.205	-0.0001236	-0.0251996	-0.0025834	0.0000001
0.210	-0.0001241	-0.0258072	-0.0027109	0.0000001
0.215	-0.0001256	-0.0264197	-0.0028415	0.0000001
0.220	-0.0001253	-0.0270350	-0.0029751	0.0000001
0.225	-0.0001253	-0.0276495	-0.0031118	0.0000001
0.230	-0.0001270	-0.0282682	-0.0032516	0.0000001
0.235	-0.0001275	-0.0288924	-0.0033945	0.0000001
0.240	-0.0001265	-0.0295153	-0.0035405	0.0000001
0.245	-0.0001246	-0.0301312	-0.0036896	0.0000001
0.250	-0.0001234	-0.0307394	-0.0038418	0.0000001
0.255	-0.0001237	-0.0313453	-0.0039970	0.0000001
0.260	-0.0001240	-0.0319527	-0.0041553	0.0000001
0.265	-0.0001230	-0.0325583	-0.0043165	0.0000001
0.270	-0.0001222	-0.0331596	-0.0044808	0.0000001
0.275	-0.0001243	-0.0337642	-0.0046482	0.0000001
0.280	-0.0001266	-0.0343795	-0.0048185	0.0000001
0.285	-0.0001259	-0.0349987	-0.0049920	0.0000001
0.290	-0.0001253	-0.0356147	-0.0051685	0.0000001
0.295	-0.0001242	-0.0362267	-0.0053481	0.0000001
0.300	-0.0001226	-0.0368320	-0.0055307	0.0000001
0.305	-0.0001225	-0.0374331	-0.0057164	0.0000001
0.310	-0.0001262	-0.0380432	-0.0059051	0.0000001
0.315	-0.0001277	-0.0386659	-0.0060969	0.0000001
0.320	-0.0001230	-0.0392806	-0.0062917	0.0000001
0.325	-0.0001188	-0.0398736	-0.0064896	0.0000001
0.330	-0.0001215	-0.0404630	-0.0066905	0.0000001
0.335	-0.0001247	-0.0410668	-0.0068943	0.0000001
0.340	-0.0001250	-0.0416792	-0.0071011	0.0000001
0.345	-0.0001244	-0.0422909	-0.0073111	0.0000001
0.350	-0.0001247	-0.0429018	-0.0075241	0.0000001
0.355	-0.0001242	-0.0435121	-0.0077401	0.0000001
0.360	-0.0001220	-0.0441159	-0.0079592	0.0000001
0.365	-0.0001209	-0.0447116	-0.0081812	0.0000001
0.370	-0.0001237	-0.0453115	-0.0084063	0.0000001
0.375	-0.0001262	-0.0459244	-0.0086344	0.0000001
0.380	-0.0001266	-0.0465443	-0.0088656	0.0000001
0.385	-0.0001266	-0.0471652	-0.0090998	0.0000001
0.390	-0.0001252	-0.0477825	-0.0093372	0.0000001
0.395	-0.0001218	-0.0483881	-0.0095776	0.0000001
0.400	-0.0001159	-0.0489711	-0.0098210	0.0000001
0.405	-0.0001143	-0.0495358	-0.0100673	0.0000001
0.410	-0.0001216	-0.0501144	-0.0103164	0.0000001
0.415	-0.0001269	-0.0507238	-0.0105685	0.0000001
0.420	-0.0001244	-0.0513400	-0.0108237	0.0000001
0.425	-0.0001223	-0.0519451	-0.0110819	0.0000001
0.430	-0.0001243	-0.0525500	-0.0113431	0.0000002
0.435	-0.0001257	-0.0531633	-0.0116074	0.0000002
0.440	-0.0001232	-0.0537740	-0.0118747	0.0000002
0.445	-0.0001195	-0.0543693	-0.0121451	0.0000002
0.450	-0.0001168	-0.0549489	-0.0124184	0.0000002
0.455	-0.0001165	-0.0555211	-0.0126946	0.0000002
0.460	-0.0001178	-0.0560956	-0.0129736	0.0000002
0.465	-0.0001176	-0.0566727	-0.0132555	0.0000002
0.470	-0.0001174	-0.0572491	-0.0135403	0.0000002
0.475	-0.0001179	-0.0578263	-0.0138280	0.0000002
0.480	-0.0001169	-0.0584021	-0.0141186	0.0000002
0.485	-0.0001158	-0.0589728	-0.0144120	0.0000002
