 
PGA:,  0.10 g
PGV:,  21.46 cm/s
PGD:,  24.59 cm
Arias Intensity:,  37.27 cm/s
Significant duration:,  32.47 s
 
 
Damping ratio for spectra:  0.05

 
period [s]	SD. [cm]	PSV [cm/s]	PSA [g]
0.0010	, 0.000	, 0.016	, 0.104
0.1010	, 0.028	, 1.724	, 0.109
0.2010	, 0.141	, 4.396	, 0.140
0.3010	, 0.499	, 10.423	, 0.222
0.4010	, 1.443	, 22.611	, 0.361
0.5010	, 2.019	, 25.324	, 0.324
0.6010	, 2.674	, 27.959	, 0.298
0.7010	, 3.321	, 29.766	, 0.272
0.8010	, 5.261	, 41.267	, 0.330
0.9010	, 7.583	, 52.879	, 0.376
1.0010	, 8.561	, 53.736	, 0.344
1.1010	, 8.589	, 49.016	, 0.285
1.2010	, 6.405	, 33.507	, 0.179
1.3010	, 6.496	, 31.372	, 0.154
1.4010	, 9.225	, 41.373	, 0.189
1.5010	, 8.914	, 37.315	, 0.159
1.6010	, 8.498	, 33.350	, 0.133
1.7010	, 8.683	, 32.075	, 0.121
1.8010	, 9.021	, 31.470	, 0.112
1.9010	, 8.800	, 29.086	, 0.098
2.0010	, 10.000	, 31.402	, 0.101
2.1010	, 11.490	, 34.361	, 0.105
2.2010	, 13.556	, 38.699	, 0.113
2.3010	, 15.790	, 43.117	, 0.120
2.4010	, 16.398	, 42.911	, 0.114
2.5010	, 19.189	, 48.208	, 0.123
2.6010	, 19.951	, 48.196	, 0.119
2.7010	, 18.520	, 43.083	, 0.102
2.8010	, 18.986	, 42.590	, 0.097
2.9010	, 18.504	, 40.076	, 0.088
3.0010	, 16.785	, 35.143	, 0.075
3.1010	, 19.242	, 38.987	, 0.081
3.2010	, 20.366	, 39.977	, 0.080
3.3010	, 21.099	, 40.160	, 0.078
3.4010	, 22.313	, 41.223	, 0.078
3.5010	, 22.751	, 40.831	, 0.075
3.6010	, 20.561	, 35.875	, 0.064
3.7010	, 20.399	, 34.631	, 0.060
3.8010	, 19.063	, 31.511	, 0.053
3.9010	, 17.317	, 27.891	, 0.046
4.0010	, 17.257	, 27.100	, 0.043
4.1010	, 16.653	, 25.515	, 0.040
4.2010	, 16.595	, 24.820	, 0.038
4.3010	, 15.046	, 21.980	, 0.033
4.4010	, 13.889	, 19.829	, 0.029
4.5010	, 12.572	, 17.549	, 0.025
4.6010	, 11.426	, 15.604	, 0.022
4.7010	, 11.878	, 15.875	, 0.022
4.8010	, 12.498	, 16.357	, 0.022
4.9010	, 13.408	, 17.190	, 0.022
5.0010	, 14.523	, 18.246	, 0.023
5.1010	, 15.659	, 19.288	, 0.024
5.2010	, 16.889	, 20.403	, 0.025
5.3010	, 17.935	, 21.258	, 0.026
5.4010	, 18.719	, 21.776	, 0.026
5.5010	, 19.194	, 21.923	, 0.026
5.6010	, 19.907	, 22.332	, 0.026
5.7010	, 21.017	, 23.163	, 0.026
5.8010	, 22.725	, 24.614	, 0.027
5.9010	, 23.485	, 25.006	, 0.027
6.0010	, 23.360	, 24.459	, 0.026
6.1010	, 22.620	, 23.296	, 0.024
6.2010	, 22.860	, 23.163	, 0.024
6.3010	, 24.796	, 24.726	, 0.025
6.4010	, 26.244	, 25.761	, 0.026
6.5010	, 27.269	, 26.355	, 0.026
6.6010	, 27.938	, 26.593	, 0.026
6.7010	, 28.261	, 26.499	, 0.025
6.8010	, 28.191	, 26.044	, 0.025
6.9010	, 27.678	, 25.200	, 0.023
7.0010	, 26.687	, 23.951	, 0.022
7.1010	, 25.214	, 22.310	, 0.020
7.2010	, 23.452	, 20.463	, 0.018
7.3010	, 22.167	, 19.077	, 0.017
7.4010	, 20.752	, 17.618	, 0.015
7.5010	, 20.614	, 17.267	, 0.015
7.6010	, 21.360	, 17.657	, 0.015
7.7010	, 22.033	, 17.977	, 0.015
7.8010	, 22.630	, 18.227	, 0.015
7.9010	, 23.152	, 18.412	, 0.015
8.0010	, 23.598	, 18.532	, 0.015
8.1010	, 23.967	, 18.589	, 0.015
8.2010	, 24.261	, 18.587	, 0.015
8.3010	, 24.484	, 18.532	, 0.014
8.4010	, 24.643	, 18.431	, 0.014
8.5010	, 24.745	, 18.289	, 0.014
8.6010	, 24.793	, 18.112	, 0.013
8.7010	, 24.795	, 17.905	, 0.013
8.8010	, 24.757	, 17.675	, 0.013
8.9010	, 24.686	, 17.426	, 0.013
9.0010	, 24.587	, 17.163	, 0.012
9.1010	, 24.465	, 16.891	, 0.012
9.2010	, 24.328	, 16.613	, 0.012
9.3010	, 24.179	, 16.334	, 0.011
9.4010	, 24.023	, 16.056	, 0.011
9.5010	, 23.864	, 15.782	, 0.011
9.6010	, 23.707	, 15.515	, 0.010
9.7010	, 23.555	, 15.256	, 0.010
9.8010	, 23.471	, 15.047	, 0.010
9.9010	, 23.571	, 14.958	, 0.010
 
acceleration, velocity, displacement and normalized Arias intensity time histories:
 
time [s]	accel. [g]	vel. [cm/s]	displ. [cm]	AI
0.000	-0.0000128	0.0000000	0.0000000	0.0000000
0.005	-0.0000127	-0.0000625	-0.0000002	0.0000000
0.010	-0.0000128	-0.0001252	-0.0000006	0.0000000
0.015	-0.0000129	-0.0001883	-0.0000014	0.0000000
0.020	-0.0000129	-0.0002515	-0.0000025	0.0000000
0.025	-0.0000129	-0.0003146	-0.0000039	0.0000000
0.030	-0.0000126	-0.0003771	-0.0000057	0.0000000
0.035	-0.0000124	-0.0004386	-0.0000077	0.0000000
0.040	-0.0000123	-0.0004991	-0.0000100	0.0000000
0.045	-0.0000123	-0.0005594	-0.0000127	0.0000000
0.050	-0.0000123	-0.0006196	-0.0000156	0.0000000
0.055	-0.0000124	-0.0006801	-0.0000189	0.0000000
0.060	-0.0000123	-0.0007406	-0.0000224	0.0000000
0.065	-0.0000119	-0.0008000	-0.0000263	0.0000000
0.070	-0.0000117	-0.0008578	-0.0000304	0.0000000
0.075	-0.0000117	-0.0009151	-0.0000349	0.0000000
0.080	-0.0000117	-0.0009725	-0.0000396	0.0000000
0.085	-0.0000115	-0.0010293	-0.0000446	0.0000000
0.090	-0.0000115	-0.0010857	-0.0000499	0.0000000
0.095	-0.0000118	-0.0011427	-0.0000554	0.0000000
0.100	-0.0000118	-0.0012005	-0.0000613	0.0000000
0.105	-0.0000117	-0.0012580	-0.0000674	0.0000000
0.110	-0.0000124	-0.0013172	-0.0000739	0.0000000
0.115	-0.0000126	-0.0013785	-0.0000806	0.0000000
0.120	-0.0000112	-0.0014369	-0.0000877	0.0000000
0.125	-0.0000101	-0.0014893	-0.0000950	0.0000000
0.130	-0.0000104	-0.0015396	-0.0001026	0.0000000
0.135	-0.0000115	-0.0015934	-0.0001104	0.0000000
0.140	-0.0000115	-0.0016499	-0.0001185	0.0000000
0.145	-0.0000106	-0.0017042	-0.0001269	0.0000000
0.150	-0.0000107	-0.0017565	-0.0001355	0.0000000
0.155	-0.0000120	-0.0018122	-0.0001445	0.0000000
0.160	-0.0000126	-0.0018727	-0.0001537	0.0000000
0.165	-0.0000111	-0.0019309	-0.0001632	0.0000000
0.170	-0.0000101	-0.0019827	-0.0001730	0.0000000
0.175	-0.0000103	-0.0020326	-0.0001830	0.0000000
0.180	-0.0000101	-0.0020826	-0.0001933	0.0000000
0.185	-0.0000101	-0.0021323	-0.0002038	0.0000000
0.190	-0.0000109	-0.0021839	-0.0002146	0.0000000
0.195	-0.0000106	-0.0022367	-0.0002257	0.0000000
0.200	-0.0000091	-0.0022851	-0.0002370	0.0000000
0.205	-0.0000085	-0.0023283	-0.0002485	0.0000000
0.210	-0.0000104	-0.0023746	-0.0002603	0.0000000
0.215	-0.0000119	-0.0024293	-0.0002723	0.0000000
0.220	-0.0000109	-0.0024852	-0.0002846	0.0000000
0.225	-0.0000099	-0.0025364	-0.0002971	0.0000000
0.230	-0.0000100	-0.0025852	-0.0003099	0.0000000
0.235	-0.0000100	-0.0026343	-0.0003230	0.0000000
0.240	-0.0000105	-0.0026846	-0.0003363	0.0000000
0.245	-0.0000107	-0.0027368	-0.0003498	0.0000000
0.250	-0.0000097	-0.0027869	-0.0003636	0.0000000
0.255	-0.0000100	-0.0028351	-0.0003777	0.0000000
0.260	-0.0000109	-0.0028864	-0.0003920	0.0000000
0.265	-0.0000101	-0.0029378	-0.0004065	0.0000000
0.270	-0.0000101	-0.0029873	-0.0004214	0.0000000
0.275	-0.0000111	-0.0030392	-0.0004364	0.0000000
0.280	-0.0000097	-0.0030902	-0.0004517	0.0000000
0.285	-0.0000079	-0.0031336	-0.0004673	0.0000000
0.290	-0.0000080	-0.0031727	-0.0004831	0.0000000
0.295	-0.0000091	-0.0032148	-0.0004990	0.0000000
0.300	-0.0000085	-0.0032581	-0.0005152	0.0000000
0.305	-0.0000073	-0.0032970	-0.0005316	0.0000000
0.310	-0.0000088	-0.0033366	-0.0005482	0.0000000
0.315	-0.0000098	-0.0033822	-0.0005650	0.0000000
0.320	-0.0000086	-0.0034273	-0.0005820	0.0000000
0.325	-0.0000084	-0.0034688	-0.0005993	0.0000000
0.330	-0.0000099	-0.0035136	-0.0006167	0.0000000
0.335	-0.0000099	-0.0035623	-0.0006344	0.0000000
0.340	-0.0000093	-0.0036094	-0.0006523	0.0000000
0.345	-0.0000101	-0.0036570	-0.0006705	0.0000000
0.350	-0.0000107	-0.0037082	-0.0006889	0.0000000
0.355	-0.0000099	-0.0037589	-0.0007076	0.0000000
0.360	-0.0000079	-0.0038026	-0.0007265	0.0000000
0.365	-0.0000069	-0.0038388	-0.0007456	0.0000000
0.370	-0.0000066	-0.0038719	-0.0007649	0.0000000
0.375	-0.0000070	-0.0039053	-0.0007843	0.0000000
0.380	-0.0000071	-0.0039398	-0.0008039	0.0000000
0.385	-0.0000072	-0.0039747	-0.0008237	0.0000000
0.390	-0.0000092	-0.0040149	-0.0008437	0.0000000
0.395	-0.0000085	-0.0040585	-0.0008639	0.0000000
0.400	-0.0000044	-0.0040902	-0.0008842	0.0000000
0.405	-0.0000026	-0.0041074	-0.0009047	0.0000000
0.410	-0.0000081	-0.0041337	-0.0009253	0.0000000
0.415	-0.0000143	-0.0041884	-0.0009461	0.0000000
0.420	-0.0000117	-0.0042522	-0.0009672	0.0000000
0.425	-0.0000060	-0.0042957	-0.0009886	0.0000000
0.430	-0.0000080	-0.0043299	-0.0010102	0.0000000
0.435	-0.0000130	-0.0043815	-0.0010319	0.0000000
0.440	-0.0000126	-0.0044443	-0.0010540	0.0000000
0.445	-0.0000090	-0.0044973	-0.0010764	0.0000000
0.450	-0.0000084	-0.0045400	-0.0010990	0.0000000
0.455	-0.0000072	-0.0045782	-0.0011218	0.0000000
0.460	-0.0000039	-0.0046054	-0.0011447	0.0000000
0.465	-0.0000043	-0.0046254	-0.0011678	0.0000000
0.470	-0.0000072	-0.0046536	-0.0011910	0.0000000
0.475	-0.0000082	-0.0046914	-0.0012143	0.0000000
0.480	-0.0000078	-0.0047305	-0.0012379	0.0000000
0.485	-0.0000066	-0.0047659	-0.0012616	0.0000000
0.490	-0.0000058	-0.0047964	-0.0012855	0.0000000
0.495	-0.0000057	-0.0048247	-0.0013096	0.0000000
0.500	-0.0000040	-0.0048486	-0.0013338	0.0000000
0.505	-0.0000025	-0.0048646	-0.0013581	0.0000000
0.510	-0.0000088	-0.0048923	-0.0013825	0.0000000
0.515	-0.0000154	-0.0049516	-0.0014071	0.0000000
0.520	-0.0000111	-0.0050167	-0.0014320	0.0000000
0.525	-0.0000010	-0.0050465	-0.0014571	0.0000000
0.530	-0.0000058	-0.0050634	-0.0014824	0.0000000
0.535	-0.0000126	-0.0051086	-0.0015079	0.0000000
0.540	-0.0000079	-0.0051589	-0.0015335	0.0000000
0.545	-0.0000041	-0.0051882	-0.0015594	0.0000000
0.550	-0.0000046	-0.0052096	-0.0015854	0.0000000
0.555	-0.0000046	-0.0052322	-0.0016115	0.0000000
0.560	-0.0000044	-0.0052544	-0.0016377	0.0000000
0.565	-0.0000054	-0.0052786	-0.0016640	0.0000000
0.570	-0.0000046	-0.0053031	-0.0016905	0.0000000
0.575	-0.0000024	-0.0053202	-0.0017171	0.0000000
0.580	0.0000003	-0.0053254	-0.0017437	0.0000000
0.585	-0.0000009	-0.0053269	-0.0017703	0.0000000
0.590	-0.0000046	-0.0053404	-0.0017970	0.0000000
0.595	-0.0000057	-0.0053657	-0.0018237	0.0000000
0.600	-0.0000021	-0.0053848	-0.0018506	0.0000000
0.605	0.0000012	-0.0053869	-0.0018775	0.0000000
0.610	-0.0000038	-0.0053933	-0.0019045	0.0000000
0.615	-0.0000098	-0.0054269	-0.0019315	0.0000000
0.620	-0.0000058	-0.0054653	-0.0019588	0.0000000
0.625	-0.0000062	-0.0054949	-0.0019862	0.0000000
0.630	-0.0000150	-0.0055469	-0.0020138	0.0000000
0.635	-0.0000156	-0.0056221	-0.0020417	0.0000000
0.640	-0.0000097	-0.0056842	-0.0020700	0.0000000
0.645	-0.0000048	-0.0057198	-0.0020985	0.0000000
0.650	-0.0000109	-0.0057584	-0.0021272	0.0000000
0.655	-0.0000190	-0.0058317	-0.0021561	0.0000000
0.660	-0.0000169	-0.0059198	-0.0021855	0.0000000
0.665	-0.0000100	-0.0059860	-0.0022153	0.0000000
0.670	-0.0000058	-0.0060248	-0.0022453	0.0000000
0.675	-0.0000035	-0.0060476	-0.0022755	0.0000000
0.680	-0.0000050	-0.0060685	-0.0023058	0.0000000
0.685	-0.0000107	-0.0061070	-0.0023362	0.0000000
0.690	-0.0000141	-0.0061679	-0.0023669	0.0000000
0.695	-0.0000109	-0.0062293	-0.0023979	0.0000000
0.700	-0.0000030	-0.0062635	-0.0024291	0.0000000
0.705	-0.0000004	-0.0062718	-0.0024605	0.0000000
0.710	-0.0000066	-0.0062889	-0.0024919	0.0000000
