 
PGA:,  0.27 g
PGV:,  41.73 cm/s
PGD:,  19.45 cm
Arias Intensity:,  186.50 cm/s
Significant duration:,  26.51 s
 
 
Damping ratio for spectra:  0.05

 
period [s]	SD. [cm]	PSV [cm/s]	PSA [g]
0.0010	, 0.000	, 0.043	, 0.273
0.1010	, 0.102	, 6.376	, 0.404
0.2010	, 0.637	, 19.922	, 0.635
0.3010	, 1.320	, 27.561	, 0.586
0.4010	, 2.268	, 35.544	, 0.568
0.5010	, 5.658	, 70.954	, 0.907
0.6010	, 7.632	, 79.794	, 0.850
0.7010	, 10.042	, 90.011	, 0.822
0.8010	, 12.353	, 96.898	, 0.775
0.9010	, 12.065	, 84.135	, 0.598
1.0010	, 15.463	, 97.060	, 0.621
1.1010	, 13.650	, 77.895	, 0.453
1.2010	, 11.636	, 60.874	, 0.325
1.3010	, 14.539	, 70.216	, 0.346
1.4010	, 18.915	, 84.832	, 0.388
1.5010	, 21.101	, 88.328	, 0.377
1.6010	, 23.600	, 92.618	, 0.371
1.7010	, 24.346	, 89.931	, 0.339
1.8010	, 27.238	, 95.026	, 0.338
1.9010	, 29.413	, 97.217	, 0.328
2.0010	, 28.088	, 88.195	, 0.282
2.1010	, 22.361	, 66.872	, 0.204
2.2010	, 20.055	, 57.250	, 0.167
2.3010	, 18.498	, 50.513	, 0.141
2.4010	, 16.425	, 42.983	, 0.115
2.5010	, 16.648	, 41.823	, 0.107
2.6010	, 16.023	, 38.707	, 0.095
2.7010	, 17.423	, 40.530	, 0.096
2.8010	, 19.649	, 44.076	, 0.101
2.9010	, 22.319	, 48.341	, 0.107
3.0010	, 27.958	, 58.536	, 0.125
3.1010	, 35.387	, 71.700	, 0.148
3.2010	, 42.686	, 83.787	, 0.168
3.3010	, 48.897	, 93.071	, 0.181
3.4010	, 54.858	, 101.347	, 0.191
3.5010	, 58.487	, 104.965	, 0.192
3.6010	, 60.240	, 105.110	, 0.187
3.7010	, 61.187	, 103.876	, 0.180
3.8010	, 62.150	, 102.736	, 0.173
3.9010	, 62.996	, 101.465	, 0.167
4.0010	, 63.106	, 99.101	, 0.159
4.1010	, 62.137	, 95.201	, 0.149
4.2010	, 59.960	, 89.679	, 0.137
4.3010	, 58.635	, 85.658	, 0.128
4.4010	, 56.714	, 80.969	, 0.118
4.5010	, 54.160	, 75.605	, 0.108
4.6010	, 51.033	, 69.691	, 0.097
4.7010	, 47.676	, 63.722	, 0.087
4.8010	, 44.362	, 58.058	, 0.077
4.9010	, 41.177	, 52.790	, 0.069
5.0010	, 38.136	, 47.914	, 0.061
5.1010	, 35.244	, 43.412	, 0.055
5.2010	, 32.541	, 39.312	, 0.048
5.3010	, 32.454	, 38.468	, 0.046
5.4010	, 32.999	, 38.388	, 0.046
5.5010	, 33.424	, 38.176	, 0.044
5.6010	, 33.658	, 37.758	, 0.043
5.7010	, 33.638	, 37.073	, 0.042
5.8010	, 33.396	, 36.172	, 0.040
5.9010	, 34.368	, 36.594	, 0.040
6.0010	, 35.147	, 36.800	, 0.039
6.1010	, 37.402	, 38.519	, 0.040
6.2010	, 41.079	, 41.623	, 0.043
6.3010	, 44.744	, 44.617	, 0.045
6.4010	, 48.235	, 47.348	, 0.047
6.5010	, 51.445	, 49.721	, 0.049
6.6010	, 54.275	, 51.662	, 0.050
6.7010	, 56.634	, 53.103	, 0.051
6.8010	, 58.463	, 54.012	, 0.051
6.9010	, 59.749	, 54.400	, 0.050
7.0010	, 60.478	, 54.277	, 0.050
7.1010	, 60.667	, 53.680	, 0.048
7.2010	, 60.329	, 52.640	, 0.047
7.3010	, 59.458	, 51.169	, 0.045
7.4010	, 58.076	, 49.304	, 0.043
7.5010	, 57.049	, 47.787	, 0.041
7.6010	, 58.735	, 48.552	, 0.041
7.7010	, 60.075	, 49.015	, 0.041
7.8010	, 61.078	, 49.194	, 0.040
7.9010	, 61.758	, 49.112	, 0.040
8.0010	, 62.148	, 48.805	, 0.039
8.1010	, 62.308	, 48.326	, 0.038
8.2010	, 62.301	, 47.732	, 0.037
8.3010	, 62.124	, 47.023	, 0.036
8.4010	, 61.757	, 46.188	, 0.035
8.5010	, 61.205	, 45.237	, 0.034
8.6010	, 60.487	, 44.187	, 0.033
8.7010	, 59.625	, 43.057	, 0.032
8.8010	, 58.644	, 41.867	, 0.030
8.9010	, 57.563	, 40.634	, 0.029
9.0010	, 56.402	, 39.371	, 0.028
9.1010	, 55.172	, 38.090	, 0.027
9.2010	, 53.888	, 36.799	, 0.026
9.3010	, 52.564	, 35.509	, 0.024
9.4010	, 51.210	, 34.226	, 0.023
9.5010	, 49.836	, 32.958	, 0.022
9.6010	, 48.452	, 31.708	, 0.021
9.7010	, 47.064	, 30.482	, 0.020
9.8010	, 45.680	, 29.284	, 0.019
9.9010	, 44.306	, 28.116	, 0.018
 
acceleration, velocity, displacement and normalized Arias intensity time histories:
 
time [s]	accel. [g]	vel. [cm/s]	displ. [cm]	AI
0.000	-0.0000048	0.0000000	0.0000000	0.0000000
0.005	-0.0000047	-0.0000234	-0.0000001	0.0000000
0.010	-0.0000051	-0.0000476	-0.0000002	0.0000000
0.015	-0.0000056	-0.0000738	-0.0000005	0.0000000
0.020	-0.0000055	-0.0001009	-0.0000010	0.0000000
0.025	-0.0000051	-0.0001269	-0.0000015	0.0000000
0.030	-0.0000051	-0.0001521	-0.0000022	0.0000000
0.035	-0.0000053	-0.0001777	-0.0000031	0.0000000
0.040	-0.0000052	-0.0002036	-0.0000040	0.0000000
0.045	-0.0000049	-0.0002285	-0.0000051	0.0000000
0.050	-0.0000050	-0.0002527	-0.0000063	0.0000000
0.055	-0.0000054	-0.0002780	-0.0000076	0.0000000
0.060	-0.0000053	-0.0003041	-0.0000091	0.0000000
0.065	-0.0000048	-0.0003289	-0.0000107	0.0000000
0.070	-0.0000044	-0.0003515	-0.0000124	0.0000000
0.075	-0.0000045	-0.0003732	-0.0000142	0.0000000
0.080	-0.0000050	-0.0003963	-0.0000161	0.0000000
0.085	-0.0000054	-0.0004217	-0.0000181	0.0000000
0.090	-0.0000055	-0.0004485	-0.0000203	0.0000000
0.095	-0.0000051	-0.0004747	-0.0000226	0.0000000
0.100	-0.0000044	-0.0004981	-0.0000251	0.0000000
0.105	-0.0000047	-0.0005204	-0.0000276	0.0000000
0.110	-0.0000062	-0.0005471	-0.0000303	0.0000000
0.115	-0.0000069	-0.0005794	-0.0000331	0.0000000
0.120	-0.0000057	-0.0006103	-0.0000361	0.0000000
0.125	-0.0000045	-0.0006352	-0.0000392	0.0000000
0.130	-0.0000044	-0.0006570	-0.0000424	0.0000000
0.135	-0.0000046	-0.0006790	-0.0000458	0.0000000
0.140	-0.0000043	-0.0007008	-0.0000492	0.0000000
0.145	-0.0000045	-0.0007226	-0.0000528	0.0000000
0.150	-0.0000051	-0.0007461	-0.0000564	0.0000000
0.155	-0.0000054	-0.0007718	-0.0000602	0.0000000
0.160	-0.0000053	-0.0007980	-0.0000642	0.0000000
0.165	-0.0000049	-0.0008228	-0.0000682	0.0000000
0.170	-0.0000043	-0.0008454	-0.0000724	0.0000000
0.175	-0.0000045	-0.0008671	-0.0000767	0.0000000
0.180	-0.0000052	-0.0008908	-0.0000811	0.0000000
0.185	-0.0000057	-0.0009177	-0.0000856	0.0000000
0.190	-0.0000065	-0.0009476	-0.0000902	0.0000000
0.195	-0.0000062	-0.0009787	-0.0000951	0.0000000
0.200	-0.0000039	-0.0010036	-0.0001000	0.0000000
0.205	-0.0000027	-0.0010198	-0.0001051	0.0000000
0.210	-0.0000040	-0.0010363	-0.0001102	0.0000000
0.215	-0.0000060	-0.0010608	-0.0001154	0.0000000
0.220	-0.0000069	-0.0010923	-0.0001208	0.0000000
0.225	-0.0000063	-0.0011246	-0.0001264	0.0000000
0.230	-0.0000056	-0.0011537	-0.0001321	0.0000000
0.235	-0.0000046	-0.0011786	-0.0001379	0.0000000
0.240	-0.0000038	-0.0011993	-0.0001438	0.0000000
0.245	-0.0000039	-0.0012183	-0.0001499	0.0000000
0.250	-0.0000046	-0.0012391	-0.0001560	0.0000000
0.255	-0.0000050	-0.0012626	-0.0001623	0.0000000
0.260	-0.0000041	-0.0012849	-0.0001687	0.0000000
0.265	-0.0000038	-0.0013044	-0.0001751	0.0000000
0.270	-0.0000043	-0.0013244	-0.0001817	0.0000000
0.275	-0.0000037	-0.0013442	-0.0001884	0.0000000
0.280	-0.0000037	-0.0013624	-0.0001951	0.0000000
0.285	-0.0000046	-0.0013826	-0.0002020	0.0000000
0.290	-0.0000044	-0.0014047	-0.0002090	0.0000000
0.295	-0.0000040	-0.0014253	-0.0002160	0.0000000
0.300	-0.0000036	-0.0014439	-0.0002232	0.0000000
0.305	-0.0000033	-0.0014608	-0.0002305	0.0000000
0.310	-0.0000054	-0.0014820	-0.0002378	0.0000000
0.315	-0.0000072	-0.0015130	-0.0002453	0.0000000
0.320	-0.0000072	-0.0015484	-0.0002530	0.0000000
0.325	-0.0000072	-0.0015837	-0.0002608	0.0000000
0.330	-0.0000046	-0.0016127	-0.0002688	0.0000000
0.335	-0.0000014	-0.0016276	-0.0002769	0.0000000
0.340	-0.0000012	-0.0016339	-0.0002851	0.0000000
0.345	-0.0000030	-0.0016442	-0.0002932	0.0000000
0.350	-0.0000050	-0.0016639	-0.0003015	0.0000000
0.355	-0.0000063	-0.0016917	-0.0003099	0.0000000
0.360	-0.0000054	-0.0017204	-0.0003184	0.0000000
0.365	-0.0000028	-0.0017406	-0.0003271	0.0000000
0.370	-0.0000015	-0.0017513	-0.0003358	0.0000000
0.375	-0.0000027	-0.0017617	-0.0003446	0.0000000
0.380	-0.0000076	-0.0017869	-0.0003535	0.0000000
0.385	-0.0000121	-0.0018354	-0.0003625	0.0000000
0.390	-0.0000084	-0.0018859	-0.0003718	0.0000000
0.395	-0.0000028	-0.0019135	-0.0003813	0.0000000
0.400	0.0000010	-0.0019180	-0.0003909	0.0000000
0.405	0.0000009	-0.0019134	-0.0004005	0.0000000
0.410	-0.0000022	-0.0019165	-0.0004101	0.0000000
0.415	-0.0000052	-0.0019346	-0.0004197	0.0000000
0.420	-0.0000051	-0.0019599	-0.0004294	0.0000000
0.425	-0.0000034	-0.0019806	-0.0004393	0.0000000
0.430	-0.0000043	-0.0019995	-0.0004492	0.0000000
0.435	-0.0000076	-0.0020286	-0.0004593	0.0000000
0.440	-0.0000071	-0.0020647	-0.0004695	0.0000000
0.445	-0.0000045	-0.0020933	-0.0004799	0.0000000
0.450	-0.0000070	-0.0021215	-0.0004905	0.0000000
0.455	-0.0000084	-0.0021593	-0.0005012	0.0000000
0.460	-0.0000034	-0.0021882	-0.0005120	0.0000000
0.465	-0.0000008	-0.0021984	-0.0005230	0.0000000
0.470	-0.0000054	-0.0022135	-0.0005340	0.0000000
0.475	-0.0000088	-0.0022484	-0.0005452	0.0000000
0.480	-0.0000077	-0.0022889	-0.0005565	0.0000000
0.485	-0.0000057	-0.0023217	-0.0005681	0.0000000
0.490	-0.0000060	-0.0023504	-0.0005797	0.0000000
0.495	-0.0000056	-0.0023788	-0.0005916	0.0000000
0.500	-0.0000001	-0.0023926	-0.0006035	0.0000000
0.505	0.0000048	-0.0023810	-0.0006154	0.0000000
0.510	-0.0000006	-0.0023705	-0.0006273	0.0000000
0.515	-0.0000070	-0.0023890	-0.0006392	0.0000000
0.520	-0.0000048	-0.0024179	-0.0006512	0.0000000
0.525	-0.0000050	-0.0024420	-0.0006634	0.0000000
0.530	-0.0000106	-0.0024803	-0.0006757	0.0000000
0.535	-0.0000106	-0.0025323	-0.0006882	0.0000000
0.540	-0.0000044	-0.0025691	-0.0007010	0.0000000
0.545	0.0000000	-0.0025798	-0.0007138	0.0000000
0.550	-0.0000029	-0.0025870	-0.0007267	0.0000000
0.555	-0.0000078	-0.0026133	-0.0007397	0.0000000
0.560	-0.0000049	-0.0026446	-0.0007529	0.0000000
0.565	0.0000029	-0.0026497	-0.0007661	0.0000000
0.570	0.0000054	-0.0026294	-0.0007793	0.0000000
0.575	0.0000008	-0.0026143	-0.0007924	0.0000000
0.580	-0.0000056	-0.0026260	-0.0008055	0.0000000
0.585	-0.0000077	-0.0026587	-0.0008187	0.0000000
0.590	-0.0000061	-0.0026927	-0.0008321	0.0000000
0.595	-0.0000056	-0.0027215	-0.0008457	0.0000000
0.600	-0.0000017	-0.0027394	-0.0008593	0.0000000
0.605	0.0000077	-0.0027247	-0.0008730	0.0000000
0.610	0.0000047	-0.0026943	-0.0008865	0.0000000
0.615	-0.0000097	-0.0027066	-0.0009000	0.0000000
0.620	-0.0000168	-0.0027714	-0.0009137	0.0000000
0.625	-0.0000150	-0.0028491	-0.0009278	0.0000000
0.630	-0.0000092	-0.0029084	-0.0009422	0.0000000
0.635	-0.0000002	-0.0029314	-0.0009568	0.0000000
0.640	0.0000013	-0.0029287	-0.0009714	0.0000000
0.645	-0.0000014	-0.0029289	-0.0009861	0.0000000
0.650	-0.0000018	-0.0029365	-0.0010007	0.0000000
0.655	-0.0000013	-0.0029441	-0.0010154	0.0000000
0.660	-0.0000021	-0.0029525	-0.0010302	0.0000000
0.665	-0.0000027	-0.0029643	-0.0010450	0.0000000
0.670	-0.0000015	-0.0029745	-0.0010598	0.0000000
0.675	-0.0000008	-0.0029800	-0.0010747	0.0000000
0.680	0.0000012	-0.0029791	-0.0010896	0.0000000
0.685	-0.0000013	-0.0029795	-0.0011045	0.0000000
0.690	-0.0000061	-0.0029977	-0.0011194	0.0000000
0.695	-0.0000020	-0.0030175	-0.0011345	0.0000000
0.700	0.0000093	-0.0029996	-0.0011495	0.0000000
0.705	0.0000111	-0.0029496	-0.0011644	0.0000000
0.710	0.0000016	-0.0029184	-0.0011790	0.0000000
0.715	-0.0000075	-0.0029328	-0.0011937	0.0000000
0.720	-0.0000053	-0.0029643	-0.0012084	0.0000000
0.725	-0.0000009	-0.0029796	-0.0012233	0.0000000
0.730	-0.0000015	-0.0029855	-0.0012382	0.0000000
0.735	-0.0000018	-0.0029935	-0.0012531	0.0000000
0.740	-0.0000027	-0.0030045	-0.0012681	0.0000000
0.745	-0.0000001	-0.0030114	-0.0012832	0.0000000
0.750	-0.0000036	-0.0030204	-0.0012983	0.0000000
0.755	-0.0000013	-0.0030324	-0.0013134	0.0000000
0.760	0.0000141	-0.0030009	-0.0013285	0.0000000
0.765	0.0000192	-0.0029193	-0.0013433	0.0000000
0.770	0.0000062	-0.0028569	-0.0013577	0.0000000
0.775	-0.0000024	-0.0028477	-0.0013720	0.0000000
0.780	0.0000060	-0.0028390	-0.0013862	0.0000000
0.785	0.0000107	-0.0027980	-0.0014003	0.0000000
0.790	0.0000009	-0.0027694	-0.0014142	0.0000000
0.795	-0.0000018	-0.0027715	-0.0014281	0.0000000
0.800	0.0000079	-0.0027566	-0.0014419	0.0000000
0.805	0.0000146	-0.0027015	-0.0014555	0.0000000
0.810	0.0000087	-0.0026444	-0.0014689	0.0000000
0.815	0.0000025	-0.0026169	-0.0014820	0.0000000
0.820	0.0000031	-0.0026030	-0.0014951	0.0000000
0.825	0.0000037	-0.0025861	-0.0015081	0.0000000
0.830	0.0000035	-0.0025682	-0.0015209	0.0000000
0.835	0.0000053	-0.0025467	-0.0015337	0.0000000
0.840	0.0000103	-0.0025085	-0.0015464	0.0000000
0.845	0.0000090	-0.0024611	-0.0015588	0.0000000
0.850	-0.0000006	-0.0024405	-0.0015710	0.0000000
0.855	-0.0000093	-0.0024647	-0.0015833	0.0000000
0.860	-0.0000089	-0.0025093	-0.0015957	0.0000000
0.865	-0.0000021	-0.0025363	-0.0016084	0.0000000
0.870	0.0000057	-0.0025275	-0.0016210	0.0000000
0.875	0.0000074	-0.0024953	-0.0016336	0.0000000
0.880	0.0000050	-0.0024647	-0.0016460	0.0000000
0.885	-0.0000001	-0.0024528	-0.0016583	0.0000000
