 
PGA:,  0.15 g
PGV:,  24.71 cm/s
PGD:,  11.42 cm
Arias Intensity:,  80.03 cm/s
Significant duration:,  38.72 s
 
 
Damping ratio for spectra:  0.05

 
period [s]	SD. [cm]	PSV [cm/s]	PSA [g]
0.0010	, 0.000	, 0.024	, 0.152
0.1010	, 0.042	, 2.609	, 0.165
0.2010	, 0.261	, 8.147	, 0.260
0.3010	, 0.708	, 14.776	, 0.314
0.4010	, 1.672	, 26.195	, 0.418
0.5010	, 2.412	, 30.243	, 0.387
0.6010	, 2.165	, 22.636	, 0.241
0.7010	, 2.829	, 25.358	, 0.232
0.8010	, 5.924	, 46.466	, 0.372
0.9010	, 7.326	, 51.089	, 0.363
1.0010	, 9.808	, 61.567	, 0.394
1.1010	, 9.397	, 53.628	, 0.312
1.2010	, 8.890	, 46.511	, 0.248
1.3010	, 12.479	, 60.268	, 0.297
1.4010	, 12.184	, 54.640	, 0.250
1.5010	, 13.789	, 57.720	, 0.246
1.6010	, 17.242	, 67.665	, 0.271
1.7010	, 16.997	, 62.782	, 0.236
1.8010	, 18.562	, 64.757	, 0.230
1.9010	, 19.692	, 65.087	, 0.219
2.0010	, 19.268	, 60.501	, 0.194
2.1010	, 24.510	, 73.298	, 0.223
2.2010	, 23.484	, 67.040	, 0.195
2.3010	, 23.023	, 62.866	, 0.175
2.4010	, 23.293	, 60.955	, 0.163
2.5010	, 23.524	, 59.099	, 0.151
2.6010	, 23.539	, 56.863	, 0.140
2.7010	, 25.021	, 58.206	, 0.138
2.8010	, 25.626	, 57.484	, 0.131
2.9010	, 28.324	, 61.347	, 0.135
3.0010	, 32.215	, 67.449	, 0.144
3.1010	, 34.742	, 70.394	, 0.145
3.2010	, 38.728	, 76.018	, 0.152
3.3010	, 41.901	, 79.755	, 0.155
3.4010	, 42.544	, 78.597	, 0.148
3.5010	, 41.471	, 74.426	, 0.136
3.6010	, 38.274	, 66.783	, 0.119
3.7010	, 33.915	, 57.577	, 0.100
3.8010	, 31.380	, 51.872	, 0.087
3.9010	, 28.321	, 45.616	, 0.075
4.0010	, 25.136	, 39.473	, 0.063
4.1010	, 23.209	, 35.559	, 0.056
4.2010	, 22.602	, 33.804	, 0.052
4.3010	, 23.165	, 33.841	, 0.050
4.4010	, 24.575	, 35.085	, 0.051
4.5010	, 26.235	, 36.622	, 0.052
4.6010	, 27.638	, 37.742	, 0.053
4.7010	, 28.452	, 38.028	, 0.052
4.8010	, 28.704	, 37.565	, 0.050
4.9010	, 30.797	, 39.482	, 0.052
5.0010	, 32.110	, 40.342	, 0.052
