 
PGA:,  0.09 g
PGV:,  10.26 cm/s
PGD:,  20.86 cm
Arias Intensity:,  19.07 cm/s
Significant duration:,  15.44 s
 
 
Damping ratio for spectra:  0.05

 
period [s]	SD. [cm]	PSV [cm/s]	PSA [g]
0.0010	, 0.000	, 0.015	, 0.094
0.1010	, 0.054	, 3.336	, 0.212
0.2010	, 0.294	, 9.191	, 0.293
0.3010	, 0.687	, 14.330	, 0.305
0.4010	, 0.966	, 15.138	, 0.242
0.5010	, 1.158	, 14.528	, 0.186
0.6010	, 1.911	, 19.977	, 0.213
0.7010	, 3.360	, 30.121	, 0.275
0.8010	, 3.829	, 30.034	, 0.240
0.9010	, 3.307	, 23.062	, 0.164
1.0010	, 2.509	, 15.751	, 0.101
1.1010	, 2.644	, 15.089	, 0.088
1.2010	, 2.421	, 12.668	, 0.068
1.3010	, 2.497	, 12.057	, 0.059
1.4010	, 2.709	, 12.149	, 0.056
1.5010	, 2.674	, 11.192	, 0.048
1.6010	, 2.672	, 10.486	, 0.042
1.7010	, 2.580	, 9.531	, 0.036
1.8010	, 2.580	, 9.001	, 0.032
1.9010	, 2.378	, 7.861	, 0.026
2.0010	, 2.180	, 6.846	, 0.022
2.1010	, 2.238	, 6.693	, 0.020
2.2010	, 2.646	, 7.554	, 0.022
2.3010	, 3.371	, 9.206	, 0.026
2.4010	, 3.583	, 9.376	, 0.025
2.5010	, 3.344	, 8.401	, 0.022
2.6010	, 3.469	, 8.381	, 0.021
2.7010	, 3.928	, 9.138	, 0.022
2.8010	, 4.207	, 9.436	, 0.022
2.9010	, 4.741	, 10.269	, 0.023
3.0010	, 4.704	, 9.848	, 0.021
3.1010	, 4.119	, 8.346	, 0.017
3.2010	, 3.726	, 7.314	, 0.015
3.3010	, 3.340	, 6.358	, 0.012
3.4010	, 3.018	, 5.575	, 0.010
3.5010	, 3.256	, 5.844	, 0.011
3.6010	, 3.416	, 5.960	, 0.011
3.7010	, 3.449	, 5.856	, 0.010
3.8010	, 3.523	, 5.823	, 0.010
3.9010	, 3.769	, 6.070	, 0.010
4.0010	, 3.712	, 5.829	, 0.009
4.1010	, 3.818	, 5.849	, 0.009
4.2010	, 4.253	, 6.361	, 0.010
4.3010	, 4.729	, 6.908	, 0.010
4.4010	, 5.187	, 7.406	, 0.011
4.5010	, 5.572	, 7.779	, 0.011
4.6010	, 5.845	, 7.982	, 0.011
4.7010	, 5.986	, 8.001	, 0.011
4.8010	, 5.992	, 7.842	, 0.010
4.9010	, 5.865	, 7.519	, 0.010
5.0010	, 5.602	, 7.038	, 0.009
5.1010	, 5.216	, 6.425	, 0.008
5.2010	, 5.440	, 6.572	, 0.008
5.3010	, 5.824	, 6.903	, 0.008
5.4010	, 5.992	, 6.970	, 0.008
5.5010	, 6.055	, 6.916	, 0.008
5.6010	, 5.995	, 6.725	, 0.008
5.7010	, 5.774	, 6.363	, 0.007
5.8010	, 5.583	, 6.047	, 0.007
5.9010	, 5.356	, 5.703	, 0.006
6.0010	, 5.350	, 5.601	, 0.006
6.1010	, 5.402	, 5.564	, 0.006
6.2010	, 5.527	, 5.600	, 0.006
6.3010	, 5.803	, 5.787	, 0.006
6.4010	, 6.144	, 6.031	, 0.006
6.5010	, 6.504	, 6.286	, 0.006
6.6010	, 6.855	, 6.525	, 0.006
6.7010	, 7.197	, 6.748	, 0.006
6.8010	, 7.428	, 6.862	, 0.006
6.9010	, 7.565	, 6.887	, 0.006
7.0010	, 7.604	, 6.824	, 0.006
7.1010	, 7.535	, 6.667	, 0.006
7.2010	, 7.353	, 6.416	, 0.006
7.3010	, 7.092	, 6.103	, 0.005
7.4010	, 6.771	, 5.748	, 0.005
7.5010	, 6.377	, 5.342	, 0.005
7.6010	, 6.370	, 5.265	, 0.004
7.7010	, 6.399	, 5.221	, 0.004
7.8010	, 6.388	, 5.145	, 0.004
7.9010	, 6.350	, 5.049	, 0.004
8.0010	, 6.293	, 4.942	, 0.004
8.1010	, 6.229	, 4.831	, 0.004
8.2010	, 6.190	, 4.742	, 0.004
8.3010	, 6.248	, 4.729	, 0.004
8.4010	, 6.341	, 4.742	, 0.004
8.5010	, 6.459	, 4.774	, 0.004
8.6010	, 6.564	, 4.795	, 0.004
8.7010	, 6.658	, 4.808	, 0.004
8.8010	, 6.744	, 4.814	, 0.004
8.9010	, 6.825	, 4.818	, 0.003
9.0010	, 6.904	, 4.819	, 0.003
9.1010	, 6.984	, 4.822	, 0.003
9.2010	, 7.067	, 4.826	, 0.003
9.3010	, 7.158	, 4.835	, 0.003
9.4010	, 7.258	, 4.851	, 0.003
9.5010	, 7.373	, 4.876	, 0.003
9.6010	, 7.504	, 4.911	, 0.003
9.7010	, 7.655	, 4.958	, 0.003
9.8010	, 7.827	, 5.018	, 0.003
9.9010	, 8.023	, 5.092	, 0.003
 
acceleration, velocity, displacement and normalized Arias intensity time histories:
 
time [s]	accel. [g]	vel. [cm/s]	displ. [cm]	AI
