 
PGA:,  0.08 g
PGV:,  11.81 cm/s
PGD:,  21.36 cm
Arias Intensity:,  10.89 cm/s
Significant duration:,  22.36 s
 
 
Damping ratio for spectra:  0.05

 
period [s]	SD. [cm]	PSV [cm/s]	PSA [g]
0.0010	, 0.000	, 0.013	, 0.082
0.1010	, 0.021	, 1.333	, 0.085
0.2010	, 0.166	, 5.182	, 0.165
0.3010	, 0.329	, 6.870	, 0.146
0.4010	, 0.561	, 8.789	, 0.140
0.5010	, 0.885	, 11.095	, 0.142
0.6010	, 1.484	, 15.510	, 0.165
0.7010	, 2.986	, 26.763	, 0.245
0.8010	, 3.135	, 24.591	, 0.197
0.9010	, 2.474	, 17.255	, 0.123
1.0010	, 3.071	, 19.277	, 0.123
1.1010	, 4.083	, 23.301	, 0.136
1.2010	, 4.846	, 25.354	, 0.135
1.3010	, 4.836	, 23.354	, 0.115
1.4010	, 4.518	, 20.260	, 0.093
1.5010	, 3.911	, 16.373	, 0.070
1.6010	, 4.733	, 18.575	, 0.074
1.7010	, 5.015	, 18.524	, 0.070
1.8010	, 4.880	, 17.027	, 0.061
1.9010	, 5.086	, 16.810	, 0.057
2.0010	, 4.872	, 15.298	, 0.049
2.1010	, 4.161	, 12.443	, 0.038
2.2010	, 4.938	, 14.096	, 0.041
2.3010	, 5.411	, 14.776	, 0.041
2.4010	, 4.985	, 13.046	, 0.035
2.5010	, 4.225	, 10.615	, 0.027
2.6010	, 3.976	, 9.604	, 0.024
2.7010	, 4.001	, 9.307	, 0.022
2.8010	, 4.055	, 9.096	, 0.021
2.9010	, 4.694	, 10.167	, 0.022
3.0010	, 5.536	, 11.591	, 0.025
3.1010	, 5.936	, 12.028	, 0.025
3.2010	, 6.003	, 11.783	, 0.024
3.3010	, 5.976	, 11.374	, 0.022
3.4010	, 6.073	, 11.220	, 0.021
3.5010	, 6.362	, 11.417	, 0.021
3.6010	, 6.945	, 12.118	, 0.022
3.7010	, 7.470	, 12.682	, 0.022
3.8010	, 7.728	, 12.775	, 0.022
3.9010	, 7.647	, 12.317	, 0.020
4.0010	, 7.454	, 11.706	, 0.019
4.1010	, 7.331	, 11.232	, 0.018
4.2010	, 7.151	, 10.695	, 0.016
4.3010	, 7.070	, 10.328	, 0.015
4.4010	, 7.177	, 10.246	, 0.015
4.5010	, 7.487	, 10.452	, 0.015
4.6010	, 7.957	, 10.867	, 0.015
4.7010	, 8.505	, 11.367	, 0.015
4.8010	, 9.047	, 11.841	, 0.016
4.9010	, 9.557	, 12.252	, 0.016
5.0010	, 9.955	, 12.507	, 0.016
5.1010	, 10.125	, 12.472	, 0.016
5.2010	, 10.040	, 12.129	, 0.015
5.3010	, 9.885	, 11.717	, 0.014
5.4010	, 9.933	, 11.556	, 0.014
5.5010	, 10.351	, 11.823	, 0.014
5.6010	, 10.907	, 12.236	, 0.014
5.7010	, 11.160	, 12.299	, 0.014
5.8010	, 11.190	, 12.120	, 0.013
5.9010	, 11.076	, 11.793	, 0.013
6.0010	, 10.901	, 11.414	, 0.012
6.1010	, 10.800	, 11.123	, 0.012
6.2010	, 11.056	, 11.203	, 0.012
6.3010	, 11.897	, 11.863	, 0.012
6.4010	, 12.655	, 12.422	, 0.012
6.5010	, 13.395	, 12.946	, 0.013
6.6010	, 14.138	, 13.457	, 0.013
6.7010	, 14.821	, 13.897	, 0.013
6.8010	, 15.433	, 14.258	, 0.013
6.9010	, 15.914	, 14.490	, 0.013
7.0010	, 16.219	, 14.556	, 0.013
7.1010	, 16.313	, 14.434	, 0.013
7.2010	, 16.453	, 14.356	, 0.013
7.3010	, 16.657	, 14.335	, 0.013
7.4010	, 16.754	, 14.223	, 0.012
