 
PGA:,  0.15 g
PGV:,  56.89 cm/s
PGD:,  42.21 cm
Arias Intensity:,  153.97 cm/s
Significant duration:,  31.44 s
 
 
Damping ratio for spectra:  0.05

 
period [s]	SD. [cm]	PSV [cm/s]	PSA [g]
0.0010	, 0.000	, 0.024	, 0.151
0.1010	, 0.047	, 2.934	, 0.186
0.2010	, 0.232	, 7.266	, 0.232
0.3010	, 0.898	, 18.740	, 0.399
0.4010	, 2.043	, 32.010	, 0.511
0.5010	, 2.812	, 35.268	, 0.451
0.6010	, 4.066	, 42.506	, 0.453
0.7010	, 5.058	, 45.337	, 0.414
0.8010	, 7.735	, 60.674	, 0.485
0.9010	, 6.545	, 45.640	, 0.324
1.0010	, 6.221	, 39.050	, 0.250
1.1010	, 11.327	, 64.642	, 0.376
1.2010	, 10.182	, 53.270	, 0.284
1.3010	, 12.692	, 61.298	, 0.302
1.4010	, 14.035	, 62.943	, 0.288
1.5010	, 17.697	, 74.080	, 0.316
1.6010	, 23.236	, 91.189	, 0.365
1.7010	, 28.418	, 104.973	, 0.395
1.8010	, 31.108	, 108.528	, 0.386
1.9010	, 25.361	, 83.824	, 0.282
2.0010	, 29.353	, 92.170	, 0.295
2.1010	, 36.799	, 110.050	, 0.335
2.2010	, 41.123	, 117.392	, 0.342
2.3010	, 40.163	, 109.671	, 0.305
2.4010	, 49.686	, 130.025	, 0.347
2.5010	, 59.542	, 149.585	, 0.383
2.6010	, 61.398	, 148.319	, 0.365
2.7010	, 58.690	, 136.527	, 0.324
2.8010	, 52.853	, 118.560	, 0.271
2.9010	, 51.189	, 110.869	, 0.245
3.0010	, 54.875	, 114.893	, 0.245
3.1010	, 59.735	, 121.034	, 0.250
3.2010	, 65.660	, 128.883	, 0.258
3.3010	, 70.530	, 134.247	, 0.260
3.4010	, 69.478	, 128.357	, 0.242
3.5010	, 60.945	, 109.377	, 0.200
3.6010	, 57.859	, 100.955	, 0.180
3.7010	, 55.716	, 94.589	, 0.164
3.8010	, 51.404	, 84.972	, 0.143
3.9010	, 54.911	, 88.444	, 0.145
4.0010	, 59.545	, 93.509	, 0.150
4.1010	, 61.237	, 93.821	, 0.147
4.2010	, 61.912	, 92.598	, 0.141
4.3010	, 63.253	, 92.405	, 0.138
4.4010	, 68.177	, 97.335	, 0.142
4.5010	, 74.462	, 103.946	, 0.148
4.6010	, 79.347	, 108.357	, 0.151
4.7010	, 81.222	, 108.559	, 0.148
4.8010	, 79.199	, 103.649	, 0.138
4.9010	, 79.290	, 101.651	, 0.133
5.0010	, 84.031	, 105.576	, 0.135
5.1010	, 86.250	, 106.239	, 0.133
5.2010	, 91.090	, 110.043	, 0.136
5.3010	, 95.399	, 113.074	, 0.137
5.4010	, 99.074	, 115.256	, 0.137
5.5010	, 102.669	, 117.267	, 0.137
5.6010	, 105.671	, 118.541	, 0.136
5.7010	, 108.418	, 119.489	, 0.134
5.8010	, 110.983	, 120.208	, 0.133
5.9010	, 112.974	, 120.290	, 0.131
6.0010	, 115.492	, 120.923	, 0.129
6.1010	, 119.051	, 122.606	, 0.129
6.2010	, 122.012	, 123.629	, 0.128
6.3010	, 124.335	, 123.984	, 0.126
6.4010	, 126.139	, 123.818	, 0.124
6.5010	, 127.631	, 123.355	, 0.122
6.6010	, 128.716	, 122.519	, 0.119
6.7010	, 129.136	, 121.085	, 0.116
6.8010	, 128.850	, 119.039	, 0.112
6.9010	, 127.868	, 116.421	, 0.108
7.0010	, 126.393	, 113.434	, 0.104
7.1010	, 126.449	, 111.886	, 0.101
7.2010	, 125.984	, 109.927	, 0.098
7.3010	, 124.976	, 107.554	, 0.094
7.4010	, 123.473	, 104.824	, 0.091
7.5010	, 121.612	, 101.868	, 0.087
7.6010	, 119.576	, 98.845	, 0.083
7.7010	, 117.553	, 95.910	, 0.080
7.8010	, 115.381	, 92.931	, 0.076
7.9010	, 113.028	, 89.884	, 0.073
8.0010	, 110.507	, 86.781	, 0.069
8.1010	, 107.847	, 83.647	, 0.066
8.2010	, 105.331	, 80.699	, 0.063
8.3010	, 103.801	, 78.569	, 0.061
8.4010	, 102.325	, 76.530	, 0.058
8.5010	, 100.910	, 74.583	, 0.056
8.6010	, 99.556	, 72.727	, 0.054
8.7010	, 98.287	, 70.975	, 0.052
8.8010	, 97.147	, 69.355	, 0.050
8.9010	, 96.164	, 67.882	, 0.049
9.0010	, 95.335	, 66.549	, 0.047
9.1010	, 94.604	, 65.313	, 0.046
9.2010	, 93.942	, 64.151	, 0.045
9.3010	, 93.340	, 63.054	, 0.043
9.4010	, 92.791	, 62.017	, 0.042
9.5010	, 92.292	, 61.034	, 0.041
9.6010	, 91.837	, 60.101	, 0.040
9.7010	, 91.424	, 59.214	, 0.039
9.8010	, 91.048	, 58.369	, 0.038
9.9010	, 90.711	, 57.565	, 0.037
 
acceleration, velocity, displacement and normalized Arias intensity time histories:
 
time [s]	accel. [g]	vel. [cm/s]	displ. [cm]	AI
0.000	-0.0000442	0.0000000	0.0000000	0.0000000
0.005	-0.0000444	-0.0002173	-0.0000005	0.0000000
0.010	-0.0000444	-0.0004351	-0.0000022	0.0000000
0.015	-0.0000443	-0.0006526	-0.0000049	0.0000000
0.020	-0.0000441	-0.0008696	-0.0000087	0.0000000
0.025	-0.0000441	-0.0010861	-0.0000136	0.0000000
0.030	-0.0000441	-0.0013025	-0.0000196	0.0000000
0.035	-0.0000441	-0.0015189	-0.0000266	0.0000000
0.040	-0.0000442	-0.0017354	-0.0000347	0.0000000
0.045	-0.0000441	-0.0019518	-0.0000440	0.0000000
0.050	-0.0000440	-0.0021679	-0.0000543	0.0000000
0.055	-0.0000441	-0.0023840	-0.0000656	0.0000000
0.060	-0.0000438	-0.0025995	-0.0000781	0.0000000
0.065	-0.0000438	-0.0028143	-0.0000916	0.0000000
0.070	-0.0000441	-0.0030297	-0.0001062	0.0000000
0.075	-0.0000443	-0.0032464	-0.0001219	0.0000000
0.080	-0.0000442	-0.0034632	-0.0001387	0.0000000
0.085	-0.0000444	-0.0036804	-0.0001566	0.0000000
0.090	-0.0000447	-0.0038989	-0.0001755	0.0000000
0.095	-0.0000441	-0.0041166	-0.0001956	0.0000000
0.100	-0.0000436	-0.0043315	-0.0002167	0.0000000
0.105	-0.0000440	-0.0045463	-0.0002389	0.0000000
0.110	-0.0000444	-0.0047632	-0.0002621	0.0000000
0.115	-0.0000444	-0.0049812	-0.0002865	0.0000000
0.120	-0.0000440	-0.0051981	-0.0003120	0.0000000
0.125	-0.0000435	-0.0054127	-0.0003385	0.0000000
0.130	-0.0000438	-0.0056268	-0.0003661	0.0000000
0.135	-0.0000441	-0.0058422	-0.0003948	0.0000000
0.140	-0.0000441	-0.0060584	-0.0004245	0.0000000
0.145	-0.0000440	-0.0062745	-0.0004553	0.0000000
0.150	-0.0000435	-0.0064891	-0.0004872	0.0000000
0.155	-0.0000432	-0.0067016	-0.0005202	0.0000000
0.160	-0.0000431	-0.0069133	-0.0005543	0.0000000
0.165	-0.0000429	-0.0071243	-0.0005894	0.0000000
0.170	-0.0000432	-0.0073356	-0.0006255	0.0000000
0.175	-0.0000439	-0.0075492	-0.0006627	0.0000000
0.180	-0.0000440	-0.0077648	-0.0007010	0.0000000
0.185	-0.0000435	-0.0079794	-0.0007404	0.0000000
0.190	-0.0000430	-0.0081915	-0.0007808	0.0000000
0.195	-0.0000427	-0.0084017	-0.0008223	0.0000000
0.200	-0.0000419	-0.0086092	-0.0008648	0.0000000
0.205	-0.0000417	-0.0088143	-0.0009084	0.0000000
0.210	-0.0000435	-0.0090233	-0.0009530	0.0000000
0.215	-0.0000444	-0.0092388	-0.0009986	0.0000000
0.220	-0.0000431	-0.0094533	-0.0010453	0.0000000
0.225	-0.0000423	-0.0096628	-0.0010931	0.0000000
0.230	-0.0000429	-0.0098720	-0.0011420	0.0000000
0.235	-0.0000436	-0.0100843	-0.0011919	0.0000000
0.240	-0.0000435	-0.0102981	-0.0012428	0.0000000
0.245	-0.0000425	-0.0105090	-0.0012948	0.0000000
0.250	-0.0000425	-0.0107174	-0.0013479	0.0000000
0.255	-0.0000436	-0.0109285	-0.0014020	0.0000000
0.260	-0.0000440	-0.0111432	-0.0014572	0.0000000
0.265	-0.0000437	-0.0113584	-0.0015134	0.0000000
0.270	-0.0000433	-0.0115718	-0.0015708	0.0000000
0.275	-0.0000420	-0.0117810	-0.0016292	0.0000000
0.280	-0.0000416	-0.0119859	-0.0016886	0.0000000
0.285	-0.0000426	-0.0121923	-0.0017490	0.0000000
0.290	-0.0000435	-0.0124035	-0.0018105	0.0000000
0.295	-0.0000437	-0.0126174	-0.0018731	0.0000000
0.300	-0.0000422	-0.0128281	-0.0019367	0.0000000
0.305	-0.0000418	-0.0130341	-0.0020013	0.0000000
0.310	-0.0000439	-0.0132442	-0.0020670	0.0000000
0.315	-0.0000454	-0.0134631	-0.0021338	0.0000000
