 
PGA:,  0.28 g
PGV:,  53.51 cm/s
PGD:,  72.95 cm
Arias Intensity:,  134.70 cm/s
Significant duration:,  21.62 s
 
 
Damping ratio for spectra:  0.05

 
period [s]	SD. [cm]	PSV [cm/s]	PSA [g]
0.0010	, 0.000	, 0.044	, 0.279
0.1010	, 0.125	, 7.804	, 0.495
0.2010	, 0.704	, 22.002	, 0.701
0.3010	, 1.089	, 22.733	, 0.484
0.4010	, 1.694	, 26.537	, 0.424
0.5010	, 3.331	, 41.776	, 0.534
0.6010	, 4.029	, 42.125	, 0.449
0.7010	, 4.926	, 44.149	, 0.403
0.8010	, 4.713	, 36.971	, 0.296
0.9010	, 6.763	, 47.161	, 0.335
1.0010	, 9.203	, 57.766	, 0.370
1.1010	, 10.739	, 61.285	, 0.357
1.2010	, 11.625	, 60.818	, 0.324
1.3010	, 11.844	, 57.202	, 0.282
1.4010	, 10.671	, 47.856	, 0.219
1.5010	, 12.319	, 51.568	, 0.220
1.6010	, 16.035	, 62.932	, 0.252
1.7010	, 17.642	, 65.165	, 0.245
1.8010	, 16.065	, 56.047	, 0.199
1.9010	, 15.636	, 51.680	, 0.174
2.0010	, 12.683	, 39.826	, 0.127
2.1010	, 11.659	, 34.868	, 0.106
2.2010	, 13.825	, 39.466	, 0.115
2.3010	, 16.275	, 44.440	, 0.124
2.4010	, 18.097	, 47.357	, 0.126
2.5010	, 19.112	, 48.014	, 0.123
2.6010	, 20.618	, 49.808	, 0.123
2.7010	, 24.004	, 55.840	, 0.132
2.8010	, 28.357	, 63.611	, 0.145
2.9010	, 31.327	, 67.851	, 0.150
3.0010	, 31.571	, 66.099	, 0.141
3.1010	, 29.779	, 60.338	, 0.125
3.2010	, 30.608	, 60.080	, 0.120
3.3010	, 31.978	, 60.868	, 0.118
3.4010	, 32.856	, 60.699	, 0.114
3.5010	, 33.357	, 59.865	, 0.110
3.6010	, 33.498	, 58.449	, 0.104
3.7010	, 33.486	, 56.849	, 0.098
3.8010	, 33.666	, 55.651	, 0.094
3.9010	, 33.615	, 54.142	, 0.089
4.0010	, 33.458	, 52.543	, 0.084
4.1010	, 33.430	, 51.218	, 0.080
4.2010	, 33.740	, 50.463	, 0.077
4.3010	, 34.307	, 50.118	, 0.075
4.4010	, 35.277	, 50.364	, 0.073
4.5010	, 36.188	, 50.517	, 0.072
4.6010	, 37.069	, 50.622	, 0.070
4.7010	, 37.961	, 50.738	, 0.069
4.8010	, 38.910	, 50.922	, 0.068
4.9010	, 39.956	, 51.225	, 0.067
5.0010	, 41.066	, 51.595	, 0.066
5.1010	, 42.206	, 51.988	, 0.065
5.2010	, 43.343	, 52.362	, 0.064
5.3010	, 44.457	, 52.694	, 0.064
5.4010	, 45.538	, 52.977	, 0.063
5.5010	, 47.013	, 53.698	, 0.063
5.6010	, 48.681	, 54.610	, 0.062
5.7010	, 50.313	, 55.450	, 0.062
5.8010	, 51.952	, 56.270	, 0.062
5.9010	, 53.634	, 57.108	, 0.062
6.0010	, 55.531	, 58.142	, 0.062
6.1010	, 57.405	, 59.119	, 0.062
6.2010	, 59.225	, 60.010	, 0.062
6.3010	, 60.957	, 60.784	, 0.062
6.4010	, 62.619	, 61.467	, 0.062
6.5010	, 64.211	, 62.059	, 0.061
6.6010	, 65.720	, 62.555	, 0.061
6.7010	, 67.150	, 62.963	, 0.060
6.8010	, 71.816	, 66.348	, 0.062
6.9010	, 76.525	, 69.674	, 0.065
7.0010	, 80.843	, 72.555	, 0.066
7.1010	, 84.639	, 74.892	, 0.068
7.2010	, 87.936	, 76.728	, 0.068
7.3010	, 90.766	, 78.112	, 0.069
7.4010	, 93.159	, 79.088	, 0.068
7.5010	, 95.608	, 80.086	, 0.068
7.6010	, 98.305	, 81.262	, 0.068
7.7010	, 100.651	, 82.121	, 0.068
7.8010	, 102.878	, 82.861	, 0.068
7.9010	, 105.971	, 84.272	, 0.068
8.0010	, 109.839	, 86.257	, 0.069
8.1010	, 113.440	, 87.985	, 0.070
8.2010	, 116.750	, 89.448	, 0.070
8.3010	, 119.755	, 90.645	, 0.070
8.4010	, 122.510	, 91.626	, 0.070
8.5010	, 125.284	, 92.599	, 0.070
8.6010	, 127.997	, 93.504	, 0.070
8.7010	, 130.502	, 94.238	, 0.069
8.8010	, 132.767	, 94.784	, 0.069
8.9010	, 134.919	, 95.239	, 0.069
9.0010	, 136.958	, 95.604	, 0.068
9.1010	, 138.750	, 95.791	, 0.067
9.2010	, 140.306	, 95.812	, 0.067
9.3010	, 141.661	, 95.698	, 0.066
9.4010	, 142.778	, 95.426	, 0.065
9.5010	, 143.641	, 94.992	, 0.064
9.6010	, 144.277	, 94.419	, 0.063
9.7010	, 144.809	, 93.791	, 0.062
9.8010	, 145.341	, 93.175	, 0.061
9.9010	, 145.813	, 92.533	, 0.060
 
acceleration, velocity, displacement and normalized Arias intensity time histories:
 
time [s]	accel. [g]	vel. [cm/s]	displ. [cm]	AI
0.000	0.0003721	0.0000000	0.0000000	0.0000000
0.005	0.0003718	0.0018245	0.0000046	0.0000000
0.010	0.0003712	0.0036468	0.0000182	0.0000000
0.015	0.0003703	0.0054654	0.0000410	0.0000000
0.020	0.0003700	0.0072811	0.0000729	0.0000000
0.025	0.0003705	0.0090972	0.0001138	0.0000000
0.030	0.0003701	0.0109133	0.0001639	0.0000000
0.035	0.0003683	0.0127242	0.0002230	0.0000001
0.040	0.0003680	0.0145300	0.0002911	0.0000001
0.045	0.0003695	0.0163388	0.0003683	0.0000001
0.050	0.0003698	0.0181521	0.0004545	0.0000001
0.055	0.0003672	0.0199598	0.0005498	0.0000001
0.060	0.0003651	0.0217558	0.0006541	0.0000001
0.065	0.0003665	0.0235501	0.0007673	0.0000001
0.070	0.0003682	0.0253521	0.0008896	0.0000001
0.075	0.0003666	0.0271543	0.0010208	0.0000001
0.080	0.0003640	0.0289462	0.0011611	0.0000001
0.085	0.0003645	0.0307330	0.0013103	0.0000001
0.090	0.0003664	0.0325256	0.0014684	0.0000001
0.095	0.0003654	0.0343204	0.0016356	0.0000001
0.100	0.0003622	0.0361047	0.0018116	0.0000002
0.105	0.0003614	0.0378793	0.0019966	0.0000002
0.110	0.0003638	0.0396580	0.0021904	0.0000002
0.115	0.0003647	0.0414448	0.0023932	0.0000002
0.120	0.0003621	0.0432273	0.0026049	0.0000002
0.125	0.0003596	0.0449971	0.0028254	0.0000002
0.130	0.0003607	0.0467637	0.0030548	0.0000002
0.135	0.0003623	0.0485368	0.0032931	0.0000002
0.140	0.0003600	0.0503082	0.0035402	0.0000002
0.145	0.0003579	0.0520689	0.0037961	0.0000002
0.150	0.0003605	0.0538310	0.0040609	0.0000002
0.155	0.0003628	0.0556048	0.0043345	0.0000002
0.160	0.0003589	0.0573747	0.0046169	0.0000002
0.165	0.0003539	0.0591228	0.0049082	0.0000003
0.170	0.0003547	0.0608606	0.0052081	0.0000003
0.175	0.0003596	0.0626125	0.0055168	0.0000003
0.180	0.0003608	0.0643791	0.0058343	0.0000003
0.185	0.0003568	0.0661390	0.0061606	0.0000003
0.190	0.0003542	0.0678829	0.0064956	0.0000003
0.195	0.0003561	0.0696252	0.0068394	0.0000003
0.200	0.0003570	0.0713741	0.0071919	0.0000003
0.205	0.0003529	0.0731151	0.0075531	0.0000003
0.210	0.0003493	0.0748374	0.0079230	0.0000003
0.215	0.0003538	0.0765618	0.0083015	0.0000003
0.220	0.0003591	0.0783102	0.0086887	0.0000003
0.225	0.0003528	0.0800560	0.0090846	0.0000003
0.230	0.0003454	0.0817683	0.0094892	0.0000003
0.235	0.0003497	0.0834732	0.0099023	0.0000004
0.240	0.0003553	0.0852023	0.0103239	0.0000004
0.245	0.0003517	0.0869361	0.0107543	0.0000004
0.250	0.0003485	0.0886532	0.0111933	0.0000004
0.255	0.0003528	0.0903731	0.0116408	0.0000004
0.260	0.0003542	0.0921068	0.0120970	0.0000004
0.265	0.0003482	0.0938293	0.0125619	0.0000004
0.270	0.0003457	0.0955311	0.0130353	0.0000004
0.275	0.0003504	0.0972384	0.0135172	0.0000004
0.280	0.0003520	0.0989610	0.0140077	0.0000004
0.285	0.0003476	0.1006766	0.0145068	0.0000004
0.290	0.0003442	0.1023733	0.0150144	0.0000004
0.295	0.0003472	0.1040690	0.0155305	0.0000004
0.300	0.0003524	0.1057849	0.0160552	0.0000004
0.305	0.0003519	0.1075123	0.0165884	0.0000005
0.310	0.0003436	0.1092179	0.0171302	0.0000005
0.315	0.0003386	0.1108908	0.0176805	0.0000005
0.320	0.0003441	0.1125649	0.0182391	0.0000005
0.325	0.0003494	0.1142657	0.0188062	0.0000005
0.330	0.0003466	0.1159727	0.0193818	0.0000005
0.335	0.0003402	0.1176570	0.0199659	0.0000005
0.340	0.0003379	0.1193202	0.0205583	0.0000005
0.345	0.0003406	0.1209844	0.0211591	0.0000005
0.350	0.0003456	0.1226673	0.0217682	0.0000005
0.355	0.0003461	0.1243638	0.0223858	0.0000005
0.360	0.0003405	0.1260476	0.0230118	0.0000005
0.365	0.0003387	0.1277134	0.0236462	0.0000005
0.370	0.0003445	0.1293889	0.0242890	0.0000005
0.375	0.0003446	0.1310787	0.0249401	0.0000005
0.380	0.0003376	0.1327518	0.0255997	0.0000006
0.385	0.0003405	0.1344149	0.0262676	0.0000006
0.390	0.0003482	0.1361038	0.0269439	0.0000006
0.395	0.0003392	0.1377894	0.0276287	0.0000006
0.400	0.0003271	0.1394234	0.0283217	0.0000006
0.405	0.0003342	0.1410451	0.0290229	0.0000006
0.410	0.0003444	0.1427093	0.0297323	0.0000006
0.415	0.0003378	0.1443825	0.0304500	0.0000006
0.420	0.0003317	0.1460244	0.0311760	0.0000006
0.425	0.0003397	0.1476709	0.0319102	0.0000006
0.430	0.0003425	0.1493438	0.0326528	0.0000006
0.435	0.0003292	0.1509911	0.0334036	0.0000006
0.440	0.0003200	0.1525832	0.0341626	0.0000006
0.445	0.0003277	0.1541715	0.0349294	0.0000006
0.450	0.0003378	0.1558036	0.0357044	0.0000006
0.455	0.0003397	0.1574652	0.0364876	0.0000006
0.460	0.0003356	0.1591215	0.0372790	0.0000007
0.465	0.0003312	0.1607568	0.0380787	0.0000007
0.470	0.0003328	0.1623851	0.0388866	0.0000007
0.475	0.0003307	0.1640123	0.0397026	0.0000007
0.480	0.0003188	0.1656051	0.0405266	0.0000007
0.485	0.0003213	0.1671748	0.0413586	0.0000007
0.490	0.0003441	0.1688066	0.0421985	0.0000007
0.495	0.0003549	0.1705209	0.0430468	0.0000007
0.500	0.0003348	0.1722124	0.0439037	0.0000007
0.505	0.0003156	0.1738077	0.0447687	0.0000007
0.510	0.0003225	0.1753727	0.0456417	0.0000007
0.515	0.0003328	0.1769799	0.0465225	0.0000007
0.520	0.0003304	0.1786064	0.0474115	0.0000007
0.525	0.0003267	0.1802180	0.0483086	0.0000007
0.530	0.0003335	0.1818372	0.0492137	0.0000007
0.535	0.0003400	0.1834889	0.0501270	0.0000007
0.540	0.0003291	0.1851299	0.0510486	0.0000008
0.545	0.0003091	0.1866950	0.0519781	0.0000008
0.550	0.0003049	0.1882006	0.0529154	0.0000008
0.555	0.0003312	0.1897605	0.0538603	0.0000008
0.560	0.0003540	0.1914409	0.0548133	0.0000008
0.565	0.0003383	0.1931389	0.0557747	0.0000008
0.570	0.0003089	0.1947263	0.0567444	0.0000008
0.575	0.0003070	0.1962368	0.0577218	0.0000008
0.580	0.0003200	0.1977744	0.0587068	0.0000008
0.585	0.0003149	0.1993314	0.0596996	0.0000008
0.590	0.0003101	0.2008640	0.0607001	0.0000008
0.595	0.0003263	0.2024247	0.0617083	0.0000008
0.600	0.0003484	0.2040794	0.0627246	0.0000008
0.605	0.0003359	0.2057576	0.0637492	0.0000008
0.610	0.0002894	0.2072910	0.0647818	0.0000008
0.615	0.0002796	0.2086864	0.0658217	0.0000008
0.620	0.0003295	0.2101803	0.0668689	0.0000008
0.625	0.0003584	0.2118673	0.0679240	0.0000009
0.630	0.0003183	0.2135268	0.0689875	0.0000009
0.635	0.0002782	0.2149896	0.0700588	0.0000009
0.640	0.0003091	0.2164299	0.0711373	0.0000009
0.645	0.0003588	0.2180677	0.0722236	0.0000009
0.650	0.0003422	0.2197868	0.0733182	0.0000009
0.655	0.0002875	0.2213311	0.0744210	0.0000009
0.660	0.0002879	0.2227423	0.0755312	0.0000009
0.665	0.0003337	0.2242668	0.0766487	0.0000009
0.670	0.0003329	0.2259015	0.0777741	0.0000009
0.675	0.0002975	0.2274474	0.0789075	0.0000009
0.680	0.0003045	0.2289238	0.0800484	0.0000009
0.685	0.0003323	0.2304857	0.0811970	0.0000009
0.690	0.0003203	0.2320864	0.0823534	0.0000009
0.695	0.0002960	0.2335979	0.0835176	0.0000009
0.700	0.0003093	0.2350823	0.0846893	0.0000009
0.705	0.0003275	0.2366442	0.0858686	0.0000009
0.710	0.0002998	0.2381827	0.0870557	0.0000010
0.715	0.0002672	0.2395733	0.0882501	0.0000010
0.720	0.0002859	0.2409299	0.0894513	0.0000010
0.725	0.0003268	0.2424326	0.0906597	0.0000010
0.730	0.0003377	0.2440624	0.0918760	0.0000010
0.735	0.0003110	0.2456532	0.0931003	0.0000010
0.740	0.0002892	0.2471252	0.0943322	0.0000010
0.745	0.0002931	0.2485533	0.0955714	0.0000010
0.750	0.0003000	0.2500079	0.0968178	0.0000010
0.755	0.0002991	0.2514771	0.0980715	0.0000010
0.760	0.0003080	0.2529660	0.0993326	0.0000010
0.765	0.0003330	0.2545380	0.1006014	0.0000010
0.770	0.0003375	0.2561823	0.1018782	0.0000010
0.775	0.0003022	0.2577512	0.1031630	0.0000010
0.780	0.0002821	0.2591842	0.1044554	0.0000010
0.785	0.0002977	0.2606061	0.1057548	0.0000010
0.790	0.0003136	0.2621053	0.1070616	0.0000010
0.795	0.0003258	0.2636733	0.1083761	0.0000010
0.800	0.0003402	0.2653068	0.1096985	0.0000011
0.805	0.0003259	0.2669404	0.1110291	0.0000011
0.810	0.0002758	0.2684158	0.1123675	0.0000011
0.815	0.0002600	0.2697297	0.1137129	0.0000011
0.820	0.0003105	0.2711289	0.1150650	0.0000011
0.825	0.0003481	0.2727442	0.1164247	0.0000011
0.830	0.0003237	0.2743918	0.1177926	0.0000011
0.835	0.0002880	0.2758920	0.1191683	0.0000011
0.840	0.0002888	0.2773064	0.1205513	0.0000011
0.845	0.0003094	0.2787734	0.1219415	0.0000011
0.850	0.0003126	0.2802987	0.1233391	0.0000011
0.855	0.0002922	0.2817818	0.1247443	0.0000011
0.860	0.0002771	0.2831780	0.1261567	0.0000011
0.865	0.0002981	0.2845886	0.1275762	0.0000011
0.870	0.0003303	0.2861298	0.1290030	0.0000011
0.875	0.0003227	0.2877314	0.1304376	0.0000011
0.880	0.0002952	0.2892469	0.1318801	0.0000011
0.885	0.0002873	0.2906756	0.1333299	0.0000011
0.890	0.0002851	0.2920796	0.1347867	0.0000011
0.895	0.0002758	0.2934553	0.1362506	0.0000012
0.900	0.0002985	0.2948636	0.1377214	0.0000012
0.905	0.0003427	0.2964359	0.1391996	0.0000012
0.910	0.0003039	0.2980216	0.1406858	0.0000012
0.915	0.0002343	0.2993415	0.1421792	0.0000012
0.920	0.0002723	0.3005838	0.1436790	0.0000012
0.925	0.0003344	0.3020717	0.1451856	0.0000012
0.930	0.0002988	0.3036247	0.1466999	0.0000012
0.935	0.0002494	0.3049691	0.1482214	0.0000012
0.940	0.0002905	0.3062932	0.1497495	0.0000012
0.945	0.0003426	0.3078458	0.1512849	0.0000012
0.950	0.0003143	0.3094568	0.1528281	0.0000012
0.955	0.0002628	0.3108719	0.1543789	0.0000012
0.960	0.0002669	0.3121710	0.1559365	0.0000012
0.965	0.0003074	0.3135795	0.1575009	0.0000012
0.970	0.0003058	0.3150833	0.1590726	0.0000012
0.975	0.0002569	0.3164631	0.1606514	0.0000012
0.980	0.0002471	0.3176990	0.1622369	0.0000012
0.985	0.0003033	0.3190487	0.1638287	0.0000012
0.990	0.0003315	0.3206056	0.1654279	0.0000012
0.995	0.0003006	0.3221560	0.1670348	0.0000012
1.000	0.0002820	0.3235849	0.1686491	0.0000013
1.005	0.0003004	0.3250132	0.1702706	0.0000013
1.010	0.0002840	0.3264465	0.1718993	0.0000013
1.015	0.0002344	0.3277180	0.1735347	0.0000013
1.020	0.0002468	0.3288981	0.1751762	0.0000013
1.025	0.0003093	0.3302620	0.1768241	0.0000013
1.030	0.0003223	0.3318109	0.1784793	0.0000013
1.035	0.0002908	0.3333145	0.1801421	0.0000013
1.040	0.0002862	0.3347296	0.1818122	0.0000013
1.045	0.0002933	0.3361510	0.1834894	0.0000013
1.050	0.0002599	0.3375077	0.1851736	0.0000013
1.055	0.0002368	0.3387258	0.1868641	0.0000013
1.060	0.0002825	0.3399992	0.1885610	0.0000013
1.065	0.0003128	0.3414591	0.1902646	0.0000013
1.070	0.0002748	0.3429000	0.1919755	0.0000013
1.075	0.0002553	0.3441999	0.1936933	0.0000013
1.080	0.0002913	0.3455404	0.1954176	0.0000013
1.085	0.0003112	0.3470180	0.1971490	0.0000013
1.090	0.0002652	0.3484317	0.1988876	0.0000013
1.095	0.0002349	0.3496583	0.2006328	0.0000013
1.100	0.0002918	0.3509501	0.2023844	0.0000013
1.105	0.0003548	0.3525360	0.2041431	0.0000014
1.110	0.0003149	0.3541786	0.2059099	0.0000014
1.115	0.0002107	0.3554677	0.2076840	0.0000014
1.120	0.0001961	0.3564653	0.2094638	0.0000014
1.125	0.0002956	0.3576712	0.2112492	0.0000014
1.130	0.0003432	0.3592379	0.2130414	0.0000014
1.135	0.0002679	0.3607365	0.2148414	0.0000014
1.140	0.0002188	0.3619301	0.2166480	0.0000014
1.145	0.0002971	0.3631952	0.2184608	0.0000014
1.150	0.0003599	0.3648065	0.2202809	0.0000014
1.155	0.0002849	0.3663878	0.2221088	0.0000014
1.160	0.0001908	0.3675544	0.2239437	0.0000014
1.165	0.0002234	0.3685703	0.2257840	0.0000014
1.170	0.0003251	0.3699155	0.2276302	0.0000014
1.175	0.0003456	0.3715604	0.2294839	0.0000014
1.180	0.0002724	0.3730761	0.2313455	0.0000014
1.185	0.0002180	0.3742787	0.2332139	0.0000014
1.190	0.0002472	0.3754195	0.2350881	0.0000014
1.195	0.0003057	0.3767754	0.2369686	0.0000014
1.200	0.0003079	0.3782801	0.2388563	0.0000014
1.205	0.0002678	0.3796920	0.2407512	0.0000014
1.210	0.0002624	0.3809922	0.2426529	0.0000014
1.215	0.0002875	0.3823408	0.2445612	0.0000014
1.220	0.0002712	0.3837111	0.2464764	0.0000015
1.225	0.0002269	0.3849327	0.2483980	0.0000015
1.230	0.0002346	0.3860647	0.2503255	0.0000015
1.235	0.0002834	0.3873353	0.2522590	0.0000015
1.240	0.0002847	0.3887286	0.2541991	0.0000015
1.245	0.0002696	0.3900879	0.2561462	0.0000015
1.250	0.0002954	0.3914735	0.2581001	0.0000015
1.255	0.0002956	0.3929228	0.2600611	0.0000015
1.260	0.0002421	0.3942414	0.2620290	0.0000015
1.265	0.0002283	0.3953951	0.2640031	0.0000015
1.270	0.0002568	0.3965847	0.2659830	0.0000015
1.275	0.0002464	0.3978188	0.2679690	0.0000015
1.280	0.0002252	0.3989753	0.2699610	0.0000015
1.285	0.0002706	0.4001912	0.2719589	0.0000015
1.290	0.0003231	0.4016472	0.2739635	0.0000015
1.295	0.0002879	0.4031457	0.2759755	0.0000015
1.300	0.0002191	0.4043891	0.2779943	0.0000015
1.305	0.0002115	0.4054452	0.2800189	0.0000015
1.310	0.0002391	0.4065504	0.2820489	0.0000015
1.315	0.0002686	0.4077957	0.2840848	0.0000015
1.320	0.0002788	0.4091383	0.2861271	0.0000015
1.325	0.0002687	0.4104812	0.2881762	0.0000015
1.330	0.0002723	0.4118082	0.2902319	0.0000015
1.335	0.0002887	0.4131843	0.2922944	0.0000015
1.340	0.0002352	0.4144691	0.2943635	0.0000015
