 
PGA:,  0.09 g
PGV:,  19.74 cm/s
PGD:,  23.57 cm
Arias Intensity:,  32.87 cm/s
Significant duration:,  27.69 s
 
 
Damping ratio for spectra:  0.05

 
period [s]	SD. [cm]	PSV [cm/s]	PSA [g]
0.0010	, 0.000	, 0.014	, 0.088
0.1010	, 0.030	, 1.887	, 0.120
0.2010	, 0.167	, 5.229	, 0.167
0.3010	, 0.704	, 14.698	, 0.313
0.4010	, 0.954	, 14.954	, 0.239
0.5010	, 1.535	, 19.256	, 0.246
0.6010	, 2.625	, 27.439	, 0.292
0.7010	, 3.893	, 34.893	, 0.319
0.8010	, 5.235	, 41.062	, 0.328
0.9010	, 5.117	, 35.683	, 0.254
1.0010	, 5.283	, 33.163	, 0.212
1.1010	, 6.372	, 36.365	, 0.212
1.2010	, 5.823	, 30.465	, 0.162
1.3010	, 9.552	, 46.131	, 0.227
1.4010	, 11.795	, 52.897	, 0.242
1.5010	, 12.027	, 50.347	, 0.215
1.6010	, 11.433	, 44.871	, 0.180
1.7010	, 10.424	, 38.503	, 0.145
1.8010	, 11.499	, 40.115	, 0.143
1.9010	, 11.772	, 38.908	, 0.131
2.0010	, 10.989	, 34.505	, 0.110
2.1010	, 10.459	, 31.279	, 0.095
2.2010	, 9.061	, 25.865	, 0.075
2.3010	, 9.343	, 25.512	, 0.071
2.4010	, 10.101	, 26.432	, 0.071
2.5010	, 10.752	, 27.011	, 0.069
2.6010	, 12.250	, 29.591	, 0.073
2.7010	, 13.097	, 30.466	, 0.072
2.8010	, 12.031	, 26.987	, 0.062
2.9010	, 10.737	, 23.254	, 0.051
3.0010	, 10.781	, 22.572	, 0.048
3.1010	, 11.933	, 24.177	, 0.050
3.2010	, 12.430	, 24.400	, 0.049
3.3010	, 12.422	, 23.644	, 0.046
3.4010	, 12.311	, 22.744	, 0.043
3.5010	, 12.236	, 21.959	, 0.040
3.6010	, 12.083	, 21.083	, 0.037
3.7010	, 11.737	, 19.927	, 0.034
3.8010	, 12.057	, 19.931	, 0.034
3.9010	, 12.500	, 20.134	, 0.033
4.0010	, 12.891	, 20.244	, 0.032
4.1010	, 12.849	, 19.685	, 0.031
4.2010	, 12.551	, 18.772	, 0.029
4.3010	, 12.168	, 17.776	, 0.026
4.4010	, 11.897	, 16.985	, 0.025
4.5010	, 11.889	, 16.597	, 0.024
4.6010	, 12.202	, 16.663	, 0.023
4.7010	, 12.802	, 17.110	, 0.023
4.8010	, 13.599	, 17.797	, 0.024
4.9010	, 14.473	, 18.555	, 0.024
5.0010	, 15.288	, 19.208	, 0.025
5.1010	, 15.921	, 19.611	, 0.025
5.2010	, 16.290	, 19.680	, 0.024
5.3010	, 16.335	, 19.362	, 0.023
5.4010	, 16.555	, 19.259	, 0.023
5.5010	, 17.041	, 19.464	, 0.023
5.6010	, 17.895	, 20.075	, 0.023
5.7010	, 18.717	, 20.628	, 0.023
5.8010	, 18.883	, 20.453	, 0.023
5.9010	, 18.490	, 19.687	, 0.021
6.0010	, 17.790	, 18.626	, 0.020
6.1010	, 17.658	, 18.186	, 0.019
6.2010	, 18.322	, 18.565	, 0.019
6.3010	, 19.126	, 19.072	, 0.019
6.4010	, 19.705	, 19.343	, 0.019
6.5010	, 20.068	, 19.395	, 0.019
6.6010	, 20.232	, 19.258	, 0.019
6.7010	, 20.336	, 19.068	, 0.018
6.8010	, 20.833	, 19.247	, 0.018
6.9010	, 21.061	, 19.176	, 0.018
7.0010	, 20.965	, 18.815	, 0.017
7.1010	, 20.517	, 18.154	, 0.016
7.2010	, 19.730	, 17.215	, 0.015
7.3010	, 18.644	, 16.045	, 0.014
7.4010	, 18.429	, 15.645	, 0.014
7.5010	, 19.221	, 16.100	, 0.014
7.6010	, 19.977	, 16.513	, 0.014
7.7010	, 20.681	, 16.874	, 0.014
7.8010	, 21.324	, 17.175	, 0.014
7.9010	, 21.902	, 17.417	, 0.014
8.0010	, 22.412	, 17.600	, 0.014
8.1010	, 22.858	, 17.729	, 0.014
8.2010	, 23.243	, 17.808	, 0.014
8.3010	, 23.573	, 17.843	, 0.014
8.4010	, 23.850	, 17.838	, 0.014
8.5010	, 24.082	, 17.799	, 0.013
8.6010	, 24.271	, 17.730	, 0.013
8.7010	, 24.421	, 17.635	, 0.013
8.8010	, 24.539	, 17.519	, 0.013
8.9010	, 24.628	, 17.385	, 0.013
9.0010	, 24.692	, 17.236	, 0.012
9.1010	, 24.736	, 17.077	, 0.012
9.2010	, 24.765	, 16.912	, 0.012
9.3010	, 24.785	, 16.743	, 0.012
9.4010	, 24.800	, 16.575	, 0.011
9.5010	, 24.814	, 16.410	, 0.011
9.6010	, 24.831	, 16.250	, 0.011
9.7010	, 24.855	, 16.098	, 0.011
9.8010	, 24.888	, 15.955	, 0.010
9.9010	, 24.932	, 15.822	, 0.010
 
acceleration, velocity, displacement and normalized Arias intensity time histories:
 
time [s]	accel. [g]	vel. [cm/s]	displ. [cm]	AI
0.000	-0.0000832	0.0000000	0.0000000	0.0000000
0.005	-0.0000832	-0.0004082	-0.0000010	0.0000000
0.010	-0.0000832	-0.0008164	-0.0000041	0.0000000
0.015	-0.0000831	-0.0012244	-0.0000092	0.0000000
0.020	-0.0000829	-0.0016316	-0.0000163	0.0000000
0.025	-0.0000828	-0.0020380	-0.0000255	0.0000000
0.030	-0.0000826	-0.0024436	-0.0000367	0.0000000
0.035	-0.0000823	-0.0028480	-0.0000499	0.0000000
0.040	-0.0000819	-0.0032507	-0.0000652	0.0000000
0.045	-0.0000816	-0.0036518	-0.0000824	0.0000000
0.050	-0.0000816	-0.0040522	-0.0001017	0.0000000
0.055	-0.0000818	-0.0044529	-0.0001230	0.0000000
0.060	-0.0000819	-0.0048543	-0.0001462	0.0000000
0.065	-0.0000819	-0.0052561	-0.0001715	0.0000000
0.070	-0.0000817	-0.0056573	-0.0001988	0.0000000
0.075	-0.0000815	-0.0060576	-0.0002281	0.0000000
0.080	-0.0000813	-0.0064569	-0.0002594	0.0000000
0.085	-0.0000811	-0.0068552	-0.0002926	0.0000000
0.090	-0.0000805	-0.0072515	-0.0003279	0.0000000
0.095	-0.0000798	-0.0076446	-0.0003651	0.0000000
0.100	-0.0000792	-0.0080344	-0.0004043	0.0000000
0.105	-0.0000794	-0.0084233	-0.0004455	0.0000000
0.110	-0.0000805	-0.0088155	-0.0004886	0.0000000
0.115	-0.0000817	-0.0092132	-0.0005337	0.0000000
0.120	-0.0000817	-0.0096137	-0.0005807	0.0000000
0.125	-0.0000807	-0.0100119	-0.0006298	0.0000000
0.130	-0.0000801	-0.0104063	-0.0006808	0.0000000
0.135	-0.0000802	-0.0107994	-0.0007338	0.0000000
0.140	-0.0000800	-0.0111923	-0.0007888	0.0000000
0.145	-0.0000792	-0.0115826	-0.0008458	0.0000000
0.150	-0.0000786	-0.0119697	-0.0009046	0.0000000
0.155	-0.0000791	-0.0123566	-0.0009655	0.0000000
0.160	-0.0000803	-0.0127474	-0.0010282	0.0000000
0.165	-0.0000808	-0.0131425	-0.0010929	0.0000001
0.170	-0.0000800	-0.0135371	-0.0011596	0.0000001
0.175	-0.0000787	-0.0139263	-0.0012283	0.0000001
0.180	-0.0000774	-0.0143091	-0.0012989	0.0000001
0.185	-0.0000767	-0.0146872	-0.0013714	0.0000001
0.190	-0.0000765	-0.0150629	-0.0014458	0.0000001
0.195	-0.0000764	-0.0154377	-0.0015220	0.0000001
0.200	-0.0000763	-0.0158121	-0.0016001	0.0000001
0.205	-0.0000768	-0.0161876	-0.0016801	0.0000001
0.210	-0.0000779	-0.0165670	-0.0017620	0.0000001
0.215	-0.0000792	-0.0169523	-0.0018458	0.0000001
0.220	-0.0000801	-0.0173428	-0.0019316	0.0000001
