 
PGA:,  0.15 g
PGV:,  18.52 cm/s
PGD:,  7.97 cm
Arias Intensity:,  69.80 cm/s
Significant duration:,  33.80 s
 
 
Damping ratio for spectra:  0.05

 
period [s]	SD. [cm]	PSV [cm/s]	PSA [g]
0.0010	, 0.000	, 0.024	, 0.151
0.1010	, 0.070	, 4.353	, 0.276
0.2010	, 0.381	, 11.920	, 0.380
0.3010	, 0.984	, 20.548	, 0.437
0.4010	, 1.693	, 26.523	, 0.424
0.5010	, 2.100	, 26.333	, 0.337
0.6010	, 2.696	, 28.187	, 0.300
0.7010	, 4.764	, 42.703	, 0.390
0.8010	, 5.638	, 44.222	, 0.354
0.9010	, 6.612	, 46.110	, 0.328
1.0010	, 7.136	, 44.790	, 0.287
1.1010	, 6.319	, 36.060	, 0.210
1.2010	, 5.962	, 31.192	, 0.166
1.3010	, 5.026	, 24.274	, 0.120
1.4010	, 6.261	, 28.081	, 0.128
1.5010	, 6.186	, 25.895	, 0.110
1.6010	, 7.112	, 27.912	, 0.112
1.7010	, 7.194	, 26.573	, 0.100
1.8010	, 7.817	, 27.273	, 0.097
1.9010	, 11.461	, 37.881	, 0.128
2.0010	, 12.690	, 39.848	, 0.128
2.1010	, 14.133	, 42.267	, 0.129
2.2010	, 13.717	, 39.158	, 0.114
2.3010	, 13.237	, 36.146	, 0.101
2.4010	, 12.110	, 31.692	, 0.085
2.5010	, 11.160	, 28.037	, 0.072
2.6010	, 11.345	, 27.405	, 0.067
2.7010	, 14.400	, 33.498	, 0.079
2.8010	, 15.328	, 34.383	, 0.079
2.9010	, 16.277	, 35.255	, 0.078
3.0010	, 16.884	, 35.349	, 0.075
3.1010	, 16.420	, 33.270	, 0.069
3.2010	, 15.103	, 29.646	, 0.059
3.3010	, 16.354	, 31.129	, 0.060
3.4010	, 17.285	, 31.933	, 0.060
3.5010	, 15.977	, 28.673	, 0.052
3.6010	, 17.182	, 29.980	, 0.053
3.7010	, 17.090	, 29.014	, 0.050
3.8010	, 17.298	, 28.594	, 0.048
3.9010	, 17.176	, 27.664	, 0.045
4.0010	, 16.411	, 25.771	, 0.041
4.1010	, 16.558	, 25.368	, 0.040
4.2010	, 16.798	, 25.124	, 0.038
4.3010	, 15.382	, 22.471	, 0.033
4.4010	, 15.593	, 22.261	, 0.032
4.5010	, 16.211	, 22.629	, 0.032
4.6010	, 16.884	, 23.057	, 0.032
4.7010	, 17.753	, 23.728	, 0.032
4.8010	, 18.724	, 24.504	, 0.033
4.9010	, 19.599	, 25.126	, 0.033
5.0010	, 20.185	, 25.360	, 0.032
5.1010	, 20.347	, 25.062	, 0.031
5.2010	, 20.224	, 24.432	, 0.030
5.3010	, 20.927	, 24.805	, 0.030
5.4010	, 21.798	, 25.358	, 0.030
5.5010	, 22.644	, 25.864	, 0.030
5.6010	, 23.243	, 26.074	, 0.030
5.7010	, 23.661	, 26.077	, 0.029
5.8010	, 23.992	, 25.986	, 0.029
5.9010	, 24.132	, 25.695	, 0.028
6.0010	, 24.106	, 25.240	, 0.027
6.1010	, 23.692	, 24.399	, 0.026
6.2010	, 22.872	, 23.175	, 0.024
6.3010	, 22.404	, 22.340	, 0.023
6.4010	, 22.216	, 21.807	, 0.022
6.5010	, 21.867	, 21.135	, 0.021
6.6010	, 22.337	, 21.262	, 0.021
6.7010	, 22.718	, 21.302	, 0.020
6.8010	, 23.114	, 21.354	, 0.020
6.9010	, 23.333	, 21.244	, 0.020
7.0010	, 23.380	, 20.983	, 0.019
7.1010	, 23.273	, 20.593	, 0.019
7.2010	, 23.050	, 20.112	, 0.018
7.3010	, 22.723	, 19.556	, 0.017
7.4010	, 22.292	, 18.925	, 0.016
7.5010	, 21.766	, 18.233	, 0.016
7.6010	, 21.152	, 17.485	, 0.015
7.7010	, 20.499	, 16.725	, 0.014
7.8010	, 20.153	, 16.232	, 0.013
7.9010	, 20.160	, 16.032	, 0.013
8.0010	, 20.101	, 15.785	, 0.013
8.1010	, 19.983	, 15.499	, 0.012
8.2010	, 19.814	, 15.181	, 0.012
8.3010	, 19.598	, 14.834	, 0.011
8.4010	, 19.340	, 14.465	, 0.011
8.5010	, 19.046	, 14.077	, 0.011
8.6010	, 18.721	, 13.676	, 0.010
8.7010	, 18.392	, 13.281	, 0.010
8.8010	, 18.047	, 12.884	, 0.009
8.9010	, 17.680	, 12.480	, 0.009
9.0010	, 17.296	, 12.074	, 0.009
9.1010	, 16.899	, 11.667	, 0.008
9.2010	, 16.491	, 11.261	, 0.008
9.3010	, 16.071	, 10.856	, 0.007
9.4010	, 15.640	, 10.453	, 0.007
9.5010	, 15.201	, 10.053	, 0.007
9.6010	, 14.756	, 9.657	, 0.006
9.7010	, 14.309	, 9.268	, 0.006
9.8010	, 13.862	, 8.887	, 0.006
9.9010	, 13.418	, 8.515	, 0.006
 
acceleration, velocity, displacement and normalized Arias intensity time histories:
 
