 
PGA:,  0.09 g
PGV:,  15.29 cm/s
PGD:,  6.89 cm
Arias Intensity:,  21.72 cm/s
Significant duration:,  20.15 s
 
 
Damping ratio for spectra:  0.05

 
period [s]	SD. [cm]	PSV [cm/s]	PSA [g]
0.0010	, 0.000	, 0.013	, 0.085
0.1010	, 0.026	, 1.597	, 0.101
0.2010	, 0.135	, 4.208	, 0.134
0.3010	, 0.388	, 8.089	, 0.172
0.4010	, 0.721	, 11.297	, 0.180
0.5010	, 1.103	, 13.834	, 0.177
0.6010	, 2.700	, 28.224	, 0.301
0.7010	, 3.924	, 35.173	, 0.321
0.8010	, 5.340	, 41.886	, 0.335
0.9010	, 5.985	, 41.738	, 0.297
1.0010	, 6.142	, 38.551	, 0.247
1.1010	, 6.698	, 38.224	, 0.222
1.2010	, 7.953	, 41.609	, 0.222
1.3010	, 8.216	, 39.679	, 0.195
1.4010	, 8.163	, 36.610	, 0.167
1.5010	, 6.217	, 26.026	, 0.111
1.6010	, 6.491	, 25.476	, 0.102
1.7010	, 7.587	, 28.026	, 0.106
1.8010	, 7.959	, 27.766	, 0.099
1.9010	, 7.695	, 25.433	, 0.086
2.0010	, 7.611	, 23.898	, 0.076
2.1010	, 6.599	, 19.736	, 0.060
2.2010	, 7.190	, 20.525	, 0.060
2.3010	, 7.797	, 21.292	, 0.059
2.4010	, 9.358	, 24.488	, 0.065
2.5010	, 10.867	, 27.301	, 0.070
2.6010	, 10.941	, 26.430	, 0.065
2.7010	, 10.046	, 23.370	, 0.055
2.8010	, 9.508	, 21.329	, 0.049
2.9010	, 10.908	, 23.625	, 0.052
3.0010	, 11.445	, 23.963	, 0.051
3.1010	, 11.899	, 24.109	, 0.050
3.2010	, 12.284	, 24.112	, 0.048
3.3010	, 12.481	, 23.757	, 0.046
3.4010	, 12.565	, 23.213	, 0.044
3.5010	, 12.533	, 22.492	, 0.041
3.6010	, 13.459	, 23.485	, 0.042
3.7010	, 14.677	, 24.917	, 0.043
3.8010	, 14.693	, 24.289	, 0.041
3.9010	, 14.074	, 22.669	, 0.037
4.0010	, 13.846	, 21.744	, 0.035
4.1010	, 13.199	, 20.223	, 0.032
4.2010	, 12.363	, 18.491	, 0.028
4.3010	, 11.576	, 16.910	, 0.025
4.4010	, 11.085	, 15.825	, 0.023
4.5010	, 10.995	, 15.349	, 0.022
4.6010	, 11.250	, 15.363	, 0.021
4.7010	, 11.681	, 15.612	, 0.021
4.8010	, 12.491	, 16.347	, 0.022
4.9010	, 13.417	, 17.201	, 0.022
5.0010	, 14.221	, 17.867	, 0.023
5.1010	, 14.794	, 18.223	, 0.023
5.2010	, 15.083	, 18.221	, 0.022
5.3010	, 15.088	, 17.884	, 0.022
5.4010	, 14.915	, 17.351	, 0.021
5.5010	, 14.520	, 16.584	, 0.019
5.6010	, 13.883	, 15.573	, 0.018
5.7010	, 13.058	, 14.391	, 0.016
5.8010	, 12.132	, 13.141	, 0.015
5.9010	, 11.747	, 12.508	, 0.014
6.0010	, 12.646	, 13.241	, 0.014
6.1010	, 13.465	, 13.867	, 0.015
6.2010	, 13.941	, 14.125	, 0.015
6.3010	, 14.597	, 14.556	, 0.015
6.4010	, 15.509	, 15.223	, 0.015
6.5010	, 16.392	, 15.843	, 0.016
6.6010	, 17.261	, 16.430	, 0.016
6.7010	, 18.130	, 16.999	, 0.016
6.8010	, 18.991	, 17.545	, 0.017
6.9010	, 19.699	, 17.936	, 0.017
7.0010	, 20.142	, 18.077	, 0.017
7.1010	, 20.235	, 17.904	, 0.016
7.2010	, 19.940	, 17.398	, 0.015
7.3010	, 19.300	, 16.610	, 0.015
7.4010	, 18.631	, 15.817	, 0.014
7.5010	, 18.312	, 15.339	, 0.013
7.6010	, 17.760	, 14.681	, 0.012
7.7010	, 16.948	, 13.827	, 0.012
7.8010	, 16.447	, 13.247	, 0.011
7.9010	, 16.154	, 12.847	, 0.010
8.0010	, 15.631	, 12.275	, 0.010
8.1010	, 14.913	, 11.567	, 0.009
8.2010	, 14.344	, 10.989	, 0.009
8.3010	, 14.398	, 10.898	, 0.008
8.4010	, 14.401	, 10.771	, 0.008
8.5010	, 14.355	, 10.610	, 0.008
8.6010	, 14.265	, 10.420	, 0.008
8.7010	, 14.134	, 10.207	, 0.008
8.8010	, 13.971	, 9.974	, 0.007
8.9010	, 13.779	, 9.727	, 0.007
9.0010	, 13.567	, 9.470	, 0.007
9.1010	, 13.339	, 9.209	, 0.006
9.2010	, 13.100	, 8.946	, 0.006
9.3010	, 12.855	, 8.684	, 0.006
9.4010	, 12.608	, 8.427	, 0.006
9.5010	, 12.362	, 8.175	, 0.006
9.6010	, 12.119	, 7.931	, 0.005
9.7010	, 11.882	, 7.696	, 0.005
9.8010	, 11.652	, 7.470	, 0.005
9.9010	, 11.431	, 7.254	, 0.005
 
acceleration, velocity, displacement and normalized Arias intensity time histories:
 
time [s]	accel. [g]	vel. [cm/s]	displ. [cm]	AI
0.000	-0.0000050	0.0000000	0.0000000	0.0000000
0.005	-0.0000050	-0.0000245	-0.0000001	0.0000000
0.010	-0.0000051	-0.0000493	-0.0000002	0.0000000
0.015	-0.0000050	-0.0000740	-0.0000006	0.0000000
0.020	-0.0000050	-0.0000987	-0.0000010	0.0000000
0.025	-0.0000051	-0.0001234	-0.0000015	0.0000000
0.030	-0.0000051	-0.0001482	-0.0000022	0.0000000
0.035	-0.0000051	-0.0001731	-0.0000030	0.0000000
0.040	-0.0000051	-0.0001979	-0.0000040	0.0000000
0.045	-0.0000051	-0.0002227	-0.0000050	0.0000000
0.050	-0.0000051	-0.0002475	-0.0000062	0.0000000
0.055	-0.0000051	-0.0002724	-0.0000075	0.0000000
0.060	-0.0000052	-0.0002977	-0.0000089	0.0000000
0.065	-0.0000053	-0.0003235	-0.0000105	0.0000000
0.070	-0.0000053	-0.0003495	-0.0000121	0.0000000
0.075	-0.0000053	-0.0003756	-0.0000140	0.0000000
0.080	-0.0000052	-0.0004014	-0.0000159	0.0000000
0.085	-0.0000051	-0.0004266	-0.0000180	0.0000000
0.090	-0.0000049	-0.0004511	-0.0000202	0.0000000
0.095	-0.0000051	-0.0004756	-0.0000225	0.0000000
0.100	-0.0000053	-0.0005011	-0.0000249	0.0000000
0.105	-0.0000054	-0.0005274	-0.0000275	0.0000000
0.110	-0.0000054	-0.0005541	-0.0000302	0.0000000
0.115	-0.0000054	-0.0005806	-0.0000330	0.0000000
0.120	-0.0000054	-0.0006071	-0.0000360	0.0000000
0.125	-0.0000053	-0.0006332	-0.0000391	0.0000000
0.130	-0.0000053	-0.0006591	-0.0000423	0.0000000
0.135	-0.0000055	-0.0006856	-0.0000457	0.0000000
0.140	-0.0000055	-0.0007126	-0.0000492	0.0000000
0.145	-0.0000053	-0.0007391	-0.0000528	0.0000000
0.150	-0.0000051	-0.0007647	-0.0000566	0.0000000
0.155	-0.0000052	-0.0007902	-0.0000605	0.0000000
0.160	-0.0000055	-0.0008166	-0.0000645	0.0000000
0.165	-0.0000058	-0.0008443	-0.0000686	0.0000000
0.170	-0.0000060	-0.0008731	-0.0000729	0.0000000
0.175	-0.0000060	-0.0009024	-0.0000774	0.0000000
0.180	-0.0000058	-0.0009313	-0.0000819	0.0000000
0.185	-0.0000055	-0.0009591	-0.0000867	0.0000000
0.190	-0.0000052	-0.0009853	-0.0000915	0.0000000
0.195	-0.0000052	-0.0010108	-0.0000965	0.0000000
0.200	-0.0000054	-0.0010368	-0.0001016	0.0000000
0.205	-0.0000051	-0.0010626	-0.0001069	0.0000000
0.210	-0.0000048	-0.0010869	-0.0001123	0.0000000
0.215	-0.0000048	-0.0011103	-0.0001178	0.0000000
0.220	-0.0000053	-0.0011350	-0.0001234	0.0000000
0.225	-0.0000058	-0.0011620	-0.0001291	0.0000000
0.230	-0.0000061	-0.0011911	-0.0001350	0.0000000
0.235	-0.0000062	-0.0012211	-0.0001410	0.0000000
0.240	-0.0000060	-0.0012509	-0.0001472	0.0000000
