 
PGA:,  0.09 g
PGV:,  9.89 cm/s
PGD:,  5.89 cm
Arias Intensity:,  13.80 cm/s
Significant duration:,  15.80 s
 
 
Damping ratio for spectra:  0.05

 
period [s]	SD. [cm]	PSV [cm/s]	PSA [g]
0.0010	, 0.000	, 0.015	, 0.093
0.1010	, 0.031	, 1.900	, 0.121
0.2010	, 0.124	, 3.861	, 0.123
0.3010	, 0.580	, 12.115	, 0.258
0.4010	, 0.660	, 10.336	, 0.165
0.5010	, 0.737	, 9.245	, 0.118
0.6010	, 0.999	, 10.445	, 0.111
0.7010	, 1.555	, 13.940	, 0.127
0.8010	, 1.883	, 14.769	, 0.118
0.9010	, 4.063	, 28.333	, 0.201
1.0010	, 6.430	, 40.363	, 0.258
1.1010	, 6.349	, 36.230	, 0.211
1.2010	, 5.217	, 27.294	, 0.146
1.3010	, 4.938	, 23.847	, 0.117
1.4010	, 6.095	, 27.334	, 0.125
1.5010	, 5.805	, 24.302	, 0.104
1.6010	, 4.774	, 18.736	, 0.075
1.7010	, 4.818	, 17.796	, 0.067
1.8010	, 4.960	, 17.303	, 0.062
1.9010	, 5.409	, 17.877	, 0.060
2.0010	, 5.610	, 17.616	, 0.056
2.1010	, 5.602	, 16.753	, 0.051
2.2010	, 6.290	, 17.957	, 0.052
2.3010	, 6.921	, 18.898	, 0.053
2.4010	, 7.317	, 19.148	, 0.051
2.5010	, 7.454	, 18.727	, 0.048
2.6010	, 7.325	, 17.696	, 0.044
2.7010	, 7.371	, 17.146	, 0.041
2.8010	, 7.723	, 17.323	, 0.040
2.9010	, 7.723	, 16.728	, 0.037
3.0010	, 7.549	, 15.806	, 0.034
3.1010	, 7.208	, 14.605	, 0.030
3.2010	, 6.767	, 13.282	, 0.027
3.3010	, 6.657	, 12.670	, 0.025
3.4010	, 7.555	, 13.957	, 0.026
3.5010	, 8.081	, 14.503	, 0.027
3.6010	, 8.257	, 14.407	, 0.026
3.7010	, 8.141	, 13.820	, 0.024
3.8010	, 7.826	, 12.936	, 0.022
3.9010	, 7.424	, 11.957	, 0.020
4.0010	, 7.043	, 11.061	, 0.018
4.1010	, 6.760	, 10.357	, 0.016
4.2010	, 6.594	, 9.862	, 0.015
4.3010	, 6.511	, 9.512	, 0.014
4.4010	, 6.448	, 9.206	, 0.013
4.5010	, 6.336	, 8.845	, 0.013
4.6010	, 6.584	, 8.992	, 0.013
4.7010	, 7.178	, 9.594	, 0.013
4.8010	, 7.762	, 10.158	, 0.014
4.9010	, 8.292	, 10.631	, 0.014
5.0010	, 8.736	, 10.976	, 0.014
5.1010	, 9.069	, 11.170	, 0.014
5.2010	, 9.302	, 11.237	, 0.014
5.3010	, 9.461	, 11.215	, 0.014
5.4010	, 9.523	, 11.079	, 0.013
5.5010	, 9.471	, 10.817	, 0.013
5.6010	, 9.310	, 10.444	, 0.012
5.7010	, 9.490	, 10.459	, 0.012
5.8010	, 9.769	, 10.581	, 0.012
5.9010	, 9.927	, 10.570	, 0.011
6.0010	, 10.071	, 10.545	, 0.011
6.1010	, 10.014	, 10.313	, 0.011
6.2010	, 10.037	, 10.170	, 0.011
6.3010	, 9.938	, 9.910	, 0.010
6.4010	, 9.754	, 9.575	, 0.010
6.5010	, 9.518	, 9.199	, 0.009
6.6010	, 9.291	, 8.844	, 0.009
6.7010	, 9.080	, 8.514	, 0.008
6.8010	, 9.012	, 8.326	, 0.008
6.9010	, 9.287	, 8.455	, 0.008
7.0010	, 9.541	, 8.563	, 0.008
7.1010	, 9.788	, 8.660	, 0.008
7.2010	, 10.045	, 8.765	, 0.008
7.3010	, 10.376	, 8.929	, 0.008
7.4010	, 10.783	, 9.154	, 0.008
7.5010	, 11.188	, 9.371	, 0.008
7.6010	, 11.573	, 9.567	, 0.008
7.7010	, 11.927	, 9.731	, 0.008
7.8010	, 12.245	, 9.863	, 0.008
7.9010	, 12.549	, 9.979	, 0.008
8.0010	, 12.787	, 10.042	, 0.008
8.1010	, 12.912	, 10.014	, 0.008
8.2010	, 13.100	, 10.037	, 0.008
8.3010	, 13.335	, 10.093	, 0.008
8.4010	, 13.449	, 10.059	, 0.008
8.5010	, 13.455	, 9.945	, 0.007
8.6010	, 13.394	, 9.784	, 0.007
8.7010	, 13.333	, 9.628	, 0.007
8.8010	, 13.235	, 9.449	, 0.007
8.9010	, 13.179	, 9.303	, 0.007
9.0010	, 13.049	, 9.109	, 0.006
9.1010	, 12.834	, 8.861	, 0.006
9.2010	, 12.523	, 8.551	, 0.006
9.3010	, 12.125	, 8.191	, 0.006
9.4010	, 11.984	, 8.010	, 0.005
9.5010	, 12.030	, 7.955	, 0.005
9.6010	, 12.053	, 7.888	, 0.005
9.7010	, 12.037	, 7.796	, 0.005
9.8010	, 11.972	, 7.675	, 0.005
9.9010	, 11.895	, 7.549	, 0.005
 
acceleration, velocity, displacement and normalized Arias intensity time histories:
 
time [s]	accel. [g]	vel. [cm/s]	displ. [cm]	AI
0.000	0.0000055	0.0000000	0.0000000	0.0000000
0.004	0.0000055	0.0000215	0.0000000	0.0000000
0.008	0.0000054	0.0000429	0.0000002	0.0000000
0.012	0.0000054	0.0000642	0.0000004	0.0000000
0.016	0.0000054	0.0000854	0.0000007	0.0000000
0.020	0.0000055	0.0001067	0.0000011	0.0000000
0.024	0.0000055	0.0001282	0.0000015	0.0000000
0.028	0.0000054	0.0001496	0.0000021	0.0000000
0.032	0.0000054	0.0001708	0.0000027	0.0000000
0.036	0.0000054	0.0001918	0.0000035	0.0000000
0.040	0.0000054	0.0002130	0.0000043	0.0000000
0.044	0.0000055	0.0002345	0.0000052	0.0000000
0.048	0.0000055	0.0002562	0.0000061	0.0000000
0.052	0.0000055	0.0002778	0.0000072	0.0000000
0.056	0.0000054	0.0002991	0.0000084	0.0000000
0.060	0.0000054	0.0003203	0.0000096	0.0000000
0.064	0.0000055	0.0003416	0.0000109	0.0000000
0.068	0.0000055	0.0003632	0.0000123	0.0000000
0.072	0.0000054	0.0003847	0.0000138	0.0000000
0.076	0.0000054	0.0004059	0.0000154	0.0000000
