 
PGA:,  0.07 g
PGV:,  26.62 cm/s
PGD:,  22.97 cm
Arias Intensity:,  33.60 cm/s
Significant duration:,  44.32 s
 
 
Damping ratio for spectra:  0.05

 
period [s]	SD. [cm]	PSV [cm/s]	PSA [g]
0.0010	, 0.000	, 0.011	, 0.071
0.1010	, 0.024	, 1.507	, 0.096
0.2010	, 0.172	, 5.370	, 0.171
0.3010	, 0.322	, 6.727	, 0.143
0.4010	, 0.794	, 12.445	, 0.199
0.5010	, 0.994	, 12.467	, 0.159
0.6010	, 1.071	, 11.195	, 0.119
0.7010	, 1.775	, 15.905	, 0.145
0.8010	, 1.654	, 12.974	, 0.104
0.9010	, 1.906	, 13.293	, 0.094
1.0010	, 2.322	, 14.573	, 0.093
1.1010	, 3.117	, 17.788	, 0.103
1.2010	, 3.723	, 19.479	, 0.104
1.3010	, 4.907	, 23.696	, 0.117
1.4010	, 5.136	, 23.033	, 0.105
1.5010	, 8.211	, 34.370	, 0.147
1.6010	, 8.966	, 35.187	, 0.141
1.7010	, 9.265	, 34.224	, 0.129
1.8010	, 10.766	, 37.561	, 0.134
1.9010	, 13.370	, 44.191	, 0.149
2.0010	, 15.406	, 48.375	, 0.155
2.1010	, 15.268	, 45.659	, 0.139
2.2010	, 16.025	, 45.748	, 0.133
2.3010	, 22.441	, 61.279	, 0.171
2.4010	, 27.386	, 71.667	, 0.191
2.5010	, 28.028	, 70.413	, 0.180
2.6010	, 26.493	, 63.999	, 0.158
2.7010	, 23.405	, 54.445	, 0.129
2.8010	, 20.135	, 45.168	, 0.103
2.9010	, 16.850	, 36.494	, 0.081
3.0010	, 16.213	, 33.945	, 0.072
3.1010	, 18.945	, 38.386	, 0.079
3.2010	, 20.106	, 39.466	, 0.079
3.3010	, 20.469	, 38.961	, 0.076
3.4010	, 20.751	, 38.337	, 0.072
3.5010	, 21.049	, 37.776	, 0.069
3.6010	, 22.013	, 38.408	, 0.068
3.7010	, 23.355	, 39.650	, 0.069
3.8010	, 24.921	, 41.195	, 0.069
3.9010	, 27.295	, 43.963	, 0.072
4.0010	, 29.505	, 46.335	, 0.074
4.1010	, 31.949	, 48.949	, 0.076
4.2010	, 36.921	, 55.220	, 0.084
4.3010	, 41.008	, 59.907	, 0.089
4.4010	, 45.845	, 65.451	, 0.095
4.5010	, 50.585	, 70.614	, 0.100
4.6010	, 54.986	, 75.090	, 0.105
4.7010	, 59.512	, 79.541	, 0.108
4.8010	, 64.330	, 84.190	, 0.112
4.9010	, 69.400	, 88.972	, 0.116
5.0010	, 74.469	, 93.561	, 0.120
5.1010	, 79.156	, 97.500	, 0.122
5.2010	, 83.321	, 100.658	, 0.124
5.3010	, 86.815	, 102.900	, 0.124
5.4010	, 89.713	, 104.367	, 0.124
5.5010	, 91.758	, 104.805	, 0.122
5.6010	, 93.313	, 104.678	, 0.120
5.7010	, 95.499	, 105.252	, 0.118
5.8010	, 97.900	, 106.037	, 0.117
5.9010	, 99.786	, 106.249	, 0.115
6.0010	, 101.110	, 105.865	, 0.113
6.1010	, 101.789	, 104.828	, 0.110
6.2010	, 101.778	, 103.127	, 0.107
6.3010	, 101.105	, 100.819	, 0.102
6.4010	, 99.731	, 97.895	, 0.098
6.5010	, 97.602	, 94.332	, 0.093
6.6010	, 94.689	, 90.130	, 0.087
6.7010	, 91.006	, 85.332	, 0.082
6.8010	, 86.623	, 80.028	, 0.075
6.9010	, 81.680	, 74.367	, 0.069
7.0010	, 76.434	, 68.597	, 0.063
7.1010	, 73.086	, 64.669	, 0.058
7.2010	, 69.338	, 60.501	, 0.054
7.3010	, 65.312	, 56.207	, 0.049
7.4010	, 61.061	, 51.838	, 0.045
7.5010	, 56.678	, 47.476	, 0.041
7.6010	, 53.079	, 43.877	, 0.037
7.7010	, 50.398	, 41.119	, 0.034
7.8010	, 49.064	, 39.518	, 0.032
7.9010	, 47.475	, 37.754	, 0.031
8.0010	, 45.716	, 35.901	, 0.029
8.1010	, 43.839	, 34.002	, 0.027
8.2010	, 42.649	, 32.676	, 0.026
8.3010	, 42.112	, 31.875	, 0.025
8.4010	, 41.401	, 30.964	, 0.024
8.5010	, 40.532	, 29.957	, 0.023
8.6010	, 39.525	, 28.874	, 0.022
8.7010	, 40.874	, 29.516	, 0.022
8.8010	, 42.359	, 30.241	, 0.022
8.9010	, 43.649	, 30.811	, 0.022
9.0010	, 44.710	, 31.210	, 0.022
9.1010	, 45.505	, 31.416	, 0.022
9.2010	, 46.011	, 31.420	, 0.022
9.3010	, 46.229	, 31.229	, 0.022
9.4010	, 46.150	, 30.845	, 0.021
9.5010	, 45.810	, 30.295	, 0.020
9.6010	, 45.220	, 29.593	, 0.020
9.7010	, 46.049	, 29.825	, 0.020
9.8010	, 47.093	, 30.190	, 0.020
9.9010	, 47.938	, 30.422	, 0.020
 
acceleration, velocity, displacement and normalized Arias intensity time histories:
 
time [s]	accel. [g]	vel. [cm/s]	displ. [cm]	AI
0.000	0.0000070	0.0000000	0.0000000	0.0000000
0.005	0.0000072	0.0000349	0.0000001	0.0000000
0.010	0.0000071	0.0000700	0.0000003	0.0000000
0.015	0.0000067	0.0001040	0.0000008	0.0000000
0.020	0.0000067	0.0001369	0.0000014	0.0000000
0.025	0.0000069	0.0001702	0.0000022	0.0000000
0.030	0.0000069	0.0002042	0.0000031	0.0000000
0.035	0.0000067	0.0002377	0.0000042	0.0000000
0.040	0.0000065	0.0002702	0.0000055	0.0000000
0.045	0.0000065	0.0003021	0.0000069	0.0000000
0.050	0.0000070	0.0003353	0.0000085	0.0000000
0.055	0.0000072	0.0003699	0.0000103	0.0000000
0.060	0.0000068	0.0004042	0.0000122	0.0000000
0.065	0.0000062	0.0004360	0.0000143	0.0000000
0.070	0.0000056	0.0004650	0.0000165	0.0000000
0.075	0.0000060	0.0004936	0.0000189	0.0000000
0.080	0.0000061	0.0005235	0.0000215	0.0000000
0.085	0.0000057	0.0005525	0.0000242	0.0000000
0.090	0.0000058	0.0005807	0.0000270	0.0000000
0.095	0.0000063	0.0006103	0.0000300	0.0000000
0.100	0.0000070	0.0006428	0.0000331	0.0000000
0.105	0.0000068	0.0006766	0.0000364	0.0000000
0.110	0.0000056	0.0007070	0.0000399	0.0000000
0.115	0.0000049	0.0007326	0.0000435	0.0000000
0.120	0.0000065	0.0007606	0.0000472	0.0000000
0.125	0.0000075	0.0007950	0.0000511	0.0000000
0.130	0.0000065	0.0008293	0.0000552	0.0000000
0.135	0.0000057	0.0008592	0.0000594	0.0000000
0.140	0.0000063	0.0008886	0.0000637	0.0000000
0.145	0.0000065	0.0009201	0.0000683	0.0000000
0.150	0.0000060	0.0009508	0.0000729	0.0000000
0.155	0.0000060	0.0009802	0.0000778	0.0000000
0.160	0.0000066	0.0010111	0.0000827	0.0000000
0.165	0.0000069	0.0010444	0.0000879	0.0000000
0.170	0.0000058	0.0010756	0.0000932	0.0000000
0.175	0.0000038	0.0010991	0.0000986	0.0000000
0.180	0.0000037	0.0011173	0.0001042	0.0000000
0.185	0.0000060	0.0011410	0.0001098	0.0000000
0.190	0.0000064	0.0011714	0.0001156	0.0000000
0.195	0.0000055	0.0012007	0.0001215	0.0000000
0.200	0.0000060	0.0012290	0.0001276	0.0000000
0.205	0.0000078	0.0012630	0.0001338	0.0000000
0.210	0.0000076	0.0013007	0.0001402	0.0000000
0.215	0.0000055	0.0013327	0.0001468	0.0000000
0.220	0.0000053	0.0013591	0.0001535	0.0000000
0.225	0.0000067	0.0013885	0.0001604	0.0000000
0.230	0.0000074	0.0014231	0.0001674	0.0000000
0.235	0.0000057	0.0014553	0.0001746	0.0000000
0.240	0.0000045	0.0014804	0.0001820	0.0000000
0.245	0.0000046	0.0015028	0.0001894	0.0000000
0.250	0.0000043	0.0015249	0.0001970	0.0000000
0.255	0.0000045	0.0015466	0.0002047	0.0000000
0.260	0.0000068	0.0015744	0.0002125	0.0000000
0.265	0.0000081	0.0016110	0.0002205	0.0000000
0.270	0.0000072	0.0016485	0.0002286	0.0000000
0.275	0.0000057	0.0016800	0.0002369	0.0000000
0.280	0.0000051	0.0017064	0.0002454	0.0000000
0.285	0.0000058	0.0017329	0.0002540	0.0000000
0.290	0.0000068	0.0017637	0.0002627	0.0000000
0.295	0.0000075	0.0017987	0.0002716	0.0000000
0.300	0.0000074	0.0018351	0.0002807	0.0000000
0.305	0.0000049	0.0018653	0.0002900	0.0000000
0.310	0.0000014	0.0018808	0.0002993	0.0000000
0.315	0.0000021	0.0018893	0.0003088	0.0000000
0.320	0.0000073	0.0019123	0.0003183	0.0000000
0.325	0.0000103	0.0019554	0.0003279	0.0000000
0.330	0.0000066	0.0019968	0.0003378	0.0000000
0.335	0.0000015	0.0020165	0.0003478	0.0000000
0.340	0.0000039	0.0020296	0.0003580	0.0000000
0.345	0.0000079	0.0020585	0.0003682	0.0000000
0.350	0.0000056	0.0020916	0.0003786	0.0000000
0.355	0.0000026	0.0021118	0.0003891	0.0000000
0.360	0.0000059	0.0021324	0.0003997	0.0000000
0.365	0.0000103	0.0021720	0.0004104	0.0000000
0.370	0.0000079	0.0022165	0.0004214	0.0000000
0.375	0.0000035	0.0022444	0.0004326	0.0000000
0.380	0.0000063	0.0022683	0.0004438	0.0000000
0.385	0.0000115	0.0023119	0.0004553	0.0000000
0.390	0.0000110	0.0023672	0.0004670	0.0000000
0.395	0.0000054	0.0024075	0.0004789	0.0000000
0.400	0.0000028	0.0024276	0.0004910	0.0000000
0.405	0.0000053	0.0024476	0.0005032	0.0000000
0.410	0.0000047	0.0024723	0.0005155	0.0000000
0.415	0.0000010	0.0024863	0.0005279	0.0000000
0.420	-0.0000000	0.0024886	0.0005403	0.0000000
0.425	0.0000046	0.0024999	0.0005528	0.0000000
0.430	0.0000123	0.0025414	0.0005654	0.0000000
0.435	0.0000133	0.0026042	0.0005783	0.0000000
0.440	0.0000077	0.0026558	0.0005914	0.0000000
0.445	0.0000041	0.0026846	0.0006048	0.0000000
0.450	0.0000073	0.0027124	0.0006183	0.0000000
0.455	0.0000105	0.0027561	0.0006319	0.0000000
0.460	0.0000035	0.0027905	0.0006458	0.0000000
0.465	-0.0000043	0.0027886	0.0006598	0.0000000
0.470	0.0000023	0.0027838	0.0006737	0.0000000
0.475	0.0000099	0.0028138	0.0006877	0.0000000
0.480	0.0000097	0.0028619	0.0007019	0.0000000
0.485	0.0000053	0.0028987	0.0007163	0.0000000
0.490	0.0000021	0.0029171	0.0007308	0.0000000
0.495	0.0000034	0.0029306	0.0007454	0.0000000
0.500	0.0000080	0.0029586	0.0007602	0.0000000
0.505	0.0000120	0.0030079	0.0007751	0.0000000
0.510	0.0000055	0.0030508	0.0007902	0.0000000
0.515	-0.0000030	0.0030568	0.0008055	0.0000000
0.520	0.0000013	0.0030526	0.0008208	0.0000000
0.525	0.0000062	0.0030710	0.0008361	0.0000000
0.530	0.0000056	0.0031000	0.0008515	0.0000000
0.535	0.0000054	0.0031269	0.0008671	0.0000000
0.540	0.0000063	0.0031556	0.0008828	0.0000000
0.545	0.0000067	0.0031876	0.0008986	0.0000000
0.550	0.0000063	0.0032193	0.0009146	0.0000000
0.555	0.0000057	0.0032488	0.0009308	0.0000000
0.560	0.0000068	0.0032796	0.0009471	0.0000000
0.565	0.0000067	0.0033129	0.0009636	0.0000000
0.570	0.0000027	0.0033361	0.0009802	0.0000000
0.575	0.0000033	0.0033509	0.0009970	0.0000000
0.580	0.0000050	0.0033712	0.0010138	0.0000000
0.585	0.0000032	0.0033914	0.0010307	0.0000000
0.590	0.0000019	0.0034039	0.0010477	0.0000000
0.595	0.0000067	0.0034251	0.0010647	0.0000000
0.600	0.0000110	0.0034687	0.0010820	0.0000000
0.605	0.0000108	0.0035222	0.0010994	0.0000000
0.610	0.0000022	0.0035539	0.0011171	0.0000000
0.615	0.0000000	0.0035593	0.0011349	0.0000000
0.620	0.0000112	0.0035868	0.0011528	0.0000000
0.625	0.0000193	0.0036616	0.0011709	0.0000000
0.630	0.0000133	0.0037414	0.0011894	0.0000000
0.635	0.0000052	0.0037868	0.0012082	0.0000000
0.640	0.0000073	0.0038175	0.0012272	0.0000000
0.645	0.0000134	0.0038683	0.0012465	0.0000000
0.650	0.0000095	0.0039245	0.0012659	0.0000000
0.655	0.0000046	0.0039592	0.0012856	0.0000000
0.660	0.0000085	0.0039914	0.0013055	0.0000000
0.665	0.0000146	0.0040480	0.0013256	0.0000000
0.670	0.0000158	0.0041226	0.0013460	0.0000000
0.675	0.0000108	0.0041877	0.0013668	0.0000000
0.680	0.0000086	0.0042352	0.0013879	0.0000000
0.685	0.0000065	0.0042724	0.0014091	0.0000000
0.690	0.0000015	0.0042921	0.0014306	0.0000000
0.695	0.0000076	0.0043146	0.0014521	0.0000000
0.700	0.0000222	0.0043878	0.0014738	0.0000000
0.705	0.0000238	0.0045007	0.0014961	0.0000000
0.710	0.0000058	0.0045734	0.0015187	0.0000000
0.715	-0.0000044	0.0045768	0.0015416	0.0000000
0.720	0.0000104	0.0045915	0.0015645	0.0000000
0.725	0.0000259	0.0046807	0.0015877	0.0000000
0.730	0.0000239	0.0048027	0.0016114	0.0000000
0.735	0.0000099	0.0048855	0.0016356	0.0000000
0.740	-0.0000003	0.0049089	0.0016601	0.0000000
0.745	-0.0000039	0.0048986	0.0016846	0.0000000
0.750	0.0000052	0.0049017	0.0017091	0.0000000
0.755	0.0000172	0.0049567	0.0017338	0.0000000
0.760	0.0000174	0.0050415	0.0017588	0.0000000
0.765	0.0000153	0.0051217	0.0017842	0.0000000
0.770	0.0000143	0.0051945	0.0018100	0.0000000
0.775	0.0000097	0.0052534	0.0018361	0.0000000
0.780	0.0000111	0.0053043	0.0018625	0.0000000
0.785	0.0000201	0.0053808	0.0018892	0.0000000
0.790	0.0000240	0.0054889	0.0019164	0.0000000
0.795	0.0000187	0.0055935	0.0019441	0.0000000
0.800	0.0000048	0.0056510	0.0019722	0.0000000
0.805	-0.0000039	0.0056531	0.0020005	0.0000000
0.810	0.0000059	0.0056579	0.0020287	0.0000000
0.815	0.0000182	0.0057170	0.0020572	0.0000000
0.820	0.0000185	0.0058071	0.0020860	0.0000000
0.825	0.0000124	0.0058831	0.0021152	0.0000000
0.830	0.0000066	0.0059297	0.0021447	0.0000000
0.835	0.0000097	0.0059697	0.0021745	0.0000000
0.840	0.0000179	0.0060373	0.0022045	0.0000000
0.845	0.0000157	0.0061197	0.0022349	0.0000000
0.850	0.0000121	0.0061878	0.0022657	0.0000000
0.855	0.0000120	0.0062470	0.0022968	0.0000000
0.860	0.0000105	0.0063022	0.0023281	0.0000000
0.865	0.0000058	0.0063422	0.0023597	0.0000000
0.870	0.0000092	0.0063789	0.0023915	0.0000000
0.875	0.0000201	0.0064507	0.0024236	0.0000000
0.880	0.0000248	0.0065606	0.0024562	0.0000000
0.885	0.0000174	0.0066639	0.0024892	0.0000000
0.890	-0.0000005	0.0067052	0.0025226	0.0000000
0.895	-0.0000150	0.0066673	0.0025561	0.0000000
0.900	-0.0000032	0.0066228	0.0025893	0.0000000
0.905	0.0000274	0.0066822	0.0026226	0.0000000
0.910	0.0000284	0.0068191	0.0026563	0.0000000
0.915	0.0000003	0.0068896	0.0026906	0.0000000
0.920	-0.0000054	0.0068771	0.0027250	0.0000000
0.925	0.0000064	0.0068796	0.0027594	0.0000000
0.930	0.0000071	0.0069127	0.0027939	0.0000000
0.935	0.0000095	0.0069533	0.0028285	0.0000000
0.940	0.0000148	0.0070127	0.0028634	0.0000000
0.945	0.0000030	0.0070564	0.0028986	0.0000000
0.950	-0.0000054	0.0070505	0.0029339	0.0000000
0.955	0.0000083	0.0070575	0.0029692	0.0000000
0.960	0.0000243	0.0071374	0.0030046	0.0000000
0.965	0.0000297	0.0072699	0.0030407	0.0000000
0.970	0.0000227	0.0073984	0.0030773	0.0000000
0.975	0.0000147	0.0074901	0.0031146	0.0000000
0.980	0.0000126	0.0075570	0.0031522	0.0000000
0.985	0.0000173	0.0076301	0.0031901	0.0000000
0.990	0.0000220	0.0077265	0.0032285	0.0000000
0.995	0.0000203	0.0078302	0.0032674	0.0000000
1.000	0.0000164	0.0079202	0.0033068	0.0000000
1.005	0.0000236	0.0080185	0.0033466	0.0000000
1.010	0.0000234	0.0081338	0.0033870	0.0000000
