 
PGA:,  0.08 g
PGV:,  35.87 cm/s
PGD:,  28.35 cm
Arias Intensity:,  65.59 cm/s
Significant duration:,  48.68 s
 
 
Damping ratio for spectra:  0.05

 
period [s]	SD. [cm]	PSV [cm/s]	PSA [g]
0.0010	, 0.000	, 0.012	, 0.080
0.1010	, 0.029	, 1.792	, 0.114
0.2010	, 0.220	, 6.885	, 0.219
0.3010	, 0.403	, 8.411	, 0.179
0.4010	, 1.047	, 16.412	, 0.262
0.5010	, 1.196	, 14.997	, 0.192
0.6010	, 1.300	, 13.591	, 0.145
0.7010	, 1.887	, 16.911	, 0.155
0.8010	, 1.987	, 15.587	, 0.125
0.9010	, 3.670	, 25.593	, 0.182
1.0010	, 5.132	, 32.212	, 0.206
1.1010	, 4.423	, 25.243	, 0.147
1.2010	, 4.026	, 21.060	, 0.112
1.3010	, 5.582	, 26.960	, 0.133
1.4010	, 6.554	, 29.393	, 0.134
1.5010	, 9.778	, 40.931	, 0.175
1.6010	, 11.404	, 44.757	, 0.179
1.7010	, 12.875	, 47.559	, 0.179
1.8010	, 15.802	, 55.129	, 0.196
1.9010	, 16.570	, 54.769	, 0.185
2.0010	, 17.224	, 54.083	, 0.173
2.1010	, 20.949	, 62.650	, 0.191
2.2010	, 25.846	, 73.782	, 0.215
2.3010	, 33.527	, 91.549	, 0.255
2.4010	, 38.349	, 100.355	, 0.268
2.5010	, 40.362	, 101.400	, 0.260
2.6010	, 37.745	, 91.181	, 0.225
2.7010	, 37.926	, 88.225	, 0.209
2.8010	, 43.327	, 97.190	, 0.222
2.9010	, 46.702	, 101.150	, 0.223
3.0010	, 51.292	, 107.391	, 0.229
3.1010	, 62.216	, 126.061	, 0.260
3.2010	, 72.715	, 142.731	, 0.286
3.3010	, 76.692	, 145.976	, 0.283
3.4010	, 76.707	, 141.713	, 0.267
3.5010	, 77.149	, 138.458	, 0.253
3.6010	, 77.956	, 136.021	, 0.242
3.7010	, 76.184	, 129.338	, 0.224
3.8010	, 74.026	, 122.368	, 0.206
3.9010	, 73.170	, 117.852	, 0.193
4.0010	, 71.863	, 112.855	, 0.181
4.1010	, 68.835	, 105.463	, 0.165
4.2010	, 75.139	, 112.382	, 0.171
4.3010	, 76.462	, 111.701	, 0.166
4.4010	, 74.749	, 106.717	, 0.155
4.5010	, 72.273	, 100.890	, 0.144
4.6010	, 70.026	, 95.628	, 0.133
4.7010	, 67.483	, 90.196	, 0.123
4.8010	, 62.964	, 82.403	, 0.110
4.9010	, 61.916	, 79.378	, 0.104
5.0010	, 69.440	, 87.244	, 0.112
5.1010	, 74.485	, 91.748	, 0.115
5.2010	, 77.057	, 93.091	, 0.115
5.3010	, 79.111	, 93.769	, 0.113
5.4010	, 79.137	, 92.063	, 0.109
5.5010	, 87.949	, 100.454	, 0.117
