 
PGA:,  0.23 g
PGV:,  39.57 cm/s
PGD:,  63.77 cm
Arias Intensity:,  93.85 cm/s
Significant duration:,  22.33 s
 
 
Damping ratio for spectra:  0.05

 
period [s]	SD. [cm]	PSV [cm/s]	PSA [g]
0.0010	, 0.000	, 0.036	, 0.229
0.1010	, 0.115	, 7.170	, 0.455
0.2010	, 0.415	, 12.971	, 0.413
0.3010	, 1.490	, 31.109	, 0.662
0.4010	, 2.801	, 43.895	, 0.701
0.5010	, 4.062	, 50.946	, 0.651
0.6010	, 3.723	, 38.922	, 0.415
0.7010	, 5.181	, 46.443	, 0.424
0.8010	, 4.836	, 37.933	, 0.303
0.9010	, 5.548	, 38.691	, 0.275
1.0010	, 7.174	, 45.032	, 0.288
1.1010	, 9.047	, 51.631	, 0.300
1.2010	, 9.280	, 48.550	, 0.259
1.3010	, 8.752	, 42.266	, 0.208
1.4010	, 9.857	, 44.205	, 0.202
1.5010	, 8.750	, 36.627	, 0.156
1.6010	, 9.024	, 35.415	, 0.142
1.7010	, 11.461	, 42.336	, 0.159
1.8010	, 13.203	, 46.060	, 0.164
1.9010	, 13.868	, 45.836	, 0.154
2.0010	, 12.729	, 39.971	, 0.128
2.1010	, 10.875	, 32.522	, 0.099
2.2010	, 11.767	, 33.590	, 0.098
2.3010	, 11.862	, 32.390	, 0.090
2.4010	, 12.653	, 33.111	, 0.088
2.5010	, 15.202	, 38.191	, 0.098
2.6010	, 17.565	, 42.431	, 0.104
2.7010	, 19.350	, 45.013	, 0.107
2.8010	, 20.137	, 45.172	, 0.103
2.9010	, 21.402	, 46.354	, 0.102
3.0010	, 25.047	, 52.442	, 0.112
3.1010	, 28.521	, 57.788	, 0.119
3.2010	, 26.961	, 52.922	, 0.106
3.3010	, 27.275	, 51.916	, 0.101
3.4010	, 27.392	, 50.606	, 0.095
3.5010	, 27.145	, 48.716	, 0.089
3.6010	, 26.964	, 47.047	, 0.084
3.7010	, 26.750	, 45.413	, 0.079
3.8010	, 26.328	, 43.522	, 0.073
3.9010	, 25.949	, 41.795	, 0.069
4.0010	, 25.639	, 40.263	, 0.064
4.1010	, 25.293	, 38.752	, 0.061
4.2010	, 25.003	, 37.395	, 0.057
4.3010	, 24.807	, 36.240	, 0.054
4.4010	, 24.716	, 35.286	, 0.051
4.5010	, 24.738	, 34.533	, 0.049
4.6010	, 24.878	, 33.974	, 0.047
4.7010	, 25.147	, 33.610	, 0.046
4.8010	, 27.333	, 35.771	, 0.048
4.9010	, 30.397	, 38.970	, 0.051
5.0010	, 32.852	, 41.275	, 0.053
5.1010	, 34.419	, 42.396	, 0.053
5.2010	, 36.025	, 43.521	, 0.054
5.3010	, 37.217	, 44.112	, 0.053
5.4010	, 37.518	, 43.646	, 0.052
5.5010	, 37.185	, 42.472	, 0.049
5.6010	, 36.970	, 41.473	, 0.047
5.7010	, 36.387	, 40.103	, 0.045
5.8010	, 35.695	, 38.662	, 0.043
5.9010	, 36.235	, 38.582	, 0.042
6.0010	, 37.617	, 39.385	, 0.042
6.1010	, 38.906	, 40.068	, 0.042
6.2010	, 40.090	, 40.621	, 0.042
6.3010	, 41.163	, 41.046	, 0.042
