 
PGA:,  0.14 g
PGV:,  14.91 cm/s
PGD:,  19.59 cm
Arias Intensity:,  39.18 cm/s
Significant duration:,  16.27 s
 
 
Damping ratio for spectra:  0.05

 
period [s]	SD. [cm]	PSV [cm/s]	PSA [g]
0.0010	, 0.000	, 0.022	, 0.138
0.1010	, 0.049	, 3.075	, 0.195
0.2010	, 0.265	, 8.278	, 0.264
0.3010	, 0.659	, 13.756	, 0.293
0.4010	, 2.015	, 31.578	, 0.504
0.5010	, 2.617	, 32.822	, 0.420
0.6010	, 4.450	, 46.524	, 0.496
0.7010	, 5.257	, 47.118	, 0.431
0.8010	, 4.949	, 38.820	, 0.310
0.9010	, 4.800	, 33.471	, 0.238
1.0010	, 3.104	, 19.484	, 0.125
1.1010	, 2.980	, 17.009	, 0.099
1.2010	, 3.249	, 16.996	, 0.091
1.3010	, 3.975	, 19.197	, 0.095
1.4010	, 4.799	, 21.521	, 0.098
1.5010	, 6.599	, 27.623	, 0.118
1.6010	, 5.544	, 21.758	, 0.087
1.7010	, 5.560	, 20.538	, 0.077
1.8010	, 5.440	, 18.980	, 0.067
1.9010	, 4.768	, 15.758	, 0.053
2.0010	, 3.383	, 10.624	, 0.034
2.1010	, 3.307	, 9.891	, 0.030
2.2010	, 3.076	, 8.782	, 0.026
2.3010	, 2.949	, 8.053	, 0.022
2.4010	, 3.551	, 9.292	, 0.025
2.5010	, 4.113	, 10.333	, 0.026
2.6010	, 4.426	, 10.692	, 0.026
2.7010	, 4.950	, 11.516	, 0.027
2.8010	, 4.735	, 10.622	, 0.024
2.9010	, 3.925	, 8.500	, 0.019
3.0010	, 3.272	, 6.850	, 0.015
3.1010	, 3.473	, 7.037	, 0.015
3.2010	, 3.630	, 7.125	, 0.014
3.3010	, 3.747	, 7.132	, 0.014
3.4010	, 3.821	, 7.060	, 0.013
3.5010	, 3.917	, 7.030	, 0.013
3.6010	, 4.284	, 7.474	, 0.013
3.7010	, 4.325	, 7.343	, 0.013
3.8010	, 4.051	, 6.697	, 0.011
3.9010	, 4.233	, 6.818	, 0.011
4.0010	, 4.288	, 6.735	, 0.011
4.1010	, 4.188	, 6.416	, 0.010
4.2010	, 3.968	, 5.935	, 0.009
4.3010	, 4.386	, 6.407	, 0.010
4.4010	, 4.678	, 6.679	, 0.010
4.5010	, 4.694	, 6.553	, 0.009
4.6010	, 4.573	, 6.244	, 0.009
4.7010	, 4.657	, 6.224	, 0.008
4.8010	, 4.834	, 6.326	, 0.008
4.9010	, 4.952	, 6.349	, 0.008
5.0010	, 5.014	, 6.300	, 0.008
5.1010	, 5.282	, 6.507	, 0.008
5.2010	, 5.628	, 6.799	, 0.008
5.3010	, 6.172	, 7.315	, 0.009
5.4010	, 6.866	, 7.987	, 0.009
5.5010	, 7.408	, 8.461	, 0.010
5.6010	, 7.889	, 8.850	, 0.010
5.7010	, 8.385	, 9.242	, 0.010
5.8010	, 9.183	, 9.946	, 0.011
5.9010	, 9.659	, 10.285	, 0.011
6.0010	, 9.794	, 10.254	, 0.011
6.1010	, 9.684	, 9.973	, 0.010
6.2010	, 9.469	, 9.594	, 0.010
6.3010	, 9.303	, 9.277	, 0.009
6.4010	, 9.321	, 9.150	, 0.009
6.5010	, 9.598	, 9.276	, 0.009
6.6010	, 10.126	, 9.639	, 0.009
6.7010	, 10.836	, 10.161	, 0.010
6.8010	, 11.621	, 10.736	, 0.010
6.9010	, 12.372	, 11.265	, 0.010
7.0010	, 13.032	, 11.696	, 0.011
7.1010	, 13.645	, 12.073	, 0.011
7.2010	, 14.229	, 12.415	, 0.011
7.3010	, 14.883	, 12.808	, 0.011
7.4010	, 15.351	, 13.033	, 0.011
7.5010	, 15.803	, 13.237	, 0.011
7.6010	, 16.045	, 13.263	, 0.011
7.7010	, 16.109	, 13.143	, 0.011
7.8010	, 16.098	, 12.966	, 0.011
7.9010	, 16.006	, 12.729	, 0.010
8.0010	, 15.849	, 12.447	, 0.010
8.1010	, 15.591	, 12.093	, 0.010
8.2010	, 15.375	, 11.780	, 0.009
8.3010	, 15.162	, 11.476	, 0.009
8.4010	, 14.890	, 11.136	, 0.008
8.5010	, 14.577	, 10.774	, 0.008
8.6010	, 14.236	, 10.399	, 0.008
8.7010	, 13.887	, 10.028	, 0.007
8.8010	, 13.542	, 9.668	, 0.007
8.9010	, 13.196	, 9.315	, 0.007
9.0010	, 12.861	, 8.978	, 0.006
9.1010	, 12.533	, 8.652	, 0.006
9.2010	, 12.204	, 8.334	, 0.006
9.3010	, 11.905	, 8.042	, 0.006
9.4010	, 11.683	, 7.808	, 0.005
9.5010	, 11.454	, 7.575	, 0.005
9.6010	, 11.397	, 7.458	, 0.005
9.7010	, 11.337	, 7.343	, 0.005
9.8010	, 11.280	, 7.231	, 0.005
9.9010	, 11.223	, 7.122	, 0.005
 
acceleration, velocity, displacement and normalized Arias intensity time histories:
 
time [s]	accel. [g]	vel. [cm/s]	displ. [cm]	AI
0.000	-0.0000382	0.0000000	0.0000000	0.0000000
0.005	-0.0000381	-0.0001871	-0.0000005	0.0000000
0.010	-0.0000380	-0.0003737	-0.0000019	0.0000000
0.015	-0.0000378	-0.0005596	-0.0000042	0.0000000
0.020	-0.0000376	-0.0007445	-0.0000075	0.0000000
0.025	-0.0000375	-0.0009286	-0.0000116	0.0000000
0.030	-0.0000373	-0.0011121	-0.0000167	0.0000000
0.035	-0.0000373	-0.0012952	-0.0000228	0.0000000
0.040	-0.0000373	-0.0014780	-0.0000297	0.0000000
0.045	-0.0000371	-0.0016605	-0.0000375	0.0000000
0.050	-0.0000369	-0.0018420	-0.0000463	0.0000000
0.055	-0.0000368	-0.0020228	-0.0000560	0.0000000
0.060	-0.0000366	-0.0022028	-0.0000665	0.0000000
0.065	-0.0000363	-0.0023816	-0.0000780	0.0000000
0.070	-0.0000363	-0.0025597	-0.0000903	0.0000000
0.075	-0.0000365	-0.0027381	-0.0001036	0.0000000
0.080	-0.0000364	-0.0029167	-0.0001177	0.0000000
0.085	-0.0000361	-0.0030945	-0.0001328	0.0000000
0.090	-0.0000360	-0.0032711	-0.0001487	0.0000000
0.095	-0.0000361	-0.0034478	-0.0001655	0.0000000
0.100	-0.0000360	-0.0036245	-0.0001831	0.0000000
0.105	-0.0000354	-0.0037997	-0.0002017	0.0000000
0.110	-0.0000350	-0.0039723	-0.0002211	0.0000000
0.115	-0.0000353	-0.0041445	-0.0002414	0.0000000
0.120	-0.0000357	-0.0043187	-0.0002626	0.0000000
0.125	-0.0000357	-0.0044937	-0.0002846	0.0000000
0.130	-0.0000355	-0.0046682	-0.0003075	0.0000000
0.135	-0.0000352	-0.0048415	-0.0003313	0.0000000
0.140	-0.0000349	-0.0050134	-0.0003559	0.0000000
0.145	-0.0000350	-0.0051848	-0.0003814	0.0000000
0.150	-0.0000347	-0.0053557	-0.0004078	0.0000000
0.155	-0.0000343	-0.0055250	-0.0004350	0.0000000
0.160	-0.0000342	-0.0056929	-0.0004630	0.0000000
0.165	-0.0000341	-0.0058604	-0.0004919	0.0000000
0.170	-0.0000340	-0.0060277	-0.0005216	0.0000000
0.175	-0.0000337	-0.0061937	-0.0005522	0.0000000
0.180	-0.0000333	-0.0063579	-0.0005836	0.0000000
0.185	-0.0000336	-0.0065219	-0.0006158	0.0000000
0.190	-0.0000343	-0.0066884	-0.0006488	0.0000000
0.195	-0.0000343	-0.0068565	-0.0006826	0.0000000
0.200	-0.0000336	-0.0070229	-0.0007173	0.0000000
0.205	-0.0000335	-0.0071873	-0.0007529	0.0000000
0.210	-0.0000336	-0.0073518	-0.0007892	0.0000000
0.215	-0.0000331	-0.0075154	-0.0008264	0.0000000
0.220	-0.0000327	-0.0076767	-0.0008644	0.0000000
0.225	-0.0000328	-0.0078373	-0.0009032	0.0000000
0.230	-0.0000332	-0.0079992	-0.0009427	0.0000000
0.235	-0.0000331	-0.0081618	-0.0009831	0.0000000
0.240	-0.0000330	-0.0083238	-0.0010244	0.0000000
0.245	-0.0000330	-0.0084856	-0.0010664	0.0000000
0.250	-0.0000330	-0.0086476	-0.0011092	0.0000000
0.255	-0.0000332	-0.0088099	-0.0011529	0.0000000
0.260	-0.0000332	-0.0089726	-0.0011973	0.0000000
0.265	-0.0000325	-0.0091337	-0.0012426	0.0000000
0.270	-0.0000320	-0.0092917	-0.0012886	0.0000000
0.275	-0.0000316	-0.0094475	-0.0013355	0.0000000
0.280	-0.0000320	-0.0096034	-0.0013831	0.0000000
0.285	-0.0000326	-0.0097618	-0.0014315	0.0000000
0.290	-0.0000314	-0.0099188	-0.0014807	0.0000000
0.295	-0.0000301	-0.0100698	-0.0015307	0.0000000
0.300	-0.0000303	-0.0102181	-0.0015814	0.0000000
0.305	-0.0000312	-0.0103691	-0.0016329	0.0000000
0.310	-0.0000315	-0.0105229	-0.0016851	0.0000000
0.315	-0.0000308	-0.0106759	-0.0017381	0.0000000
0.320	-0.0000299	-0.0108248	-0.0017919	0.0000000
0.325	-0.0000298	-0.0109713	-0.0018464	0.0000000
0.330	-0.0000306	-0.0111195	-0.0019016	0.0000000
