 
PGA:,  0.05 g
PGV:,  21.60 cm/s
PGD:,  20.66 cm
Arias Intensity:,  27.62 cm/s
Significant duration:,  68.07 s
 
 
Damping ratio for spectra:  0.05

 
period [s]	SD. [cm]	PSV [cm/s]	PSA [g]
0.0010	, 0.000	, 0.008	, 0.054
0.1010	, 0.020	, 1.234	, 0.078
0.2010	, 0.131	, 4.080	, 0.130
0.3010	, 0.365	, 7.610	, 0.162
0.4010	, 0.726	, 11.377	, 0.182
0.5010	, 0.774	, 9.708	, 0.124
0.6010	, 1.500	, 15.683	, 0.167
0.7010	, 1.478	, 13.250	, 0.121
0.8010	, 1.627	, 12.766	, 0.102
0.9010	, 2.227	, 15.528	, 0.110
1.0010	, 2.069	, 12.990	, 0.083
1.1010	, 2.081	, 11.875	, 0.069
1.2010	, 2.787	, 14.582	, 0.078
1.3010	, 3.667	, 17.712	, 0.087
1.4010	, 5.162	, 23.149	, 0.106
1.5010	, 5.431	, 22.733	, 0.097
1.6010	, 5.278	, 20.713	, 0.083
1.7010	, 6.400	, 23.639	, 0.089
1.8010	, 7.178	, 25.043	, 0.089
1.9010	, 8.997	, 29.736	, 0.100
2.0010	, 9.167	, 28.784	, 0.092
2.1010	, 11.419	, 34.149	, 0.104
2.2010	, 13.457	, 38.415	, 0.112
2.3010	, 14.923	, 40.750	, 0.113
2.4010	, 16.836	, 44.057	, 0.118
2.5010	, 20.327	, 51.066	, 0.131
2.6010	, 23.003	, 55.568	, 0.137
2.7010	, 24.041	, 55.926	, 0.133
2.8010	, 23.775	, 53.333	, 0.122
2.9010	, 23.708	, 51.348	, 0.113
3.0010	, 23.437	, 49.071	, 0.105
3.1010	, 23.088	, 46.780	, 0.097
3.2010	, 22.496	, 44.156	, 0.088
3.3010	, 25.009	, 47.603	, 0.092
3.4010	, 25.040	, 46.259	, 0.087
3.5010	, 22.235	, 39.904	, 0.073
3.6010	, 19.663	, 34.309	, 0.061
3.7010	, 22.002	, 37.353	, 0.065
3.8010	, 23.381	, 38.650	, 0.065
3.9010	, 26.135	, 42.095	, 0.069
4.0010	, 32.477	, 51.002	, 0.082
4.1010	, 35.272	, 54.041	, 0.084
4.2010	, 35.142	, 52.560	, 0.080
4.3010	, 33.571	, 49.043	, 0.073
4.4010	, 31.107	, 44.411	, 0.065
4.5010	, 34.841	, 48.637	, 0.069
4.6010	, 38.440	, 52.494	, 0.073
4.7010	, 40.903	, 54.670	, 0.074
4.8010	, 40.520	, 53.029	, 0.071
4.9010	, 39.300	, 50.383	, 0.066
5.0010	, 42.691	, 53.637	, 0.069
5.1010	, 47.884	, 58.982	, 0.074
5.2010	, 52.637	, 63.590	, 0.078
5.3010	, 54.704	, 64.840	, 0.078
5.4010	, 53.724	, 62.499	, 0.074
5.5010	, 51.483	, 58.804	, 0.068
5.6010	, 50.844	, 57.037	, 0.065
5.7010	, 53.459	, 58.918	, 0.066
5.8010	, 58.273	, 63.117	, 0.070
5.9010	, 64.841	, 69.040	, 0.075
6.0010	, 69.712	, 72.991	, 0.078
6.1010	, 71.703	, 73.844	, 0.078
6.2010	, 70.746	, 71.684	, 0.074
6.3010	, 67.462	, 67.272	, 0.068
6.4010	, 62.928	, 61.770	, 0.062
6.5010	, 58.535	, 56.574	, 0.056
6.6010	, 56.505	, 53.784	, 0.052
6.7010	, 54.640	, 51.233	, 0.049
6.8010	, 52.621	, 48.615	, 0.046
6.9010	, 51.283	, 46.692	, 0.043
7.0010	, 49.665	, 44.573	, 0.041
7.1010	, 48.178	, 42.629	, 0.038
7.2010	, 46.968	, 40.981	, 0.036
7.3010	, 46.156	, 39.722	, 0.035
7.4010	, 47.355	, 40.203	, 0.035
7.5010	, 48.233	, 40.402	, 0.034
7.6010	, 49.901	, 41.249	, 0.035
7.7010	, 51.562	, 42.069	, 0.035
7.8010	, 51.965	, 41.855	, 0.034
7.9010	, 53.805	, 42.788	, 0.035
8.0010	, 54.689	, 42.947	, 0.034
8.1010	, 54.502	, 42.272	, 0.033
8.2010	, 53.449	, 40.950	, 0.032
8.3010	, 51.791	, 39.202	, 0.030
8.4010	, 50.739	, 37.948	, 0.029
8.5010	, 51.383	, 37.978	, 0.029
8.6010	, 52.431	, 38.302	, 0.029
8.7010	, 53.188	, 38.409	, 0.028
8.8010	, 53.940	, 38.509	, 0.028
8.9010	, 54.885	, 38.743	, 0.028
9.0010	, 56.091	, 39.154	, 0.028
9.1010	, 57.480	, 39.683	, 0.028
9.2010	, 59.441	, 40.591	, 0.028
