 
PGA:,  0.17 g
PGV:,  51.46 cm/s
PGD:,  43.85 cm
Arias Intensity:,  60.26 cm/s
Significant duration:,  23.84 s
 
 
Damping ratio for spectra:  0.05

 
period [s]	SD. [cm]	PSV [cm/s]	PSA [g]
0.0010	, 0.000	, 0.027	, 0.174
0.1010	, 0.050	, 3.115	, 0.198
0.2010	, 0.247	, 7.711	, 0.246
0.3010	, 0.523	, 10.917	, 0.232
0.4010	, 1.236	, 19.362	, 0.309
0.5010	, 2.571	, 32.239	, 0.412
0.6010	, 2.323	, 24.284	, 0.259
0.7010	, 3.943	, 35.342	, 0.323
0.8010	, 5.800	, 45.497	, 0.364
0.9010	, 12.202	, 85.088	, 0.605
1.0010	, 13.649	, 85.671	, 0.548
1.1010	, 12.131	, 69.229	, 0.403
1.2010	, 11.871	, 62.102	, 0.331
1.3010	, 10.246	, 49.485	, 0.244
1.4010	, 8.528	, 38.246	, 0.175
1.5010	, 9.622	, 40.279	, 0.172
1.6010	, 11.115	, 43.623	, 0.175
1.7010	, 10.968	, 40.514	, 0.153
1.8010	, 10.939	, 38.161	, 0.136
1.9010	, 11.481	, 37.946	, 0.128
2.0010	, 13.703	, 43.029	, 0.138
2.1010	, 14.302	, 42.770	, 0.130
2.2010	, 13.907	, 39.700	, 0.116
2.3010	, 16.992	, 46.400	, 0.129
2.4010	, 22.499	, 58.877	, 0.157
2.5010	, 26.934	, 67.666	, 0.173
2.6010	, 29.629	, 71.575	, 0.176
2.7010	, 30.945	, 71.986	, 0.171
2.8010	, 31.158	, 69.893	, 0.160
2.9010	, 30.955	, 67.044	, 0.148
3.0010	, 30.852	, 64.596	, 0.138
3.1010	, 31.789	, 64.410	, 0.133
3.2010	, 34.246	, 67.221	, 0.135
3.3010	, 37.731	, 71.817	, 0.139
3.4010	, 41.616	, 76.884	, 0.145
3.5010	, 45.169	, 81.063	, 0.148
3.6010	, 47.534	, 82.940	, 0.148
3.7010	, 48.674	, 82.634	, 0.143
3.8010	, 48.858	, 80.764	, 0.136
3.9010	, 48.503	, 78.122	, 0.128
4.0010	, 48.118	, 75.565	, 0.121
4.1010	, 48.172	, 73.805	, 0.115
4.2010	, 48.977	, 73.252	, 0.112
4.3010	, 50.627	, 73.959	, 0.110
4.4010	, 53.030	, 75.709	, 0.110
4.5010	, 55.988	, 78.156	, 0.111
4.6010	, 59.278	, 80.951	, 0.113
4.7010	, 62.713	, 83.820	, 0.114
4.8010	, 66.167	, 86.595	, 0.116
4.9010	, 69.580	, 89.203	, 0.117
5.0010	, 72.945	, 91.647	, 0.117
5.1010	, 76.281	, 93.960	, 0.118
5.2010	, 79.606	, 96.170	, 0.118
5.3010	, 82.940	, 98.307	, 0.119
5.4010	, 86.314	, 100.413	, 0.119
5.5010	, 89.737	, 102.497	, 0.119
5.6010	, 93.176	, 104.525	, 0.120
5.7010	, 96.596	, 106.461	, 0.120
5.8010	, 99.936	, 108.243	, 0.120
5.9010	, 103.153	, 109.834	, 0.119
6.0010	, 106.303	, 111.302	, 0.119
6.1010	, 109.344	, 112.609	, 0.118
6.2010	, 112.226	, 113.713	, 0.117
6.3010	, 114.876	, 114.551	, 0.116
6.4010	, 117.257	, 115.099	, 0.115
6.5010	, 119.350	, 115.351	, 0.114
6.6010	, 121.150	, 115.317	, 0.112
6.7010	, 122.661	, 115.013	, 0.110
6.8010	, 123.935	, 114.499	, 0.108
6.9010	, 124.989	, 113.799	, 0.106
7.0010	, 125.787	, 112.890	, 0.103
7.1010	, 126.362	, 111.809	, 0.101
7.2010	, 126.778	, 110.619	, 0.098
7.3010	, 127.084	, 109.367	, 0.096
7.4010	, 127.359	, 108.123	, 0.094
7.5010	, 127.564	, 106.854	, 0.091
7.6010	, 127.611	, 105.487	, 0.089
7.7010	, 127.756	, 104.235	, 0.087
7.8010	, 128.095	, 103.172	, 0.085
7.9010	, 128.195	, 101.945	, 0.083
8.0010	, 128.549	, 100.949	, 0.081
8.1010	, 133.607	, 103.626	, 0.082
8.2010	, 137.817	, 105.588	, 0.082
8.3010	, 141.373	, 107.008	, 0.083
8.4010	, 144.664	, 108.195	, 0.082
8.5010	, 147.872	, 109.294	, 0.082
8.6010	, 150.755	, 110.129	, 0.082
8.7010	, 152.983	, 110.473	, 0.081
8.8010	, 154.421	, 110.244	, 0.080
8.9010	, 155.037	, 109.440	, 0.079
9.0010	, 154.747	, 108.022	, 0.077
9.1010	, 153.630	, 106.063	, 0.075
9.2010	, 151.727	, 103.612	, 0.072
9.3010	, 149.101	, 100.723	, 0.069
9.4010	, 145.814	, 97.455	, 0.066
9.5010	, 142.043	, 93.936	, 0.063
9.6010	, 137.796	, 90.178	, 0.060
9.7010	, 133.131	, 86.227	, 0.057
9.8010	, 128.277	, 82.235	, 0.054
9.9010	, 125.324	, 79.531	, 0.051
 
acceleration, velocity, displacement and normalized Arias intensity time histories:
 
time [s]	accel. [g]	vel. [cm/s]	displ. [cm]	AI
0.000	-0.0000898	0.0000000	0.0000000	0.0000000
0.004	-0.0000897	-0.0003521	-0.0000007	0.0000000
0.008	-0.0000897	-0.0007040	-0.0000028	0.0000000
0.012	-0.0000897	-0.0010560	-0.0000063	0.0000000
0.016	-0.0000897	-0.0014080	-0.0000113	0.0000000
0.020	-0.0000896	-0.0017596	-0.0000176	0.0000000
0.024	-0.0000895	-0.0021109	-0.0000253	0.0000000
0.028	-0.0000894	-0.0024619	-0.0000345	0.0000000
0.032	-0.0000894	-0.0028127	-0.0000450	0.0000000
0.036	-0.0000894	-0.0031634	-0.0000570	0.0000000
0.040	-0.0000893	-0.0035139	-0.0000703	0.0000000
0.044	-0.0000892	-0.0038641	-0.0000851	0.0000000
0.048	-0.0000892	-0.0042141	-0.0001013	0.0000000
0.052	-0.0000892	-0.0045640	-0.0001188	0.0000000
0.056	-0.0000892	-0.0049140	-0.0001378	0.0000000
0.060	-0.0000891	-0.0052639	-0.0001581	0.0000000
0.064	-0.0000889	-0.0056133	-0.0001799	0.0000000
0.068	-0.0000889	-0.0059621	-0.0002030	0.0000000
0.072	-0.0000889	-0.0063110	-0.0002276	0.0000000
0.076	-0.0000888	-0.0066596	-0.0002535	0.0000000
0.080	-0.0000886	-0.0070076	-0.0002809	0.0000000
0.084	-0.0000885	-0.0073550	-0.0003096	0.0000000
0.088	-0.0000887	-0.0077028	-0.0003397	0.0000000
0.092	-0.0000890	-0.0080515	-0.0003712	0.0000000
0.096	-0.0000888	-0.0084003	-0.0004041	0.0000000
0.100	-0.0000884	-0.0087482	-0.0004384	0.0000000
0.104	-0.0000881	-0.0090946	-0.0004741	0.0000000
0.108	-0.0000881	-0.0094404	-0.0005112	0.0000000
0.112	-0.0000883	-0.0097865	-0.0005496	0.0000000
0.116	-0.0000883	-0.0101329	-0.0005894	0.0000000
0.120	-0.0000881	-0.0104790	-0.0006307	0.0000000
0.124	-0.0000880	-0.0108247	-0.0006733	0.0000000
0.128	-0.0000881	-0.0111702	-0.0007173	0.0000000
0.132	-0.0000881	-0.0115159	-0.0007626	0.0000000
0.136	-0.0000880	-0.0118615	-0.0008094	0.0000000
0.140	-0.0000878	-0.0122065	-0.0008575	0.0000000
0.144	-0.0000876	-0.0125507	-0.0009070	0.0000000
0.148	-0.0000875	-0.0128942	-0.0009579	0.0000000
0.152	-0.0000877	-0.0132378	-0.0010102	0.0000000
0.156	-0.0000879	-0.0135824	-0.0010638	0.0000000
0.160	-0.0000880	-0.0139275	-0.0011189	0.0000000
0.164	-0.0000877	-0.0142721	-0.0011753	0.0000000
0.168	-0.0000873	-0.0146155	-0.0012330	0.0000000
0.172	-0.0000871	-0.0149577	-0.0012922	0.0000000
0.176	-0.0000874	-0.0153000	-0.0013527	0.0000000
0.180	-0.0000876	-0.0156433	-0.0014146	0.0000000
0.184	-0.0000875	-0.0159868	-0.0014778	0.0000000
0.188	-0.0000871	-0.0163294	-0.0015425	0.0000000
0.192	-0.0000872	-0.0166714	-0.0016085	0.0000000
0.196	-0.0000877	-0.0170146	-0.0016759	0.0000000
0.200	-0.0000876	-0.0173587	-0.0017446	0.0000000
0.204	-0.0000867	-0.0177007	-0.0018147	0.0000000
0.208	-0.0000860	-0.0180394	-0.0018862	0.0000000
0.212	-0.0000861	-0.0183769	-0.0019590	0.0000000
0.216	-0.0000867	-0.0187158	-0.0020332	0.0000000
0.220	-0.0000872	-0.0190569	-0.0021088	0.0000000
0.224	-0.0000874	-0.0193995	-0.0021857	0.0000000
0.228	-0.0000874	-0.0197424	-0.0022640	0.0000000
0.232	-0.0000871	-0.0200847	-0.0023436	0.0000000
0.236	-0.0000867	-0.0204256	-0.0024246	0.0000000
0.240	-0.0000863	-0.0207650	-0.0025070	0.0000000
0.244	-0.0000864	-0.0211037	-0.0025908	0.0000000
0.248	-0.0000862	-0.0214422	-0.0026758	0.0000000
0.252	-0.0000854	-0.0217790	-0.0027623	0.0000001
0.256	-0.0000851	-0.0221136	-0.0028501	0.0000001
0.260	-0.0000859	-0.0224492	-0.0029392	0.0000001
0.264	-0.0000867	-0.0227878	-0.0030297	0.0000001
0.268	-0.0000869	-0.0231284	-0.0031215	0.0000001
0.272	-0.0000868	-0.0234692	-0.0032147	0.0000001
0.276	-0.0000867	-0.0238098	-0.0033093	0.0000001
0.280	-0.0000867	-0.0241501	-0.0034052	0.0000001
0.284	-0.0000870	-0.0244909	-0.0035025	0.0000001
0.288	-0.0000873	-0.0248329	-0.0036011	0.0000001
0.292	-0.0000868	-0.0251745	-0.0037011	0.0000001
0.296	-0.0000856	-0.0255128	-0.0038025	0.0000001
0.300	-0.0000846	-0.0258466	-0.0039052	0.0000001
0.304	-0.0000847	-0.0261786	-0.0040093	0.0000001
0.308	-0.0000855	-0.0265125	-0.0041146	0.0000001
0.312	-0.0000857	-0.0268483	-0.0042214	0.0000001
0.316	-0.0000855	-0.0271843	-0.0043294	0.0000001
0.320	-0.0000856	-0.0275199	-0.0044388	0.0000001
0.324	-0.0000861	-0.0278568	-0.0045496	0.0000001
0.328	-0.0000861	-0.0281947	-0.0046617	0.0000001
0.332	-0.0000856	-0.0285317	-0.0047751	0.0000001
0.336	-0.0000856	-0.0288676	-0.0048899	0.0000001
0.340	-0.0000861	-0.0292043	-0.0050061	0.0000001
