 
PGA:,  0.20 g
PGV:,  33.39 cm/s
PGD:,  48.29 cm
Arias Intensity:,  67.35 cm/s
Significant duration:,  22.10 s
 
 
Damping ratio for spectra:  0.05

 
period [s]	SD. [cm]	PSV [cm/s]	PSA [g]
0.0010	, 0.000	, 0.031	, 0.201
0.1010	, 0.062	, 3.849	, 0.244
0.2010	, 0.359	, 11.234	, 0.358
0.3010	, 1.124	, 23.468	, 0.499
0.4010	, 1.690	, 26.476	, 0.423
0.5010	, 3.045	, 38.182	, 0.488
0.6010	, 3.512	, 36.721	, 0.391
0.7010	, 4.100	, 36.747	, 0.336
0.8010	, 3.348	, 26.261	, 0.210
0.9010	, 3.769	, 26.283	, 0.187
1.0010	, 5.317	, 33.372	, 0.214
1.1010	, 8.933	, 50.981	, 0.297
1.2010	, 8.926	, 46.699	, 0.249
1.3010	, 7.981	, 38.542	, 0.190
1.4010	, 8.643	, 38.760	, 0.177
1.5010	, 7.610	, 31.854	, 0.136
1.6010	, 7.355	, 28.864	, 0.115
1.7010	, 9.211	, 34.022	, 0.128
1.8010	, 10.323	, 36.016	, 0.128
1.9010	, 9.857	, 32.579	, 0.110
2.0010	, 9.491	, 29.802	, 0.095
2.1010	, 9.546	, 28.548	, 0.087
2.2010	, 10.322	, 29.467	, 0.086
2.3010	, 12.112	, 33.073	, 0.092
2.4010	, 13.934	, 36.465	, 0.097
2.5010	, 16.171	, 40.626	, 0.104
2.6010	, 17.135	, 41.394	, 0.102
2.7010	, 17.807	, 41.423	, 0.098
2.8010	, 18.503	, 41.505	, 0.095
2.9010	, 20.787	, 45.022	, 0.099
3.0010	, 24.640	, 51.588	, 0.110
3.1010	, 26.439	, 53.571	, 0.111
3.2010	, 28.821	, 56.572	, 0.113
3.3010	, 28.760	, 54.742	, 0.106
3.4010	, 29.297	, 54.124	, 0.102
3.5010	, 29.834	, 53.542	, 0.098
3.6010	, 29.617	, 51.678	, 0.092
3.7010	, 28.760	, 48.825	, 0.084
3.8010	, 27.558	, 45.555	, 0.077
3.9010	, 27.929	, 44.984	, 0.074
4.0010	, 32.671	, 51.306	, 0.082
4.1010	, 35.575	, 54.505	, 0.085
4.2010	, 36.631	, 54.786	, 0.084
4.3010	, 36.511	, 53.338	, 0.079
4.4010	, 35.489	, 50.667	, 0.074
4.5010	, 34.415	, 48.042	, 0.068
4.6010	, 34.281	, 46.814	, 0.065
4.7010	, 35.009	, 46.792	, 0.064
4.8010	, 36.457	, 47.712	, 0.064
4.9010	, 38.612	, 49.501	, 0.065
5.0010	, 41.202	, 51.766	, 0.066
5.1010	, 43.698	, 53.825	, 0.068
5.2010	, 46.199	, 55.812	, 0.069
5.3010	, 48.499	, 57.486	, 0.069
5.4010	, 49.828	, 57.967	, 0.069
5.5010	, 50.031	, 57.145	, 0.067
5.6010	, 48.958	, 54.921	, 0.063
