 
PGA:,  0.48 g
PGV:,  71.90 cm/s
PGD:,  51.26 cm
Arias Intensity:,  576.58 cm/s
Significant duration:,  21.91 s
 
 
Damping ratio for spectra:  0.05

 
period [s]	SD. [cm]	PSV [cm/s]	PSA [g]
0.0010	, 0.000	, 0.074	, 0.477
0.1010	, 0.196	, 12.172	, 0.772
0.2010	, 1.115	, 34.862	, 1.111
0.3010	, 2.360	, 49.261	, 1.048
0.4010	, 5.494	, 86.085	, 1.375
0.5010	, 6.951	, 87.180	, 1.115
0.6010	, 9.396	, 98.231	, 1.047
0.7010	, 17.961	, 160.983	, 1.471
0.8010	, 22.642	, 177.604	, 1.420
0.9010	, 25.595	, 178.487	, 1.269
1.0010	, 25.018	, 157.035	, 1.005
1.1010	, 22.382	, 127.732	, 0.743
1.2010	, 20.682	, 108.203	, 0.577
1.3010	, 20.220	, 97.655	, 0.481
1.4010	, 20.788	, 93.228	, 0.426
1.5010	, 23.809	, 99.663	, 0.425
1.6010	, 25.290	, 99.252	, 0.397
1.7010	, 27.949	, 103.240	, 0.389
1.8010	, 24.200	, 84.428	, 0.300
1.9010	, 21.634	, 71.504	, 0.241
2.0010	, 21.958	, 68.948	, 0.221
2.1010	, 22.301	, 66.693	, 0.203
2.2010	, 21.242	, 60.640	, 0.176
2.3010	, 19.686	, 53.756	, 0.150
2.4010	, 22.184	, 58.052	, 0.155
2.5010	, 20.803	, 52.263	, 0.134
2.6010	, 23.986	, 57.943	, 0.143
2.7010	, 26.294	, 61.166	, 0.145
2.8010	, 27.966	, 62.733	, 0.143
2.9010	, 29.967	, 64.904	, 0.143
3.0010	, 31.126	, 65.168	, 0.139
3.1010	, 31.384	, 63.589	, 0.131
3.2010	, 30.866	, 60.587	, 0.121
3.3010	, 32.486	, 61.835	, 0.120
3.4010	, 33.511	, 61.910	, 0.117
3.5010	, 36.094	, 64.777	, 0.119
3.6010	, 39.697	, 69.265	, 0.123
3.7010	, 41.868	, 71.079	, 0.123
3.8010	, 42.480	, 70.221	, 0.118
3.9010	, 42.102	, 67.813	, 0.111
4.0010	, 40.745	, 63.985	, 0.102
4.1010	, 39.049	, 59.827	, 0.093
4.2010	, 37.103	, 55.493	, 0.085
4.3010	, 37.599	, 54.927	, 0.082
4.4010	, 38.196	, 54.532	, 0.079
4.5010	, 38.721	, 54.052	, 0.077
4.6010	, 39.201	, 53.534	, 0.075
4.7010	, 39.661	, 53.010	, 0.072
4.8010	, 40.102	, 52.482	, 0.070
4.9010	, 40.502	, 51.924	, 0.068
5.0010	, 40.836	, 51.306	, 0.066
5.1010	, 41.087	, 50.609	, 0.064
5.2010	, 41.258	, 49.843	, 0.061
5.3010	, 41.364	, 49.028	, 0.059
5.4010	, 41.428	, 48.195	, 0.057
5.5010	, 41.468	, 47.364	, 0.055
5.6010	, 42.337	, 47.494	, 0.054
5.7010	, 43.306	, 47.729	, 0.054
5.8010	, 44.207	, 47.882	, 0.053
5.9010	, 45.022	, 47.938	, 0.052
6.0010	, 45.731	, 47.882	, 0.051
6.1010	, 46.320	, 47.704	, 0.050
6.2010	, 46.783	, 47.403	, 0.049
6.3010	, 47.123	, 46.990	, 0.048
6.4010	, 47.355	, 46.483	, 0.047
6.5010	, 47.497	, 45.905	, 0.045
6.6010	, 47.571	, 45.281	, 0.044
