 
PGA:,  0.11 g
PGV:,  38.21 cm/s
PGD:,  63.10 cm
Arias Intensity:,  56.92 cm/s
Significant duration:,  27.38 s
 
 
Damping ratio for spectra:  0.05

 
period [s]	SD. [cm]	PSV [cm/s]	PSA [g]
0.0010	, 0.000	, 0.018	, 0.114
0.1010	, 0.032	, 2.006	, 0.127
0.2010	, 0.235	, 7.342	, 0.234
0.3010	, 0.751	, 15.686	, 0.334
0.4010	, 1.043	, 16.348	, 0.261
0.5010	, 1.764	, 22.119	, 0.283
0.6010	, 2.230	, 23.318	, 0.249
0.7010	, 3.167	, 28.386	, 0.259
0.8010	, 5.551	, 43.541	, 0.348
0.9010	, 6.062	, 42.275	, 0.301
1.0010	, 7.331	, 46.014	, 0.294
1.1010	, 6.080	, 34.697	, 0.202
1.2010	, 7.758	, 40.588	, 0.216
1.3010	, 8.122	, 39.225	, 0.193
1.4010	, 8.425	, 37.786	, 0.173
1.5010	, 13.084	, 54.769	, 0.234
1.6010	, 13.478	, 52.894	, 0.212
1.7010	, 10.983	, 40.571	, 0.153
1.8010	, 12.183	, 42.504	, 0.151
1.9010	, 12.552	, 41.485	, 0.140
2.0010	, 13.969	, 43.864	, 0.140
2.1010	, 16.622	, 49.710	, 0.152
2.2010	, 19.336	, 55.199	, 0.161
2.3010	, 19.912	, 54.373	, 0.151
2.4010	, 18.473	, 48.343	, 0.129
2.5010	, 19.579	, 49.188	, 0.126
2.6010	, 20.422	, 49.333	, 0.121
2.7010	, 21.146	, 49.191	, 0.117
2.8010	, 21.665	, 48.600	, 0.111
2.9010	, 24.788	, 53.688	, 0.119
3.0010	, 29.480	, 61.723	, 0.132
3.1010	, 33.302	, 67.475	, 0.139
3.2010	, 32.229	, 63.262	, 0.127
3.3010	, 30.347	, 57.763	, 0.112
3.4010	, 32.653	, 60.325	, 0.114
3.5010	, 33.825	, 60.705	, 0.111
3.6010	, 33.930	, 59.202	, 0.105
3.7010	, 36.065	, 61.228	, 0.106
3.8010	, 37.699	, 62.318	, 0.105
3.9010	, 38.680	, 62.300	, 0.102
4.0010	, 39.716	, 62.369	, 0.100
4.1010	, 40.595	, 62.197	, 0.097
4.2010	, 41.713	, 62.387	, 0.095
4.3010	, 43.925	, 64.168	, 0.096
4.4010	, 47.083	, 67.219	, 0.098
4.5010	, 50.397	, 70.352	, 0.100
4.6010	, 53.052	, 72.449	, 0.101
4.7010	, 54.586	, 72.958	, 0.099
4.8010	, 55.753	, 72.966	, 0.097
4.9010	, 57.247	, 73.392	, 0.096
5.0010	, 58.393	, 73.364	, 0.094
5.1010	, 60.719	, 74.791	, 0.094
5.2010	, 62.202	, 75.144	, 0.093
5.3010	, 62.671	, 74.283	, 0.090
5.4010	, 62.145	, 72.295	, 0.086
5.5010	, 60.624	, 69.244	, 0.081
5.6010	, 58.249	, 65.344	, 0.075
5.7010	, 55.630	, 61.311	, 0.069
5.8010	, 52.376	, 56.729	, 0.063
5.9010	, 48.356	, 51.488	, 0.056
6.0010	, 44.611	, 46.709	, 0.050
6.1010	, 45.316	, 46.670	, 0.049
6.2010	, 46.503	, 47.119	, 0.049
6.3010	, 47.378	, 47.244	, 0.048
6.4010	, 48.597	, 47.703	, 0.048
6.5010	, 50.993	, 49.284	, 0.049
6.6010	, 53.278	, 50.713	, 0.049
6.7010	, 55.439	, 51.983	, 0.050
6.8010	, 57.488	, 53.111	, 0.050
6.9010	, 59.452	, 54.130	, 0.050
7.0010	, 61.297	, 55.012	, 0.050
7.1010	, 62.993	, 55.738	, 0.050
7.2010	, 64.537	, 56.312	, 0.050
7.3010	, 65.957	, 56.762	, 0.050
7.4010	, 67.440	, 57.254	, 0.050
7.5010	, 68.998	, 57.796	, 0.049
7.6010	, 70.419	, 58.211	, 0.049
7.7010	, 71.704	, 58.502	, 0.049
7.8010	, 72.863	, 58.686	, 0.048
7.9010	, 73.907	, 58.773	, 0.048
8.0010	, 74.835	, 58.768	, 0.047
8.1010	, 75.644	, 58.670	, 0.046
8.2010	, 76.332	, 58.481	, 0.046
8.3010	, 76.976	, 58.264	, 0.045
8.4010	, 77.598	, 58.036	, 0.044
8.5010	, 78.150	, 57.761	, 0.044
8.6010	, 78.664	, 57.465	, 0.043
8.7010	, 79.143	, 57.151	, 0.042
8.8010	, 79.502	, 56.758	, 0.041
8.9010	, 79.719	, 56.273	, 0.040
9.0010	, 79.797	, 55.703	, 0.040
9.1010	, 80.536	, 55.601	, 0.039
9.2010	, 83.966	, 57.339	, 0.040
9.3010	, 87.121	, 58.853	, 0.041
9.4010	, 89.975	, 60.135	, 0.041
9.5010	, 92.548	, 61.203	, 0.041
9.6010	, 94.856	, 62.077	, 0.041
9.7010	, 96.876	, 62.745	, 0.041
9.8010	, 98.591	, 63.204	, 0.041
9.9010	, 99.990	, 63.454	, 0.041
 
acceleration, velocity, displacement and normalized Arias intensity time histories:
 
time [s]	accel. [g]	vel. [cm/s]	displ. [cm]	AI
0.000	0.0001577	0.0000000	0.0000000	0.0000000
0.005	0.0001573	0.0007724	0.0000019	0.0000000
0.010	0.0001569	0.0015429	0.0000077	0.0000000
0.015	0.0001566	0.0023118	0.0000174	0.0000000
0.020	0.0001566	0.0030800	0.0000308	0.0000000
0.025	0.0001565	0.0038479	0.0000482	0.0000000
0.030	0.0001561	0.0046145	0.0000693	0.0000000
0.035	0.0001557	0.0053791	0.0000943	0.0000000
0.040	0.0001555	0.0061425	0.0001231	0.0000000
0.045	0.0001551	0.0069043	0.0001557	0.0000000
0.050	0.0001547	0.0076641	0.0001921	0.0000000
0.055	0.0001547	0.0084229	0.0002324	0.0000000
0.060	0.0001543	0.0091805	0.0002764	0.0000000
0.065	0.0001536	0.0099355	0.0003242	0.0000000
0.070	0.0001532	0.0106879	0.0003757	0.0000000
0.075	0.0001532	0.0114393	0.0004310	0.0000000
0.080	0.0001531	0.0121903	0.0004901	0.0000001
0.085	0.0001527	0.0129403	0.0005529	0.0000001
0.090	0.0001524	0.0136887	0.0006195	0.0000001
0.095	0.0001527	0.0144370	0.0006898	0.0000001
0.100	0.0001528	0.0151862	0.0007639	0.0000001
0.105	0.0001523	0.0159346	0.0008417	0.0000001
0.110	0.0001513	0.0166793	0.0009232	0.0000001
0.115	0.0001509	0.0174206	0.0010085	0.0000001
0.120	0.0001515	0.0181622	0.0010974	0.0000001
0.125	0.0001519	0.0189062	0.0011901	0.0000001
0.130	0.0001510	0.0196489	0.0012865	0.0000001
0.135	0.0001495	0.0203859	0.0013866	0.0000001
0.140	0.0001490	0.0211180	0.0014903	0.0000001
0.145	0.0001489	0.0218485	0.0015977	0.0000001
0.150	0.0001489	0.0225788	0.0017088	0.0000001
0.155	0.0001493	0.0233100	0.0018235	0.0000001
0.160	0.0001494	0.0240425	0.0019419	0.0000001
0.165	0.0001492	0.0247748	0.0020640	0.0000001
0.170	0.0001490	0.0255060	0.0021897	0.0000001
0.175	0.0001484	0.0262355	0.0023190	0.0000001
0.180	0.0001478	0.0269620	0.0024520	0.0000001
0.185	0.0001475	0.0276863	0.0025886	0.0000001
0.190	0.0001465	0.0284075	0.0027289	0.0000001
0.195	0.0001459	0.0291246	0.0028727	0.0000001
0.200	0.0001466	0.0298419	0.0030201	0.0000001
0.205	0.0001473	0.0305626	0.0031711	0.0000001
0.210	0.0001459	0.0312816	0.0033257	0.0000001
0.215	0.0001441	0.0319929	0.0034839	0.0000001
