 
PGA:,  0.21 g
PGV:,  76.76 cm/s
PGD:,  74.35 cm
Arias Intensity:,  99.02 cm/s
Significant duration:,  18.97 s
 
 
Damping ratio for spectra:  0.05

 
period [s]	SD. [cm]	PSV [cm/s]	PSA [g]
0.0010	, 0.000	, 0.033	, 0.212
0.1010	, 0.135	, 8.398	, 0.533
0.2010	, 0.629	, 19.665	, 0.627
0.3010	, 1.198	, 25.002	, 0.532
0.4010	, 2.246	, 35.192	, 0.562
0.5010	, 2.795	, 35.057	, 0.448
0.6010	, 4.652	, 48.634	, 0.518
0.7010	, 3.986	, 35.726	, 0.326
0.8010	, 5.794	, 45.449	, 0.363
0.9010	, 6.544	, 45.633	, 0.324
1.0010	, 6.345	, 39.827	, 0.255
1.1010	, 6.921	, 39.495	, 0.230
1.2010	, 9.760	, 51.060	, 0.272
1.3010	, 12.131	, 58.589	, 0.288
1.4010	, 13.839	, 62.064	, 0.284
1.5010	, 16.831	, 70.455	, 0.301
1.6010	, 18.146	, 71.213	, 0.285
1.7010	, 17.438	, 64.413	, 0.243
1.8010	, 15.690	, 54.738	, 0.195
1.9010	, 14.743	, 48.728	, 0.164
2.0010	, 14.243	, 44.722	, 0.143
2.1010	, 13.284	, 39.726	, 0.121
2.2010	, 15.252	, 43.539	, 0.127
2.3010	, 18.308	, 49.992	, 0.139
2.4010	, 20.683	, 54.126	, 0.144
2.5010	, 23.470	, 58.962	, 0.151
2.6010	, 26.554	, 64.146	, 0.158
2.7010	, 26.379	, 61.365	, 0.146
2.8010	, 27.894	, 62.572	, 0.143
2.9010	, 28.413	, 61.538	, 0.136
3.0010	, 28.779	, 60.255	, 0.129
3.1010	, 32.676	, 66.207	, 0.137
3.2010	, 36.847	, 72.326	, 0.145
3.3010	, 40.882	, 77.815	, 0.151
3.4010	, 44.533	, 82.272	, 0.155
3.5010	, 47.570	, 85.373	, 0.156
3.6010	, 50.099	, 87.415	, 0.155
3.7010	, 52.160	, 88.552	, 0.153
3.8010	, 53.879	, 89.063	, 0.150
3.9010	, 55.567	, 89.500	, 0.147
4.0010	, 57.485	, 90.275	, 0.145
4.1010	, 59.544	, 91.227	, 0.142
4.2010	, 61.751	, 92.357	, 0.141
4.3010	, 64.167	, 93.740	, 0.140
4.4010	, 66.736	, 95.277	, 0.139
4.5010	, 69.322	, 96.771	, 0.138
4.6010	, 71.819	, 98.078	, 0.137
4.7010	, 74.119	, 99.065	, 0.135
4.8010	, 76.318	, 99.880	, 0.133
4.9010	, 78.421	, 100.537	, 0.131
5.0010	, 80.491	, 101.128	, 0.130
5.1010	, 82.473	, 101.587	, 0.128
5.2010	, 84.115	, 101.617	, 0.125
5.3010	, 85.455	, 101.289	, 0.122
5.4010	, 86.516	, 100.648	, 0.119
5.5010	, 87.463	, 99.900	, 0.116
5.6010	, 88.394	, 99.161	, 0.113
5.7010	, 89.686	, 98.845	, 0.111
5.8010	, 91.150	, 98.727	, 0.109
5.9010	, 92.587	, 98.584	, 0.107
6.0010	, 93.981	, 98.400	, 0.105
6.1010	, 95.555	, 98.408	, 0.103
6.2010	, 97.511	, 98.804	, 0.102
6.3010	, 99.542	, 99.261	, 0.101
6.4010	, 101.736	, 99.864	, 0.100
6.5010	, 104.413	, 100.915	, 0.099
6.6010	, 107.185	, 102.024	, 0.099
6.7010	, 109.894	, 103.042	, 0.098
6.8010	, 112.524	, 103.957	, 0.098
6.9010	, 115.079	, 104.777	, 0.097
7.0010	, 117.563	, 105.509	, 0.097
7.1010	, 119.938	, 106.125	, 0.096
7.2010	, 122.245	, 106.664	, 0.095
7.3010	, 124.466	, 107.115	, 0.094
7.4010	, 126.540	, 107.428	, 0.093
7.5010	, 130.649	, 109.438	, 0.093
7.6010	, 134.470	, 111.156	, 0.094
7.7010	, 137.656	, 112.313	, 0.093
7.8010	, 140.206	, 112.927	, 0.093
7.9010	, 143.660	, 114.244	, 0.093
8.0010	, 146.949	, 115.399	, 0.092
8.1010	, 149.573	, 116.010	, 0.092
8.2010	, 151.489	, 116.063	, 0.091
8.3010	, 152.769	, 115.634	, 0.089
8.4010	, 153.460	, 114.774	, 0.088
8.5010	, 153.727	, 113.621	, 0.086
8.6010	, 153.746	, 112.314	, 0.084
8.7010	, 154.756	, 111.753	, 0.082
8.8010	, 155.499	, 111.013	, 0.081
8.9010	, 155.960	, 110.092	, 0.079
9.0010	, 156.110	, 108.973	, 0.078
9.1010	, 155.969	, 107.679	, 0.076
9.2010	, 155.523	, 106.203	, 0.074
9.3010	, 154.899	, 104.640	, 0.072
9.4010	, 154.264	, 103.103	, 0.070
