 
PGA:,  0.07 g
PGV:,  11.50 cm/s
PGD:,  19.48 cm
Arias Intensity:,  11.58 cm/s
Significant duration:,  18.55 s
 
 
Damping ratio for spectra:  0.05

 
period [s]	SD. [cm]	PSV [cm/s]	PSA [g]
0.0010	, 0.000	, 0.011	, 0.071
0.1010	, 0.023	, 1.450	, 0.092
0.2010	, 0.098	, 3.063	, 0.098
0.3010	, 0.363	, 7.576	, 0.161
0.4010	, 0.999	, 15.654	, 0.250
0.5010	, 0.960	, 12.044	, 0.154
0.6010	, 1.427	, 14.915	, 0.159
0.7010	, 2.018	, 18.090	, 0.165
0.8010	, 2.764	, 21.677	, 0.173
0.9010	, 3.871	, 26.995	, 0.192
1.0010	, 4.013	, 25.190	, 0.161
1.1010	, 4.118	, 23.501	, 0.137
1.2010	, 3.990	, 20.876	, 0.111
1.3010	, 3.896	, 18.817	, 0.093
1.4010	, 4.422	, 19.834	, 0.091
1.5010	, 4.994	, 20.906	, 0.089
1.6010	, 5.159	, 20.248	, 0.081
1.7010	, 5.177	, 19.124	, 0.072
1.8010	, 5.502	, 19.193	, 0.068
1.9010	, 5.568	, 18.404	, 0.062
2.0010	, 5.567	, 17.480	, 0.056
2.1010	, 5.871	, 17.559	, 0.054
2.2010	, 6.050	, 17.271	, 0.050
2.3010	, 6.044	, 16.503	, 0.046
2.4010	, 6.248	, 16.350	, 0.044
2.5010	, 6.794	, 17.068	, 0.044
2.6010	, 7.394	, 17.862	, 0.044
2.7010	, 8.400	, 19.540	, 0.046
2.8010	, 8.804	, 19.748	, 0.045
2.9010	, 8.761	, 18.975	, 0.042
3.0010	, 8.628	, 18.064	, 0.039
3.1010	, 8.955	, 18.145	, 0.037
3.2010	, 9.203	, 18.065	, 0.036
3.3010	, 9.386	, 17.866	, 0.035
3.4010	, 9.379	, 17.327	, 0.033
3.5010	, 9.678	, 17.369	, 0.032
3.6010	, 9.990	, 17.431	, 0.031
3.7010	, 9.953	, 16.897	, 0.029
3.8010	, 9.488	, 15.684	, 0.026
3.9010	, 8.527	, 13.733	, 0.023
4.0010	, 7.919	, 12.436	, 0.020
4.1010	, 7.960	, 12.196	, 0.019
4.2010	, 8.229	, 12.307	, 0.019
4.3010	, 8.297	, 12.121	, 0.018
4.4010	, 8.205	, 11.714	, 0.017
4.5010	, 8.360	, 11.671	, 0.017
4.6010	, 8.527	, 11.644	, 0.016
4.7010	, 8.729	, 11.667	, 0.016
4.8010	, 8.936	, 11.695	, 0.016
4.9010	, 9.089	, 11.653	, 0.015
5.0010	, 9.191	, 11.548	, 0.015
5.1010	, 9.241	, 11.383	, 0.014
5.2010	, 9.241	, 11.164	, 0.014
5.3010	, 9.191	, 10.894	, 0.013
5.4010	, 9.249	, 10.759	, 0.013
5.5010	, 9.962	, 11.378	, 0.013
5.6010	, 10.581	, 11.869	, 0.014
5.7010	, 11.078	, 12.210	, 0.014
5.8010	, 11.432	, 12.382	, 0.014
5.9010	, 11.623	, 12.376	, 0.013
6.0010	, 11.646	, 12.194	, 0.013
6.1010	, 11.509	, 11.853	, 0.012
6.2010	, 11.431	, 11.583	, 0.012
6.3010	, 11.527	, 11.494	, 0.012
6.4010	, 11.653	, 11.438	, 0.011
6.5010	, 11.649	, 11.259	, 0.011
6.6010	, 11.531	, 10.976	, 0.011
6.7010	, 11.812	, 11.076	, 0.011
6.8010	, 12.068	, 11.149	, 0.010
6.9010	, 12.113	, 11.028	, 0.010
