 
PGA:,  0.21 g
PGV:,  42.13 cm/s
PGD:,  55.61 cm
Arias Intensity:,  143.87 cm/s
Significant duration:,  30.84 s
 
 
Damping ratio for spectra:  0.05

 
period [s]	SD. [cm]	PSV [cm/s]	PSA [g]
0.0010	, 0.000	, 0.033	, 0.212
0.1010	, 0.107	, 6.642	, 0.421
0.2010	, 0.523	, 16.360	, 0.521
0.3010	, 1.138	, 23.759	, 0.506
0.4010	, 2.165	, 33.920	, 0.542
0.5010	, 2.350	, 29.476	, 0.377
0.6010	, 4.365	, 45.631	, 0.486
0.7010	, 5.771	, 51.725	, 0.473
0.8010	, 5.556	, 43.578	, 0.348
0.9010	, 5.606	, 39.092	, 0.278
1.0010	, 5.616	, 35.251	, 0.226
1.1010	, 8.250	, 47.079	, 0.274
1.2010	, 9.515	, 49.779	, 0.265
1.3010	, 10.577	, 51.080	, 0.251
1.4010	, 10.521	, 47.183	, 0.216
1.5010	, 11.153	, 46.686	, 0.199
1.6010	, 13.329	, 52.308	, 0.209
1.7010	, 13.078	, 48.307	, 0.182
1.8010	, 12.144	, 42.368	, 0.151
1.9010	, 11.403	, 37.688	, 0.127
2.0010	, 12.378	, 38.868	, 0.124
2.1010	, 12.798	, 38.273	, 0.117
2.2010	, 13.661	, 38.997	, 0.113
2.3010	, 16.288	, 44.476	, 0.124
2.4010	, 19.706	, 51.570	, 0.138
2.5010	, 22.275	, 55.961	, 0.143
2.6010	, 23.454	, 56.657	, 0.140
2.7010	, 24.094	, 56.049	, 0.133
2.8010	, 25.114	, 56.335	, 0.129
2.9010	, 25.716	, 55.697	, 0.123
3.0010	, 26.922	, 56.366	, 0.120
3.1010	, 28.557	, 57.862	, 0.120
3.2010	, 27.839	, 54.644	, 0.109
3.3010	, 32.407	, 61.683	, 0.120
3.4010	, 38.157	, 70.494	, 0.133
3.5010	, 43.312	, 77.731	, 0.142
3.6010	, 50.901	, 88.814	, 0.158
3.7010	, 57.622	, 97.824	, 0.169
3.8010	, 63.092	, 104.293	, 0.176
3.9010	, 67.190	, 108.221	, 0.178
4.0010	, 69.912	, 109.790	, 0.176
4.1010	, 71.615	, 109.722	, 0.171
4.2010	, 72.915	, 109.055	, 0.166
4.3010	, 73.065	, 106.738	, 0.159
4.4010	, 72.180	, 103.049	, 0.150
4.5010	, 70.484	, 98.392	, 0.140
4.6010	, 67.658	, 92.394	, 0.129
4.7010	, 63.520	, 84.899	, 0.116
4.8010	, 59.667	, 78.088	, 0.104
4.9010	, 65.818	, 84.381	, 0.110
5.0010	, 70.549	, 88.637	, 0.114
5.1010	, 72.189	, 88.919	, 0.112
5.2010	, 70.998	, 85.770	, 0.106
5.3010	, 67.434	, 79.928	, 0.097
5.4010	, 63.784	, 74.203	, 0.088
5.5010	, 64.517	, 73.691	, 0.086
5.6010	, 65.174	, 73.112	, 0.084
5.7010	, 65.614	, 72.314	, 0.081
5.8010	, 65.860	, 71.335	, 0.079
5.9010	, 65.968	, 70.240	, 0.076
6.0010	, 65.909	, 69.008	, 0.074
6.1010	, 65.712	, 67.674	, 0.071
6.2010	, 66.012	, 66.887	, 0.069
6.3010	, 66.978	, 66.789	, 0.068
6.4010	, 67.790	, 66.543	, 0.067
6.5010	, 68.367	, 66.076	, 0.065
6.6010	, 68.728	, 65.419	, 0.063
6.7010	, 70.841	, 66.424	, 0.063
6.8010	, 73.800	, 68.181	, 0.064
6.9010	, 75.651	, 68.878	, 0.064
7.0010	, 76.731	, 68.864	, 0.063
7.1010	, 80.745	, 71.446	, 0.064
7.2010	, 83.951	, 73.251	, 0.065
7.3010	, 86.475	, 74.420	, 0.065
7.4010	, 89.224	, 75.748	, 0.066
7.5010	, 93.221	, 78.086	, 0.067
7.6010	, 96.554	, 79.814	, 0.067
7.7010	, 99.915	, 81.520	, 0.068
7.8010	, 102.709	, 82.725	, 0.068
7.9010	, 104.770	, 83.317	, 0.068
8.0010	, 106.115	, 83.332	, 0.067
8.1010	, 107.376	, 83.282	, 0.066
8.2010	, 108.591	, 83.197	, 0.065
8.3010	, 109.991	, 83.254	, 0.064
8.4010	, 111.604	, 83.470	, 0.064
8.5010	, 112.691	, 83.291	, 0.063
8.6010	, 113.219	, 82.709	, 0.062
8.7010	, 113.239	, 81.773	, 0.060
8.8010	, 112.677	, 80.442	, 0.059
8.9010	, 111.579	, 78.763	, 0.057
9.0010	, 110.708	, 77.280	, 0.055
9.1010	, 111.556	, 77.017	, 0.054
9.2010	, 112.065	, 76.527	, 0.053
9.3010	, 112.256	, 75.833	, 0.052
9.4010	, 112.101	, 74.923	, 0.051
9.5010	, 111.689	, 73.862	, 0.050
9.6010	, 111.345	, 72.867	, 0.049
9.7010	, 110.910	, 71.835	, 0.047
9.8010	, 110.846	, 71.061	, 0.046
9.9010	, 110.554	, 70.158	, 0.045
 
acceleration, velocity, displacement and normalized Arias intensity time histories:
 
time [s]	accel. [g]	vel. [cm/s]	displ. [cm]	AI
0.000	0.0000828	0.0000000	0.0000000	0.0000000
0.005	0.0000826	0.0004056	0.0000010	0.0000000
0.010	0.0000821	0.0008095	0.0000041	0.0000000
0.015	0.0000816	0.0012110	0.0000091	0.0000000
0.020	0.0000816	0.0016114	0.0000162	0.0000000
0.025	0.0000818	0.0020122	0.0000252	0.0000000
0.030	0.0000812	0.0024120	0.0000363	0.0000000
0.035	0.0000806	0.0028088	0.0000493	0.0000000
0.040	0.0000805	0.0032039	0.0000644	0.0000000
0.045	0.0000805	0.0035986	0.0000814	0.0000000
0.050	0.0000804	0.0039932	0.0001003	0.0000000
0.055	0.0000803	0.0043873	0.0001213	0.0000000
0.060	0.0000800	0.0047804	0.0001442	0.0000000
0.065	0.0000797	0.0051721	0.0001691	0.0000000
0.070	0.0000797	0.0055630	0.0001959	0.0000000
0.075	0.0000797	0.0059538	0.0002247	0.0000000
0.080	0.0000795	0.0063444	0.0002555	0.0000000
0.085	0.0000792	0.0067337	0.0002882	0.0000000
0.090	0.0000786	0.0071207	0.0003228	0.0000000
0.095	0.0000782	0.0075051	0.0003594	0.0000000
0.100	0.0000780	0.0078881	0.0003979	0.0000000
0.105	0.0000783	0.0082713	0.0004383	0.0000000
0.110	0.0000779	0.0086542	0.0004806	0.0000000
0.115	0.0000774	0.0090351	0.0005248	0.0000000
0.120	0.0000778	0.0094157	0.0005709	0.0000000
0.125	0.0000774	0.0097962	0.0006189	0.0000000
0.130	0.0000762	0.0101729	0.0006689	0.0000000
0.135	0.0000757	0.0105457	0.0007207	0.0000000
0.140	0.0000758	0.0109175	0.0007743	0.0000000
0.145	0.0000759	0.0112896	0.0008298	0.0000000
0.150	0.0000761	0.0116623	0.0008872	0.0000000
0.155	0.0000754	0.0120338	0.0009465	0.0000000
0.160	0.0000746	0.0124016	0.0010075	0.0000000
0.165	0.0000749	0.0127683	0.0010705	0.0000000
0.170	0.0000752	0.0131365	0.0011352	0.0000000
0.175	0.0000743	0.0135031	0.0012018	0.0000000
0.180	0.0000736	0.0138657	0.0012703	0.0000000
0.185	0.0000738	0.0142271	0.0013405	0.0000000
0.190	0.0000734	0.0145881	0.0014125	0.0000000
0.195	0.0000732	0.0149478	0.0014864	0.0000000
0.200	0.0000741	0.0153091	0.0015620	0.0000000
0.205	0.0000740	0.0156724	0.0016395	0.0000000
0.210	0.0000716	0.0160293	0.0017187	0.0000000
0.215	0.0000711	0.0163793	0.0017997	0.0000000
0.220	0.0000733	0.0167337	0.0018825	0.0000000
0.225	0.0000735	0.0170939	0.0019671	0.0000000
0.230	0.0000710	0.0174484	0.0020534	0.0000000
0.235	0.0000694	0.0177927	0.0021415	0.0000000
0.240	0.0000717	0.0181386	0.0022314	0.0000000
0.245	0.0000740	0.0184959	0.0023230	0.0000000
0.250	0.0000714	0.0188525	0.0024163	0.0000000
0.255	0.0000689	0.0191965	0.0025115	0.0000000
0.260	0.0000693	0.0195354	0.0026083	0.0000000
0.265	0.0000694	0.0198757	0.0027068	0.0000000
0.270	0.0000676	0.0202117	0.0028070	0.0000000
0.275	0.0000679	0.0205439	0.0029089	0.0000000
0.280	0.0000702	0.0208826	0.0030125	0.0000000
0.285	0.0000681	0.0212218	0.0031177	0.0000000
0.290	0.0000654	0.0215494	0.0032247	0.0000000
0.295	0.0000683	0.0218773	0.0033332	0.0000000
0.300	0.0000717	0.0222205	0.0034435	0.0000000
0.305	0.0000724	0.0225739	0.0035555	0.0000000
0.310	0.0000695	0.0229218	0.0036692	0.0000000
0.315	0.0000637	0.0232485	0.0037846	0.0000000
0.320	0.0000637	0.0235609	0.0039017	0.0000000
0.325	0.0000693	0.0238871	0.0040203	0.0000000
0.330	0.0000720	0.0242336	0.0041406	0.0000000
0.335	0.0000688	0.0245788	0.0042626	0.0000000
0.340	0.0000642	0.0249049	0.0043863	0.0000000
0.345	0.0000640	0.0252193	0.0045116	0.0000000
0.350	0.0000655	0.0255371	0.0046385	0.0000000
0.355	0.0000665	0.0258609	0.0047670	0.0000000
0.360	0.0000672	0.0261888	0.0048971	0.0000000
0.365	0.0000664	0.0265167	0.0050289	0.0000000
0.370	0.0000660	0.0268415	0.0051623	0.0000000
0.375	0.0000668	0.0271672	0.0052973	0.0000000
0.380	0.0000674	0.0274963	0.0054340	0.0000000
0.385	0.0000683	0.0278290	0.0055723	0.0000000
0.390	0.0000667	0.0281601	0.0057123	0.0000000
0.395	0.0000647	0.0284823	0.0058539	0.0000000
0.400	0.0000643	0.0287987	0.0059971	0.0000000
0.405	0.0000631	0.0291113	0.0061419	0.0000000
0.410	0.0000581	0.0294085	0.0062882	0.0000000
0.415	0.0000538	0.0296829	0.0064359	0.0000000
0.420	0.0000543	0.0299480	0.0065850	0.0000000
0.425	0.0000590	0.0302260	0.0067354	0.0000000
0.430	0.0000614	0.0305213	0.0068873	0.0000000
0.435	0.0000582	0.0308146	0.0070406	0.0000000
0.440	0.0000570	0.0310969	0.0071954	0.0000000
0.445	0.0000598	0.0313832	0.0073516	0.0000000
0.450	0.0000598	0.0316764	0.0075092	0.0000000
0.455	0.0000600	0.0319701	0.0076683	0.0000000
0.460	0.0000620	0.0322692	0.0078289	0.0000000
0.465	0.0000622	0.0325737	0.0079911	0.0000000
0.470	0.0000620	0.0328782	0.0081547	0.0000000
0.475	0.0000607	0.0331791	0.0083198	0.0000000
0.480	0.0000584	0.0334714	0.0084864	0.0000000
0.485	0.0000584	0.0337578	0.0086545	0.0000000
0.490	0.0000589	0.0340454	0.0088240	0.0000000
0.495	0.0000581	0.0343323	0.0089950	0.0000000
0.500	0.0000571	0.0346148	0.0091673	0.0000000
0.505	0.0000572	0.0348950	0.0093411	0.0000000
0.510	0.0000570	0.0351751	0.0095163	0.0000000
0.515	0.0000594	0.0354607	0.0096929	0.0000000
0.520	0.0000661	0.0357685	0.0098710	0.0000000
0.525	0.0000693	0.0361004	0.0100506	0.0000000
0.530	0.0000648	0.0364291	0.0102320	0.0000000
0.535	0.0000607	0.0367369	0.0104149	0.0000000
0.540	0.0000596	0.0370320	0.0105993	0.0000000
0.545	0.0000582	0.0373210	0.0107852	0.0000000
0.550	0.0000593	0.0376092	0.0109725	0.0000000
0.555	0.0000614	0.0379053	0.0111613	0.0000000
0.560	0.0000605	0.0382042	0.0113516	0.0000000
0.565	0.0000594	0.0384983	0.0115433	0.0000000
0.570	0.0000610	0.0387935	0.0117365	0.0000000
0.575	0.0000594	0.0390888	0.0119312	0.0000000
0.580	0.0000576	0.0393759	0.0121274	0.0000000
0.585	0.0000588	0.0396614	0.0123250	0.0000000
0.590	0.0000561	0.0399433	0.0125240	0.0000000
0.595	0.0000472	0.0401967	0.0127244	0.0000000
0.600	0.0000522	0.0404405	0.0129260	0.0000000
0.605	0.0000647	0.0407273	0.0131289	0.0000000
0.610	0.0000560	0.0410232	0.0133333	0.0000000
0.615	0.0000435	0.0412672	0.0135390	0.0000000
0.620	0.0000544	0.0415072	0.0137459	0.0000000
0.625	0.0000597	0.0417870	0.0139542	0.0000000
0.630	0.0000494	0.0420545	0.0141638	0.0000000
0.635	0.0000518	0.0423026	0.0143746	0.0000000
0.640	0.0000637	0.0425858	0.0145869	0.0000000
0.645	0.0000699	0.0429134	0.0148006	0.0000000
0.650	0.0000614	0.0432355	0.0150160	0.0000000
0.655	0.0000497	0.0435080	0.0152328	0.0000000
0.660	0.0000475	0.0437463	0.0154510	0.0000000
0.665	0.0000465	0.0439768	0.0156703	0.0000000
0.670	0.0000468	0.0442056	0.0158907	0.0000000
0.675	0.0000504	0.0444442	0.0161124	0.0000000
0.680	0.0000537	0.0446996	0.0163352	0.0000000
0.685	0.0000484	0.0449500	0.0165594	0.0000000
0.690	0.0000422	0.0451723	0.0167847	0.0000000
0.695	0.0000454	0.0453869	0.0170111	0.0000000
0.700	0.0000584	0.0456413	0.0172386	0.0000000
0.705	0.0000630	0.0459390	0.0174676	0.0000000
0.710	0.0000488	0.0462134	0.0176980	0.0000000
0.715	0.0000450	0.0464435	0.0179296	0.0000000
0.720	0.0000604	0.0467020	0.0181625	0.0000000
0.725	0.0000688	0.0470187	0.0183968	0.0000000
0.730	0.0000559	0.0473244	0.0186326	0.0000000
0.735	0.0000430	0.0475669	0.0188699	0.0000000
0.740	0.0000535	0.0478035	0.0191083	0.0000000
0.745	0.0000601	0.0480821	0.0193480	0.0000000
0.750	0.0000488	0.0483492	0.0195891	0.0000000
0.755	0.0000469	0.0485839	0.0198314	0.0000000
0.760	0.0000541	0.0488314	0.0200749	0.0000000
0.765	0.0000501	0.0490869	0.0203197	0.0000000
0.770	0.0000418	0.0493122	0.0205657	0.0000000
0.775	0.0000576	0.0495559	0.0208129	0.0000000
0.780	0.0000846	0.0499046	0.0210616	0.0000000
0.785	0.0000732	0.0502917	0.0213120	0.0000000
0.790	0.0000497	0.0505930	0.0215643	0.0000000
0.795	0.0000499	0.0508371	0.0218178	0.0000000
0.800	0.0000644	0.0511175	0.0220727	0.0000000
0.805	0.0000628	0.0514294	0.0223291	0.0000000
0.810	0.0000447	0.0516929	0.0225869	0.0000000
0.815	0.0000453	0.0519135	0.0228459	0.0000000
0.820	0.0000569	0.0521641	0.0231061	0.0000000
0.825	0.0000603	0.0524516	0.0233676	0.0000000
0.830	0.0000609	0.0527489	0.0236306	0.0000000
0.835	0.0000600	0.0530453	0.0238951	0.0000000
0.840	0.0000568	0.0533316	0.0241611	0.0000000
0.845	0.0000558	0.0536077	0.0244284	0.0000000
0.850	0.0000615	0.0538955	0.0246972	0.0000000
0.855	0.0000656	0.0542071	0.0249674	0.0000000
0.860	0.0000475	0.0544843	0.0252392	0.0000000
0.865	0.0000346	0.0546856	0.0255121	0.0000000
0.870	0.0000421	0.0548737	0.0257860	0.0000000
0.875	0.0000495	0.0550983	0.0260609	0.0000000
0.880	0.0000562	0.0553575	0.0263371	0.0000000
0.885	0.0000581	0.0556378	0.0266145	0.0000000
0.890	0.0000545	0.0559139	0.0268934	0.0000000
0.895	0.0000464	0.0561614	0.0271736	0.0000000
0.900	0.0000515	0.0564015	0.0274550	0.0000000
0.905	0.0000747	0.0567110	0.0277378	0.0000000
0.910	0.0000559	0.0570314	0.0280222	0.0000000
0.915	0.0000169	0.0572101	0.0283078	0.0000000
0.920	0.0000330	0.0573326	0.0285941	0.0000000
0.925	0.0000671	0.0575779	0.0288814	0.0000000
0.930	0.0000617	0.0578936	0.0291701	0.0000000
0.935	0.0000465	0.0581590	0.0294602	0.0000000
0.940	0.0000611	0.0584227	0.0297517	0.0000000
0.945	0.0000715	0.0587477	0.0300446	0.0000000
0.950	0.0000452	0.0590338	0.0303390	0.0000000
0.955	0.0000199	0.0591934	0.0306346	0.0000000
0.960	0.0000161	0.0592816	0.0309308	0.0000000
0.965	0.0000155	0.0593589	0.0312274	0.0000000
0.970	0.0000262	0.0594610	0.0315244	0.0000000
0.975	0.0000469	0.0596402	0.0318222	0.0000000
0.980	0.0000500	0.0598779	0.0321210	0.0000000
0.985	0.0000387	0.0600955	0.0324209	0.0000000
0.990	0.0000411	0.0602912	0.0327219	0.0000000
0.995	0.0000552	0.0605275	0.0330239	0.0000000
1.000	0.0000607	0.0608118	0.0333273	0.0000000
1.005	0.0000675	0.0611263	0.0336321	0.0000000
1.010	0.0000622	0.0614444	0.0339386	0.0000000
1.015	0.0000331	0.0616781	0.0342464	0.0000000
1.020	0.0000270	0.0618255	0.0345551	0.0000000
1.025	0.0000553	0.0620274	0.0348648	0.0000000
1.030	0.0000646	0.0623214	0.0351756	0.0000000
1.035	0.0000306	0.0625547	0.0354878	0.0000000
1.040	0.0000147	0.0626657	0.0358009	0.0000000
1.045	0.0000413	0.0628028	0.0361145	0.0000000
1.050	0.0000577	0.0630454	0.0364292	0.0000000
1.055	0.0000492	0.0633074	0.0367450	0.0000000
1.060	0.0000488	0.0635477	0.0370622	0.0000000
1.065	0.0000613	0.0638177	0.0373806	0.0000000
1.070	0.0000653	0.0641281	0.0377005	0.0000000
1.075	0.0000528	0.0644178	0.0380218	0.0000000
1.080	0.0000421	0.0646507	0.0383445	0.0000000
1.085	0.0000298	0.0648270	0.0386682	0.0000000
1.090	0.0000065	0.0649159	0.0389926	0.0000000
1.095	0.0000116	0.0649601	0.0393172	0.0000000
1.100	0.0000428	0.0650936	0.0396424	0.0000000
1.105	0.0000544	0.0653320	0.0399684	0.0000000
1.110	0.0000203	0.0655152	0.0402956	0.0000000
1.115	0.0000044	0.0655758	0.0406233	0.0000000
1.120	0.0000396	0.0656838	0.0409514	0.0000000
1.125	0.0000536	0.0659126	0.0412804	0.0000000
1.130	0.0000232	0.0661010	0.0416105	0.0000000
1.135	0.0000155	0.0661959	0.0419412	0.0000000
1.140	0.0000507	0.0663582	0.0422726	0.0000000
1.145	0.0000667	0.0666461	0.0426051	0.0000000
1.150	0.0000335	0.0668919	0.0429389	0.0000000
1.155	-0.0000003	0.0669734	0.0432736	0.0000000
1.160	0.0000187	0.0670187	0.0436086	0.0000000
1.165	0.0000412	0.0671658	0.0439440	0.0000000
1.170	0.0000384	0.0673610	0.0442804	0.0000000
1.175	0.0000325	0.0675348	0.0446176	0.0000000
1.180	0.0000332	0.0676958	0.0449557	0.0000000
1.185	0.0000207	0.0678281	0.0452945	0.0000000
1.190	0.0000047	0.0678906	0.0456338	0.0000000
1.195	0.0000149	0.0679386	0.0459734	0.0000000
1.200	0.0000460	0.0680878	0.0463134	0.0000000
1.205	0.0000704	0.0683731	0.0466546	0.0000000
1.210	0.0000322	0.0686245	0.0469971	0.0000000
1.215	-0.0000054	0.0686902	0.0473404	0.0000000
1.220	0.0000269	0.0687430	0.0476839	0.0000000
1.225	0.0000570	0.0689487	0.0480282	0.0000000
1.230	0.0000503	0.0692116	0.0483736	0.0000000
1.235	0.0000436	0.0694417	0.0487202	0.0000000
1.240	0.0000432	0.0696544	0.0490679	0.0000000
1.245	0.0000430	0.0698657	0.0494167	0.0000000
1.250	0.0000448	0.0700809	0.0497666	0.0000000
1.255	0.0000387	0.0702857	0.0501175	0.0000000
1.260	0.0000255	0.0704432	0.0504694	0.0000000
1.265	0.0000252	0.0705677	0.0508219	0.0000000
1.270	0.0000503	0.0707529	0.0511752	0.0000000
1.275	0.0000604	0.0710242	0.0515296	0.0000000
1.280	0.0000435	0.0712790	0.0518854	0.0000000
1.285	0.0000222	0.0714402	0.0522422	0.0000000
1.290	0.0000127	0.0715256	0.0525996	0.0000000
1.295	0.0000223	0.0716115	0.0529574	0.0000000
1.300	0.0000335	0.0717484	0.0533158	0.0000000
1.305	0.0000488	0.0719500	0.0536751	0.0000000
1.310	0.0000389	0.0721651	0.0540354	0.0000000
1.315	0.0000225	0.0723159	0.0543966	0.0000000
1.320	0.0000448	0.0724810	0.0547586	0.0000000
1.325	0.0000648	0.0727496	0.0551216	0.0000000
1.330	0.0000424	0.0730124	0.0554860	0.0000000
1.335	0.0000138	0.0731502	0.0558515	0.0000000
1.340	0.0000158	0.0732227	0.0562174	0.0000000
1.345	0.0000352	0.0733476	0.0565838	0.0000000
1.350	0.0000300	0.0735074	0.0569509	0.0000000
1.355	0.0000208	0.0736319	0.0573188	0.0000000
1.360	0.0000343	0.0737671	0.0576873	0.0000000
1.365	0.0000356	0.0739386	0.0580566	0.0000000
1.370	0.0000208	0.0740771	0.0584266	0.0000000
1.375	0.0000311	0.0742044	0.0587973	0.0000000
1.380	0.0000664	0.0744434	0.0591689	0.0000000
1.385	0.0000528	0.0747356	0.0595419	0.0000000
1.390	0.0000143	0.0749001	0.0599160	0.0000001
1.395	0.0000300	0.0750087	0.0602907	0.0000001
1.400	0.0000864	0.0752939	0.0606665	0.0000001
1.405	0.0000783	0.0756977	0.0610440	0.0000001
1.410	-0.0000007	0.0758880	0.0614229	0.0000001
1.415	-0.0000310	0.0758104	0.0618022	0.0000001
1.420	0.0000194	0.0757819	0.0621812	0.0000001
1.425	0.0000580	0.0759717	0.0625605	0.0000001
1.430	0.0000270	0.0761803	0.0629409	0.0000001
1.435	-0.0000024	0.0762406	0.0633220	0.0000001
1.440	0.0000022	0.0762401	0.0637032	0.0000001
1.445	0.0000006	0.0762471	0.0640844	0.0000001
1.450	0.0000056	0.0762623	0.0644657	0.0000001
1.455	0.0000225	0.0763314	0.0648471	0.0000001
1.460	0.0000335	0.0764687	0.0652291	0.0000001
1.465	0.0000227	0.0766064	0.0656118	0.0000001
1.470	0.0000114	0.0766900	0.0659951	0.0000001
1.475	0.0000058	0.0767322	0.0663786	0.0000001
1.480	-0.0000027	0.0767399	0.0667623	0.0000001
1.485	-0.0000157	0.0766949	0.0671459	0.0000001
1.490	-0.0000237	0.0765984	0.0675291	0.0000001
1.495	0.0000294	0.0766123	0.0679122	0.0000001
1.500	0.0000939	0.0769146	0.0682960	0.0000001
1.505	0.0000724	0.0773224	0.0686816	0.0000001
1.510	0.0000133	0.0775325	0.0690687	0.0000001
1.515	-0.0000327	0.0774849	0.0694563	0.0000001
1.520	-0.0000442	0.0772963	0.0698432	0.0000001
1.525	-0.0000079	0.0771687	0.0702294	0.0000001
1.530	0.0000043	0.0771599	0.0706152	0.0000001
1.535	-0.0000123	0.0771405	0.0710009	0.0000001
1.540	0.0000044	0.0771213	0.0713866	0.0000001
1.545	0.0000491	0.0772526	0.0717725	0.0000001
1.550	0.0000688	0.0775418	0.0721595	0.0000001
1.555	0.0000478	0.0778278	0.0725479	0.0000001
1.560	0.0000264	0.0780098	0.0729375	0.0000001
1.565	0.0000214	0.0781270	0.0733279	0.0000001
1.570	0.0000424	0.0782836	0.0737189	0.0000001
1.575	0.0000573	0.0785280	0.0741109	0.0000001
1.580	0.0000385	0.0787630	0.0745042	0.0000001
1.585	-0.0000018	0.0788532	0.0748982	0.0000001
1.590	-0.0000457	0.0787369	0.0752922	0.0000001
1.595	-0.0000555	0.0784887	0.0756852	0.0000001
1.600	-0.0000164	0.0783124	0.0760772	0.0000001
1.605	0.0000307	0.0783475	0.0764689	0.0000001
1.610	0.0000213	0.0784750	0.0768609	0.0000001
1.615	-0.0000089	0.0785054	0.0772534	0.0000001
1.620	-0.0000003	0.0784827	0.0776459	0.0000001
1.625	0.0000228	0.0785379	0.0780384	0.0000001
1.630	0.0000388	0.0786889	0.0784315	0.0000001
1.635	0.0000261	0.0788480	0.0788253	0.0000001
1.640	-0.0000040	0.0789024	0.0792197	0.0000001
1.645	-0.0000083	0.0788723	0.0796141	0.0000001
1.650	0.0000124	0.0788822	0.0800085	0.0000001
1.655	0.0000040	0.0789224	0.0804030	0.0000001
1.660	-0.0000042	0.0789219	0.0807976	0.0000001
1.665	0.0000143	0.0789466	0.0811923	0.0000001
1.670	0.0000358	0.0790695	0.0815874	0.0000001
1.675	0.0000176	0.0792005	0.0819830	0.0000001
1.680	-0.0000157	0.0792049	0.0823790	0.0000001
1.685	-0.0000184	0.0791212	0.0827749	0.0000001
1.690	-0.0000078	0.0790571	0.0831703	0.0000001
1.695	0.0000175	0.0790811	0.0835657	0.0000001
1.700	0.0000558	0.0792610	0.0839615	0.0000001
1.705	0.0000771	0.0795869	0.0843586	0.0000001
1.710	0.0000471	0.0798914	0.0847573	0.0000001
1.715	-0.0000041	0.0799968	0.0851570	0.0000001
1.720	-0.0000154	0.0799489	0.0855569	0.0000001
1.725	0.0000066	0.0799272	0.0859566	0.0000001
1.730	0.0000051	0.0799559	0.0863563	0.0000001
1.735	0.0000128	0.0799998	0.0867562	0.0000001
1.740	0.0000321	0.0801100	0.0871565	0.0000001
1.745	0.0000185	0.0802342	0.0875573	0.0000001
1.750	-0.0000428	0.0801746	0.0879584	0.0000001
1.755	-0.0000634	0.0799143	0.0883586	0.0000001
1.760	0.0000366	0.0798485	0.0887580	0.0000001
1.765	0.0001138	0.0802175	0.0891581	0.0000001
1.770	0.0000341	0.0805803	0.0895601	0.0000001
1.775	-0.0000445	0.0805548	0.0899630	0.0000001
1.780	0.0000156	0.0804838	0.0903656	0.0000001
1.785	0.0000847	0.0807296	0.0907686	0.0000001
1.790	0.0000459	0.0810498	0.0911731	0.0000001
1.795	-0.0000048	0.0811505	0.0915786	0.0000001
1.800	0.0000217	0.0811920	0.0919844	0.0000001
1.805	0.0000821	0.0814468	0.0923910	0.0000001
1.810	0.0000896	0.0818681	0.0927993	0.0000001
1.815	0.0000196	0.0821361	0.0932093	0.0000001
1.820	-0.0000504	0.0820606	0.0936198	0.0000001
1.825	-0.0000153	0.0818996	0.0940297	0.0000001
1.830	0.0000412	0.0819631	0.0944394	0.0000001
1.835	0.0000834	0.0822686	0.0948499	0.0000001
1.840	0.0000904	0.0826949	0.0952623	0.0000001
1.845	0.0000354	0.0830034	0.0956766	0.0000001
1.850	-0.0000095	0.0830667	0.0960918	0.0000001
1.855	0.0000059	0.0830578	0.0965071	0.0000001
1.860	0.0000497	0.0831940	0.0969227	0.0000001
1.865	0.0000638	0.0834722	0.0973394	0.0000001
1.870	0.0000555	0.0837646	0.0977575	0.0000001
1.875	0.0000453	0.0840116	0.0981769	0.0000001
1.880	0.0000563	0.0842606	0.0985976	0.0000001
1.885	0.0000624	0.0845518	0.0990196	0.0000001
1.890	0.0000083	0.0847252	0.0994428	0.0000001
