 
PGA:,  0.11 g
PGV:,  32.98 cm/s
PGD:,  41.07 cm
Arias Intensity:,  59.15 cm/s
Significant duration:,  27.95 s
 
 
Damping ratio for spectra:  0.05

 
period [s]	SD. [cm]	PSV [cm/s]	PSA [g]
0.0010	, 0.000	, 0.018	, 0.113
0.1010	, 0.037	, 2.279	, 0.145
0.2010	, 0.188	, 5.872	, 0.187
0.3010	, 0.696	, 14.523	, 0.309
0.4010	, 1.770	, 27.735	, 0.443
0.5010	, 1.948	, 24.426	, 0.312
0.6010	, 3.165	, 33.085	, 0.353
0.7010	, 3.966	, 35.550	, 0.325
0.8010	, 5.006	, 39.269	, 0.314
0.9010	, 5.709	, 39.810	, 0.283
1.0010	, 4.683	, 29.397	, 0.188
1.1010	, 4.618	, 26.352	, 0.153
1.2010	, 5.969	, 31.229	, 0.167
1.3010	, 6.873	, 33.192	, 0.163
1.4010	, 8.274	, 37.107	, 0.170
1.5010	, 11.014	, 46.105	, 0.197
1.6010	, 10.243	, 40.200	, 0.161
1.7010	, 9.735	, 35.958	, 0.135
1.8010	, 11.228	, 39.170	, 0.139
1.9010	, 12.344	, 40.801	, 0.137
2.0010	, 15.399	, 48.353	, 0.155
2.1010	, 18.789	, 56.191	, 0.171
2.2010	, 20.558	, 58.686	, 0.171
2.3010	, 20.154	, 55.033	, 0.153
2.4010	, 18.709	, 48.959	, 0.131
2.5010	, 16.561	, 41.605	, 0.107
2.6010	, 14.139	, 34.155	, 0.084
2.7010	, 14.030	, 32.637	, 0.077
2.8010	, 15.194	, 34.083	, 0.078
2.9010	, 17.639	, 38.203	, 0.084
3.0010	, 20.496	, 42.913	, 0.092
3.1010	, 23.882	, 48.390	, 0.100
3.2010	, 27.590	, 54.157	, 0.108
3.3010	, 30.885	, 58.787	, 0.114
3.4010	, 34.428	, 63.604	, 0.120
3.5010	, 36.907	, 66.237	, 0.121
3.6010	, 38.632	, 67.408	, 0.120
3.7010	, 37.952	, 64.431	, 0.112
3.8010	, 36.002	, 59.513	, 0.100
3.9010	, 33.589	, 54.100	, 0.089
4.0010	, 32.009	, 50.267	, 0.080
4.1010	, 30.694	, 47.027	, 0.073
4.2010	, 33.749	, 50.476	, 0.077
4.3010	, 37.617	, 54.953	, 0.082
4.4010	, 41.287	, 58.944	, 0.086
4.5010	, 45.247	, 63.163	, 0.090
4.6010	, 49.714	, 67.889	, 0.095
4.7010	, 54.397	, 72.705	, 0.099
4.8010	, 58.746	, 76.882	, 0.103
4.9010	, 62.190	, 79.729	, 0.104
5.0010	, 64.344	, 80.841	, 0.104
5.1010	, 65.029	, 80.100	, 0.101
5.2010	, 64.107	, 77.445	, 0.095
5.3010	, 62.359	, 73.914	, 0.089
5.4010	, 62.966	, 73.251	, 0.087
5.5010	, 62.577	, 71.475	, 0.083
5.6010	, 64.347	, 72.184	, 0.083
5.7010	, 67.312	, 74.186	, 0.083
5.8010	, 69.978	, 75.795	, 0.084
5.9010	, 72.220	, 76.898	, 0.083
6.0010	, 73.996	, 77.476	, 0.083
6.1010	, 75.281	, 77.529	, 0.081
6.2010	, 76.037	, 77.045	, 0.080
6.3010	, 76.239	, 76.023	, 0.077
6.4010	, 75.895	, 74.498	, 0.075
6.5010	, 75.052	, 72.537	, 0.071
6.6010	, 73.810	, 70.256	, 0.068
6.7010	, 72.236	, 67.732	, 0.065
6.8010	, 70.386	, 65.027	, 0.061
6.9010	, 68.453	, 62.325	, 0.058
7.0010	, 66.574	, 59.748	, 0.055
7.1010	, 64.647	, 57.202	, 0.052
7.2010	, 62.579	, 54.603	, 0.049
7.3010	, 60.417	, 51.995	, 0.046
7.4010	, 58.242	, 49.445	, 0.043
7.5010	, 56.135	, 47.021	, 0.040
7.6010	, 54.173	, 44.781	, 0.038
7.7010	, 52.426	, 42.774	, 0.036
7.8010	, 50.955	, 41.041	, 0.034
7.9010	, 49.808	, 39.609	, 0.032
8.0010	, 49.018	, 38.494	, 0.031
8.1010	, 48.604	, 37.697	, 0.030
8.2010	, 48.572	, 37.213	, 0.029
8.3010	, 49.228	, 37.262	, 0.029
8.4010	, 50.079	, 37.454	, 0.029
8.5010	, 51.107	, 37.774	, 0.028
8.6010	, 52.303	, 38.208	, 0.028
8.7010	, 53.670	, 38.757	, 0.029
8.8010	, 55.387	, 39.542	, 0.029
8.9010	, 57.385	, 40.508	, 0.029
9.0010	, 59.962	, 41.857	, 0.030
9.1010	, 62.888	, 43.417	, 0.031
9.2010	, 65.846	, 44.965	, 0.031
9.3010	, 68.814	, 46.487	, 0.032
9.4010	, 71.865	, 48.031	, 0.033
9.5010	, 74.892	, 49.528	, 0.033
9.6010	, 77.873	, 50.962	, 0.034
9.7010	, 80.712	, 52.276	, 0.035
9.8010	, 83.317	, 53.413	, 0.035
9.9010	, 85.687	, 54.377	, 0.035
 
acceleration, velocity, displacement and normalized Arias intensity time histories:
 
time [s]	accel. [g]	vel. [cm/s]	displ. [cm]	AI
0.000	0.0000837	0.0000000	0.0000000	0.0000000
0.005	0.0000837	0.0004105	0.0000010	0.0000000
0.010	0.0000836	0.0008207	0.0000041	0.0000000
0.015	0.0000835	0.0012306	0.0000092	0.0000000
0.020	0.0000835	0.0016403	0.0000164	0.0000000
0.025	0.0000833	0.0020494	0.0000256	0.0000000
0.030	0.0000829	0.0024571	0.0000369	0.0000000
0.035	0.0000826	0.0028629	0.0000502	0.0000000
0.040	0.0000826	0.0032681	0.0000655	0.0000000
0.045	0.0000827	0.0036736	0.0000829	0.0000000
0.050	0.0000825	0.0040788	0.0001023	0.0000000
0.055	0.0000822	0.0044827	0.0001237	0.0000000
0.060	0.0000823	0.0048860	0.0001471	0.0000000
0.065	0.0000826	0.0052905	0.0001725	0.0000000
0.070	0.0000831	0.0056971	0.0002000	0.0000000
0.075	0.0000833	0.0061052	0.0002295	0.0000000
0.080	0.0000825	0.0065117	0.0002610	0.0000000
0.085	0.0000815	0.0069138	0.0002946	0.0000000
0.090	0.0000820	0.0073149	0.0003302	0.0000000
0.095	0.0000837	0.0077213	0.0003678	0.0000000
0.100	0.0000842	0.0081330	0.0004074	0.0000000
0.105	0.0000827	0.0085422	0.0004491	0.0000000
0.110	0.0000806	0.0089425	0.0004928	0.0000000
0.115	0.0000799	0.0093359	0.0005385	0.0000000
0.120	0.0000813	0.0097312	0.0005862	0.0000000
0.125	0.0000832	0.0101346	0.0006358	0.0000000
0.130	0.0000839	0.0105444	0.0006875	0.0000000
0.135	0.0000836	0.0109552	0.0007413	0.0000000
0.140	0.0000828	0.0113633	0.0007971	0.0000000
0.145	0.0000817	0.0117666	0.0008549	0.0000000
0.150	0.0000812	0.0121659	0.0009147	0.0000000
0.155	0.0000819	0.0125657	0.0009766	0.0000000
0.160	0.0000823	0.0129683	0.0010404	0.0000000
0.165	0.0000813	0.0133693	0.0011062	0.0000000
0.170	0.0000798	0.0137642	0.0011741	0.0000000
0.175	0.0000795	0.0141549	0.0012439	0.0000000
0.180	0.0000804	0.0145471	0.0013156	0.0000000
0.185	0.0000821	0.0149457	0.0013894	0.0000000
0.190	0.0000836	0.0153521	0.0014651	0.0000000
0.195	0.0000838	0.0157625	0.0015429	0.0000000
0.200	0.0000829	0.0161715	0.0016227	0.0000000
0.205	0.0000810	0.0165733	0.0017046	0.0000000
0.210	0.0000794	0.0169665	0.0017884	0.0000000
0.215	0.0000793	0.0173556	0.0018742	0.0000000
0.220	0.0000799	0.0177460	0.0019620	0.0000000
0.225	0.0000812	0.0181412	0.0020517	0.0000000
0.230	0.0000823	0.0185423	0.0021434	0.0000000
0.235	0.0000832	0.0189484	0.0022372	0.0000000
0.240	0.0000822	0.0193541	0.0023329	0.0000000
0.245	0.0000795	0.0197506	0.0024307	0.0000000
0.250	0.0000765	0.0201334	0.0025304	0.0000000
0.255	0.0000763	0.0205083	0.0026320	0.0000000
0.260	0.0000792	0.0208897	0.0027355	0.0000000
0.265	0.0000823	0.0212858	0.0028409	0.0000000
0.270	0.0000837	0.0216930	0.0029484	0.0000000
0.275	0.0000815	0.0220982	0.0030578	0.0000000
0.280	0.0000774	0.0224878	0.0031693	0.0000000
0.285	0.0000763	0.0228648	0.0032827	0.0000000
0.290	0.0000770	0.0232409	0.0033980	0.0000001
0.295	0.0000760	0.0236163	0.0035151	0.0000001
0.300	0.0000768	0.0239911	0.0036341	0.0000001
0.305	0.0000796	0.0243746	0.0037550	0.0000001
0.310	0.0000800	0.0247662	0.0038779	0.0000001
0.315	0.0000782	0.0251541	0.0040027	0.0000001
0.320	0.0000774	0.0255356	0.0041294	0.0000001
0.325	0.0000779	0.0259164	0.0042580	0.0000001
0.330	0.0000799	0.0263032	0.0043886	0.0000001
0.335	0.0000824	0.0267012	0.0045211	0.0000001
0.340	0.0000841	0.0271097	0.0046556	0.0000001
0.345	0.0000831	0.0275198	0.0047922	0.0000001
0.350	0.0000779	0.0279146	0.0049308	0.0000001
0.355	0.0000727	0.0282839	0.0050713	0.0000001
0.360	0.0000739	0.0286435	0.0052136	0.0000001
0.365	0.0000795	0.0290198	0.0053578	0.0000001
0.370	0.0000805	0.0294121	0.0055038	0.0000001
0.375	0.0000750	0.0297933	0.0056518	0.0000001
0.380	0.0000684	0.0301450	0.0058017	0.0000001
0.385	0.0000711	0.0304871	0.0059533	0.0000001
0.390	0.0000801	0.0308579	0.0061066	0.0000001
0.395	0.0000847	0.0312621	0.0062619	0.0000001
0.400	0.0000812	0.0316690	0.0064193	0.0000001
0.405	0.0000752	0.0320526	0.0065786	0.0000001
0.410	0.0000737	0.0324177	0.0067397	0.0000001
0.415	0.0000768	0.0327867	0.0069028	0.0000001
0.420	0.0000813	0.0331744	0.0070677	0.0000001
0.425	0.0000777	0.0335643	0.0072345	0.0000001
0.430	0.0000687	0.0339233	0.0074032	0.0000001
0.435	0.0000694	0.0342619	0.0075737	0.0000001
0.440	0.0000800	0.0346282	0.0077459	0.0000001
0.445	0.0000862	0.0350358	0.0079201	0.0000001
0.450	0.0000825	0.0354497	0.0080963	0.0000001
0.455	0.0000769	0.0358409	0.0082745	0.0000001
0.460	0.0000787	0.0362225	0.0084547	0.0000001
0.465	0.0000831	0.0366191	0.0086368	0.0000001
0.470	0.0000850	0.0370313	0.0088209	0.0000001
0.475	0.0000829	0.0374430	0.0090071	0.0000001
0.480	0.0000777	0.0378368	0.0091953	0.0000001
0.485	0.0000733	0.0382073	0.0093854	0.0000001
0.490	0.0000729	0.0385659	0.0095773	0.0000001
0.495	0.0000731	0.0389239	0.0097711	0.0000001
0.500	0.0000709	0.0392770	0.0099666	0.0000001
0.505	0.0000668	0.0396145	0.0101638	0.0000001
0.510	0.0000703	0.0399507	0.0103627	0.0000001
0.515	0.0000794	0.0403179	0.0105634	0.0000001
0.520	0.0000885	0.0407298	0.0107660	0.0000001
0.525	0.0000894	0.0411662	0.0109707	0.0000001
0.530	0.0000794	0.0415802	0.0111776	0.0000001
0.535	0.0000701	0.0419470	0.0113864	0.0000001
0.540	0.0000721	0.0422958	0.0115970	0.0000001
0.545	0.0000805	0.0426700	0.0118094	0.0000001
0.550	0.0000887	0.0430849	0.0120238	0.0000001
0.555	0.0000874	0.0435167	0.0122403	0.0000001
0.560	0.0000736	0.0439115	0.0124589	0.0000001
0.565	0.0000609	0.0442414	0.0126793	0.0000001
0.570	0.0000657	0.0445520	0.0129013	0.0000001
0.575	0.0000782	0.0449049	0.0131249	0.0000001
0.580	0.0000857	0.0453068	0.0133504	0.0000001
0.585	0.0000842	0.0457236	0.0135780	0.0000001
0.590	0.0000794	0.0461250	0.0138076	0.0000001
0.595	0.0000807	0.0465176	0.0140392	0.0000001
0.600	0.0000903	0.0469369	0.0142729	0.0000001
0.605	0.0000967	0.0473955	0.0145087	0.0000001
0.610	0.0000909	0.0478558	0.0147468	0.0000001
0.615	0.0000785	0.0482713	0.0149871	0.0000001
0.620	0.0000629	0.0486179	0.0152294	0.0000001
0.625	0.0000521	0.0488998	0.0154732	0.0000001
0.630	0.0000584	0.0491708	0.0157183	0.0000001
0.635	0.0000713	0.0494889	0.0159650	0.0000001
0.640	0.0000790	0.0498574	0.0162134	0.0000001
0.645	0.0000845	0.0502584	0.0164636	0.0000001
0.650	0.0000809	0.0506640	0.0167160	0.0000001
0.655	0.0000669	0.0510266	0.0169702	0.0000001
0.660	0.0000601	0.0513380	0.0172261	0.0000001
0.665	0.0000664	0.0516482	0.0174836	0.0000001
0.670	0.0000777	0.0520017	0.0177427	0.0000001
0.675	0.0000894	0.0524115	0.0180037	0.0000001
0.680	0.0000979	0.0528709	0.0182669	0.0000001
0.685	0.0000940	0.0533415	0.0185325	0.0000001
0.690	0.0000686	0.0537403	0.0188002	0.0000001
0.695	0.0000383	0.0540025	0.0190695	0.0000001
0.700	0.0000402	0.0541951	0.0193400	0.0000001
0.705	0.0000687	0.0544621	0.0196116	0.0000001
0.710	0.0000908	0.0548532	0.0198849	0.0000001
0.715	0.0000932	0.0553044	0.0201603	0.0000001
0.720	0.0000796	0.0557282	0.0204379	0.0000001
0.725	0.0000619	0.0560753	0.0207174	0.0000001
0.730	0.0000599	0.0563741	0.0209985	0.0000001
0.735	0.0000740	0.0567026	0.0212812	0.0000001
0.740	0.0000837	0.0570894	0.0215657	0.0000001
0.745	0.0000779	0.0574857	0.0218522	0.0000001
0.750	0.0000589	0.0578211	0.0221404	0.0000001
0.755	0.0000583	0.0581087	0.0224302	0.0000001
0.760	0.0000868	0.0584646	0.0227217	0.0000001
0.765	0.0001102	0.0589476	0.0230152	0.0000001
0.770	0.0000937	0.0594476	0.0233112	0.0000001
0.775	0.0000572	0.0598177	0.0236094	0.0000001
0.780	0.0000495	0.0600795	0.0239091	0.0000001
0.785	0.0000728	0.0603795	0.0242103	0.0000001
0.790	0.0000860	0.0607691	0.0245131	0.0000001
0.795	0.0000704	0.0611527	0.0248179	0.0000001
0.800	0.0000518	0.0614523	0.0251244	0.0000001
0.805	0.0000531	0.0617097	0.0254323	0.0000001
0.810	0.0000684	0.0620077	0.0257416	0.0000001
0.815	0.0000798	0.0623709	0.0260526	0.0000001
0.820	0.0000823	0.0627684	0.0263654	0.0000001
0.825	0.0000920	0.0631958	0.0266803	0.0000001
0.830	0.0001007	0.0636686	0.0269975	0.0000001
0.835	0.0000912	0.0641392	0.0273170	0.0000001
0.840	0.0000704	0.0645353	0.0276387	0.0000001
0.845	0.0000676	0.0648737	0.0279622	0.0000001
0.850	0.0000902	0.0652605	0.0282876	0.0000001
0.855	0.0001104	0.0657525	0.0286151	0.0000001
0.860	0.0001083	0.0662890	0.0289452	0.0000001
0.865	0.0000906	0.0667769	0.0292779	0.0000001
0.870	0.0000743	0.0671814	0.0296128	0.0000001
0.875	0.0000721	0.0675405	0.0299496	0.0000001
0.880	0.0000959	0.0679525	0.0302883	0.0000001
0.885	0.0001175	0.0684758	0.0306294	0.0000001
0.890	0.0001060	0.0690239	0.0309731	0.0000001
0.895	0.0000755	0.0694689	0.0313194	0.0000001
0.900	0.0000746	0.0698369	0.0316676	0.0000001
0.905	0.0000982	0.0702607	0.0320179	0.0000002
0.910	0.0000985	0.0707432	0.0323704	0.0000002
0.915	0.0000667	0.0711485	0.0327251	0.0000002
0.920	0.0000329	0.0713929	0.0330815	0.0000002
0.925	0.0000171	0.0715155	0.0334387	0.0000002
0.930	0.0000210	0.0716087	0.0337965	0.0000002
0.935	0.0000444	0.0717692	0.0341550	0.0000002
0.940	0.0000757	0.0720639	0.0345146	0.0000002
0.945	0.0000835	0.0724543	0.0348759	0.0000002
0.950	0.0000652	0.0728191	0.0352390	0.0000002
0.955	0.0000550	0.0731140	0.0356039	0.0000002
0.960	0.0000765	0.0734364	0.0359703	0.0000002
0.965	0.0001022	0.0738745	0.0363385	0.0000002
0.970	0.0001046	0.0743817	0.0367092	0.0000002
0.975	0.0000901	0.0748593	0.0370823	0.0000002
0.980	0.0000740	0.0752617	0.0374576	0.0000002
0.985	0.0000652	0.0756031	0.0378347	0.0000002
0.990	0.0000670	0.0759272	0.0382136	0.0000002
0.995	0.0000698	0.0762628	0.0385940	0.0000002
1.000	0.0000821	0.0766353	0.0389763	0.0000002
1.005	0.0000980	0.0770768	0.0393606	0.0000002
1.010	0.0000983	0.0775581	0.0397472	0.0000002
1.015	0.0000897	0.0780191	0.0401361	0.0000002
1.020	0.0000842	0.0784455	0.0405273	0.0000002
1.025	0.0000717	0.0788280	0.0409204	0.0000002
1.030	0.0000385	0.0790983	0.0413153	0.0000002
1.035	0.0000174	0.0792356	0.0417111	0.0000002
1.040	0.0000344	0.0793627	0.0421076	0.0000002
1.045	0.0000707	0.0796206	0.0425050	0.0000002
1.050	0.0000813	0.0799935	0.0429041	0.0000002
1.055	0.0000513	0.0803188	0.0433049	0.0000002
1.060	0.0000284	0.0805143	0.0437069	0.0000002
1.065	0.0000420	0.0806871	0.0441099	0.0000002
1.070	0.0000690	0.0809594	0.0445141	0.0000002
1.075	0.0000623	0.0812814	0.0449197	0.0000002
1.080	0.0000370	0.0815249	0.0453267	0.0000002
1.085	0.0000399	0.0817135	0.0457348	0.0000002
1.090	0.0000763	0.0819985	0.0461441	0.0000002
1.095	0.0001094	0.0824539	0.0465552	0.0000002
1.100	0.0000876	0.0829372	0.0469687	0.0000002
1.105	0.0000362	0.0832409	0.0473841	0.0000002
1.110	0.0000083	0.0833499	0.0478006	0.0000002
1.115	0.0000230	0.0834266	0.0482175	0.0000002
1.120	0.0000659	0.0836446	0.0486352	0.0000002
1.125	0.0001014	0.0840550	0.0490545	0.0000002
1.130	0.0001000	0.0845491	0.0494760	0.0000002
1.135	0.0000734	0.0849744	0.0498998	0.0000002
1.140	0.0000602	0.0853019	0.0503255	0.0000002
1.145	0.0000737	0.0856302	0.0507528	0.0000002
1.150	0.0000848	0.0860188	0.0511819	0.0000002
1.155	0.0000662	0.0863891	0.0516129	0.0000002
1.160	0.0000539	0.0866838	0.0520456	0.0000002
1.165	0.0000828	0.0870190	0.0524799	0.0000002
1.170	0.0001226	0.0875225	0.0529162	0.0000002
1.175	0.0001215	0.0881212	0.0533553	0.0000002
1.180	0.0000499	0.0885416	0.0537970	0.0000002
1.185	-0.0000283	0.0885946	0.0542398	0.0000002
1.190	-0.0000123	0.0884951	0.0546826	0.0000002
1.195	0.0000782	0.0886566	0.0551254	0.0000002
1.200	0.0001432	0.0891996	0.0555701	0.0000002
1.205	0.0001351	0.0898823	0.0560178	0.0000002
1.210	0.0000888	0.0904314	0.0564686	0.0000002
1.215	0.0000522	0.0907772	0.0569216	0.0000002
1.220	0.0000510	0.0910303	0.0573761	0.0000002
1.225	0.0000742	0.0913372	0.0578320	0.0000002
1.230	0.0000893	0.0917382	0.0582897	0.0000002
1.235	0.0001018	0.0922069	0.0587496	0.0000002
1.240	0.0001137	0.0927353	0.0592119	0.0000002
1.245	0.0001169	0.0933008	0.0596770	0.0000002
1.250	0.0001014	0.0938363	0.0601449	0.0000002
1.255	0.0000521	0.0942128	0.0606150	0.0000002
1.260	-0.0000190	0.0942940	0.0610863	0.0000002
1.265	-0.0000434	0.0941409	0.0615573	0.0000002
1.270	0.0000075	0.0940528	0.0620278	0.0000002
1.275	0.0000729	0.0942501	0.0624986	0.0000002
1.280	0.0000945	0.0946607	0.0629709	0.0000002
1.285	0.0000929	0.0951203	0.0634453	0.0000002
1.290	0.0000957	0.0955830	0.0639221	0.0000002
1.295	0.0001094	0.0960862	0.0644012	0.0000002
1.300	0.0001247	0.0966604	0.0648831	0.0000002
1.305	0.0001293	0.0972833	0.0653680	0.0000002
1.310	0.0001187	0.0978916	0.0658559	0.0000002
1.315	0.0001019	0.0984327	0.0663467	0.0000002
1.320	0.0000921	0.0989085	0.0668401	0.0000002
1.325	0.0000664	0.0992971	0.0673356	0.0000002
1.330	0.0000013	0.0994631	0.0678325	0.0000002
1.335	-0.0000614	0.0993156	0.0683294	0.0000002
1.340	-0.0000673	0.0989999	0.0688252	0.0000002
1.345	-0.0000025	0.0988287	0.0693198	0.0000002
1.350	0.0000662	0.0989847	0.0698143	0.0000002
1.355	0.0000744	0.0993295	0.0703101	0.0000002
1.360	0.0000270	0.0995780	0.0708074	0.0000002
1.365	0.0000067	0.0996606	0.0713055	0.0000002
1.370	0.0000475	0.0997935	0.0718041	0.0000002
