 
PGA:,  0.07 g
PGV:,  13.70 cm/s
PGD:,  6.32 cm
Arias Intensity:,  15.42 cm/s
Significant duration:,  30.80 s
 
 
Damping ratio for spectra:  0.05

 
period [s]	SD. [cm]	PSV [cm/s]	PSA [g]
0.0010	, 0.000	, 0.011	, 0.074
0.1010	, 0.021	, 1.306	, 0.083
0.2010	, 0.115	, 3.583	, 0.114
0.3010	, 0.447	, 9.334	, 0.199
0.4010	, 0.738	, 11.565	, 0.185
0.5010	, 0.650	, 8.150	, 0.104
0.6010	, 1.343	, 14.045	, 0.150
0.7010	, 1.775	, 15.909	, 0.145
0.8010	, 3.323	, 26.067	, 0.208
0.9010	, 3.269	, 22.794	, 0.162
1.0010	, 4.085	, 25.639	, 0.164
1.1010	, 5.050	, 28.822	, 0.168
1.2010	, 4.928	, 25.779	, 0.137
1.3010	, 4.366	, 21.085	, 0.104
1.4010	, 4.909	, 22.017	, 0.101
1.5010	, 5.083	, 21.277	, 0.091
1.6010	, 6.036	, 23.690	, 0.095
1.7010	, 7.389	, 27.294	, 0.103
1.8010	, 8.441	, 29.447	, 0.105
1.9010	, 8.289	, 27.396	, 0.092
2.0010	, 8.705	, 27.334	, 0.087
2.1010	, 7.888	, 23.590	, 0.072
2.2010	, 8.344	, 23.819	, 0.069
2.3010	, 8.494	, 23.195	, 0.065
2.4010	, 8.305	, 21.734	, 0.058
2.5010	, 8.009	, 20.120	, 0.052
2.6010	, 7.438	, 17.967	, 0.044
2.7010	, 8.810	, 20.495	, 0.049
2.8010	, 9.325	, 20.917	, 0.048
2.9010	, 8.867	, 19.205	, 0.042
3.0010	, 9.500	, 19.890	, 0.042
3.1010	, 9.847	, 19.951	, 0.041
3.2010	, 10.913	, 21.421	, 0.043
3.3010	, 12.117	, 23.064	, 0.045
3.4010	, 13.053	, 24.114	, 0.045
3.5010	, 15.025	, 26.965	, 0.049
3.6010	, 16.517	, 28.820	, 0.051
3.7010	, 16.967	, 28.805	, 0.050
3.8010	, 16.380	, 27.077	, 0.046
3.9010	, 15.613	, 25.147	, 0.041
4.0010	, 15.823	, 24.848	, 0.040
4.1010	, 15.632	, 23.950	, 0.037
4.2010	, 15.197	, 22.729	, 0.035
4.3010	, 14.666	, 21.425	, 0.032
4.4010	, 14.090	, 20.116	, 0.029
4.5010	, 13.584	, 18.963	, 0.027
4.6010	, 13.238	, 18.078	, 0.025
4.7010	, 13.069	, 17.467	, 0.024
4.8010	, 13.024	, 17.045	, 0.023
4.9010	, 13.015	, 16.686	, 0.022
5.0010	, 12.952	, 16.272	, 0.021
5.1010	, 12.762	, 15.720	, 0.020
5.2010	, 12.406	, 14.987	, 0.018
5.3010	, 11.884	, 14.086	, 0.017
5.4010	, 11.232	, 13.067	, 0.015
5.5010	, 10.513	, 12.008	, 0.014
5.6010	, 10.144	, 11.380	, 0.013
5.7010	, 9.829	, 10.832	, 0.012
5.8010	, 9.396	, 10.177	, 0.011
5.9010	, 8.904	, 9.481	, 0.010
6.0010	, 8.444	, 8.841	, 0.009
6.1010	, 8.839	, 9.103	, 0.010
6.2010	, 9.478	, 9.604	, 0.010
6.3010	, 9.995	, 9.966	, 0.010
6.4010	, 10.349	, 10.158	, 0.010
6.5010	, 10.521	, 10.169	, 0.010
6.6010	, 10.604	, 10.093	, 0.010
6.7010	, 10.582	, 9.922	, 0.009
6.8010	, 10.508	, 9.708	, 0.009
6.9010	, 10.376	, 9.447	, 0.009
7.0010	, 10.248	, 9.197	, 0.008
7.1010	, 10.152	, 8.983	, 0.008
7.2010	, 10.124	, 8.833	, 0.008
7.3010	, 10.287	, 8.853	, 0.008
7.4010	, 10.777	, 9.149	, 0.008
7.5010	, 11.433	, 9.577	, 0.008
7.6010	, 12.134	, 10.030	, 0.008
7.7010	, 12.827	, 10.465	, 0.009
7.8010	, 13.489	, 10.864	, 0.009
7.9010	, 14.122	, 11.231	, 0.009
8.0010	, 14.689	, 11.535	, 0.009
8.1010	, 15.144	, 11.746	, 0.009
8.2010	, 15.420	, 11.814	, 0.009
8.3010	, 15.456	, 11.699	, 0.009
8.4010	, 15.230	, 11.391	, 0.009
8.5010	, 15.513	, 11.466	, 0.009
8.6010	, 15.765	, 11.517	, 0.009
8.7010	, 15.864	, 11.456	, 0.008
8.8010	, 15.830	, 11.301	, 0.008
8.9010	, 15.691	, 11.076	, 0.008
9.0010	, 15.416	, 10.761	, 0.008
9.1010	, 15.243	, 10.523	, 0.007
9.2010	, 15.044	, 10.273	, 0.007
9.3010	, 14.766	, 9.975	, 0.007
9.4010	, 14.421	, 9.638	, 0.007
9.5010	, 14.025	, 9.275	, 0.006
9.6010	, 13.998	, 9.160	, 0.006
9.7010	, 13.991	, 9.062	, 0.006
9.8010	, 13.937	, 8.935	, 0.006
9.9010	, 13.846	, 8.787	, 0.006
 
acceleration, velocity, displacement and normalized Arias intensity time histories:
 
time [s]	accel. [g]	vel. [cm/s]	displ. [cm]	AI
0.000	0.0000976	0.0000000	0.0000000	0.0000000
0.005	0.0000975	0.0004785	0.0000012	0.0000000
0.010	0.0000974	0.0009564	0.0000048	0.0000000
0.015	0.0000973	0.0014339	0.0000108	0.0000000
0.020	0.0000973	0.0019112	0.0000191	0.0000000
0.025	0.0000973	0.0023886	0.0000299	0.0000000
0.030	0.0000973	0.0028660	0.0000430	0.0000000
0.035	0.0000971	0.0033428	0.0000585	0.0000000
0.040	0.0000970	0.0038189	0.0000764	0.0000000
0.045	0.0000969	0.0042945	0.0000967	0.0000000
0.050	0.0000969	0.0047698	0.0001194	0.0000000
0.055	0.0000968	0.0052449	0.0001444	0.0000001
0.060	0.0000967	0.0057195	0.0001718	0.0000001
0.065	0.0000965	0.0061932	0.0002016	0.0000001
0.070	0.0000962	0.0066658	0.0002338	0.0000001
0.075	0.0000960	0.0071374	0.0002683	0.0000001
0.080	0.0000959	0.0076082	0.0003051	0.0000001
0.085	0.0000960	0.0080789	0.0003443	0.0000001
0.090	0.0000961	0.0085499	0.0003859	0.0000001
0.095	0.0000961	0.0090213	0.0004298	0.0000001
0.100	0.0000960	0.0094925	0.0004761	0.0000001
0.105	0.0000957	0.0099625	0.0005248	0.0000001
0.110	0.0000953	0.0104309	0.0005758	0.0000001
0.115	0.0000951	0.0108980	0.0006291	0.0000001
0.120	0.0000952	0.0113648	0.0006847	0.0000001
0.125	0.0000954	0.0118324	0.0007427	0.0000001
0.130	0.0000955	0.0123007	0.0008031	0.0000001
0.135	0.0000954	0.0127691	0.0008657	0.0000001
0.140	0.0000951	0.0132365	0.0009307	0.0000001
0.145	0.0000947	0.0137020	0.0009981	0.0000001
0.150	0.0000945	0.0141661	0.0010678	0.0000001
0.155	0.0000947	0.0146302	0.0011398	0.0000001
0.160	0.0000950	0.0150955	0.0012141	0.0000001
0.165	0.0000951	0.0155618	0.0012907	0.0000002
0.170	0.0000949	0.0160277	0.0013697	0.0000002
0.175	0.0000944	0.0164919	0.0014510	0.0000002
0.180	0.0000941	0.0169541	0.0015346	0.0000002
0.185	0.0000942	0.0174158	0.0016205	0.0000002
0.190	0.0000945	0.0178786	0.0017088	0.0000002
0.195	0.0000948	0.0183427	0.0017993	0.0000002
0.200	0.0000948	0.0188078	0.0018922	0.0000002
0.205	0.0000948	0.0192729	0.0019874	0.0000002
0.210	0.0000947	0.0197375	0.0020849	0.0000002
0.215	0.0000945	0.0202014	0.0021848	0.0000002
0.220	0.0000943	0.0206645	0.0022869	0.0000002
0.225	0.0000941	0.0211266	0.0023914	0.0000002
0.230	0.0000937	0.0215872	0.0024982	0.0000002
0.235	0.0000932	0.0220457	0.0026073	0.0000002
0.240	0.0000928	0.0225019	0.0027186	0.0000002
0.245	0.0000925	0.0229565	0.0028323	0.0000002
0.250	0.0000923	0.0234098	0.0029482	0.0000002
0.255	0.0000921	0.0238620	0.0030664	0.0000002
0.260	0.0000920	0.0243134	0.0031868	0.0000002
0.265	0.0000920	0.0247647	0.0033095	0.0000002
0.270	0.0000918	0.0252155	0.0034345	0.0000002
0.275	0.0000913	0.0256646	0.0035617	0.0000002
0.280	0.0000907	0.0261110	0.0036911	0.0000003
0.285	0.0000907	0.0265560	0.0038228	0.0000003
0.290	0.0000911	0.0270018	0.0039567	0.0000003
0.295	0.0000917	0.0274500	0.0040928	0.0000003
0.300	0.0000923	0.0279012	0.0042312	0.0000003
0.305	0.0000926	0.0283546	0.0043718	0.0000003
0.310	0.0000925	0.0288088	0.0045147	0.0000003
0.315	0.0000921	0.0292617	0.0046599	0.0000003
0.320	0.0000916	0.0297124	0.0048073	0.0000003
0.325	0.0000911	0.0301607	0.0049570	0.0000003
0.330	0.0000908	0.0306068	0.0051089	0.0000003
0.335	0.0000908	0.0310522	0.0052631	0.0000003
0.340	0.0000911	0.0314985	0.0054195	0.0000003
0.345	0.0000913	0.0319459	0.0055781	0.0000003
0.350	0.0000912	0.0323934	0.0057389	0.0000003
0.355	0.0000911	0.0328404	0.0059020	0.0000003
0.360	0.0000912	0.0332874	0.0060673	0.0000003
0.365	0.0000912	0.0337348	0.0062349	0.0000003
0.370	0.0000910	0.0341818	0.0064047	0.0000003
0.375	0.0000905	0.0346270	0.0065767	0.0000003
0.380	0.0000900	0.0350698	0.0067509	0.0000003
0.385	0.0000899	0.0355111	0.0069274	0.0000003
0.390	0.0000900	0.0359521	0.0071060	0.0000003
0.395	0.0000901	0.0363937	0.0072869	0.0000003
0.400	0.0000903	0.0368361	0.0074700	0.0000004
0.405	0.0000907	0.0372801	0.0076553	0.0000004
0.410	0.0000909	0.0377257	0.0078428	0.0000004
0.415	0.0000905	0.0381707	0.0080325	0.0000004
0.420	0.0000898	0.0386129	0.0082245	0.0000004
0.425	0.0000893	0.0390521	0.0084187	0.0000004
0.430	0.0000889	0.0394890	0.0086150	0.0000004
0.435	0.0000884	0.0399237	0.0088135	0.0000004
0.440	0.0000874	0.0403548	0.0090142	0.0000004
0.445	0.0000865	0.0407813	0.0092171	0.0000004
0.450	0.0000867	0.0412062	0.0094220	0.0000004
0.455	0.0000880	0.0416349	0.0096291	0.0000004
0.460	0.0000891	0.0420692	0.0098384	0.0000004
0.465	0.0000894	0.0425068	0.0100498	0.0000004
0.470	0.0000897	0.0429460	0.0102635	0.0000004
0.475	0.0000902	0.0433872	0.0104793	0.0000004
0.480	0.0000905	0.0438306	0.0106974	0.0000004
0.485	0.0000901	0.0442736	0.0109176	0.0000004
0.490	0.0000888	0.0447123	0.0111401	0.0000004
0.495	0.0000873	0.0451441	0.0113647	0.0000004
0.500	0.0000862	0.0455695	0.0115915	0.0000004
0.505	0.0000858	0.0459913	0.0118204	0.0000004
0.510	0.0000859	0.0464121	0.0120514	0.0000004
0.515	0.0000869	0.0468359	0.0122845	0.0000004
0.520	0.0000889	0.0472671	0.0125198	0.0000004
0.525	0.0000908	0.0477078	0.0127572	0.0000005
0.530	0.0000915	0.0481550	0.0129969	0.0000005
0.535	0.0000910	0.0486026	0.0132388	0.0000005
0.540	0.0000897	0.0490456	0.0134829	0.0000005
0.545	0.0000880	0.0494813	0.0137292	0.0000005
0.550	0.0000863	0.0499087	0.0139777	0.0000005
0.555	0.0000851	0.0503290	0.0142283	0.0000005
0.560	0.0000851	0.0507464	0.0144810	0.0000005
0.565	0.0000856	0.0511650	0.0147358	0.0000005
0.570	0.0000858	0.0515853	0.0149926	0.0000005
0.575	0.0000857	0.0520058	0.0152516	0.0000005
0.580	0.0000848	0.0524238	0.0155127	0.0000005
0.585	0.0000831	0.0528357	0.0157758	0.0000005
0.590	0.0000823	0.0532415	0.0160410	0.0000005
0.595	0.0000835	0.0536481	0.0163082	0.0000005
0.600	0.0000854	0.0540623	0.0165775	0.0000005
0.605	0.0000864	0.0544837	0.0168489	0.0000005
0.610	0.0000859	0.0549063	0.0171224	0.0000005
0.615	0.0000858	0.0553276	0.0173979	0.0000005
0.620	0.0000873	0.0557522	0.0176756	0.0000005
0.625	0.0000882	0.0561826	0.0179555	0.0000005
0.630	0.0000869	0.0566119	0.0182375	0.0000005
0.635	0.0000854	0.0570344	0.0185216	0.0000005
0.640	0.0000857	0.0574539	0.0188078	0.0000005
0.645	0.0000878	0.0578793	0.0190961	0.0000005
0.650	0.0000901	0.0583158	0.0193866	0.0000005
0.655	0.0000911	0.0587603	0.0196793	0.0000005
0.660	0.0000910	0.0592069	0.0199742	0.0000006
0.665	0.0000903	0.0596515	0.0202714	0.0000006
0.670	0.0000894	0.0600922	0.0205707	0.0000006
0.675	0.0000884	0.0605283	0.0208723	0.0000006
0.680	0.0000882	0.0609614	0.0211760	0.0000006
0.685	0.0000884	0.0613946	0.0214819	0.0000006
0.690	0.0000880	0.0618272	0.0217900	0.0000006
0.695	0.0000859	0.0622538	0.0221002	0.0000006
0.700	0.0000830	0.0626681	0.0224125	0.0000006
0.705	0.0000806	0.0630694	0.0227268	0.0000006
0.710	0.0000795	0.0634621	0.0230431	0.0000006
0.715	0.0000803	0.0638540	0.0233614	0.0000006
0.720	0.0000826	0.0642536	0.0236817	0.0000006
0.725	0.0000846	0.0646637	0.0240040	0.0000006
0.730	0.0000854	0.0650806	0.0243284	0.0000006
0.735	0.0000853	0.0654994	0.0246548	0.0000006
0.740	0.0000844	0.0659156	0.0249833	0.0000006
0.745	0.0000827	0.0663254	0.0253139	0.0000006
0.750	0.0000814	0.0667279	0.0256466	0.0000006
0.755	0.0000810	0.0671262	0.0259812	0.0000006
0.760	0.0000817	0.0675251	0.0263178	0.0000006
0.765	0.0000838	0.0679310	0.0266565	0.0000006
0.770	0.0000858	0.0683469	0.0269972	0.0000006
0.775	0.0000861	0.0687685	0.0273400	0.0000006
0.780	0.0000846	0.0691871	0.0276849	0.0000006
0.785	0.0000824	0.0695968	0.0280318	0.0000006
0.790	0.0000799	0.0699949	0.0283808	0.0000006
0.795	0.0000783	0.0703828	0.0287317	0.0000006
0.800	0.0000787	0.0707679	0.0290846	0.0000007
0.805	0.0000794	0.0711556	0.0294394	0.0000007
0.810	0.0000780	0.0715416	0.0297962	0.0000007
0.815	0.0000759	0.0719191	0.0301548	0.0000007
0.820	0.0000753	0.0722898	0.0305153	0.0000007
0.825	0.0000773	0.0726642	0.0308777	0.0000007
0.830	0.0000808	0.0730519	0.0312420	0.0000007
0.835	0.0000835	0.0734549	0.0316083	0.0000007
0.840	0.0000844	0.0738667	0.0319766	0.0000007
0.845	0.0000841	0.0742799	0.0323470	0.0000007
0.850	0.0000833	0.0746906	0.0327194	0.0000007
0.855	0.0000821	0.0750963	0.0330938	0.0000007
0.860	0.0000803	0.0754944	0.0334703	0.0000007
0.865	0.0000778	0.0758821	0.0338488	0.0000007
0.870	0.0000755	0.0762581	0.0342291	0.0000007
0.875	0.0000754	0.0766284	0.0346113	0.0000007
