 
PGA:,  0.18 g
PGV:,  52.61 cm/s
PGD:,  46.34 cm
Arias Intensity:,  140.02 cm/s
Significant duration:,  45.56 s
 
 
Damping ratio for spectra:  0.05

 
period [s]	SD. [cm]	PSV [cm/s]	PSA [g]
0.0010	, 0.000	, 0.028	, 0.181
0.1010	, 0.051	, 3.190	, 0.202
0.2010	, 0.229	, 7.170	, 0.228
0.3010	, 0.675	, 14.086	, 0.300
0.4010	, 1.369	, 21.457	, 0.343
0.5010	, 2.136	, 26.792	, 0.343
0.6010	, 3.862	, 40.378	, 0.430
0.7010	, 8.256	, 74.003	, 0.676
0.8010	, 9.957	, 78.106	, 0.625
0.9010	, 11.447	, 79.823	, 0.567
1.0010	, 8.539	, 53.596	, 0.343
1.1010	, 7.389	, 42.170	, 0.245
1.2010	, 8.001	, 41.860	, 0.223
1.3010	, 8.772	, 42.365	, 0.209
1.4010	, 11.781	, 52.836	, 0.242
1.5010	, 13.309	, 55.711	, 0.238
1.6010	, 16.039	, 62.946	, 0.252
1.7010	, 15.577	, 57.540	, 0.217
1.8010	, 16.845	, 58.769	, 0.209
1.9010	, 20.151	, 66.603	, 0.224
2.0010	, 27.880	, 87.544	, 0.280
2.1010	, 32.478	, 97.128	, 0.296
2.2010	, 31.044	, 88.620	, 0.258
2.3010	, 28.049	, 76.592	, 0.213
2.4010	, 29.765	, 77.892	, 0.208
2.5010	, 34.554	, 86.808	, 0.222
2.6010	, 41.583	, 100.450	, 0.247
2.7010	, 47.821	, 111.242	, 0.264
2.8010	, 47.196	, 105.869	, 0.242
2.9010	, 46.377	, 100.446	, 0.222
3.0010	, 46.904	, 98.202	, 0.210
3.1010	, 56.976	, 115.444	, 0.238
3.2010	, 61.017	, 119.769	, 0.240
3.3010	, 57.561	, 109.562	, 0.213
3.4010	, 54.779	, 101.202	, 0.191
3.5010	, 56.939	, 102.188	, 0.187
3.6010	, 59.380	, 103.609	, 0.184
3.7010	, 70.309	, 119.363	, 0.207
3.8010	, 81.632	, 134.941	, 0.227
3.9010	, 92.710	, 149.324	, 0.245
4.0010	, 103.190	, 162.051	, 0.259
4.1010	, 112.312	, 172.074	, 0.269
4.2010	, 119.463	, 178.674	, 0.272
