 
PGA:,  0.12 g
PGV:,  24.29 cm/s
PGD:,  17.11 cm
Arias Intensity:,  53.61 cm/s
Significant duration:,  37.46 s
 
 
Damping ratio for spectra:  0.05

 
period [s]	SD. [cm]	PSV [cm/s]	PSA [g]
0.0010	, 0.000	, 0.018	, 0.116
0.1010	, 0.032	, 1.995	, 0.126
0.2010	, 0.212	, 6.642	, 0.212
0.3010	, 0.544	, 11.365	, 0.242
0.4010	, 1.191	, 18.656	, 0.298
0.5010	, 1.699	, 21.304	, 0.272
0.6010	, 3.111	, 32.527	, 0.347
0.7010	, 4.897	, 43.891	, 0.401
0.8010	, 4.993	, 39.169	, 0.313
0.9010	, 5.943	, 41.441	, 0.295
1.0010	, 6.020	, 37.787	, 0.242
1.1010	, 6.871	, 39.212	, 0.228
1.2010	, 5.635	, 29.482	, 0.157
1.3010	, 6.453	, 31.166	, 0.153
1.4010	, 8.816	, 39.536	, 0.181
1.5010	, 12.103	, 50.665	, 0.216
1.6010	, 12.620	, 49.527	, 0.198
1.7010	, 13.629	, 50.344	, 0.190
1.8010	, 17.271	, 60.253	, 0.214
1.9010	, 17.664	, 58.385	, 0.197
2.0010	, 20.257	, 63.608	, 0.204
2.1010	, 21.096	, 63.090	, 0.192
2.2010	, 17.245	, 49.228	, 0.143
2.3010	, 14.401	, 39.324	, 0.109
2.4010	, 13.607	, 35.608	, 0.095
2.5010	, 15.962	, 40.102	, 0.103
2.6010	, 17.307	, 41.807	, 0.103
2.7010	, 15.798	, 36.750	, 0.087
2.8010	, 16.936	, 37.991	, 0.087
2.9010	, 17.292	, 37.452	, 0.083
3.0010	, 16.447	, 34.435	, 0.073
3.1010	, 17.910	, 36.289	, 0.075
3.2010	, 18.666	, 36.640	, 0.073
3.3010	, 20.097	, 38.254	, 0.074
3.4010	, 20.523	, 37.915	, 0.071
3.5010	, 20.188	, 36.231	, 0.066
3.6010	, 19.672	, 34.325	, 0.061
3.7010	, 19.563	, 33.212	, 0.057
3.8010	, 20.104	, 33.233	, 0.056
3.9010	, 21.126	, 34.027	, 0.056
4.0010	, 22.281	, 34.991	, 0.056
4.1010	, 23.296	, 35.693	, 0.056
4.2010	, 24.072	, 36.003	, 0.055
4.3010	, 24.651	, 36.012	, 0.054
4.4010	, 26.231	, 37.450	, 0.055
4.5010	, 28.315	, 39.527	, 0.056
4.6010	, 30.174	, 41.206	, 0.057
4.7010	, 31.850	, 42.569	, 0.058
4.8010	, 33.434	, 43.756	, 0.058
4.9010	, 34.890	, 44.729	, 0.058
5.0010	, 36.010	, 45.243	, 0.058
5.1010	, 36.700	, 45.205	, 0.057
5.2010	, 37.043	, 44.750	, 0.055
5.3010	, 37.192	, 44.083	, 0.053
5.4010	, 37.247	, 43.330	, 0.051
5.5010	, 37.323	, 42.630	, 0.050
5.6010	, 37.993	, 42.620	, 0.049
5.7010	, 38.789	, 42.750	, 0.048
5.8010	, 39.971	, 43.294	, 0.048
5.9010	, 41.350	, 44.028	, 0.048
6.0010	, 42.739	, 44.749	, 0.048
6.1010	, 44.116	, 45.433	, 0.048
6.2010	, 45.429	, 46.031	, 0.048
6.3010	, 46.576	, 46.444	, 0.047
6.4010	, 47.531	, 46.657	, 0.047
6.5010	, 48.322	, 46.703	, 0.046
6.6010	, 48.841	, 46.490	, 0.045
6.7010	, 49.146	, 46.082	, 0.044
6.8010	, 49.246	, 45.497	, 0.043
6.9010	, 49.030	, 44.641	, 0.041
7.0010	, 48.535	, 43.559	, 0.040
7.1010	, 47.714	, 42.219	, 0.038
7.2010	, 46.554	, 40.621	, 0.036
7.3010	, 45.183	, 38.884	, 0.034
7.4010	, 45.253	, 38.418	, 0.033
7.5010	, 45.885	, 38.435	, 0.033
7.6010	, 46.306	, 38.278	, 0.032
7.7010	, 46.532	, 37.965	, 0.032
7.8010	, 46.577	, 37.515	, 0.031
7.9010	, 46.431	, 36.924	, 0.030
8.0010	, 46.087	, 36.192	, 0.029
8.1010	, 45.561	, 35.337	, 0.028
8.2010	, 44.876	, 34.382	, 0.027
8.3010	, 44.044	, 33.338	, 0.026
8.4010	, 43.072	, 32.214	, 0.025
8.5010	, 41.972	, 31.022	, 0.023
8.6010	, 41.700	, 30.463	, 0.023
8.7010	, 41.779	, 30.170	, 0.022
8.8010	, 41.772	, 29.822	, 0.022
8.9010	, 41.694	, 29.431	, 0.021
9.0010	, 41.539	, 28.997	, 0.021
9.1010	, 41.298	, 28.511	, 0.020
9.2010	, 40.968	, 27.976	, 0.019
9.3010	, 40.552	, 27.394	, 0.019
9.4010	, 40.055	, 26.771	, 0.018
9.5010	, 39.483	, 26.111	, 0.018
9.6010	, 38.841	, 25.419	, 0.017
9.7010	, 38.136	, 24.700	, 0.016
9.8010	, 37.373	, 23.959	, 0.016
9.9010	, 36.560	, 23.201	, 0.015
 
acceleration, velocity, displacement and normalized Arias intensity time histories:
 
time [s]	accel. [g]	vel. [cm/s]	displ. [cm]	AI
0.000	0.0000328	0.0000000	0.0000000	0.0000000
0.005	0.0000326	0.0001604	0.0000004	0.0000000
0.010	0.0000325	0.0003201	0.0000016	0.0000000
0.015	0.0000324	0.0004791	0.0000036	0.0000000
0.020	0.0000325	0.0006382	0.0000064	0.0000000
0.025	0.0000326	0.0007979	0.0000100	0.0000000
0.030	0.0000327	0.0009581	0.0000144	0.0000000
0.035	0.0000327	0.0011183	0.0000196	0.0000000
0.040	0.0000326	0.0012785	0.0000256	0.0000000
0.045	0.0000325	0.0014383	0.0000323	0.0000000
0.050	0.0000324	0.0015974	0.0000399	0.0000000
0.055	0.0000323	0.0017559	0.0000483	0.0000000
0.060	0.0000323	0.0019142	0.0000575	0.0000000
0.065	0.0000324	0.0020729	0.0000675	0.0000000
0.070	0.0000322	0.0022313	0.0000782	0.0000000
0.075	0.0000319	0.0023885	0.0000898	0.0000000
0.080	0.0000317	0.0025443	0.0001021	0.0000000
0.085	0.0000317	0.0026997	0.0001152	0.0000000
0.090	0.0000319	0.0028557	0.0001291	0.0000000
0.095	0.0000322	0.0030129	0.0001438	0.0000000
0.100	0.0000322	0.0031708	0.0001592	0.0000000
0.105	0.0000320	0.0033284	0.0001755	0.0000000
0.110	0.0000318	0.0034849	0.0001925	0.0000000
0.115	0.0000318	0.0036409	0.0002103	0.0000000
0.120	0.0000320	0.0037974	0.0002289	0.0000000
0.125	0.0000320	0.0039546	0.0002483	0.0000000
0.130	0.0000318	0.0041111	0.0002685	0.0000000
0.135	0.0000317	0.0042668	0.0002894	0.0000000
0.140	0.0000318	0.0044226	0.0003111	0.0000000
0.145	0.0000319	0.0045788	0.0003336	0.0000000
0.150	0.0000319	0.0047351	0.0003569	0.0000000
0.155	0.0000319	0.0048915	0.0003810	0.0000000
0.160	0.0000319	0.0050478	0.0004058	0.0000000
0.165	0.0000315	0.0052032	0.0004315	0.0000000
0.170	0.0000310	0.0053563	0.0004579	0.0000000
0.175	0.0000308	0.0055077	0.0004850	0.0000000
0.180	0.0000312	0.0056596	0.0005129	0.0000000
0.185	0.0000317	0.0058139	0.0005416	0.0000000
0.190	0.0000318	0.0059697	0.0005711	0.0000000
0.195	0.0000318	0.0061259	0.0006013	0.0000000
0.200	0.0000317	0.0062818	0.0006323	0.0000000
0.205	0.0000311	0.0064358	0.0006641	0.0000000
0.210	0.0000304	0.0065865	0.0006967	0.0000000
0.215	0.0000303	0.0067354	0.0007300	0.0000000
0.220	0.0000310	0.0068859	0.0007641	0.0000000
0.225	0.0000316	0.0070395	0.0007989	0.0000000
0.230	0.0000312	0.0071935	0.0008345	0.0000000
0.235	0.0000304	0.0073444	0.0008708	0.0000000
0.240	0.0000304	0.0074934	0.0009079	0.0000000
0.245	0.0000306	0.0076430	0.0009457	0.0000000
0.250	0.0000307	0.0077934	0.0009843	0.0000000
0.255	0.0000309	0.0079444	0.0010237	0.0000000
0.260	0.0000314	0.0080971	0.0010638	0.0000000
0.265	0.0000317	0.0082518	0.0011046	0.0000000
0.270	0.0000314	0.0084068	0.0011463	0.0000000
0.275	0.0000308	0.0085595	0.0011887	0.0000000
0.280	0.0000306	0.0087101	0.0012319	0.0000000
0.285	0.0000306	0.0088602	0.0012758	0.0000000
0.290	0.0000304	0.0090098	0.0013205	0.0000000
0.295	0.0000305	0.0091592	0.0013659	0.0000000
0.300	0.0000309	0.0093098	0.0014121	0.0000000
0.305	0.0000308	0.0094613	0.0014590	0.0000000
0.310	0.0000296	0.0096095	0.0015067	0.0000000
0.315	0.0000287	0.0097525	0.0015551	0.0000000
0.320	0.0000295	0.0098954	0.0016042	0.0000000
0.325	0.0000309	0.0100436	0.0016541	0.0000000
0.330	0.0000311	0.0101956	0.0017046	0.0000000
0.335	0.0000301	0.0103455	0.0017560	0.0000000
0.340	0.0000289	0.0104901	0.0018081	0.0000000
0.345	0.0000285	0.0106311	0.0018609	0.0000000
0.350	0.0000288	0.0107716	0.0019144	0.0000000
0.355	0.0000297	0.0109151	0.0019686	0.0000000
0.360	0.0000308	0.0110636	0.0020236	0.0000000
0.365	0.0000312	0.0112155	0.0020793	0.0000000
0.370	0.0000305	0.0113668	0.0021357	0.0000000
0.375	0.0000297	0.0115145	0.0021929	0.0000000
0.380	0.0000289	0.0116582	0.0022509	0.0000000
0.385	0.0000279	0.0117974	0.0023095	0.0000000
0.390	0.0000279	0.0119341	0.0023688	0.0000000
0.395	0.0000299	0.0120758	0.0024288	0.0000000
0.400	0.0000320	0.0122277	0.0024896	0.0000000
0.405	0.0000316	0.0123837	0.0025511	0.0000000
0.410	0.0000283	0.0125306	0.0026134	0.0000000
0.415	0.0000256	0.0126627	0.0026764	0.0000000
0.420	0.0000272	0.0127922	0.0027400	0.0000000
0.425	0.0000308	0.0129345	0.0028044	0.0000000
