 
PGA:,  0.15 g
PGV:,  36.67 cm/s
PGD:,  60.09 cm
Arias Intensity:,  83.38 cm/s
Significant duration:,  26.27 s
 
 
Damping ratio for spectra:  0.05

 
period [s]	SD. [cm]	PSV [cm/s]	PSA [g]
0.0010	, 0.000	, 0.023	, 0.146
0.1010	, 0.050	, 3.107	, 0.197
0.2010	, 0.382	, 11.950	, 0.381
0.3010	, 0.860	, 17.957	, 0.382
0.4010	, 1.587	, 24.870	, 0.397
0.5010	, 2.251	, 28.230	, 0.361
0.6010	, 2.973	, 31.078	, 0.331
0.7010	, 5.106	, 45.768	, 0.418
0.8010	, 5.515	, 43.257	, 0.346
0.9010	, 6.953	, 48.487	, 0.345
1.0010	, 6.329	, 39.725	, 0.254
1.1010	, 6.761	, 38.581	, 0.224
1.2010	, 7.198	, 37.657	, 0.201
1.3010	, 7.469	, 36.073	, 0.178
1.4010	, 5.777	, 25.908	, 0.118
1.5010	, 6.824	, 28.566	, 0.122
1.6010	, 10.375	, 40.717	, 0.163
1.7010	, 11.257	, 41.580	, 0.157
1.8010	, 9.918	, 34.602	, 0.123
1.9010	, 12.944	, 42.783	, 0.144
2.0010	, 14.954	, 46.957	, 0.150
2.1010	, 16.932	, 50.635	, 0.154
2.2010	, 15.525	, 44.318	, 0.129
2.3010	, 15.595	, 42.585	, 0.119
2.4010	, 17.174	, 44.943	, 0.120
2.5010	, 19.094	, 47.969	, 0.123
2.6010	, 20.471	, 49.451	, 0.122
2.7010	, 21.462	, 49.927	, 0.118
2.8010	, 22.443	, 50.343	, 0.115
2.9010	, 23.472	, 50.837	, 0.112
3.0010	, 24.480	, 51.253	, 0.109
3.1010	, 25.117	, 50.892	, 0.105
3.2010	, 25.922	, 50.882	, 0.102
3.3010	, 26.519	, 50.477	, 0.098
3.4010	, 27.252	, 50.346	, 0.095
3.5010	, 31.949	, 57.339	, 0.105
3.6010	, 36.499	, 63.686	, 0.113
3.7010	, 37.801	, 64.174	, 0.111
3.8010	, 36.596	, 60.494	, 0.102
3.9010	, 33.895	, 54.593	, 0.090
4.0010	, 31.531	, 49.516	, 0.079
4.1010	, 30.916	, 47.366	, 0.074
4.2010	, 32.363	, 48.403	, 0.074
4.3010	, 35.200	, 51.423	, 0.077
4.4010	, 38.403	, 54.827	, 0.080
4.5010	, 42.038	, 58.683	, 0.084
4.6010	, 45.600	, 62.272	, 0.087
4.7010	, 48.355	, 64.630	, 0.088
4.8010	, 50.315	, 65.849	, 0.088
4.9010	, 51.346	, 65.826	, 0.086
5.0010	, 51.619	, 64.854	, 0.083
5.1010	, 51.914	, 63.946	, 0.080
5.2010	, 51.777	, 62.550	, 0.077
5.3010	, 49.741	, 58.957	, 0.071
5.4010	, 46.708	, 54.337	, 0.064
5.5010	, 44.495	, 50.822	, 0.059
5.6010	, 42.997	, 48.233	, 0.055
5.7010	, 40.828	, 44.997	, 0.051
5.8010	, 37.996	, 41.155	, 0.045
5.9010	, 39.900	, 42.484	, 0.046
6.0010	, 42.235	, 44.222	, 0.047
6.1010	, 44.532	, 45.862	, 0.048
6.2010	, 46.740	, 47.360	, 0.049
6.3010	, 48.833	, 48.695	, 0.049
6.4010	, 50.817	, 49.882	, 0.050
6.5010	, 52.703	, 50.937	, 0.050
6.6010	, 54.467	, 51.844	, 0.050
6.7010	, 56.247	, 52.740	, 0.050
6.8010	, 57.975	, 53.561	, 0.050
6.9010	, 59.798	, 54.444	, 0.051
7.0010	, 61.557	, 55.246	, 0.051
7.1010	, 63.236	, 55.953	, 0.050
7.2010	, 64.847	, 56.582	, 0.050
7.3010	, 66.299	, 57.056	, 0.050
7.4010	, 67.806	, 57.565	, 0.050
7.5010	, 69.244	, 58.002	, 0.050
7.6010	, 70.703	, 58.445	, 0.049
7.7010	, 72.102	, 58.827	, 0.049
7.8010	, 73.412	, 59.129	, 0.049
7.9010	, 74.590	, 59.317	, 0.048
8.0010	, 75.622	, 59.386	, 0.048
8.1010	, 76.613	, 59.421	, 0.047
8.2010	, 77.635	, 59.480	, 0.046
8.3010	, 78.496	, 59.415	, 0.046
8.4010	, 79.250	, 59.272	, 0.045
8.5010	, 79.900	, 59.055	, 0.044
8.6010	, 81.427	, 59.484	, 0.044
8.7010	, 85.309	, 61.604	, 0.045
8.8010	, 88.834	, 63.420	, 0.046
8.9010	, 92.047	, 64.976	, 0.047
9.0010	, 94.973	, 66.296	, 0.047
9.1010	, 97.626	, 67.399	, 0.047
9.2010	, 99.924	, 68.236	, 0.047
9.3010	, 101.858	, 68.809	, 0.047
9.4010	, 103.474	, 69.157	, 0.047
9.5010	, 104.720	, 69.253	, 0.047
9.6010	, 105.541	, 69.069	, 0.046
9.7010	, 105.926	, 68.607	, 0.045
9.8010	, 105.885	, 67.881	, 0.044
9.9010	, 105.445	, 66.915	, 0.043
 
acceleration, velocity, displacement and normalized Arias intensity time histories:
 
time [s]	accel. [g]	vel. [cm/s]	displ. [cm]	AI
0.000	0.0001674	0.0000000	0.0000000	0.0000000
0.005	0.0001673	0.0008208	0.0000021	0.0000000
0.010	0.0001670	0.0016406	0.0000082	0.0000000
0.015	0.0001667	0.0024589	0.0000185	0.0000000
0.020	0.0001667	0.0032766	0.0000328	0.0000000
0.025	0.0001668	0.0040945	0.0000512	0.0000000
0.030	0.0001667	0.0049122	0.0000737	0.0000000
0.035	0.0001665	0.0057292	0.0001003	0.0000000
0.040	0.0001665	0.0065459	0.0001310	0.0000000
0.045	0.0001666	0.0073629	0.0001658	0.0000000
0.050	0.0001663	0.0081794	0.0002047	0.0000000
0.055	0.0001658	0.0089939	0.0002476	0.0000000
0.060	0.0001656	0.0098067	0.0002946	0.0000000
0.065	0.0001657	0.0106191	0.0003457	0.0000000
0.070	0.0001655	0.0114312	0.0004008	0.0000000
0.075	0.0001649	0.0122416	0.0004600	0.0000000
0.080	0.0001647	0.0130499	0.0005232	0.0000000
0.085	0.0001647	0.0138578	0.0005905	0.0000000
0.090	0.0001647	0.0146657	0.0006618	0.0000000
0.095	0.0001644	0.0154729	0.0007371	0.0000000
0.100	0.0001649	0.0162806	0.0008165	0.0000001
0.105	0.0001651	0.0170900	0.0008999	0.0000001
0.110	0.0001639	0.0178970	0.0009874	0.0000001
0.115	0.0001629	0.0186987	0.0010789	0.0000001
0.120	0.0001634	0.0194991	0.0011744	0.0000001
0.125	0.0001642	0.0203025	0.0012739	0.0000001
0.130	0.0001639	0.0211072	0.0013774	0.0000001
0.135	0.0001627	0.0219084	0.0014849	0.0000001
0.140	0.0001623	0.0227055	0.0015965	0.0000001
0.145	0.0001630	0.0235033	0.0017120	0.0000001
0.150	0.0001627	0.0243020	0.0018315	0.0000001
0.155	0.0001619	0.0250981	0.0019550	0.0000001
0.160	0.0001619	0.0258923	0.0020825	0.0000001
0.165	0.0001615	0.0266855	0.0022139	0.0000001
0.170	0.0001610	0.0274765	0.0023493	0.0000001
0.175	0.0001618	0.0282683	0.0024887	0.0000001
