 
PGA:,  0.23 g
PGV:,  54.96 cm/s
PGD:,  93.78 cm
Arias Intensity:,  120.04 cm/s
Significant duration:,  23.11 s
 
 
Damping ratio for spectra:  0.05

 
period [s]	SD. [cm]	PSV [cm/s]	PSA [g]
0.0010	, 0.000	, 0.035	, 0.225
0.1010	, 0.064	, 3.964	, 0.251
0.2010	, 0.346	, 10.809	, 0.344
0.3010	, 1.259	, 26.274	, 0.559
0.4010	, 3.198	, 50.103	, 0.800
0.5010	, 4.129	, 51.787	, 0.662
0.6010	, 4.073	, 42.582	, 0.454
0.7010	, 4.657	, 41.746	, 0.381
0.8010	, 7.537	, 59.121	, 0.473
0.9010	, 5.315	, 37.061	, 0.263
1.0010	, 8.643	, 54.250	, 0.347
1.1010	, 10.333	, 58.971	, 0.343
1.2010	, 10.933	, 57.197	, 0.305
1.3010	, 11.426	, 55.180	, 0.272
1.4010	, 12.314	, 55.226	, 0.252
1.5010	, 13.254	, 55.482	, 0.237
1.6010	, 17.626	, 69.173	, 0.277
1.7010	, 16.050	, 59.286	, 0.223
1.8010	, 13.371	, 46.648	, 0.166
1.9010	, 14.714	, 48.633	, 0.164
2.0010	, 18.148	, 56.984	, 0.182
2.1010	, 18.606	, 55.643	, 0.170
2.2010	, 22.287	, 63.624	, 0.185
2.3010	, 22.425	, 61.235	, 0.170
2.4010	, 20.390	, 53.359	, 0.142
2.5010	, 19.981	, 50.197	, 0.129
2.6010	, 22.462	, 54.260	, 0.134
2.7010	, 25.542	, 59.416	, 0.141
2.8010	, 30.242	, 67.839	, 0.155
2.9010	, 35.392	, 76.655	, 0.169
3.0010	, 36.017	, 75.409	, 0.161
3.1010	, 37.175	, 75.323	, 0.156
3.2010	, 39.297	, 77.135	, 0.154
3.3010	, 40.698	, 77.465	, 0.150
3.4010	, 42.078	, 77.737	, 0.146
3.5010	, 42.955	, 77.091	, 0.141
3.6010	, 43.012	, 75.049	, 0.133
3.7010	, 40.761	, 69.199	, 0.120
3.8010	, 38.871	, 64.255	, 0.108
3.9010	, 41.357	, 66.612	, 0.109
4.0010	, 43.186	, 67.820	, 0.109
4.1010	, 46.943	, 71.922	, 0.112
4.2010	, 50.853	, 76.059	, 0.116
4.3010	, 53.833	, 78.642	, 0.117
4.4010	, 56.855	, 81.171	, 0.118
4.5010	, 60.609	, 84.607	, 0.120
4.6010	, 64.100	, 87.536	, 0.122
4.7010	, 67.258	, 89.895	, 0.122
4.8010	, 70.146	, 91.802	, 0.122
4.9010	, 72.864	, 93.413	, 0.122
5.0010	, 75.478	, 94.830	, 0.121
5.1010	, 77.988	, 96.062	, 0.121
5.2010	, 80.386	, 97.112	, 0.120
5.3010	, 82.674	, 97.993	, 0.118
5.4010	, 84.870	, 98.732	, 0.117
5.5010	, 86.981	, 99.349	, 0.116
5.6010	, 89.146	, 100.003	, 0.114
5.7010	, 91.870	, 101.252	, 0.114
5.8010	, 94.558	, 102.417	, 0.113
5.9010	, 97.120	, 103.410	, 0.112
6.0010	, 99.485	, 104.163	, 0.111
6.1010	, 101.593	, 104.627	, 0.110
6.2010	, 103.449	, 104.821	, 0.108
6.3010	, 105.133	, 104.836	, 0.107
6.4010	, 106.671	, 104.707	, 0.105
6.5010	, 108.106	, 104.483	, 0.103
6.6010	, 109.607	, 104.330	, 0.101
6.7010	, 110.909	, 103.993	, 0.099
6.8010	, 111.966	, 103.441	, 0.097
6.9010	, 112.758	, 102.664	, 0.095
7.0010	, 113.271	, 101.657	, 0.093
7.1010	, 113.520	, 100.446	, 0.091
7.2010	, 113.532	, 99.061	, 0.088
7.3010	, 113.762	, 97.903	, 0.086
7.4010	, 114.196	, 96.949	, 0.084
7.5010	, 114.449	, 95.868	, 0.082
7.6010	, 114.658	, 94.779	, 0.080
7.7010	, 115.344	, 94.108	, 0.078
7.8010	, 116.332	, 93.698	, 0.077
7.9010	, 117.930	, 93.782	, 0.076
8.0010	, 120.000	, 94.236	, 0.075
8.1010	, 122.207	, 94.784	, 0.075
8.2010	, 124.704	, 95.542	, 0.075
8.3010	, 127.354	, 96.396	, 0.074
8.4010	, 129.738	, 97.033	, 0.074
8.5010	, 131.835	, 97.441	, 0.073
8.6010	, 133.655	, 97.637	, 0.073
8.7010	, 135.216	, 97.642	, 0.072
8.8010	, 136.534	, 97.474	, 0.071
8.9010	, 137.628	, 97.151	, 0.070
9.0010	, 138.534	, 96.704	, 0.069
9.1010	, 139.273	, 96.152	, 0.068
9.2010	, 139.822	, 95.482	, 0.066
9.3010	, 140.151	, 94.677	, 0.065
9.4010	, 140.244	, 93.732	, 0.064
9.5010	, 140.104	, 92.653	, 0.062
9.6010	, 139.733	, 91.446	, 0.061
9.7010	, 139.158	, 90.130	, 0.060
9.8010	, 139.336	, 89.325	, 0.058
9.9010	, 140.001	, 88.845	, 0.057
 
