 
PGA:,  0.13 g
PGV:,  34.16 cm/s
PGD:,  32.24 cm
Arias Intensity:,  119.34 cm/s
Significant duration:,  37.37 s
 
 
Damping ratio for spectra:  0.05

 
period [s]	SD. [cm]	PSV [cm/s]	PSA [g]
0.0010	, 0.000	, 0.020	, 0.130
0.1010	, 0.037	, 2.273	, 0.144
0.2010	, 0.232	, 7.264	, 0.231
0.3010	, 0.715	, 14.921	, 0.317
0.4010	, 1.396	, 21.868	, 0.349
0.5010	, 2.585	, 32.422	, 0.414
0.6010	, 3.919	, 40.974	, 0.437
0.7010	, 4.188	, 37.536	, 0.343
0.8010	, 5.602	, 43.945	, 0.351
0.9010	, 6.540	, 45.607	, 0.324
1.0010	, 8.872	, 55.690	, 0.356
1.1010	, 9.710	, 55.416	, 0.322
1.2010	, 12.772	, 66.820	, 0.356
1.3010	, 19.433	, 93.852	, 0.462
1.4010	, 19.145	, 85.861	, 0.393
1.5010	, 14.988	, 62.739	, 0.268
1.6010	, 16.455	, 64.578	, 0.258
1.7010	, 17.185	, 63.477	, 0.239
1.8010	, 22.546	, 78.657	, 0.280
1.9010	, 26.496	, 87.574	, 0.295
2.0010	, 28.599	, 89.802	, 0.287
2.1010	, 29.391	, 87.895	, 0.268
2.2010	, 29.960	, 85.528	, 0.249
2.3010	, 30.177	, 82.402	, 0.229
2.4010	, 31.108	, 81.406	, 0.217
2.5010	, 32.245	, 81.008	, 0.207
2.6010	, 31.851	, 76.942	, 0.189
2.7010	, 34.983	, 81.380	, 0.193
2.8010	, 39.193	, 87.918	, 0.201
2.9010	, 41.318	, 89.489	, 0.198
3.0010	, 42.966	, 89.957	, 0.192
3.1010	, 46.748	, 94.721	, 0.196
3.2010	, 50.693	, 99.505	, 0.199
3.3010	, 51.033	, 97.138	, 0.188
3.4010	, 49.635	, 91.698	, 0.173
3.5010	, 45.185	, 81.093	, 0.148
3.6010	, 38.954	, 67.969	, 0.121
3.7010	, 39.959	, 67.839	, 0.117
3.8010	, 40.669	, 67.228	, 0.113
3.9010	, 39.995	, 64.418	, 0.106
4.0010	, 37.119	, 58.292	, 0.093
4.1010	, 36.154	, 55.392	, 0.087
4.2010	, 38.628	, 57.774	, 0.088
4.3010	, 41.752	, 60.995	, 0.091
4.4010	, 43.663	, 62.337	, 0.091
4.5010	, 46.037	, 64.266	, 0.091
4.6010	, 51.912	, 70.892	, 0.099
4.7010	, 61.819	, 82.625	, 0.113
4.8010	, 71.828	, 94.003	, 0.125
4.9010	, 78.794	, 101.015	, 0.132
5.0010	, 81.411	, 102.283	, 0.131
5.1010	, 80.067	, 98.622	, 0.124
5.2010	, 76.315	, 92.194	, 0.114
5.3010	, 71.838	, 85.149	, 0.103
5.4010	, 68.253	, 79.402	, 0.094
5.5010	, 66.732	, 76.220	, 0.089
5.6010	, 67.654	, 75.894	, 0.087
5.7010	, 70.623	, 77.835	, 0.087
5.8010	, 76.364	, 82.711	, 0.091
5.9010	, 83.933	, 89.369	, 0.097
