 
PGA:,  0.06 g
PGV:,  19.13 cm/s
PGD:,  20.27 cm
Arias Intensity:,  27.16 cm/s
Significant duration:,  69.98 s
 
 
Damping ratio for spectra:  0.05

 
period [s]	SD. [cm]	PSV [cm/s]	PSA [g]
0.0010	, 0.000	, 0.010	, 0.061
0.1010	, 0.029	, 1.790	, 0.114
0.2010	, 0.160	, 5.000	, 0.159
0.3010	, 0.365	, 7.627	, 0.162
0.4010	, 0.901	, 14.110	, 0.225
0.5010	, 0.755	, 9.471	, 0.121
0.6010	, 1.161	, 12.134	, 0.129
0.7010	, 1.244	, 11.152	, 0.102
0.8010	, 2.076	, 16.286	, 0.130
0.9010	, 2.481	, 17.305	, 0.123
1.0010	, 3.147	, 19.756	, 0.126
1.1010	, 4.074	, 23.251	, 0.135
1.2010	, 4.256	, 22.266	, 0.119
1.3010	, 5.509	, 26.608	, 0.131
1.4010	, 5.318	, 23.849	, 0.109
1.5010	, 7.275	, 30.453	, 0.130
1.6010	, 6.388	, 25.069	, 0.100
1.7010	, 6.270	, 23.160	, 0.087
1.8010	, 7.774	, 27.123	, 0.096
1.9010	, 9.165	, 30.293	, 0.102
2.0010	, 8.831	, 27.728	, 0.089
2.1010	, 10.536	, 31.509	, 0.096
2.2010	, 11.708	, 33.423	, 0.097
2.3010	, 12.284	, 33.542	, 0.093
2.4010	, 13.113	, 34.316	, 0.092
2.5010	, 14.111	, 35.450	, 0.091
2.6010	, 14.226	, 34.365	, 0.085
2.7010	, 15.457	, 35.957	, 0.085
2.8010	, 16.821	, 37.732	, 0.086
2.9010	, 16.827	, 36.445	, 0.080
3.0010	, 17.978	, 37.640	, 0.080
3.1010	, 20.040	, 40.604	, 0.084
3.2010	, 20.918	, 41.060	, 0.082
3.3010	, 20.786	, 39.564	, 0.077
3.4010	, 20.059	, 37.057	, 0.070
3.5010	, 20.476	, 36.749	, 0.067
3.6010	, 20.772	, 36.244	, 0.064
3.7010	, 22.291	, 37.843	, 0.065
3.8010	, 23.860	, 39.441	, 0.066
3.9010	, 25.027	, 40.310	, 0.066
4.0010	, 27.887	, 43.794	, 0.070
4.1010	, 33.388	, 51.153	, 0.080
4.2010	, 35.836	, 53.597	, 0.082
4.3010	, 35.561	, 51.950	, 0.077
4.4010	, 34.887	, 49.807	, 0.072
4.5010	, 36.008	, 50.266	, 0.072
4.6010	, 35.892	, 49.014	, 0.068
4.7010	, 35.944	, 48.041	, 0.065
4.8010	, 37.085	, 48.535	, 0.065
4.9010	, 38.662	, 49.565	, 0.065
5.0010	, 41.334	, 51.931	, 0.067
5.1010	, 46.142	, 56.836	, 0.071
5.2010	, 51.462	, 62.170	, 0.077
5.3010	, 54.275	, 64.332	, 0.078
5.4010	, 53.202	, 61.891	, 0.073
5.5010	, 49.492	, 56.529	, 0.066
5.6010	, 46.612	, 52.289	, 0.060
5.7010	, 46.372	, 51.108	, 0.057
5.8010	, 49.813	, 53.953	, 0.060
5.9010	, 54.435	, 57.960	, 0.063
6.0010	, 59.847	, 62.661	, 0.067
6.1010	, 64.203	, 66.120	, 0.069
6.2010	, 67.040	, 67.929	, 0.070
6.3010	, 68.682	, 68.488	, 0.070
6.4010	, 69.494	, 68.215	, 0.068
6.5010	, 69.716	, 67.380	, 0.066
6.6010	, 69.508	, 66.161	, 0.064
6.7010	, 68.928	, 64.630	, 0.062
6.8010	, 67.881	, 62.713	, 0.059
6.9010	, 66.145	, 60.223	, 0.056
7.0010	, 63.504	, 56.993	, 0.052
7.1010	, 59.941	, 53.038	, 0.048
7.2010	, 56.150	, 48.993	, 0.044
7.3010	, 52.601	, 45.268	, 0.040
7.4010	, 49.418	, 41.954	, 0.036
7.5010	, 47.956	, 40.170	, 0.034
7.6010	, 49.001	, 40.506	, 0.034
7.7010	, 51.405	, 41.941	, 0.035
7.8010	, 55.325	, 44.560	, 0.037
7.9010	, 59.978	, 47.697	, 0.039
8.0010	, 63.968	, 50.234	, 0.040
8.1010	, 66.634	, 51.682	, 0.041
8.2010	, 67.706	, 51.873	, 0.041
8.3010	, 67.236	, 50.892	, 0.039
8.4010	, 65.561	, 49.034	, 0.037
8.5010	, 63.218	, 46.725	, 0.035
8.6010	, 61.405	, 44.858	, 0.033
8.7010	, 60.829	, 43.926	, 0.032
8.8010	, 60.846	, 43.439	, 0.032
8.9010	, 61.848	, 43.659	, 0.031
9.0010	, 63.950	, 44.640	, 0.032
9.1010	, 66.975	, 46.238	, 0.033
9.2010	, 70.532	, 48.165	, 0.034
9.3010	, 74.119	, 50.070	, 0.034
9.4010	, 77.231	, 51.617	, 0.035
9.5010	, 79.440	, 52.535	, 0.035
9.6010	, 80.437	, 52.640	, 0.035
9.7010	, 80.030	, 51.834	, 0.034
9.8010	, 80.854	, 51.833	, 0.034
9.9010	, 83.867	, 53.222	, 0.034
 
acceleration, velocity, displacement and normalized Arias intensity time histories:
 
time [s]	accel. [g]	vel. [cm/s]	displ. [cm]	AI
0.000	-0.0000490	0.0000000	0.0000000	0.0000000
0.004	-0.0000490	-0.0001924	-0.0000004	0.0000000
0.008	-0.0000491	-0.0003849	-0.0000015	0.0000000
0.012	-0.0000491	-0.0005775	-0.0000035	0.0000000
0.016	-0.0000491	-0.0007703	-0.0000062	0.0000000
0.020	-0.0000492	-0.0009632	-0.0000096	0.0000000
0.024	-0.0000492	-0.0011561	-0.0000139	0.0000000
0.028	-0.0000492	-0.0013491	-0.0000189	0.0000000
0.032	-0.0000492	-0.0015421	-0.0000247	0.0000000
0.036	-0.0000492	-0.0017353	-0.0000312	0.0000000
0.040	-0.0000493	-0.0019285	-0.0000385	0.0000000
0.044	-0.0000493	-0.0021220	-0.0000466	0.0000000
0.048	-0.0000493	-0.0023155	-0.0000555	0.0000000
0.052	-0.0000493	-0.0025091	-0.0000652	0.0000000
0.056	-0.0000493	-0.0027026	-0.0000756	0.0000000
0.060	-0.0000494	-0.0028963	-0.0000868	0.0000000
0.064	-0.0000494	-0.0030901	-0.0000988	0.0000000
0.068	-0.0000494	-0.0032841	-0.0001115	0.0000000
0.072	-0.0000495	-0.0034782	-0.0001250	0.0000000
0.076	-0.0000495	-0.0036723	-0.0001393	0.0000000
0.080	-0.0000495	-0.0038666	-0.0001544	0.0000000
0.084	-0.0000495	-0.0040609	-0.0001703	0.0000000
0.088	-0.0000495	-0.0042552	-0.0001869	0.0000000
0.092	-0.0000495	-0.0044494	-0.0002043	0.0000000
0.096	-0.0000496	-0.0046438	-0.0002225	0.0000000
0.100	-0.0000496	-0.0048383	-0.0002415	0.0000000
0.104	-0.0000497	-0.0050330	-0.0002612	0.0000000
0.108	-0.0000497	-0.0052280	-0.0002817	0.0000000
0.112	-0.0000497	-0.0054230	-0.0003030	0.0000000
0.116	-0.0000497	-0.0056181	-0.0003251	0.0000000
0.120	-0.0000497	-0.0058131	-0.0003480	0.0000000
0.124	-0.0000496	-0.0060080	-0.0003716	0.0000000
0.128	-0.0000497	-0.0062028	-0.0003960	0.0000000
0.132	-0.0000497	-0.0063979	-0.0004212	0.0000000
0.136	-0.0000498	-0.0065931	-0.0004472	0.0000000
0.140	-0.0000498	-0.0067885	-0.0004740	0.0000000
0.144	-0.0000499	-0.0069841	-0.0005015	0.0000000
0.148	-0.0000499	-0.0071797	-0.0005299	0.0000000
0.152	-0.0000499	-0.0073754	-0.0005590	0.0000000
0.156	-0.0000499	-0.0075712	-0.0005889	0.0000000
0.160	-0.0000499	-0.0077669	-0.0006195	0.0000000
0.164	-0.0000498	-0.0079625	-0.0006510	0.0000000
0.168	-0.0000499	-0.0081583	-0.0006832	0.0000000
0.172	-0.0000500	-0.0083544	-0.0007163	0.0000000
0.176	-0.0000501	-0.0085507	-0.0007501	0.0000000
0.180	-0.0000501	-0.0087473	-0.0007847	0.0000000
0.184	-0.0000501	-0.0089438	-0.0008200	0.0000000
0.188	-0.0000501	-0.0091404	-0.0008562	0.0000000
0.192	-0.0000501	-0.0093370	-0.0008932	0.0000000
0.196	-0.0000501	-0.0095337	-0.0009309	0.0000000
0.200	-0.0000501	-0.0097304	-0.0009694	0.0000000
0.204	-0.0000501	-0.0099271	-0.0010088	0.0000000
0.208	-0.0000501	-0.0101236	-0.0010489	0.0000000
0.212	-0.0000501	-0.0103202	-0.0010897	0.0000000
0.216	-0.0000502	-0.0105170	-0.0011314	0.0000000
0.220	-0.0000501	-0.0107138	-0.0011739	0.0000000
0.224	-0.0000501	-0.0109104	-0.0012171	0.0000000
0.228	-0.0000500	-0.0111068	-0.0012612	0.0000000
0.232	-0.0000501	-0.0113034	-0.0013060	0.0000000
0.236	-0.0000503	-0.0115004	-0.0013516	0.0000000
0.240	-0.0000503	-0.0116978	-0.0013980	0.0000000
0.244	-0.0000503	-0.0118952	-0.0014452	0.0000000
0.248	-0.0000503	-0.0120926	-0.0014931	0.0000000
0.252	-0.0000506	-0.0122906	-0.0015419	0.0000000
0.256	-0.0000508	-0.0124894	-0.0015915	0.0000000
0.260	-0.0000506	-0.0126883	-0.0016418	0.0000000
0.264	-0.0000503	-0.0128864	-0.0016930	0.0000000
0.268	-0.0000500	-0.0130832	-0.0017449	0.0000000
0.272	-0.0000500	-0.0132795	-0.0017976	0.0000000
0.276	-0.0000501	-0.0134760	-0.0018512	0.0000000
0.280	-0.0000502	-0.0136727	-0.0019055	0.0000000
0.284	-0.0000503	-0.0138699	-0.0019605	0.0000000
0.288	-0.0000505	-0.0140676	-0.0020164	0.0000000
0.292	-0.0000504	-0.0142656	-0.0020731	0.0000000
0.296	-0.0000503	-0.0144631	-0.0021305	0.0000000
0.300	-0.0000503	-0.0146605	-0.0021888	0.0000000
0.304	-0.0000505	-0.0148583	-0.0022478	0.0000000
0.308	-0.0000507	-0.0150569	-0.0023077	0.0000000
0.312	-0.0000506	-0.0152558	-0.0023683	0.0000000
0.316	-0.0000504	-0.0154539	-0.0024297	0.0000000
0.320	-0.0000503	-0.0156515	-0.0024919	0.0000000
0.324	-0.0000504	-0.0158491	-0.0025549	0.0000000
0.328	-0.0000504	-0.0160467	-0.0026187	0.0000000
0.332	-0.0000502	-0.0162441	-0.0026833	0.0000000
0.336	-0.0000503	-0.0164414	-0.0027487	0.0000000
0.340	-0.0000504	-0.0166391	-0.0028148	0.0000000
0.344	-0.0000506	-0.0168374	-0.0028818	0.0000000
0.348	-0.0000506	-0.0170360	-0.0029495	0.0000000
0.352	-0.0000504	-0.0172342	-0.0030181	0.0000000
0.356	-0.0000501	-0.0174315	-0.0030874	0.0000001
0.360	-0.0000502	-0.0176284	-0.0031575	0.0000001
0.364	-0.0000506	-0.0178263	-0.0032284	0.0000001
0.368	-0.0000509	-0.0180254	-0.0033001	0.0000001
0.372	-0.0000507	-0.0182248	-0.0033726	0.0000001
0.376	-0.0000505	-0.0184234	-0.0034459	0.0000001
0.380	-0.0000503	-0.0186213	-0.0035200	0.0000001
0.384	-0.0000504	-0.0188190	-0.0035949	0.0000001
0.388	-0.0000506	-0.0190173	-0.0036706	0.0000001
0.392	-0.0000508	-0.0192162	-0.0037470	0.0000001
0.396	-0.0000508	-0.0194155	-0.0038243	0.0000001
0.400	-0.0000508	-0.0196149	-0.0039023	0.0000001
0.404	-0.0000506	-0.0198138	-0.0039812	0.0000001
0.408	-0.0000505	-0.0200122	-0.0040609	0.0000001
0.412	-0.0000505	-0.0202103	-0.0041413	0.0000001
0.416	-0.0000504	-0.0204083	-0.0042225	0.0000001
0.420	-0.0000503	-0.0206059	-0.0043046	0.0000001
0.424	-0.0000502	-0.0208030	-0.0043874	0.0000001
0.428	-0.0000504	-0.0210004	-0.0044710	0.0000001
0.432	-0.0000506	-0.0211985	-0.0045554	0.0000001
0.436	-0.0000507	-0.0213972	-0.0046406	0.0000001
0.440	-0.0000508	-0.0215964	-0.0047266	0.0000001
0.444	-0.0000507	-0.0217957	-0.0048134	0.0000001
0.448	-0.0000504	-0.0219942	-0.0049009	0.0000001
0.452	-0.0000502	-0.0221917	-0.0049893	0.0000001
0.456	-0.0000502	-0.0223888	-0.0050785	0.0000001
0.460	-0.0000503	-0.0225861	-0.0051684	0.0000001
0.464	-0.0000503	-0.0227835	-0.0052592	0.0000001
0.468	-0.0000505	-0.0229813	-0.0053507	0.0000001
0.472	-0.0000511	-0.0231805	-0.0054430	0.0000001
0.476	-0.0000516	-0.0233820	-0.0055361	0.0000001
0.480	-0.0000517	-0.0235847	-0.0056301	0.0000001
0.484	-0.0000514	-0.0237870	-0.0057248	0.0000001
0.488	-0.0000513	-0.0239886	-0.0058204	0.0000001
0.492	-0.0000511	-0.0241897	-0.0059167	0.0000001
0.496	-0.0000506	-0.0243894	-0.0060139	0.0000001
0.500	-0.0000501	-0.0245871	-0.0061118	0.0000001
0.504	-0.0000501	-0.0247838	-0.0062106	0.0000001
0.508	-0.0000502	-0.0249805	-0.0063101	0.0000001
0.512	-0.0000502	-0.0251775	-0.0064104	0.0000001
0.516	-0.0000498	-0.0253737	-0.0065115	0.0000001
0.520	-0.0000493	-0.0255680	-0.0066134	0.0000001
0.524	-0.0000494	-0.0257617	-0.0067161	0.0000001
0.528	-0.0000503	-0.0259574	-0.0068195	0.0000001
0.532	-0.0000510	-0.0261561	-0.0069237	0.0000001
0.536	-0.0000510	-0.0263562	-0.0070287	0.0000001
0.540	-0.0000510	-0.0265564	-0.0071346	0.0000001
0.544	-0.0000513	-0.0267571	-0.0072412	0.0000001
0.548	-0.0000513	-0.0269585	-0.0073486	0.0000001
0.552	-0.0000509	-0.0271591	-0.0074569	0.0000001
0.556	-0.0000506	-0.0273582	-0.0075659	0.0000001
0.560	-0.0000506	-0.0275566	-0.0076757	0.0000001
0.564	-0.0000508	-0.0277555	-0.0077864	0.0000001
0.568	-0.0000508	-0.0279548	-0.0078978	0.0000001
0.572	-0.0000505	-0.0281534	-0.0080100	0.0000001
0.576	-0.0000505	-0.0283515	-0.0081230	0.0000001
0.580	-0.0000506	-0.0285499	-0.0082368	0.0000001
0.584	-0.0000505	-0.0287483	-0.0083514	0.0000001
0.588	-0.0000506	-0.0289466	-0.0084668	0.0000001
0.592	-0.0000506	-0.0291452	-0.0085830	0.0000001
0.596	-0.0000502	-0.0293430	-0.0087000	0.0000001
