 
PGA:,  0.13 g
PGV:,  70.28 cm/s
PGD:,  67.59 cm
Arias Intensity:,  69.81 cm/s
Significant duration:,  20.83 s
 
 
Damping ratio for spectra:  0.05

 
period [s]	SD. [cm]	PSV [cm/s]	PSA [g]
0.0010	, 0.000	, 0.020	, 0.129
0.1010	, 0.040	, 2.491	, 0.158
0.2010	, 0.250	, 7.818	, 0.249
0.3010	, 0.946	, 19.750	, 0.420
0.4010	, 1.681	, 26.337	, 0.421
0.5010	, 2.805	, 35.182	, 0.450
0.6010	, 2.598	, 27.164	, 0.289
0.7010	, 2.502	, 22.428	, 0.205
0.8010	, 4.732	, 37.120	, 0.297
0.9010	, 5.449	, 37.998	, 0.270
1.0010	, 9.639	, 60.505	, 0.387
1.1010	, 9.930	, 56.670	, 0.330
1.2010	, 8.531	, 44.632	, 0.238
1.3010	, 8.435	, 40.737	, 0.201
1.4010	, 11.091	, 49.740	, 0.227
1.5010	, 12.193	, 51.042	, 0.218
1.6010	, 12.560	, 49.291	, 0.197
1.7010	, 12.784	, 47.223	, 0.178
1.8010	, 13.483	, 47.037	, 0.167
1.9010	, 15.004	, 49.591	, 0.167
2.0010	, 19.789	, 62.138	, 0.199
2.1010	, 24.137	, 72.184	, 0.220
2.2010	, 26.807	, 76.526	, 0.223
2.3010	, 27.798	, 75.905	, 0.211
2.4010	, 31.844	, 83.333	, 0.222
2.5010	, 38.536	, 96.813	, 0.248
2.6010	, 43.185	, 104.321	, 0.257
2.7010	, 42.795	, 99.553	, 0.236
2.8010	, 42.645	, 95.662	, 0.219
2.9010	, 41.410	, 89.689	, 0.198
3.0010	, 43.220	, 90.490	, 0.193
3.1010	, 44.921	, 91.019	, 0.188
3.2010	, 46.874	, 92.008	, 0.184
3.3010	, 49.245	, 93.734	, 0.182
3.4010	, 51.863	, 95.815	, 0.180
3.5010	, 54.371	, 97.579	, 0.179
3.6010	, 56.453	, 98.501	, 0.175
3.7010	, 58.367	, 99.090	, 0.171
3.8010	, 60.319	, 99.710	, 0.168
3.9010	, 59.103	, 95.195	, 0.156
4.0010	, 58.938	, 92.556	, 0.148
4.1010	, 58.505	, 89.636	, 0.140
4.2010	, 58.169	, 87.000	, 0.133
4.3010	, 61.255	, 89.486	, 0.133
4.4010	, 64.077	, 91.481	, 0.133
4.5010	, 66.864	, 93.338	, 0.133
4.6010	, 69.867	, 95.411	, 0.133
4.7010	, 73.239	, 97.888	, 0.133
4.8010	, 77.050	, 100.837	, 0.135
4.9010	, 81.345	, 104.286	, 0.136
5.0010	, 86.139	, 108.224	, 0.139
5.1010	, 91.350	, 112.520	, 0.141
5.2010	, 96.798	, 116.939	, 0.144
5.3010	, 102.325	, 121.284	, 0.147
5.4010	, 107.804	, 125.412	, 0.149
5.5010	, 113.116	, 129.200	, 0.150
5.6010	, 118.157	, 132.549	, 0.152
5.7010	, 122.835	, 135.378	, 0.152
5.8010	, 127.081	, 137.645	, 0.152
5.9010	, 130.880	, 139.357	, 0.151
6.0010	, 134.223	, 140.534	, 0.150
6.1010	, 137.059	, 141.152	, 0.148
6.2010	, 139.389	, 141.237	, 0.146
6.3010	, 141.291	, 140.891	, 0.143
6.4010	, 142.926	, 140.296	, 0.140
6.5010	, 144.290	, 139.456	, 0.137
6.6010	, 146.900	, 139.827	, 0.136
6.7010	, 152.207	, 142.717	, 0.136
6.8010	, 156.417	, 144.508	, 0.136
6.9010	, 159.671	, 145.377	, 0.135
7.0010	, 162.533	, 145.868	, 0.133
7.1010	, 166.287	, 147.136	, 0.133
7.2010	, 169.571	, 147.958	, 0.132
7.3010	, 172.114	, 148.120	, 0.130
7.4010	, 173.990	, 147.711	, 0.128
7.5010	, 175.159	, 146.721	, 0.125
7.6010	, 175.552	, 145.116	, 0.122
7.7010	, 175.292	, 143.020	, 0.119
7.8010	, 174.859	, 140.837	, 0.116
7.9010	, 174.064	, 138.423	, 0.112
8.0010	, 173.164	, 135.986	, 0.109
8.1010	, 175.181	, 135.871	, 0.107
8.2010	, 176.709	, 135.385	, 0.106
8.3010	, 177.740	, 134.535	, 0.104
8.4010	, 178.286	, 133.342	, 0.102
8.5010	, 178.947	, 132.262	, 0.100
8.6010	, 180.212	, 131.648	, 0.098
8.7010	, 181.282	, 130.907	, 0.096
8.8010	, 182.151	, 130.041	, 0.095
8.9010	, 182.818	, 129.051	, 0.093
9.0010	, 183.279	, 127.939	, 0.091
9.1010	, 183.534	, 126.709	, 0.089
9.2010	, 183.587	, 125.368	, 0.087
9.3010	, 183.442	, 123.922	, 0.085
9.4010	, 183.106	, 122.380	, 0.083
9.5010	, 182.587	, 120.748	, 0.081
9.6010	, 181.896	, 119.038	, 0.079
9.7010	, 181.039	, 117.256	, 0.077
9.8010	, 180.028	, 115.412	, 0.075
9.9010	, 178.882	, 113.519	, 0.073
 
acceleration, velocity, displacement and normalized Arias intensity time histories:
 
time [s]	accel. [g]	vel. [cm/s]	displ. [cm]	AI
0.000	0.0002105	0.0000000	0.0000000	0.0000000
0.005	0.0002104	0.0010321	0.0000026	0.0000000
0.010	0.0002100	0.0020630	0.0000103	0.0000000
0.015	0.0002095	0.0030917	0.0000232	0.0000000
0.020	0.0002093	0.0041187	0.0000412	0.0000000
0.025	0.0002093	0.0051453	0.0000644	0.0000000
0.030	0.0002089	0.0061710	0.0000927	0.0000000
0.035	0.0002084	0.0071944	0.0001261	0.0000000
0.040	0.0002084	0.0082166	0.0001646	0.0000000
0.045	0.0002085	0.0092393	0.0002083	0.0000000
0.050	0.0002083	0.0102615	0.0002570	0.0000000
0.055	0.0002078	0.0112818	0.0003109	0.0000001
0.060	0.0002075	0.0123001	0.0003698	0.0000001
0.065	0.0002073	0.0133172	0.0004339	0.0000001
0.070	0.0002070	0.0143334	0.0005030	0.0000001
0.075	0.0002069	0.0153486	0.0005772	0.0000001
0.080	0.0002067	0.0163630	0.0006565	0.0000001
0.085	0.0002064	0.0173763	0.0007408	0.0000001
0.090	0.0002059	0.0183876	0.0008302	0.0000001
0.095	0.0002055	0.0193965	0.0009247	0.0000001
0.100	0.0002053	0.0204039	0.0010242	0.0000001
0.105	0.0002053	0.0214110	0.0011287	0.0000001
0.110	0.0002048	0.0224168	0.0012383	0.0000001
0.115	0.0002037	0.0234187	0.0013529	0.0000001
0.120	0.0002037	0.0244179	0.0014725	0.0000001
0.125	0.0002043	0.0254184	0.0015971	0.0000001
0.130	0.0002043	0.0264205	0.0017267	0.0000001
0.135	0.0002038	0.0274213	0.0018613	0.0000001
0.140	0.0002030	0.0284191	0.0020009	0.0000001
0.145	0.0002026	0.0294139	0.0021455	0.0000001
0.150	0.0002025	0.0304075	0.0022950	0.0000001
0.155	0.0002030	0.0314020	0.0024495	0.0000001
0.160	0.0002035	0.0323990	0.0026090	0.0000002
0.165	0.0002032	0.0333963	0.0027735	0.0000002
0.170	0.0002029	0.0343922	0.0029430	0.0000002
0.175	0.0002026	0.0353867	0.0031174	0.0000002
0.180	0.0002019	0.0363788	0.0032969	0.0000002
0.185	0.0002011	0.0373672	0.0034812	0.0000002
0.190	0.0002013	0.0383541	0.0036705	0.0000002
0.195	0.0002016	0.0393423	0.0038648	0.0000002
0.200	0.0002017	0.0403314	0.0040640	0.0000002
0.205	0.0002013	0.0413198	0.0042681	0.0000002
0.210	0.0001991	0.0423018	0.0044771	0.0000002
0.215	0.0001977	0.0432748	0.0046911	0.0000002
0.220	0.0001993	0.0442484	0.0049099	0.0000002
0.225	0.0001999	0.0452272	0.0051336	0.0000002
0.230	0.0001975	0.0462017	0.0053621	0.0000002
0.235	0.0001959	0.0471666	0.0055956	0.0000002
0.240	0.0001970	0.0481303	0.0058338	0.0000002
0.245	0.0001982	0.0490994	0.0060769	0.0000002
0.250	0.0001984	0.0500721	0.0063248	0.0000002
0.255	0.0001987	0.0510459	0.0065776	0.0000002
0.260	0.0001988	0.0520208	0.0068353	0.0000002
0.265	0.0001986	0.0529955	0.0070978	0.0000002
0.270	0.0001976	0.0539672	0.0073652	0.0000002
0.275	0.0001953	0.0549309	0.0076375	0.0000003
0.280	0.0001946	0.0558873	0.0079145	0.0000003
0.285	0.0001961	0.0568455	0.0081963	0.0000003
0.290	0.0001965	0.0578084	0.0084830	0.0000003
0.295	0.0001954	0.0587695	0.0087744	0.0000003
0.300	0.0001952	0.0597275	0.0090707	0.0000003
0.305	0.0001953	0.0606851	0.0093717	0.0000003
0.310	0.0001926	0.0616363	0.0096775	0.0000003
0.315	0.0001896	0.0625735	0.0099880	0.0000003
